benchmark_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,shoot_status,shoot_error,shoot_cr,shoot_ci,shoot_stage1_mismatch,shoot_stage2_mismatch,shoot_total_mismatch,shoot_spectral_success,shoot_mode_success,shoot_retry,shoot_cr_half_window,shoot_ci_half_window,shoot_n_candidates,shoot_seconds,shoot_spectral_error,cost_id,cost_chunk
45,C02,1.126,0.29025,0.0,0.0,0.23743144,0.028980752,0.2391935883065411,COMPLETED,,0.233886518125,0.027330361375,2.311216849858262e-06,2.1194180727846352e-20,2.3112168498582837e-06,True,True,0,0.015,0.015,12,373.1578480409808,0.2354779225607446,95,1
46,C02,1.126,0.3057499999999999,0.0,0.0,0.24024531,0.02052999,0.2411209021764728,COMPLETED,,0.2393175756249999,0.0190933263118489,3.549945980273289e-06,2.466928340930044e-20,3.549945980273313e-06,True,True,0,0.015,0.03,12,384.51794702897314,0.2400780229689471,96,1
47,C02,1.126,0.32125,0.0,0.0,0.24406672,0.012756351,0.2443998533190918,COMPLETED,,0.2443889856249999,0.0109073926666666,2.323436265717182e-06,2.758538196148387e-20,2.3234362657172097e-06,True,True,0,0.015,0.008,12,396.666805765999,0.2446322699678055,97,1
48,C02,1.126,0.33675,0.0,0.0,0.2482017,0.0071098926,0.2483035127735279,COMPLETED,,0.2491587312499999,0.0027711303927408,3.292531944718887e-07,2.821887194275743e-20,3.292531944719169e-07,True,True,0,0.03,0.03,12,414.3855007599923,0.2491741409572094,98,1
49,C02,1.126,0.3522499999999999,0.0,0.0,0.24665938,0.0039004781,0.2466902176240334,COMPLETED,,0.2550578174999999,1.6163987799750424e-05,0.000807673877401,6.435296182900301e-20,0.000807673877401,True,True,0,0.1,0.008,12,445.0118595450185,0.2550578180121867,99,1
0,C02,1.162,0.21275,0.0,0.0,0.2231126,0.06440567,0.232222571269265,COMPLETED,,0.22317119375,0.063296295,4.450152793001965e-07,2.7217368742055734e-21,4.4501527930019925e-07,True,True,0,0.03,0.008,12,351.5140420969692,0.2319737111841061,100,2
1,C02,1.162,0.2282499999999999,0.0,0.0,0.23606712,0.05475798,0.2423347303189842,COMPLETED,,0.230686260625,0.0550900112499999,2.3909873527949518e-06,4.805584834577623e-21,2.390987352794956e-06,True,True,0,0.015,0.03,12,354.1905972459936,0.2371730595591973,101,2
2,C02,1.162,0.24375,0.0,0.0,0.24168998,0.047026273,0.2462224944733338,COMPLETED,,0.2375591206249999,0.04692861675,3.0202094281473653e-06,7.246079699994803e-21,3.0202094281473725e-06,True,True,0,0.015,0.03,12,362.9678266840056,0.2421500172665525,102,2
3,C02,1.162,0.25925,0.0,0.0,0.24323748,0.038248923,0.246226423820455,COMPLETED,,0.24388201125,0.0388250948749999,1.801009253840688e-06,9.873042403598184e-21,1.801009253840698e-06,True,True,0,0.03,0.015,12,371.06570273201214,0.2469530793559737,103,2
4,C02,1.162,0.27475,0.0,0.0,0.24876477,0.028134456,0.2503506708750125,COMPLETED,,0.2497413324999999,0.0307542476666666,2.018817239875013e-06,1.293257425827622e-20,2.018817239875026e-06,True,True,0,0.06,0.008,12,381.5589032520074,0.2516278142583172,104,2
5,C02,1.162,0.29025,0.0,0.0,0.25517327,0.020163082,0.2559686457326983,COMPLETED,,0.255183035625,0.0227359443027343,2.312093346905135e-06,1.5932814361752094e-20,2.312093346905151e-06,True,True,0,0.015,0.03,12,391.93849150202,0.2561938813362394,105,2
6,C02,1.162,0.3057499999999999,0.0,0.0,0.2574688,0.014473821,0.2578753079838782,COMPLETED,,0.260271534375,0.0147612722379557,4.631607121661632e-06,1.7972049900736252e-20,4.63160712166165e-06,True,True,0,0.015,0.03,12,403.0885651209974,0.2606897902949017,106,2
7,C02,1.162,0.32125,0.0,0.0,0.25947264,0.009708235,0.2596541945268453,COMPLETED,,0.2650585775,0.0068368247509765,1.2094458657051755e-06,2.1319271438939335e-20,1.2094458657051971e-06,True,True,0,0.06,0.015,12,414.47865044901846,0.2651467361273735,107,2
8,C02,1.162,0.33675,0.0,0.0,0.26106623,0.006027172,0.261135794652381,COMPLETED,,0.2693865425,3.112646145290798e-05,0.0003161899208795,9.273457271888268e-20,0.0003161899208795,True,True,0,0.06,0.015,12,454.1132097670343,0.2693865442982646,108,2
9,C02,1.162,0.3522499999999999,0.0,0.0,0.25922272,0.0037329863,0.2592495973977865,COMPLETED,,0.2749128241666667,1.119709803263346e-05,0.0022059127876952,7.058298959736294e-20,0.0022059127876952,True,True,0,0.1,0.008,12,461.41304096998647,0.2749128243946935,109,2
10,C02,1.198,0.21275,0.0,0.0,0.24463812,0.057651732,0.251339475530077,COMPLETED,,0.2449603856249999,0.057348997625,1.4258293342413814e-06,1.1443971578121092e-21,1.4258293342413824e-06,True,True,0,0.015,0.015,12,356.54243429598864,0.2515839781348187,110,2
11,C02,1.198,0.2282499999999999,0.0,0.0,0.2540971,0.04933102,0.2588414297647314,COMPLETED,,0.2520072562500001,0.0494820616666666,7.597975920441379e-07,2.580530336719793e-21,7.597975920441404e-07,True,True,0,0.03,0.008,12,362.5868422110216,0.2568192586809584,111,2
12,C02,1.198,0.24375,0.0,0.0,0.25852013,0.041892543,0.2618924259581093,COMPLETED,,0.258471301875,0.041648402375,1.4691949343651228e-06,4.552564448919104e-21,1.4691949343651272e-06,True,True,0,0.015,0.015,12,372.4715270139859,0.2618052774742085,112,2
13,C02,1.198,0.25925,0.0,0.0,0.26104155,0.03270286,0.2630820554096803,COMPLETED,,0.264449753125,0.033845438125,2.0736324338004387e-06,6.4305908643378145e-21,2.073632433800445e-06,True,True,0,0.015,0.015,12,381.2768059539958,0.2666067996314922,113,2
14,C02,1.198,0.27475,0.0,0.0,0.2664664,0.021098163,0.2673003456992425,COMPLETED,,0.269991790625,0.0260721213333333,4.024172423997852e-06,9.096779682764201e-21,4.0241724239978615e-06,True,True,0,0.015,0.008,12,391.9948188790004,0.2712477143050498,114,2
15,C02,1.198,0.29025,0.0,0.0,0.27361467,0.011948289,0.2738754265158457,COMPLETED,,0.2751478731249999,0.0183284973333333,2.5729739987871885e-06,1.1417035424741091e-20,2.5729739987872e-06,True,True,0,0.015,0.008,12,402.734082703013,0.2757576579167097,115,2
16,C02,1.198,0.3057499999999999,0.0,0.0,0.27431685,0.007552977,0.2744208112652628,COMPLETED,,0.2799809125000001,0.0106283466344401,1.7070404699301786e-06,1.3995108764044213e-20,1.7070404699301926e-06,True,True,0,0.1,0.008,12,414.51714731002,0.280182571043444,116,2
17,C02,1.198,0.32125,0.0,0.0,0.2714495,0.0052932035,0.2715011032271184,COMPLETED,,0.284525671875,0.0029533255669759,2.1738781472149635e-06,1.4079925178741324e-20,2.173878147214977e-06,True,True,0,0.015,0.015,12,431.8062816840247,0.2845409989576629,117,2
18,C02,1.198,0.33675,0.0,0.0,0.26825175,0.0037634275,0.2682781481310214,COMPLETED,,0.2896710208333333,1.5993591591163915e-05,0.0004866401923542,1.0038076067734292e-19,0.0004866401923542,True,True,0,0.1,0.008,12,462.6706000919803,0.28967102127486,118,2
19,C02,1.198,0.3522499999999999,0.0,0.0,0.26531526,0.0027559863,0.2653295736425802,COMPLETED,,0.29322541625,1.474103114375362e-05,0.0046764371504402,7.435613265913316e-20,0.0046764371504402,True,True,0,0.03,0.008,12,469.2116100669955,0.2932254166205306,119,2
20,C02,1.234,0.3522499999999999,0.0,0.0,0.2715098,0.0017567057,0.2715154830041124,COMPLETED,,0.3014219093749999,1.063717182300708e-05,0.0041565844219628,9.774524304543512e-20,0.0041565844219628,True,True,0,0.015,0.015,12,474.93290233501466,0.3014219095626926,120,2
21,C10,1.234,0.05775,0.0,0.0,0.11104208,0.12459772,0.1668979788970639,COMPLETED,,0.1229561424999999,0.12637506375,1.8432112509426161e-07,3.185644968355588e-21,1.8432112509426476e-07,True,True,0,0.1,0.03,12,267.57839796098415,0.1763203610372235,121,2
22,C10,1.234,0.07325,0.0,0.0,0.13906164,0.1180574,0.1824162531526442,COMPLETED,,0.151708124375,0.1191146916666666,3.57076676518662e-07,4.490929007744751e-21,3.570766765186665e-07,True,True,0,0.015,0.008,12,278.36185683700023,0.19288251546531,122,2
23,C10,1.234,0.08875,0.0,0.0,0.17503531,0.113610186,0.2086735108003665,COMPLETED,,0.173756013125,0.111750811,1.4768539589061053e-07,5.151272496596719e-21,1.476853958906157e-07,True,True,0,0.015,0.008,12,288.6396006400464,0.2065899219619701,123,2
24,C10,1.234,0.10425,0.0,0.0,0.19739175,0.106562205,0.2243189838210857,COMPLETED,,0.191678859375,0.10432783,3.892310887445886e-07,5.284718794787674e-21,3.8923108874459387e-07,True,True,0,0.015,0.008,12,297.8985530679929,0.2182317145691935,124,2
25,C10,1.27,0.05775,0.0,0.0,0.14466162,0.114406265,0.1844336676756026,COMPLETED,,0.1534311512499999,0.1155156399999999,2.616271207969339e-07,3.103813523451666e-21,2.61627120796937e-07,True,True,0,0.03,0.008,12,274.8864372629905,0.192054630921803,125,2
26,C10,1.27,0.07325,0.0,0.0,0.17773391,0.10766201,0.2077990643894437,COMPLETED,,0.17857375375,0.1091672183333333,2.034362697932783e-07,4.428176821940809e-21,2.0343626979328274e-07,True,True,0,0.03,0.008,12,285.40576833998784,0.2092989896941772,126,2
27,C10,1.27,0.08875,0.0,0.0,0.21190679,0.10453834,0.2362895515634572,COMPLETED,,0.1985571806249999,0.1025956316666666,4.683964943389449e-07,5.3811009682178e-21,4.6839649433895037e-07,True,True,0,0.015,0.008,12,295.61692291899817,0.2234967955359342,127,2
28,C10,1.27,0.10425,0.0,0.0,0.22665063,0.097813495,0.2468562089223439,COMPLETED,,0.215078364375,0.095850604375,9.873192608610084e-07,5.478288382263767e-21,9.87319260861014e-07,True,True,0,0.015,0.015,12,303.8486340779928,0.2354698307241886,128,2
29,C10,1.306,0.05775,0.0,0.0,0.17239727,0.103786536,0.2012273931609019,COMPLETED,,0.1798484418749999,0.104958411,3.000796909304465e-07,2.9031992130460906e-21,3.000796909304494e-07,True,True,0,0.015,0.008,12,281.08586413098965,0.2082347955662313,129,2
30,C10,1.306,0.07325,0.0,0.0,0.20546764,0.098185174,0.2277219345618245,COMPLETED,,0.2027820931249999,0.09961095525,2.878780234332264e-07,4.296367153551178e-21,2.8787802343323065e-07,True,True,0,0.015,0.03,12,293.2970225549652,0.2259268016371091,130,2
31,C10,1.306,0.08875,0.0,0.0,0.23793988,0.09593288,0.2565511722045112,COMPLETED,,0.2213187862499999,0.0938651716666666,5.621626214495789e-07,5.373936501922146e-21,5.621626214495843e-07,True,True,0,0.03,0.008,12,300.6076446129591,0.2404010723752828,131,2
32,C10,1.306,0.10425,0.0,0.0,0.2494108,0.08981681,0.2650901856259792,COMPLETED,,0.236803378125,0.087814856875,7.667074967758058e-07,5.82532796313944e-21,7.667074967758116e-07,True,True,0,0.015,0.015,12,309.8761110389605,0.252561455846668,132,2
33,C10,1.342,0.05775,0.0,0.0,0.19455217,0.09280283,0.2155525738833053,COMPLETED,,0.203936935625,0.0948288716666666,2.995513885838326e-07,2.6961730964231418e-21,2.995513885838353e-07,True,True,0,0.015,0.008,12,286.0134674609872,0.2249061773577785,133,2
34,C10,1.342,0.07325,0.0,0.0,0.22101933,0.089124545,0.2383122505351035,COMPLETED,,0.225247845625,0.090540560625,6.894146464281662e-07,4.115281867149175e-21,6.894146464281703e-07,True,True,0,0.015,0.015,12,295.92378383199684,0.2427636403520781,134,2
35,C10,1.342,0.08875,0.0,0.0,0.2520486,0.087417595,0.26677768399464,COMPLETED,,0.242624771875,0.085630485625,4.799785633677691e-07,5.276263891482244e-21,4.799785633677744e-07,True,True,0,0.015,0.015,12,305.31510944501497,0.2572923628788253,135,2
36,C10,1.342,0.10425,0.0,0.0,0.2669887,0.08189986,0.2792678875125273,COMPLETED,,0.25724260625,0.08027876625,6.54207046671675e-07,6.057054087985761e-21,6.54207046671681e-07,True,True,0,0.03,0.03,12,314.4098958629765,0.2694780859010889,136,2
37,C10,1.378,0.05775,0.0,0.0,0.21382254,0.0821572,0.2290630570910368,COMPLETED,,0.226508086875,0.0852769916666666,1.5522425250851438e-07,2.502132496469405e-21,1.552242525085169e-07,True,True,0,0.015,0.008,12,291.8665200420073,0.2420290865319482,137,2
38,C10,1.378,0.07325,0.0,0.0,0.23174444,0.08048458,0.2453227528964445,COMPLETED,,0.2464417056249999,0.0820418716666666,2.044805052657296e-07,3.903947273096392e-21,2.0448050526573345e-07,True,True,0,0.015,0.008,12,301.25700618198607,0.259739067099905,138,2
39,C10,1.378,0.08875,0.0,0.0,0.2644779,0.078886755,0.2759921732637359,COMPLETED,,0.2628275093749999,0.0779544633333333,6.729423793472152e-07,5.205407407066248e-21,6.729423793472203e-07,True,True,0,0.015,0.008,12,311.20377650496084,0.2741444838727448,139,2
40,C10,1.378,0.10425,0.0,0.0,0.28454825,0.073787116,0.2939595976757009,COMPLETED,,0.2766478593749998,0.073271491,2.509766413315644e-07,6.011104759369884e-21,2.509766413315704e-07,True,True,0,0.015,0.008,12,319.47748033399694,0.2861865641327922,140,2
41,C10,1.414,0.05775,0.0,0.0,0.23429172,0.07291641,0.2453760642520914,COMPLETED,,0.2479928918749999,0.076422269375,1.6303092729027681e-07,2.275423408059509e-21,1.630309272902791e-07,True,True,0,0.015,0.015,12,297.3079758099629,0.2595011323230603,141,2
42,C11,1.234,0.11975,0.0,0.0,0.20979866,0.096174486,0.2307921348208378,COMPLETED,,0.206742019375,0.0968671943333333,7.756243485879186e-07,4.4767742430195415e-21,7.756243485879231e-07,True,True,0,0.015,0.008,12,307.17180097900564,0.2283101309913001,142,2
43,C11,1.234,0.13525,0.0,0.0,0.22270396,0.0876254,0.2393225115296127,COMPLETED,,0.2196961475,0.08936368125,8.196364280716897e-07,3.237589310107286e-21,8.196364280716929e-07,True,True,0,0.06,0.03,12,316.93220997898607,0.2371755989828914,143,2
44,C11,1.234,0.15075,0.0,0.0,0.23081127,0.08187817,0.2449038118967563,COMPLETED,,0.230996816875,0.0818488731249999,7.766301357371662e-07,2.0641969970107608e-21,7.766301357371682e-07,True,True,0,0.015,0.015,12,330.6944597949623,0.2450689034500596,144,2
45,C11,1.234,0.16625,0.0,0.0,0.23888737,0.07579987,0.2506248108977517,COMPLETED,,0.2410065106249999,0.074315495,1.659422518914699e-06,8.854312900162857e-22,1.6594225189146998e-06,True,True,0,0.015,0.008,12,346.59521164902253,0.2522041454075115,145,2
46,C11,1.234,0.18175,0.0,0.0,0.25103995,0.067376524,0.2599243206826269,COMPLETED,,0.2499331791666666,0.0667775656666666,6.016342979405931e-07,1.965076882818903e-22,6.016342979405933e-07,True,True,0,0.1,0.008,12,351.7697142669931,0.2587002847403208,146,2
47,C11,1.234,0.19725,0.0,0.0,0.26206198,0.058548655,0.2685226738356175,COMPLETED,,0.257989714375,0.05923224875,1.67710562125856e-06,5.535595532977789e-24,1.67710562125856e-06,True,True,0,0.015,0.03,12,356.03672007500427,0.2647020060658324,147,2
48,C11,1.27,0.11975,0.0,0.0,0.23140323,0.08912924,0.2479747492738131,COMPLETED,,0.2291245841666666,0.088988615,1.0694186379727909e-07,5.1231349987770676e-21,1.0694186379728421e-07,True,True,0,0.1,0.008,12,312.45998160599265,0.2457987971271749,148,2
49,C11,1.27,0.13525,0.0,0.0,0.24401474,0.081081055,0.2571329049678019,COMPLETED,,0.2412705993749999,0.0820237633333333,2.5779045267625425e-07,4.1098708266394586e-21,2.577904526762584e-07,True,True,0,0.015,0.008,12,322.1286895539961,0.2548321013415194,149,2
0,C11,1.27,0.15075,0.0,0.0,0.2531735,0.07514521,0.2640901809764878,COMPLETED,,0.251933265625,0.0749837516666667,1.226987651409106e-06,2.773039203087279e-21,1.2269876514091087e-06,True,True,0,0.015,0.008,12,334.712813902006,0.2628553468021625,150,3
1,C11,1.27,0.16625,0.0,0.0,0.26098523,0.06934381,0.2700404678256001,COMPLETED,,0.2613856206250001,0.067890685,1.0416959914020828e-06,1.532167492091523e-21,1.0416959914020843e-06,True,True,0,0.015,0.008,12,352.74271233397303,0.2700584895523296,151,3
2,C11,1.27,0.18175,0.0,0.0,0.27074236,0.061694134,0.2776825375647154,COMPLETED,,0.269853688125,0.0607618423333333,1.268155966684465e-06,6.302067463275515e-22,1.2681559666844656e-06,True,True,0,0.015,0.008,12,368.87213391897967,0.2766098596912367,152,3
3,C11,1.27,0.19725,0.0,0.0,0.2805409,0.053473398,0.2855916680620714,COMPLETED,,0.277503790625,0.0535931896666666,7.264176721581985e-07,9.030824442428299e-23,7.264176721581986e-07,True,True,0,0.015,0.008,12,365.20294184598606,0.2826315336084973,153,3
4,C11,1.306,0.11975,0.0,0.0,0.2518384,0.08251938,0.2650132596496719,COMPLETED,,0.250031759375,0.081552583125,5.980302045996249e-07,5.5758150195151835e-21,5.980302045996305e-07,True,True,0,0.015,0.015,12,319.43330958200386,0.2629956359153473,154,3
5,C11,1.306,0.13525,0.0,0.0,0.26157,0.07523189,0.2721740292036918,COMPLETED,,0.261521171875,0.075122515,6.053731746726344e-07,4.760436988838666e-21,6.053731746726392e-07,True,True,0,0.015,0.008,12,332.53685559303267,0.2720968864187875,155,3
6,C11,1.306,0.15075,0.0,0.0,0.2719616,0.068772286,0.2805222614984875,COMPLETED,,0.2716295687499999,0.0685574422499999,3.65976949478496e-07,3.525147310461935e-21,3.6597694947849965e-07,True,True,0,0.03,0.03,12,340.33167383098044,0.2801477208673542,156,3
7,C11,1.306,0.16625,0.0,0.0,0.28035325,0.062759854,0.2872920884042298,COMPLETED,,0.2806266875,0.061890713375,1.1319883624629218e-06,2.3796272635826458e-21,1.131988362462924e-06,True,True,0,0.06,0.015,12,357.150999886042,0.2873704893326541,157,3
8,C11,1.306,0.18175,0.0,0.0,0.28872803,0.055283166,0.2939729643192796,COMPLETED,,0.2886889675,0.05514644725,4.107638454890716e-07,1.253577785522207e-21,4.107638454890729e-07,True,True,0,0.06,0.03,12,375.0162183759967,0.2939089154832039,158,3
9,C11,1.306,0.19725,0.0,0.0,0.29865208,0.04722784,0.3023632480302327,COMPLETED,,0.295986064375,0.048337215,3.3206412272048e-07,4.308971353397037e-22,3.320641227204804e-07,True,True,0,0.015,0.008,12,370.94905459397705,0.299907046696402,159,3
10,C11,1.342,0.11975,0.0,0.0,0.27259383,0.0754258,0.2828364323415724,COMPLETED,,0.2697715643749999,0.0746080916666666,8.837250835411864e-07,5.908256032775562e-21,8.837250835411924e-07,True,True,0,0.015,0.008,12,323.060389359016,0.2798983106191898,160,3
11,C11,1.342,0.13525,0.0,0.0,0.27817443,0.06923354,0.2866605947226728,COMPLETED,,0.2806841956249999,0.068686665,3.461769332050105e-07,5.39674909712369e-21,3.461769332050159e-07,True,True,0,0.015,0.008,12,340.1882502119988,0.2889662188257919,161,3
12,C11,1.342,0.15075,0.0,0.0,0.28894675,0.062545665,0.2956386046270932,COMPLETED,,0.2903041718749999,0.062574961875,1.1089853086956662e-06,4.353960991306515e-21,1.1089853086956709e-06,True,True,0,0.015,0.015,12,343.4928494900232,0.2969716115417216,162,3
13,C11,1.342,0.16625,0.0,0.0,0.2986589,0.056402773,0.3039381702769488,COMPLETED,,0.2988835093749999,0.056324648,1.1897167386131923e-06,3.1116861614232046e-21,1.1897167386131957e-06,True,True,0,0.015,0.008,12,359.4149855169817,0.3041444034478352,163,3
14,C11,1.342,0.18175,0.0,0.0,0.30598485,0.0491388,0.3099053889414678,COMPLETED,,0.306580553125,0.0499493468749999,9.307735407043364e-07,1.8443667431538795e-21,9.307735407043384e-07,True,True,0,0.015,0.015,12,374.1578300030087,0.3106228787576183,164,3
15,C11,1.342,0.19725,0.0,0.0,0.31497648,0.04117904,0.3176568845287506,COMPLETED,,0.313560464375,0.0434863316666666,1.729864051427116e-06,8.76994264862766e-22,1.7298640514271169e-06,True,True,0,0.015,0.008,12,380.4467457520077,0.3165615672517575,165,3
16,C11,1.378,0.11975,0.0,0.0,0.29094338,0.06855902,0.298912009777434,COMPLETED,,0.28854103625,0.068168395,8.940062454085429e-07,6.3663656401432755e-21,8.940062454085492e-07,True,True,0,0.03,0.008,12,329.94515540701104,0.2964841642939801,166,3
17,C11,1.378,0.13525,0.0,0.0,0.29496986,0.06332551,0.3016907995368431,COMPLETED,,0.2989249381249999,0.0627369683333333,9.006854100281993e-07,5.8491462638956286e-21,9.006854100282052e-07,True,True,0,0.015,0.008,12,343.45811663602944,0.3054374663146168,167,3
18,C11,1.378,0.15075,0.0,0.0,0.30665106,0.056971498,0.3118984196553224,COMPLETED,,0.3080963724999999,0.057059388625,8.914972544908956e-07,4.981221032919591e-21,8.914972544909005e-07,True,True,0,0.06,0.015,12,348.18797713198,0.3133355207727293,168,3
19,C11,1.378,0.16625,0.0,0.0,0.31702787,0.051114883,0.3211220976837947,COMPLETED,,0.3162759168749999,0.051183242375,9.410835472064212e-07,3.748422124672603e-21,9.410835472064248e-07,True,True,0,0.015,0.015,12,361.3900134820142,0.3203906676155532,169,3
20,C11,1.378,0.18175,0.0,0.0,0.32317778,0.04432961,0.3262039113935952,COMPLETED,,0.323636764375,0.045159688125,1.1419501466827586e-06,2.5079114508584786e-21,1.141950146682761e-06,True,True,0,0.015,0.015,12,385.59036026499234,0.3267723254601995,170,3
21,C11,1.378,0.19725,0.0,0.0,0.3298247,0.036671124,0.3318570536624367,COMPLETED,,0.33031298125,0.0390200823333333,5.669479683891005e-07,1.428838893519947e-21,5.669479683891019e-07,True,True,0,0.03,0.008,12,383.93611901899567,0.3326097298750639,171,3
22,C12,1.234,0.21275,0.0,0.0,0.26367474,0.053014554,0.2689515038996557,COMPLETED,,0.26529583375,0.0516968456666666,8.891047868777642e-07,3.458695329147183e-22,8.891047868777646e-07,True,True,0,0.03,0.008,12,365.5776419049944,0.2702858547112498,172,3
23,C12,1.234,0.2282499999999999,0.0,0.0,0.2708,0.046691786,0.2747958567370873,COMPLETED,,0.271981640625,0.04417225475,2.3509940052742377e-06,1.1641013777647546e-21,2.350994005274239e-06,True,True,0,0.015,0.03,12,378.5686391479685,0.2755452792677921,173,3
24,C12,1.234,0.24375,0.0,0.0,0.27872738,0.039190404,0.2814690749040605,COMPLETED,,0.27812191125,0.0366539456666666,2.038792057875617e-06,2.5691279784931664e-21,2.03879205787562e-06,True,True,0,0.03,0.008,12,381.9992916409974,0.280526842299071,174,3
25,C12,1.234,0.25925,0.0,0.0,0.28477252,0.030753952,0.2864283395733891,COMPLETED,,0.2837959574999999,0.029144577,2.090299658600105e-06,4.055899642278657e-21,2.090299658600109e-06,True,True,0,0.06,0.008,12,395.0110818459653,0.2852885414135147,175,3
26,C12,1.234,0.27475,0.0,0.0,0.28865334,0.020619523,0.2893888654076088,COMPLETED,,0.2890732618750001,0.0216644448749999,2.435305656128546e-06,6.081202500603945e-21,2.435305656128552e-06,True,True,0,0.015,0.015,12,405.9109602420358,0.2898839404016619,176,3
27,C12,1.234,0.29025,0.0,0.0,0.29278806,0.010825697,0.2929881291009917,COMPLETED,,0.2939892318750001,0.0141954886666666,1.289492947927355e-06,7.999436120784618e-21,1.289492947927363e-06,True,True,0,0.015,0.008,12,413.0155298340251,0.2943317522064822,177,3
28,C12,1.234,0.3057499999999999,0.0,0.0,0.29876927,0.004741644,0.2988068939702624,COMPLETED,,0.2986032543749999,0.0067541465976562,2.323186561266241e-06,1.0109545976385531e-20,2.3231865612662507e-06,True,True,0,0.015,0.008,12,430.90641823300393,0.2986796310758461,178,3
29,C12,1.234,0.32125,0.0,0.0,0.30575764,0.002232672,0.3057657914852955,COMPLETED,,0.3032967024999999,2.599074435763888e-05,1.6439257839120395e-05,1.3318190890976108e-19,1.6439257839120527e-05,True,True,0,0.06,0.008,12,464.58786666597007,0.3032967036136269,179,3
30,C12,1.234,0.33675,0.0,0.0,0.31299135,0.0013927855,0.3129944488745311,COMPLETED,,0.3066762458333332,1.5147258758544928e-05,0.0021896074104091,1.0919272715295446e-19,0.0021896074104091,True,True,0,0.1,0.015,12,475.0302372470032,0.3066762462074076,180,3
31,C12,1.27,0.21275,0.0,0.0,0.28434008,0.04494058,0.2878696524907458,COMPLETED,,0.2844572675,0.0464041216666666,1.5757473479431277e-06,3.8180748694700283e-23,1.5757473479431277e-06,True,True,0,0.06,0.008,12,374.0423104240326,0.2882174171371699,181,3
32,C12,1.27,0.2282499999999999,0.0,0.0,0.29020238,0.040958885,0.2930785758429087,COMPLETED,,0.290837145625,0.0392036766666666,3.935892646506213e-06,4.32835180215443e-22,3.935892646506214e-06,True,True,0,0.015,0.008,12,381.5959866470075,0.2934674999714313,182,3
33,C12,1.27,0.24375,0.0,0.0,0.29736888,0.034595463,0.2993745093568234,COMPLETED,,0.29668528625,0.031988041125,1.3280697311167578e-06,1.2627454921031113e-21,1.328069731116759e-06,True,True,0,0.03,0.015,12,393.9410703680478,0.2984047483741825,183,3
34,C12,1.27,0.25925,0.0,0.0,0.30338258,0.02505914,0.3044157524586992,COMPLETED,,0.30211304875,0.024775936875,1.7614249248450414e-07,2.4136292724897056e-21,1.7614249248450658e-07,True,True,0,0.03,0.015,12,401.089180733019,0.303127269101699,184,3
35,C12,1.27,0.27475,0.0,0.0,0.30763364,0.014896216,0.3079940806424179,COMPLETED,,0.307155124375,0.017568091,1.8495440971206827e-06,3.887427340083123e-21,1.8495440971206863e-06,True,True,0,0.015,0.008,12,413.5215775709949,0.3076571277432167,185,3
36,C12,1.27,0.29025,0.0,0.0,0.31160948,0.0075134817,0.3117000488179728,COMPLETED,,0.311873151875,0.0103655497239257,5.854063451583657e-07,5.568588318207781e-21,5.854063451583713e-07,True,True,0,0.015,0.015,12,427.5828595000203,0.3120453612562219,186,3
37,C12,1.27,0.3057499999999999,0.0,0.0,0.3162606,0.0035786196,0.3162808461329922,COMPLETED,,0.3162996625,0.0031751640399739,6.951624643311655e-07,6.2343931360716646e-21,6.951624643311717e-07,True,True,0,0.06,0.008,12,439.3663094600197,0.3163155989898296,187,3
38,C12,1.27,0.32125,0.0,0.0,0.32209247,0.0019298056,0.3220982511289912,COMPLETED,,0.3216627825000001,1.602543954354745e-05,0.0005996389810691,1.412008180675131e-19,0.0005996389810691,True,True,0,0.06,0.008,12,475.9616321839858,0.3216627828991987,188,3
39,C12,1.27,0.33675,0.0,0.0,0.32799047,0.0013280722,0.3279931587496746,COMPLETED,,0.3231076575,1.4597378483525026e-05,0.0040333408561149,1.1372513584977168e-19,0.0040333408561149,True,True,0,0.1,0.008,12,477.6181821000064,0.3231076578297406,189,3
40,C12,1.27,0.3522499999999999,0.0,0.0,0.3343463,0.0011355148,0.3343482282255298,COMPLETED,,0.3269895291666665,8.995194159613716e-06,0.0016645171827199,8.804854565122655e-20,0.0016645171827199,True,True,0,0.1,0.008,12,489.4390618170146,0.3269895292903915,190,3
41,C12,1.306,0.21275,0.0,0.0,0.30522376,0.038069464,0.307588731519516,COMPLETED,,0.3026261037499999,0.0414809223333333,1.219702321523188e-06,3.4534809703965857e-23,1.219702321523188e-06,True,True,0,0.03,0.008,12,380.8098948709667,0.3054557669917688,191,3
42,C12,1.306,0.2282499999999999,0.0,0.0,0.3083214,0.035070326,0.3103095445900855,COMPLETED,,0.3087217906250001,0.034591810375,2.0814969770572317e-06,7.650617921258353e-23,2.0814969770572317e-06,True,True,0,0.015,0.015,12,391.87525432300754,0.3106537257972715,192,3
43,C12,1.306,0.24375,0.0,0.0,0.31386223,0.028934725,0.3151931435348785,COMPLETED,,0.3143212143750001,0.027674959375,2.4129380043948745e-06,5.111479652858138e-22,2.412938004394875e-06,True,True,0,0.015,0.015,12,405.92987855599495,0.3155372072871639,193,3
