condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,152,C10,1.4,0.08,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2507161458333333,0.022585351562499995,0.005598493421581104,6.716472511011397e-22,0.005598493421581104,True,True,True,0.15238421063136368,28.38123378297314,152,152
generic,152,C10,1.4,0.08,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.001034365885416667,0.0029992160355311816,4.000532264566404e-19,0.002999216035531182,True,True,True,0.19980687222060275,35.27250217390247,152,152
generic,153,C10,1.4,0.09,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0038569726562500007,0.01278887415354688,3.811147960747373e-24,0.01278887415354688,True,True,True,0.03002817665548384,31.2385585809825,153,153
generic,153,C10,1.4,0.09,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.025433496093749994,0.014468829457940128,1.0211248688455236e-20,0.014468829457940128,True,True,True,0.03804433972331062,32.54765990108717,153,153
generic,153,C10,1.4,0.09,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8611889648437498,1e-06,0.006286497689542916,1.9312031902420183e-05,0.0063058097214453365,True,True,True,0.0388624812756428,78.5390170570463,153,153
generic,153,C10,1.4,0.09,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.0120921875,0.011328032289559756,7.098501431214495e-23,0.011328032289559756,True,True,True,0.06112924622684866,30.05764517292846,153,153
generic,153,C10,1.4,0.09,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.022585351562499995,0.013442127742187115,1.072555766277562e-20,0.013442127742187115,True,True,True,0.06402002200965527,32.85468578396831,153,153
generic,153,C10,1.4,0.09,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8494726562499999,1e-06,0.005112528109354799,2.9610718492402763e-06,0.00511548918120404,True,True,True,0.050527440736996325,42.206012760987505,153,153
generic,153,C10,1.4,0.09,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.014940332031249998,0.00850471614630221,2.0575267345200735e-22,0.00850471614630221,True,True,True,0.12057918943992427,29.61671978503,153,153
generic,153,C10,1.4,0.09,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.01138317057291667,0.009960177140506572,1.8725636934756517e-20,0.009960177140506572,True,True,True,0.12024945996930954,33.51702498400118,153,153
generic,153,C10,1.4,0.09,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.62098102334105e-05,0.0006040738262440095,6.653737269574054e-16,0.0006040738262446749,True,True,True,0.1198992250034466,39.917681475984864,153,153
generic,153,C10,1.4,0.09,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.24980468749999998,0.0120921875,0.00808822301296664,2.4247298423134934e-22,0.00808822301296664,True,True,True,0.15028392115595005,29.471009340020828,153,153
generic,153,C10,1.4,0.09,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0076146484375000005,0.003401716694723268,3.714906776403647e-20,0.003401716694723268,True,True,True,0.19994595041688557,34.393236094969325,153,153
generic,153,C10,1.4,0.09,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.3981770833333346e-05,2.8938144980519444e-08,5.017003345728683e-19,2.8938144981021146e-08,True,True,True,0.13854168239625356,23.685096266912296,153,153
generic,154,C10,1.4,0.1,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.014940332031249998,0.01597413455729554,1.1302870047488127e-20,0.01597413455729554,True,True,True,0.03264498795965269,33.47021187702194,154,154
generic,154,C10,1.4,0.1,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0007869752061631942,0.03134799459856497,4.0252094669630014e-19,0.03134799459856497,True,True,True,0.052462755902964474,80.59031857701484,154,154
generic,154,C10,1.4,0.1,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.008851658203124996,0.015830946443535897,3.755766769757237e-23,0.015830946443535897,True,True,True,0.03122234083330732,31.22549916896969,154,154
generic,154,C10,1.4,0.1,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.014835032271554483,1.2962489006072792e-20,0.014835032271554483,True,True,True,0.06112924622684858,33.789509365102276,154,154
generic,154,C10,1.4,0.1,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0006650527343749999,0.023654390264704468,4.095705097339314e-19,0.023654390264704468,True,True,True,0.05994406949665822,40.29762154095806,154,154
generic,154,C10,1.4,0.1,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.03728551432291668,0.013721114016194134,8.751803247679275e-22,0.013721114016194134,True,True,True,0.0695560184618146,28.640677839983255,154,154
generic,154,C10,1.4,0.1,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.010834667968750001,0.01099414795533587,1.483705560949819e-20,0.01099414795533587,True,True,True,0.12020790361298289,34.006162044010125,154,154
generic,154,C10,1.4,0.1,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,2.217844569830248e-05,0.0006716406128926657,4.051873250906238e-19,0.0006716406128926661,True,True,True,0.11989912639802994,40.541690969024785,154,154
generic,154,C10,1.4,0.1,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.045070703124999986,0.008626717145187628,2.069486623938554e-21,0.008626717145187628,True,True,True,0.12804004401931074,28.116162500926293,154,154
generic,154,C10,1.4,0.1,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.003737827976667387,6.531637029485324e-20,0.003737827976667387,True,True,True,0.19984487911379564,35.44483637006488,154,154
generic,154,C10,1.4,0.1,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.770572916666667e-05,3.067766985880773e-08,4.522649857316991e-19,3.0677669859259996e-08,True,True,True,0.13854169110821776,24.11173062294256,154,154
generic,154,C10,1.4,0.1,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2841796875,0.04791884765624998,0.003245591548975264,5.0281572602517024e-21,0.003245591548975264,True,True,True,0.18981753833003828,27.909517085994594,154,154
generic,155,C10,1.4,0.115,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0006826523437500001,0.03613467411569935,3.422671442634781e-19,0.03613467411569935,True,True,True,0.05246527168166575,83.1256636690814,155,155
generic,155,C10,1.4,0.115,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129814453125,2.3970377604166674e-05,0.018457992504240586,2.1825887981292866e-25,0.018457992504240586,True,True,True,0.029814550066138916,34.31864985299762,155,155
generic,155,C10,1.4,0.115,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.03618398437499999,0.017818838304350465,3.228751341468307e-21,0.017818838304350465,True,True,True,0.04690732324682488,32.52117986395024,155,155
generic,155,C10,1.4,0.115,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0005899772135416665,0.02726283707629558,3.4696699036927994e-19,0.02726283707629558,True,True,True,0.059943408819463674,41.45929182705004,155,155
generic,155,C10,1.4,0.115,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.0064785546875000015,0.018936198167221592,2.4951178182935745e-23,0.018936198167221592,True,True,True,0.06010848222436217,32.02602657908574,155,155
generic,155,C10,1.4,0.115,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.024326139322916662,0.016723646682497307,4.103894344437947e-21,0.016723646682497307,True,True,True,0.06396427659478227,33.04793325497303,155,155
generic,155,C10,1.4,0.115,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.7874186197916662e-05,0.0007720032554823995,4.534422804761116e-18,0.0007720032554824041,True,True,True,0.11989919747709674,41.97168262000196,155,155
generic,155,C10,1.4,0.115,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.022585351562499995,0.013553953982154308,7.414605916100043e-22,0.013553953982154308,True,True,True,0.12197327480968677,30.105130083975382,155,155
generic,155,C10,1.4,0.115,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.008488671875,0.01252249189663951,1.1281162350591959e-20,0.01252249189663951,True,True,True,0.12017594829555764,34.441655309987254,155,155
generic,155,C10,1.4,0.115,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,3.666217290520384e-08,3.829102936791957e-19,3.666217290558675e-08,True,True,True,0.13854168366668945,24.562787989969365,155,155
generic,155,C10,1.4,0.115,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.29837239583333347,0.025433496093749994,0.00795997656649977,5.80676853280764e-21,0.00795997656649977,True,True,True,0.19975168627031045,29.3107503229985,155,155
generic,155,C10,1.4,0.115,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0009231451822916668,0.0042720706495189215,2.550945691113781e-19,0.0042720706495189215,True,True,True,0.199807589353535,36.47241989406757,155,155
generic,156,C11,1.25,0.12,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.0120921875,0.017893017269609925,1.89157189652124e-22,0.017893017269609925,True,True,True,0.032280886091339576,29.750161426956765,156,156
generic,156,C11,1.25,0.12,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.022585351562499995,0.020937723159252446,3.2102057643228636e-21,0.020937723159252446,True,True,True,0.03746777389565726,33.10505284299143,156,156
generic,156,C11,1.25,0.12,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0005677838541666666,0.03803165631688003,3.3164571436743587e-19,0.03803165631688003,True,True,True,0.05245081648094518,84.36748412903398,156,156
generic,156,C11,1.25,0.12,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.014940332031249998,0.01642835000294535,5.131982234559531e-22,0.01642835000294535,True,True,True,0.061322299176617065,29.292932089068927,156,156
generic,156,C11,1.25,0.12,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.020185253906249992,0.019145604050984703,3.2474515613835832e-21,0.019145604050984703,True,True,True,0.06263925001835755,33.411535209044814,156,156
generic,156,C11,1.25,0.12,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0005047489149305558,0.028715959901989833,3.334055234186037e-19,0.028715959901989833,True,True,True,0.059960053027286145,40.842412733938545,156,156
generic,156,C11,1.25,0.12,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.1683203125,0.0120921875,0.016796766520085635,4.220016469078205e-22,0.016796766520085635,True,True,True,0.06936481572910587,29.354320631944574,156,156
generic,156,C11,1.25,0.12,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0076146484375000005,0.013861175899165397,1.3047570399936829e-20,0.013861175899165397,True,True,True,0.1201181030238546,34.66298389295116,156,156
generic,156,C11,1.25,0.12,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,9.58900282118056e-06,0.0008126341732990851,2.4352332035075037e-15,0.0008126341733015203,True,True,True,0.11988284659223984,40.61754377896432,156,156
generic,156,C11,1.25,0.12,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.1735026041666667,0.014940332031249998,0.01626146348390503,7.562867629513946e-22,0.01626146348390503,True,True,True,0.07463300216633847,29.012477252981625,156,156
generic,156,C11,1.25,0.12,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.002933170572916668,0.004610902872020047,8.44775216686047e-20,0.004610902872020047,True,True,True,0.19980686663448433,35.8569654810708,156,156
generic,156,C11,1.25,0.12,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777777e-05,3.9620608311155524e-08,3.5376245959514475e-19,3.9620608311509286e-08,True,True,True,0.13855558642037347,23.89509082096629,156,156
generic,157,C11,1.25,0.125,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.021816380929654634,5.062729682646414e-21,0.021816380929654634,True,True,True,0.032280886091339424,34.03653614106588,157,157
generic,157,C11,1.25,0.125,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8591381835937499,1e-06,0.023370506916202405,7.003757415920619e-06,0.023377510673618325,True,True,True,0.040861936334663444,85.5467607040191,157,157
generic,157,C11,1.25,0.125,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.04791884765624998,0.016171448952501832,2.797460514247015e-21,0.016171448952501832,True,True,True,0.054834146440742366,27.57089113094844,157,157
generic,157,C11,1.25,0.125,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.014940332031249998,0.019884368571149176,3.442320275961185e-21,0.019884368571149176,True,True,True,0.06132229917661698,33.91879958997015,157,157
generic,157,C11,1.25,0.125,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.85916015625,1e-06,0.0233704179578198,6.996998634403076e-06,0.023377414956454203,True,True,True,0.04088873730655446,43.59955845202785,157,157
generic,157,C11,1.25,0.125,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.045070703124999986,0.013266611763922468,3.589776049631269e-21,0.013266611763922468,True,True,True,0.07493554779131475,27.63023206300568,157,157
generic,157,C11,1.25,0.125,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.008107812499999999,0.014410459614360192,9.062757398554154e-21,0.014410459614360192,True,True,True,0.12014996377005398,34.84971482807305,157,157
generic,157,C11,1.25,0.125,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.985195131655093e-05,0.0008544623099518949,2.886720871073832e-17,0.0008544623099519238,True,True,True,0.11988283929161758,41.20841598196421,157,157
generic,157,C11,1.25,0.125,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.04791884765624998,0.00799005343426332,6.980908650543574e-21,0.00799005343426332,True,True,True,0.1283761243494601,27.72812409501057,157,157
generic,157,C11,1.25,0.125,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.005059667968750001,0.004816808812170417,2.943820112756728e-20,0.004816808812170417,True,True,True,0.19982811292471198,35.65713558695279,157,157
generic,157,C11,1.25,0.125,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,6.355787037037038e-05,4.701676200082583e-08,3.3235706693953866e-19,4.7016762001158186e-08,True,True,True,0.1385551991478458,24.093831729027443,157,157
generic,157,C11,1.25,0.125,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.22311197916666667,0.045070703124999986,0.00858418381260132,7.146924781457021e-21,0.00858418381260132,True,True,True,0.13106839265776724,28.0607364930911,157,157
generic,158,C11,1.25,0.13,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0005067188585069443,0.04128198587035991,2.9397705536044853e-19,0.04128198587035991,True,True,True,0.05245030741581441,84.78247948992066,158,158
generic,158,C11,1.25,0.13,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.025433496093749994,0.019623007644358207,9.880663337156896e-22,0.019623007644358207,True,True,True,0.038044339723310755,29.020031768013723,158,158
generic,158,C11,1.25,0.13,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.02966357421875,0.022460992755127033,6.9383286596610055e-22,0.022460992755127033,True,True,True,0.04078622787612461,32.85472680104431,158,158
generic,158,C11,1.25,0.13,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.00045513671874999987,0.0311682665035828,2.9516193916260156e-19,0.0311682665035828,True,True,True,0.05996131074105468,41.76204729999881,158,158
generic,158,C11,1.25,0.13,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.022585351562499995,0.01771261048996611,1.3048145125338188e-21,0.01771261048996611,True,True,True,0.06402002200965536,29.201856693951413,158,158
generic,158,C11,1.25,0.13,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.019426171875000002,0.020598786938187147,1.3576337396835911e-21,0.020598786938187147,True,True,True,0.06297994206546689,33.53144940105267,158,158
generic,158,C11,1.25,0.13,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.60255744839892e-05,0.0008881399052787061,2.5074185176509153e-16,0.0008881399052789569,True,True,True,0.11988284191081826,41.89965861802921,158,158
generic,158,C11,1.25,0.13,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.025433496093749994,0.013673705086605136,7.060985794814814e-21,0.013673705086605136,True,True,True,0.12215161673955013,28.767692183959298,158,158
generic,158,C11,1.25,0.13,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.006735449218749999,0.014956409166220427,9.5743955170414e-21,0.014956409166220427,True,True,True,0.11997630271104993,34.931969536002725,158,158
generic,158,C11,1.25,0.13,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,4.330252286005012e-08,3.1236974816618084e-19,4.330252286036249e-08,True,True,True,0.1385555553080071,24.58904834499117,158,158
generic,158,C11,1.25,0.13,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2382161458333333,0.022585351562499995,0.014059898109708112,8.685102446224381e-21,0.014059898109708112,True,True,True,0.14003318893716046,29.34988325892482,158,158
generic,158,C11,1.25,0.13,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0007532903645833336,0.004983415348319287,2.4944168920368915e-19,0.004983415348319287,True,True,True,0.19980575551087837,37.092892495915294,158,158
generic,159,C11,1.25,0.135,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.014940332031249998,0.022273854357083307,3.772062182701688e-22,0.022273854357083307,True,True,True,0.03264498795965285,30.08312260603998,159,159
generic,159,C11,1.25,0.135,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.025433496093749994,0.023231726649409378,4.431700690228487e-22,0.023231726649409378,True,True,True,0.03804433972331062,33.383140382007696,159,159
generic,159,C11,1.25,0.135,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.00047145719401041667,0.042913565123318925,2.762871134884827e-19,0.042913565123318925,True,True,True,0.05247099933194825,85.98486800002865,159,159
generic,159,C11,1.25,0.135,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.0120921875,0.02080587573191099,4.1292816877596843e-22,0.02080587573191099,True,True,True,0.06112924622684866,30.177479620091617,159,159
generic,159,C11,1.25,0.135,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.019489648437500007,0.02131946802966177,6.49052551114532e-22,0.02131946802966177,True,True,True,0.06299944959884468,33.861140741966665,159,159
generic,159,C11,1.25,0.135,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0004338857421875,0.03239916175263556,2.769177250109764e-19,0.03239916175263556,True,True,True,0.059942336148305075,41.898843022063375,159,159
