t401_row,test_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,status,technical_success,target_error,target_recovery,best_candidate_index,best_center_index,best_cr_center,best_ci_center,best_cr,best_ci,best_stage1_mismatch,best_stage2_mismatch,best_total_mismatch,best_retry_index,n_boxes,n_completed_boxes,n_technical_boxes,total_box_solves,total_seconds
265,265,C21,1.55,0.14,0.3779264562753834,0.0394437041921252,0.38534254,0.038489178,COMPLETED,True,0.38554830649857247,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,5.0379020682143635e-08,2.893358750234213e-19,5.037902068243297e-08,0,12,12,12,13,476.08141528605483
266,266,C21,1.55,0.155,0.3847525883515422,0.0353855213943005,0.3920591,0.034453265,COMPLETED,True,0.3783639552819347,False,9,5,0.9,0.002,0.7614583333333332,1e-06,2.6698885764477658e-08,1.7099575706821244e-19,2.6698885764648653e-08,0,12,12,12,14,528.8443413180066
267,267,C21,1.55,0.165,0.388940541897801,0.0325068501349592,0.3932344,0.032051366,COMPLETED,True,0.3739237889984707,False,11,2,0.9,0.0001,0.7614583333333332,0.00011093923611111115,8.11378543243449e-08,2.0280630435367099e-19,8.113785432454771e-08,0,12,12,12,17,645.2273708637804
268,268,C21,1.55,0.175,0.3928738061581761,0.0295124929276855,0.39447874,0.02940461,COMPLETED,True,0.3697596492974929,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,6.061101032992641e-08,1.7614943875212738e-19,6.061101033010255e-08,0,12,12,12,17,647.6460452901665
269,269,C21,1.55,0.185,0.3965783674678916,0.026418540738433,0.39668807,0.026289115,COMPLETED,True,0.36583438150506714,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555556e-05,5.522227319543376e-08,1.503716298218774e-19,5.522227319558414e-08,0,12,12,12,19,731.8099616998807
270,270,C21,1.55,0.195,0.4000769224315659,0.0232386568260199,0.4005306,0.022962121,COMPLETED,True,0.36212775762169336,False,11,5,0.9,0.002,0.7614583333333332,1e-06,5.8471692030583504e-08,1.455721952025078e-19,5.8471692030729075e-08,0,12,12,12,18,704.2673364352668
271,271,C21,1.55,0.205,0.4033893803670432,0.0199845464822127,0.40638477,0.019976776,COMPLETED,True,0.3586226719905594,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,7.377676951953798e-08,1.0308840699911489e-19,7.377676951964106e-08,0,12,12,11,20,786.7543982317438
272,272,C21,1.6,0.13,0.3926308723662205,0.0371067899327223,0.3968656,0.03641109,COMPLETED,True,0.37068554515714836,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,4.1104625789801485e-08,3.3156490382154763e-19,4.110462579013305e-08,0,12,12,12,13,469.9062128281221
273,273,C21,1.6,0.145,0.3994600626515951,0.0336135353339394,0.4085078,0.032321684,COMPLETED,True,0.36355542976022825,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,4.6166766362054046e-08,2.8473636258998717e-19,4.616676636233878e-08,0,12,12,12,13,485.7195491398452
274,274,C21,1.6,0.15,0.4015873766481196,0.0323607435469634,0.40973213,0.031216081,COMPLETED,True,0.3613214324681202,False,10,2,0.9,0.0001,0.7614583333333332,1.770572916666667e-05,4.458161769381057e-08,2.580692765893859e-19,4.458161769406864e-08,0,12,12,12,13,486.67004785104655
275,275,C21,1.6,0.165,0.4075763664092604,0.0283818407079103,0.40952528,0.028183643,COMPLETED,True,0.3550157684476501,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,5.079916437791024e-08,2.0915332495662848e-19,5.079916437811939e-08,0,12,12,12,17,652.7330457811477
276,276,C21,1.6,0.18,0.4130446251860968,0.0241253711968871,0.41099966,0.024542475,COMPLETED,True,0.34924548349045215,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,5.630517203524851e-08,1.6606840244709253e-19,5.630517203541458e-08,0,12,12,12,19,737.8275776910596
277,277,C21,1.6,0.19,0.416438453994252,0.0211614469974055,0.41436052,0.021468762,COMPLETED,True,0.3456670186132861,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111112e-05,5.67532717132089e-08,1.4079327236769094e-19,5.675327171334969e-08,0,12,12,11,20,782.1668642139994
278,278,C21,1.6,0.2,0.4196533405981313,0.0181124667794624,0.41844043,0.018245814,COMPLETED,True,0.34228449904664837,False,9,5,0.9,0.002,0.7614583333333332,1e-06,5.2698378771356954e-08,8.888809606425708e-20,5.269837877144584e-08,0,12,12,12,20,787.7036771327257
279,279,C21,1.6,0.205,0.4211989683545671,0.0165597496753443,0.4206127,0.016776862,COMPLETED,True,0.3406620431550364,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,7.683362101859233e-08,1.2637556632021267e-19,7.683362101871871e-08,0,12,12,11,20,788.6457279582974
280,280,C22,1.45,0.21,0.3662702939613338,0.0265184654739268,0.36374438,0.027305793,COMPLETED,True,0.39607298853633977,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,7.421222206964279e-08,8.839677390901346e-20,7.421222206973118e-08,0,12,12,12,21,805.6290797216352
281,281,C22,1.45,0.215,0.3680049134964834,0.0246595970403425,0.36274987,0.026160354,COMPLETED,True,0.3942234686985852,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,6.820041166371933e-08,7.942796329357017e-20,6.820041166379875e-08,0,12,12,12,20,775.39078143402
282,282,C22,1.45,0.225,0.3713411304308858,0.0209102435862027,0.36323148,0.022782478,COMPLETED,True,0.3906752669849053,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777778e-05,7.260789134152151e-08,6.233624882264327e-20,7.260789134158385e-08,0,12,12,11,18,711.2174326659879
283,283,C22,1.45,0.24,0.3760432129770777,0.015218336859977,0.37057936,0.015146708,COMPLETED,True,0.3857146763010695,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,7.407305179032306e-08,4.101713880436666e-20,7.407305179036408e-08,0,12,12,11,22,865.7524820909603
284,284,C22,1.45,0.25,0.3789973671306537,0.0113861721952798,0.37806898,0.010077882,COMPLETED,True,0.38262928043114064,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,8.162735608565543e-08,2.921704331882288e-20,8.162735608568465e-08,0,12,12,11,23,923.3921678249026
285,285,C22,1.45,0.265,0.383188777003768,0.0055929692429906,0.3852006,0.005460379,COMPLETED,True,0.3785711739906416,False,11,2,0.9,0.0001,0.7617187499999999,7.871202256944448e-06,6.791836898433823e-08,1.567266745302139e-20,6.79183689843539e-08,0,12,12,11,24,978.0262804948725
286,286,C22,1.5,0.21,0.3861981129078951,0.0221540099667619,0.379677,0.023159375,COMPLETED,True,0.3759125549899176,False,10,2,0.9,0.0001,0.7614583333333332,1.7705729166666663e-05,6.376519006971644e-08,9.137640736977935e-20,6.376519006980781e-08,0,12,12,11,21,818.7258028099313
287,287,C22,1.5,0.225,0.3909953089569625,0.0168455808336089,0.38425064,0.018187176,COMPLETED,True,0.3708444016038182,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,7.077944718670662e-08,6.453649654034864e-20,7.077944718677116e-08,0,12,12,11,20,778.9597087202128
288,288,C22,1.5,0.23,0.392516376067718,0.0150534184547582,0.38776246,0.016017195,COMPLETED,True,0.36950810030177333,False,11,5,0.9,0.002,0.7617187499999999,2.5335696373456797e-05,6.035994656278094e-08,5.675220631540543e-20,6.035994656283769e-08,0,12,12,11,23,920.279281198862
289,289,C22,1.5,0.25,0.3982562675527282,0.0077922850962732,0.40305048,0.0077566486,COMPLETED,True,0.3632852221316501,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,7.651502373927363e-08,3.099339028351061e-20,7.651502373930462e-08,0,12,12,11,23,911.6987887388095
290,290,C22,1.5,0.26,0.4009402834535217,0.004115655538778,0.40554786,0.005630315,COMPLETED,True,0.36054110668551514,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,8.419402080729962e-08,2.1002729424185623e-20,8.419402080732063e-08,0,12,12,11,23,932.5492702132324
291,291,C22,1.5,0.27,0.403514362879259,0.0004165216734289,0.4031381,0.004748833,COMPLETED,True,0.3579441748669815,False,11,2,0.9,0.0001,0.7614583333333332,3.398177083333332e-05,8.623239390521611e-08,1.3148609571911299e-20,8.623239390522926e-08,0,12,12,11,24,992.3319785851054
292,292,C22,1.55,0.21,0.4049813846877593,0.0183328687272645,0.3983767,0.020015284,COMPLETED,True,0.35694773931693374,False,10,2,0.9,0.0001,0.7614583333333332,6.011718750000002e-06,6.218175199715984e-08,9.434431084911556e-20,6.218175199725418e-08,0,12,12,11,22,864.6297762279864
293,293,C22,1.55,0.22,0.4080469186717272,0.0149859443586828,0.40542606,0.01599856,COMPLETED,True,0.3537276740415319,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,6.849780331404801e-08,7.522862852179506e-20,6.849780331412324e-08,0,12,12,11,23,924.9397289328044
294,294,C22,1.55,0.225,0.409524089038297,0.0132927462409877,0.4103262,0.013643186,COMPLETED,True,0.35218383335647147,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,7.12142574545219e-08,6.673359827129765e-20,7.121425745458863e-08,0,12,12,11,22,869.5331630680012
295,295,C22,1.55,0.24,0.4137529056354452,0.0081451682787826,0.42404947,0.0071053933,COMPLETED,True,0.3477993342106402,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,8.663412389535233e-08,4.42060128547337e-20,8.663412389539653e-08,0,12,12,11,24,965.4125842379872
296,296,C22,1.55,0.255,0.4177079348864329,0.0029122494920112,0.42625168,0.004136231,COMPLETED,True,0.3437627260277174,False,9,5,0.9,0.002,0.7614583333333332,1e-06,1.2187106988933107e-08,4.1280905826557005e-20,1.2187106988974388e-08,0,12,12,11,24,988.041984998621
297,297,C22,1.6,0.215,0.424176093175513,0.0134043239656545,0.4290175,0.012155578,COMPLETED,True,0.33754714570898703,False,11,2,0.9,0.0001,0.7614583333333332,3.3981770833333346e-05,6.68167491113144e-08,8.672997662700248e-20,6.681674911140112e-08,0,12,12,11,19,756.9443595932098
298,298,C22,1.6,0.225,0.4270124492619388,0.010189872762395,0.4406238,0.0070921173,COMPLETED,True,0.33460054147363316,False,10,2,0.9,0.0001,0.7614583333333332,1.770572916666667e-05,6.693455154336729e-08,6.935147270720493e-20,6.693455154343664e-08,0,12,12,11,22,871.4434004020877
299,299,C22,1.6,0.235,0.4297203883667951,0.0069245349381622,0.44681585,0.0038354176,COMPLETED,True,0.3318099959306322,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,6.905974336417868e-08,5.3946971694477733e-20,6.905974336423263e-08,0,12,12,11,24,984.1172577058896
300,300,C22,1.6,0.245,0.4323109100583947,0.0036154516817713,0.4462423,0.0024399846,COMPLETED,True,0.3291672682839097,False,11,5,0.9,0.002,0.7614583333333332,1e-06,7.692908138813725e-08,2.935962050923123e-20,7.69290813881666e-08,0,12,12,11,24,992.7535883117234
