condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,302,C30,1.65,0.06,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.760721390335648e-05,0.00039050261529869896,3.189189326166164e-16,0.0003905026152990179,True,True,True,0.11988284081335954,38.431764940032735,302,302
generic,302,C30,1.65,0.06,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.00020978689236111114,0.007221733597701698,2.3863042382935607e-27,0.007221733597701698,True,True,True,0.11989617840398796,32.813970810035244,302,302
generic,302,C30,1.65,0.06,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3801171874999999,0.03869775390625001,0.0008209308988920192,1.760883097912086e-21,0.0008209308988920192,True,True,True,0.12537389630490817,27.85223300603684,302,302
generic,302,C30,1.65,0.06,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,1.9015458216730733e-08,6.75405540964405e-19,1.901545821740614e-08,True,True,True,0.1385555553080071,22.775252640014514,302,302
generic,302,C30,1.65,0.06,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.005766982421874999,0.004719765515691081,9.038945745726028e-24,0.004719765515691081,True,True,True,0.19988503655036957,30.757227488909848,302,302
generic,302,C30,1.65,0.06,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3701171875000001,0.038234765625,1.6831276883431408e-06,1.3857916122027013e-21,1.6831276883431422e-06,True,True,True,0.13536545102862774,27.66788927000016,302,302
generic,303,C30,1.65,0.065,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.12903320312500002,3.9403320312499996e-05,0.009638901575873087,2.8477878678478526e-28,0.009638901575873087,True,True,True,0.02909932684853573,33.54443008301314,303,303
generic,303,C30,1.65,0.065,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.025433496093749994,0.007486400759330819,7.907868999703224e-21,0.007486400759330819,True,True,True,0.03804433972331071,29.64454392204061,303,303
generic,303,C30,1.65,0.065,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.8700292968749999,0.016081152343750002,0.04453966609611083,4.854979956615767e-20,0.04453966609611083,True,True,True,0.033113772016108205,35.35839035001118,303,303
generic,303,C30,1.65,0.065,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.00012057194010416671,0.009745426666228508,2.471422329966908e-26,0.009745426666228508,True,True,True,0.059941409780153276,33.40378397004679,303,303
generic,303,C30,1.65,0.065,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.022585351562499995,0.006234461665553875,5.881865081480327e-21,0.006234461665553875,True,True,True,0.06402002200965533,29.33688677707687,303,303
generic,303,C30,1.65,0.065,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0009698395182291672,0.015099338569066206,5.391674006646202e-19,0.015099338569066206,True,True,True,0.05994771725441293,38.566684292047285,303,303
generic,303,C30,1.65,0.065,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.2193359375,1.6361328125000008e-05,0.0039251878429583924,6.273337462679574e-26,0.0039251878429583924,True,True,True,0.11935242268753685,33.62166395399254,303,303
generic,303,C30,1.65,0.065,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.025433496093749994,0.0014356394820867742,1.1707473461005746e-21,0.0014356394820867742,True,True,True,0.12215161673955026,28.748348357039504,303,303
generic,303,C30,1.65,0.065,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,8.60490511670525e-06,0.0004257532313033924,6.391146497347339e-15,0.00042575323130978357,True,True,True,0.11989935107136329,38.54982372303493,303,303
generic,303,C30,1.65,0.065,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.006758854166666667,0.005497659406763116,1.509929076399593e-23,0.005497659406763116,True,True,True,0.19991561591277876,31.000407635001466,303,303
generic,303,C30,1.65,0.065,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3724609375000001,0.022585351562499995,0.001546551620955284,7.650072352944911e-22,0.001546551620955284,True,True,True,0.12950599792391126,28.70379972399678,303,303
generic,303,C30,1.65,0.065,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,0.00011093923611111115,3.179924748906609e-08,6.437159382988381e-19,3.179924748970981e-08,True,True,True,0.13854166709854726,22.68983552104328,303,303
generic,304,C30,1.65,0.07,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.014940332031249998,0.008255313277459073,9.492184702814486e-21,0.008255313277459073,True,True,True,0.032644987959652795,30.436601485940628,304,304
generic,304,C30,1.65,0.07,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.8700292968749999,0.008566503906250005,0.047776130588919725,9.907371520306026e-20,0.047776130588919725,True,True,True,0.03068162347982406,37.42373848799616,304,304
generic,304,C30,1.65,0.07,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.12987304687499998,8.001882595486114e-05,0.011825142656462046,1.3260751816765208e-27,0.011825142656462046,True,True,True,0.029873053557399554,33.377212702063844,304,304
generic,304,C30,1.65,0.07,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.0120921875,0.007135620519467032,7.036825295072625e-21,0.007135620519467032,True,True,True,0.061129246226848635,30.327961102011614,304,304
generic,304,C30,1.65,0.07,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0009507207031249997,0.0162650108212223,5.128934435434674e-19,0.0162650108212223,True,True,True,0.05994744288910321,39.69256965396926,304,304
generic,304,C30,1.65,0.07,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.000119271484375,0.011162888474734964,2.3883552766471353e-26,0.011162888474734964,True,True,True,0.059970903969983815,33.44236871495377,304,304
generic,304,C30,1.65,0.07,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3801171874999999,0.014940332031249998,0.0027959999203125484,5.847471502530299e-22,0.0027959999203125484,True,True,True,0.12057918943992439,29.476078122970648,304,304
generic,304,C30,1.65,0.07,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7811328125000003,3.4436668113425932e-06,0.00037074022044847576,1.9262171497671603e-14,0.0003707402204677379,True,True,True,0.11888395392714561,39.92221376101952,304,304
generic,304,C30,1.65,0.07,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2179296875,6.684902162905096e-05,0.009481273426289013,4.245964936261574e-26,0.009481273426289013,True,True,True,0.11792969215950248,33.747793005080894,304,304
generic,304,C30,1.65,0.07,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.37141927083333337,0.0120921875,0.003021179576878265,2.7288497393344793e-22,0.003021179576878265,True,True,True,0.129138748925591,29.753750395961106,304,304
generic,304,C30,1.65,0.07,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,2.4091072830984694e-08,6.187928441005536e-19,2.4091072831603488e-08,True,True,True,0.13854167343763701,23.522998020984232,304,304
generic,304,C30,1.65,0.07,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.012096230468749997,0.00624806953754118,6.809658827476464e-23,0.00624806953754118,True,True,True,0.20005960865864666,30.815004471107386,304,304
generic,305,C30,1.65,0.075,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0011248404947916666,0.02312820228888398,4.668983967841297e-19,0.02312820228888398,True,True,True,0.05245603141625496,78.54855379508808,305,305
generic,305,C30,1.65,0.075,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.12989257812500002,7.234738498263887e-05,0.013435481865511545,7.731625732071137e-27,0.013435481865511545,True,True,True,0.029892590915247656,34.185687990044244,305,305
generic,305,C30,1.65,0.075,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.045070703124999986,0.007757370331427497,8.029651150062484e-21,0.007757370331427497,True,True,True,0.0540426422870289,29.32665366702713,305,305
generic,305,C30,1.65,0.075,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0009229171006944442,0.01743181518803476,4.885761235347442e-19,0.01743181518803476,True,True,True,0.059947054771541365,40.0892431930406,305,305
generic,305,C30,1.65,0.075,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15892578124999998,1.2729600694444469e-05,0.001084330182404629,8.532319550870464e-27,0.001084330182404629,True,True,True,0.058959282047552145,34.168879476957954,305,305
generic,305,C30,1.65,0.075,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.04791884765624998,0.005847523548358815,6.722573707980504e-21,0.005847523548358815,True,True,True,0.0755083621415895,28.958839086000808,305,305
generic,305,C30,1.65,0.075,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.942583550347222e-05,0.0004886189488520032,5.593358899083889e-17,0.0004886189488520591,True,True,True,0.11989917183588539,40.77203077101149,305,305
generic,305,C30,1.65,0.075,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21628906250000005,1.4051350911458336e-05,0.005915643319718043,5.048709793414476e-29,0.005915643319718043,True,True,True,0.11628909426209835,34.72079880803358,305,305
generic,305,C30,1.65,0.075,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.38097656249999995,0.039172265624999994,4.282400919246335e-06,2.6327230069540733e-21,4.282400919246338e-06,True,True,True,0.12527258525067236,28.86272570292931,305,305
generic,305,C30,1.65,0.075,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,2.31145019501461e-08,5.923421691196376e-19,2.3114501950738442e-08,True,True,True,0.13854168366668945,24.396873231977224,305,305
generic,305,C30,1.65,0.075,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0064785546875000015,0.007290081711030715,1.9658464245205548e-23,0.007290081711030715,True,True,True,0.19985487384365103,32.151450305012986,305,305
generic,305,C30,1.65,0.075,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3809244791666667,0.03917542317708333,1.8128753122722608e-06,2.6306270895147398e-21,1.8128753122722633e-06,True,True,True,0.12474370425045431,28.91133022599388,305,305
generic,306,C30,1.65,0.08,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.128740234375,1.3526584201388893e-05,0.008559541009804755,1.2129525278678278e-26,0.008559541009804755,True,True,True,0.028740364465009344,34.727430704049766,306,306
generic,306,C30,1.65,0.08,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.022585351562499995,0.008622324004947694,9.25622224443191e-21,0.008622324004947694,True,True,True,0.03746777389565735,30.75595165695995,306,306
generic,306,C30,1.65,0.08,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0010843463541666664,0.024679627575350842,4.450226139935032e-19,0.024679627575350842,True,True,True,0.052457966654537155,76.32716057507787,306,306
generic,306,C30,1.65,0.08,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15748046875000007,4.173079427083333e-05,0.013873950282058869,1.079871693157043e-26,0.013873950282058869,True,True,True,0.057513816653060344,34.67816065903753,306,306
generic,306,C30,1.65,0.08,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.025433496093749994,0.006628501628433873,7.294851252652032e-21,0.006628501628433873,True,True,True,0.064359155699895,30.17673921608366,306,306
generic,306,C30,1.65,0.08,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0008989871961805556,0.018599860810166624,4.645490462553138e-19,0.018599860810166624,True,True,True,0.05995151718198414,39.962218998000026,306,306
generic,306,C30,1.65,0.08,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.20988281250000004,3.231646050347222e-05,0.011688248568375442,4.773870654035475e-26,0.011688248568375442,True,True,True,0.10988283334521222,34.884860215941444,306,306
generic,306,C30,1.65,0.08,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3830859375,0.022585351562499995,0.002198492727748617,1.6029859360569478e-21,0.002198492727748617,True,True,True,0.11905666316986686,29.583593257004395,306,306
generic,306,C30,1.65,0.08,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1.1306803385416667e-05,0.0005218652758457052,3.54861127225365e-18,0.0005218652758457087,True,True,True,0.1198828453090484,40.20238511799835,306,306
generic,306,C30,1.65,0.08,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.0038569726562500007,0.00834437818544373,6.118582674597842e-24,0.00834437818544373,True,True,True,0.19981331660932614,32.520611610030755,306,306
generic,306,C30,1.65,0.08,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.38352864583333346,0.025433496093749994,0.0017851764625949275,1.8588898617456156e-21,0.0017851764625949275,True,True,True,0.11880532429395943,29.397414691047743,306,306
generic,306,C30,1.65,0.08,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,0.00011781134259259261,4.101223135415991e-08,5.613056836449204e-19,4.101223135472121e-08,True,True,True,0.1385544515232906,23.531883513904177,306,306
generic,307,C30,1.65,0.085,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0120921875,0.00942464150499426,1.1356189411662949e-20,0.00942464150499426,True,True,True,0.03228088609133953,31.57505552400835,307,307
generic,307,C30,1.65,0.085,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0010483647460937495,0.026233045504133787,4.233503064206959e-19,0.026233045504133787,True,True,True,0.05245730381438989,78.04293093900196,307,307
generic,307,C30,1.65,0.085,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.12987304687499998,1.9251772280092594e-05,0.012350078919155334,2.0518272144798517e-27,0.012350078919155334,True,True,True,0.029938642139174604,34.02273823693395,307,307
generic,307,C30,1.65,0.085,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.014940332031249998,0.007491618555852585,8.305444467193447e-21,0.007491618555852585,True,True,True,0.06132229917661704,30.50210648891516,307,307
generic,307,C30,1.65,0.085,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0008708671875,0.01976925729024482,4.418123130893997e-19,0.01976925729024482,True,True,True,0.059952040199945066,39.96236734802369,307,307
generic,307,C30,1.65,0.085,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.00011231347656250012,0.01601767485490872,6.052850839670301e-26,0.01601767485490872,True,True,True,0.059941407514749266,34.60359278693795,307,307
generic,307,C30,1.65,0.085,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3811328124999999,0.0120921875,0.004249320318957317,6.357708668736467e-22,0.004249320318957317,True,True,True,0.11947058560664768,30.532535532023758,307,307
generic,307,C30,1.65,0.085,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.666162109375e-05,0.0005527273785368588,6.214187837608991e-16,0.0005527273785374803,True,True,True,0.11988284146697349,40.710628707078286,307,307
generic,307,C30,1.65,0.085,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.000119271484375,0.013564049383462144,1.22459611482889e-25,0.013564049383462144,True,True,True,0.1198975640814259,34.511425585951656,307,307
generic,307,C30,1.65,0.085,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.38352864583333335,0.014940332031249998,0.0037244109912940035,1.0094548006916202e-21,0.0037244109912940035,True,True,True,0.11718800507942821,30.31773821497336,307,307
generic,307,C30,1.65,0.085,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,6.355787037037038e-05,3.02817897855309e-08,5.385988567962465e-19,3.02817897860695e-08,True,True,True,0.1385551991478458,23.872526110964827,307,307
generic,307,C30,1.65,0.085,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.008851658203124996,0.00927209146771514,5.010915467445337e-23,0.00927209146771514,True,True,True,0.19999626163575426,32.11201590206474,307,307
generic,308,C30,1.65,0.09,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.0010108756510416664,0.027788599792399928,4.027396146572904e-19,0.027788599792399928,True,True,True,0.05245663944855057,80.62490646599326,308,308
generic,308,C30,1.65,0.09,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129619140625,2.2113281250000025e-05,0.017065287423183684,9.774302160050425e-26,0.017065287423183684,True,True,True,0.0296851061516669,35.0309736559866,308,308
generic,308,C30,1.65,0.09,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.04791884765624998,0.008587298003557292,8.033790268522299e-21,0.008587298003557292,True,True,True,0.05483414644074234,30.11985018593259,308,308
generic,308,C30,1.65,0.09,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.0008425214843750002,0.020940114810955153,4.1997751155811292e-19,0.020940114810955153,True,True,True,0.059952580759644526,40.528528314083815,308,308
generic,308,C30,1.65,0.09,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,7.582774522569443e-05,0.01779160878721963,1.174140571330954e-26,0.01779160878721963,True,True,True,0.05994141112390862,35.1079529520357,308,308
generic,308,C30,1.65,0.09,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.045070703124999986,0.006161175375199023,7.418413776088537e-21,0.006161175375199023,True,True,True,0.07493554779131474,29.758453994989395,308,308
generic,308,C30,1.65,0.09,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,5.744918258101849e-06,0.0005628904936726373,8.241237854616791e-14,0.0005628904937550497,True,True,True,0.11988284955293035,41.218236953020096,308,308
generic,308,C30,1.65,0.09,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2177734375,3.521133535879631e-05,0.014589309537019604,7.242453084743587e-26,0.014589309537019604,True,True,True,0.11778982543099004,35.610698507982306,308,308
generic,308,C30,1.65,0.09,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.39050781249999994,0.03865621744791666,2.8529240005002247e-06,4.0974105160087886e-21,2.852924000500229e-06,True,True,True,0.11546522160860437,29.425551997032017,308,308
generic,308,C30,1.65,0.09,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,1.7039025514402582e-08,5.5389483455029715e-19,1.7039025514956475e-08,True,True,True,0.13855608757386956,24.38611360709183,308,308
generic,308,C30,1.65,0.09,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0032009824218749987,0.010533469692352996,6.074722008267554e-24,0.010533469692352996,True,True,True,0.19982874978078985,33.13858577597421,308,308
generic,308,C30,1.65,0.09,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.39042968749999996,0.038664453125,8.281666711128333e-06,4.091386292142508e-21,8.281666711128336e-06,True,True,True,0.11615881553363906,29.522458959952928,308,308
generic,309,C30,1.65,0.095,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129326171875,9.75901692708333e-05,0.021248745731438614,1.3915506368098648e-27,0.021248745731438614,True,True,True,0.02938781243995708,35.54683607094921,309,309
generic,309,C30,1.65,0.095,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.025433496093749994,0.009297580126646847,9.461058270978382e-21,0.009297580126646847,True,True,True,0.03804433972331071,31.223973318003118,309,309
generic,309,C30,1.65,0.095,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8784155273437501,1e-06,0.032587932335465086,8.392464157986901e-06,0.03259632479962307,True,True,True,0.021676841579169284,80.18519664695486,309,309
generic,309,C30,1.65,0.095,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,8.41309678819445e-05,0.019740000771391934,1.025203632425227e-26,0.019740000771391934,True,True,True,0.059941408350602805,35.53006484999787,309,309
generic,309,C30,1.65,0.095,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.022585351562499995,0.007033982120272486,8.52526543753798e-21,0.007033982120272486,True,True,True,0.06402002200965533,31.00146425398998,309,309
generic,309,C30,1.65,0.095,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0008131761067708336,0.02211254402763893,3.9900677104395716e-19,0.02211254402763893,True,True,True,0.05994564874439874,40.68438015808351,309,309
