condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,2,C00,1.0,0.075,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.013918359375000001,0.013709720549217068,3.6279783404606827e-20,0.013709720549217068,True,True,True,0.061513569552125454,31.41598132008221,2,2
generic,2,C00,1.0,0.075,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.903068938078704e-05,0.0005205006495906906,1.034770898282271e-15,0.0005205006495917254,True,True,True,0.11988283984348787,39.237368811969645,2,2
generic,2,C00,1.0,0.075,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,1.424153645833334e-05,0.008566503906250005,0.0011943995218817323,6.328181668162917e-22,0.0011943995218817323,True,True,True,0.10020115203469715,21.68746112997178,2,2
generic,2,C00,1.0,0.075,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.005073990885416667,0.009468058423487524,1.5476913428169965e-19,0.009468058423487524,True,True,True,0.11992221709455572,32.619797248975374,2,2
generic,2,C00,1.0,0.075,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,2.5551359528436787e-08,5.675272634040276e-19,2.5551359529004316e-08,True,True,True,0.1385555553080071,23.29866619699169,2,2
generic,2,C00,1.0,0.075,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0,0.0060326171875000004,4.4879928142573383e-07,4.347220163827348e-22,4.4879928142573425e-07,True,True,True,0.10017582516103085,21.36478676099796,2,2
generic,2,C00,1.0,0.075,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0006003522135416667,0.0030151840598662606,5.570470787114884e-19,0.003015184059866261,True,True,True,0.1998053139916705,34.81862001994159,2,2
generic,3,C00,1.0,0.085,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.07002929687500004,0.014940332031249998,0.014920296768936428,9.109321353155976e-21,0.014920296768936428,True,True,True,0.03264498795965282,24.981447464087978,3,3
generic,3,C00,1.0,0.085,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.020999446614583334,0.017434021858857566,1.7606716560526717e-20,0.017434021858857566,True,True,True,0.03548551841902943,31.390775430947542,3,3
generic,3,C00,1.0,0.085,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.0005732781032986111,0.02704173027814693,4.970332224372886e-19,0.02704173027814693,True,True,True,0.05246813188168698,74.59795140998904,3,3
generic,3,C00,1.0,0.085,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.040058593750000024,0.0120921875,0.011284264891345252,6.2255600199133296e-21,0.011284264891345252,True,True,True,0.06112924622684868,24.166500917985104,3,3
generic,3,C00,1.0,0.085,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.013864648437499998,0.015478436910297851,2.8871021906518077e-20,0.015478436910297851,True,True,True,0.061501526239886896,31.891823226003908,3,3
generic,3,C00,1.0,0.085,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0004833583984375002,0.020442846227814275,4.987767564147128e-19,0.020442846227814275,True,True,True,0.059942632131807644,39.277688050991856,3,3
generic,3,C00,1.0,0.085,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,5.086263020833335e-07,0.008359667968749996,0.00021956664839718106,7.37065472798088e-22,0.00021956664839718106,True,True,True,0.10020151521644285,22.02749293798115,3,3
generic,3,C00,1.0,0.085,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.005749837239583335,0.010707888635965909,1.0726601239846275e-19,0.010707888635965909,True,True,True,0.11994144409766581,33.09567156294361,3,3
generic,3,C00,1.0,0.085,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,6.0699367444701655e-06,0.0005509132476232662,2.56178261664059e-13,0.0005509132478794444,True,True,True,0.11989939320116368,39.078769183019176,3,3
generic,3,C00,1.0,0.085,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.0,0.0079203125,1.0426128896936563e-06,7.00022956515174e-22,1.042612889693657e-06,True,True,True,0.10030532033545209,21.812680418021046,3,3
generic,3,C00,1.0,0.085,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0006126953125000007,0.003415994552558502,4.997720999666133e-19,0.0034159945525585023,True,True,True,0.19980534528249214,34.9940299380105,3,3
generic,3,C00,1.0,0.085,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,1e-06,3.9325912957070815e-08,3.7140148210495484e-19,3.932591295744222e-08,True,True,True,0.13854170203869234,22.89612574595958,3,3
generic,4,C00,1.0,0.095,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.014940332031249998,0.019404323949374868,1.855828758789248e-20,0.019404323949374868,True,True,True,0.03264498795965269,32.16447778791189,4,4
generic,4,C00,1.0,0.095,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,0.0005391800672743058,0.030281520601124833,4.472817288627617e-19,0.030281520601124833,True,True,True,0.05246907015241856,80.00358341296669,4,4
generic,4,C00,1.0,0.095,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.07002929687500004,0.045070703124999986,0.014835856451144354,7.01404506446744e-21,0.014835856451144354,True,True,True,0.05404264228702892,24.24203894904349,4,4
generic,4,C00,1.0,0.095,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.017236882403817582,2.556278533151471e-20,0.017236882403817582,True,True,True,0.06112924622684858,32.80119097500574,4,4
