t401_row,test_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,status,technical_success,target_error,target_recovery,best_candidate_index,best_center_index,best_cr_center,best_ci_center,best_cr,best_ci,best_stage1_mismatch,best_stage2_mismatch,best_total_mismatch,best_retry_index,n_boxes,n_completed_boxes,n_technical_boxes,total_box_solves,total_seconds
10,10,C00,1.05,0.075,3.8536165476661847e-10,0.0356029301043054,-0.01574865,0.028072402,COMPLETED,True,0.7622875627364076,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,2.7686726145253922e-08,5.688515225813575e-19,2.7686726145822774e-08,0,12,12,12,13,478.24778801365755
11,11,C00,1.05,0.085,2.2233667796181407e-10,0.0423637176862112,-0.0050076246,0.041632637,COMPLETED,True,0.7626353133232333,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,2.713064862896979e-08,5.143956978394518e-19,2.7130648629484188e-08,0,12,12,12,13,489.42740778112784
12,12,C00,1.05,0.1,3.017815208068885e-10,0.0546998175409827,0.007102102,0.050864812,COMPLETED,True,0.7634120698180182,False,11,5,0.9,0.002,0.7614583333333332,0.00011781134259259261,5.5194724611506824e-08,4.3658544101691615e-19,5.519472461194341e-08,0,12,12,12,13,505.02591901796404
13,13,C00,1.05,0.115,1.2100138419185254e-10,0.0719056899252925,0.017666906,0.053896766,COMPLETED,True,0.764839908187785,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,4.421466143133919e-08,3.670558814078793e-19,4.421466143170625e-08,0,12,12,12,13,510.0827423420269
14,14,C00,1.1,0.095,0.0185431702825212,0.1439719750936911,0.054584563,0.10189237,COMPLETED,True,0.7567297137741984,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,3.2131200161430976e-08,4.640334199842559e-19,3.213120016189501e-08,0,12,12,12,13,502.94197696389165
15,15,C00,1.1,0.11,0.0737351788015254,0.1346775747592678,0.06999461,0.103538744,COMPLETED,True,0.7007859281321719,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,2.9654555151942203e-08,3.456195642719843e-19,2.9654555152287822e-08,0,12,12,12,14,474.4559620692162
16,16,C00,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,COMPLETED,True,0.7872325302270823,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,2.1939415958347045e-08,6.584792402659816e-19,2.1939415959005523e-08,0,12,12,12,12,347.1511525120586
17,17,C00,1.15,0.075,0.0646325378753453,0.1421829713450822,0.06119044,0.1525048,COMPLETED,True,0.7111773813177469,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,2.4615064207922004e-08,5.721158483366208e-19,2.461506420849412e-08,0,12,12,12,13,408.5551147531951
18,18,C00,1.15,0.08,0.0790689509372673,0.1392808657517153,0.07836883,0.15468666,COMPLETED,True,0.6964349394734305,False,11,5,0.9,0.002,0.7614583333333332,0.00011781134259259261,4.3676391995375147e-08,5.434253256630608e-19,4.367639199591857e-08,0,12,12,12,13,411.25044752296526
19,19,C00,1.15,0.09,0.1011993184208567,0.1335078749432744,0.10595794,0.14533767,COMPLETED,True,0.6736215943913266,False,10,5,0.9,0.002,0.7614583333333332,1e-06,3.3602807550803583e-08,3.9927723597722684e-19,3.360280755120286e-08,0,12,12,12,13,415.2244501822861
20,20,C00,1.15,0.105,0.1259143515352406,0.124921872190643,0.120825455,0.121306114,COMPLETED,True,0.6476975177449514,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,3.5350841860330844e-08,4.170723699936022e-19,3.5350841860747915e-08,0,12,12,12,13,426.82438308093697
21,21,C00,1.15,0.115,0.1391735170370881,0.1192436508743323,0.12468594,0.11970028,COMPLETED,True,0.6336002981380432,False,11,2,0.9,0.0001,0.7614583333333332,3.3981770833333346e-05,3.8125175022411326e-08,3.7121097595763276e-19,3.812517502278254e-08,0,12,12,12,13,434.28384618496057
22,22,C00,1.2,0.05,0.0587939705593892,0.1408414697456862,0.06356445,0.11870087,COMPLETED,True,0.7166293059269305,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,1.8216993019931712e-08,7.200335362407174e-19,1.8216993020651747e-08,0,12,12,12,12,339.5516577140661
23,23,C00,1.2,0.065,0.1050524247378762,0.1330421441116264,0.09346147,0.14514562,COMPLETED,True,0.6697466562365305,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,2.127043804411299e-08,6.307074997677231e-19,2.12704380447437e-08,0,12,12,12,12,361.0019487179816
24,24,C00,1.2,0.08,0.1340569456428095,0.1252466098615217,0.14128435,0.14307813,COMPLETED,True,0.6397575458677964,False,11,5,0.9,0.002,0.7614583333333332,0.00011781134259259261,4.345420510045665e-08,5.450162016880766e-19,4.345420510100167e-08,0,12,12,12,13,415.6750727783656
25,25,C00,1.2,0.09,0.1492486582237698,0.1200551554586059,0.1681123,0.1295007,COMPLETED,True,0.6238578923036354,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,3.4014149316210635e-08,4.929390164667589e-19,3.4014149316703575e-08,0,12,12,12,13,419.0173948960146
26,26,C00,1.2,0.1,0.1623167383142573,0.1148698095470125,0.18443377,0.11347698,COMPLETED,True,0.6100466706263757,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,3.3486927656052714e-08,4.430801403067029e-19,3.348692765649579e-08,0,12,12,12,13,432.8566480289446
27,27,C00,1.2,0.115,0.1790446749180525,0.1071054177329335,0.18775871,0.10260381,COMPLETED,True,0.5921739287638872,False,11,2,0.9,0.0001,0.7614583333333332,3.3981770833333326e-05,3.793339224304948e-08,3.7333419467777175e-19,3.7933392243422815e-08,0,12,12,12,13,436.4217059430666
28,28,C01,1.0,0.135,4.486303830662882e-11,0.0238070220816896,0.001039058,0.02821241,COMPLETED,True,8.84879509733925e-08,True,11,3,0.1,0.002,0.0,0.02380693359375,3.3381135306394356e-08,3.3695973413186242e-21,3.3381135306397724e-08,0,12,12,12,13,428.08491936174687
29,29,C01,1.0,0.14,-1.3824653512991852e-11,0.026296053046404,0.00208655,0.03516712,COMPLETED,True,0.7619119005586488,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,4.435636195742678e-08,2.634135943807239e-19,4.4356361957690195e-08,0,12,12,12,13,430.9805353899719
30,30,C01,1.0,0.15,-8.405645788231906e-11,0.0321062949597958,0.0033924282,0.05199941,COMPLETED,True,0.7621333837103049,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,5.1123928218334976e-08,2.2754488285420886e-19,5.1123928218562524e-08,0,12,12,12,13,431.27656348305754
31,31,C01,1.0,0.16,-8.877935056053396e-11,0.0394369303198964,0.0024567544,0.0666482,COMPLETED,True,0.7624778726452988,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,5.206690971456487e-08,1.948102665825572e-19,5.206690971475968e-08,0,12,12,12,13,438.59635555709247
32,32,C01,1.0,0.165,-1.5719701197920907e-10,0.0439306948164425,0.0013481677,0.07155228,COMPLETED,True,0.7627238230837775,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,5.3353670163564587e-08,1.7930139106160495e-19,5.3353670163743886e-08,0,12,12,12,14,480.5167888668366
33,33,C01,1.0,0.175,-7.090404905498365e-11,0.0557083229229324,-0.000603199,0.07625127,COMPLETED,True,0.7634933525172295,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,2.8480553012369234e-08,1.5315070113960937e-19,2.8480553012522385e-08,0,12,12,12,14,483.82259027508553
34,34,C01,1.0,0.195,0.0382070565534107,0.0978340054927779,0.0076334774,0.075827256,COMPLETED,True,0.7298358978998174,False,10,2,0.9,0.0001,0.7614583333333332,1.770572916666667e-05,6.364358117515246e-08,1.0174226132798693e-19,6.36435811752542e-08,0,12,12,12,14,527.7812142798211
35,35,C01,1.0,0.205,0.059979811826426,0.0915107939103272,0.025734812,0.077026725,COMPLETED,True,0.7074210141401616,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555556e-05,6.673958026784755e-08,8.118628903458958e-20,6.673958026792874e-08,0,12,12,12,15,662.9332107958617
36,36,C01,1.0,0.215,0.0752967720188064,0.0852583958304331,0.059479803,0.08036243,COMPLETED,True,0.6914380028385599,False,11,5,0.9,0.002,0.7614583333333332,1e-06,1.2046204048363487e-08,6.470673605663266e-20,1.2046204048428194e-08,0,12,12,12,15,663.4793101369869
37,37,C01,1.05,0.12,6.803041450145497e-10,0.0798199008171065,0.035170197,0.058797605,COMPLETED,True,0.7656284044275825,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,3.8622003240167614e-08,3.454232619028968e-19,3.862200324051304e-08,0,12,12,12,13,456.4295187650714
38,38,C01,1.05,0.13,5.561380768025613e-10,0.1057320985786008,0.04512611,0.08330081,COMPLETED,True,0.7687587296318249,False,9,5,0.9,0.002,0.7614583333333332,3.823958333333333e-05,4.432219838737106e-08,3.037695203865094e-19,4.4322198387674825e-08,0,12,12,12,13,492.71375659503974
39,39,C01,1.05,0.145,0.0574927471084788,0.1240499420403578,0.06309928,0.11537303,COMPLETED,True,0.7148116441484672,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,5.444575110538066e-08,2.564475151989603e-19,5.4445751105637105e-08,0,12,12,12,13,527.1579986613942
40,40,C01,1.05,0.16,0.0846089596558761,0.1145246495812782,0.07486944,0.123299204,COMPLETED,True,0.6864697669679134,False,10,2,0.9,0.0001,0.7614583333333332,1e-06,5.644958235683908e-08,1.607106460126482e-19,5.644958235699979e-08,0,12,12,12,13,475.1675453840289
41,41,C01,1.05,0.17,0.0980164090081825,0.1082491587696718,0.07819721,0.11455765,COMPLETED,True,0.6722134174339324,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,5.434510010745183e-08,1.6669806022413006e-19,5.434510010761853e-08,0,12,12,12,13,456.2600386957638
42,42,C01,1.05,0.18,0.1093898015648453,0.1020308850845139,0.07992539,0.09879105,COMPLETED,True,0.6599972104883428,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777777e-05,6.129819450881018e-08,1.3929690544398303e-19,6.129819450894947e-08,0,12,12,12,13,461.6808630909072
43,43,C01,1.05,0.19,0.1193340156875175,0.0958677623501994,0.085055575,0.08596002,COMPLETED,True,0.649238382611143,False,10,5,0.9,0.002,0.7614583333333332,1.9767361111111115e-05,6.182007321858512e-08,1.1474278119681584e-19,6.182007321869986e-08,0,12,12,12,13,461.0423917741282
44,44,C01,1.05,0.205,0.1323044050267023,0.08672218899306,0.1141354,0.0829901,COMPLETED,True,0.6351010097396158,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,6.633613972270822e-08,8.273940142663636e-20,6.633613972279097e-08,0,12,12,12,15,555.1079939634074
45,45,C01,1.1,0.12,0.0929554600078068,0.1285506661833083,0.094506055,0.118469276,COMPLETED,True,0.6807504008961911,False,11,2,0.9,0.0001,0.7614583333333332,1e-06,3.8019177944865694e-08,2.9990876705343886e-19,3.80191779451656e-08,0,12,12,12,13,428.22892267175484
46,46,C01,1.1,0.135,0.114821536307718,0.1194572670812644,0.11796075,0.13708073,COMPLETED,True,0.6575679783007031,False,10,2,0.9,0.0001,0.7614583333333332,5.668576388888889e-05,4.9834647066861385e-08,2.859480870830955e-19,4.983464706714733e-08,0,12,12,12,13,433.26149528007954
47,47,C01,1.1,0.15,0.1320566414058153,0.1104728205019271,0.1424105,0.13910997,COMPLETED,True,0.6390178435282634,False,9,2,0.9,0.0001,0.7614583333333332,3.136747685185185e-05,4.977521910607159e-08,2.315209293256045e-19,4.9775219106303106e-08,0,12,12,12,13,445.67642837006133
48,48,C01,1.1,0.165,0.1463990255732808,0.1015900294887648,0.15113187,0.11295014,COMPLETED,True,0.6233925592872793,False,11,5,0.9,0.002,0.7614583333333332,1e-06,4.5847972315229815e-08,1.6538647388030578e-19,4.58479723153952e-08,0,12,12,12,14,497.30735386093147
49,49,C01,1.1,0.175,0.1547968043623869,0.0957214701503959,0.14960758,0.08833096,COMPLETED,True,0.6141666053597991,False,10,5,0.9,0.002,0.7614583333333332,1e-06,5.1154682832192925e-08,1.6391245651726932e-19,5.115468283235684e-08,0,12,12,12,14,496.28780786006246
50,50,C01,1.1,0.19,0.1660505044719185,0.0869943604140983,0.15417609,0.0734648,COMPLETED,True,0.6017278319909384,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,6.06430246534179e-08,1.1655139583210038e-19,6.064302465353444e-08,0,12,12,12,13,504.7085217779968
