boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen
ROUTE_0109,eta,HIGH_LOWM_COMPACTY__MID,39,6,0.2888,0.2888,0.5479999999999999,0.5512,0.2888,0.5496,0,MID,HIGH_LOWM_COMPACTY,0.2888,0.5499999995052814,True,
ROUTE_0110,eta,HIGH_LOWM_COMPACTY__MID,39,6,0.34959999999999997,0.34959999999999997,0.5479999999999999,0.5512,0.34959999999999997,0.5496,0,MID,HIGH_LOWM_COMPACTY,0.34959999999999997,0.5499999995052814,True,
ROUTE_0111,eta,HIGH_LOWM_COMPACTY__NEUTRAL1_LOWM,6,41,0.1032,0.1032,0.6472,0.6504,0.1032,0.6488,0,HIGH_LOWM_COMPACTY,NEUTRAL1_LOWM,0.1032,0.6500000004947185,True,
ROUTE_0112,eta,HIGH_LOWM_COMPACTY__NEUTRAL1_LOWM,6,41,0.17679999999999998,0.17679999999999998,0.6472,0.6504,0.17679999999999998,0.6488,0,HIGH_LOWM_COMPACTY,NEUTRAL1_LOWM,0.17679999999999998,0.6500000004947185,True,
ROUTE_0113,eta,HIGH_LOWM_COMPACTY__NEUTRAL1_LOWM,6,41,0.2504,0.2504,0.6472,0.6504,0.2504,0.6488,0,HIGH_LOWM_COMPACTY,NEUTRAL1_LOWM,0.2504,0.6500000004947185,True,
ROUTE_0114,eta,HIGH_LOWM_COMPACTY__NEUTRAL1_LOWM,6,41,0.324,0.324,0.6472,0.6504,0.324,0.6488,0,HIGH_LOWM_COMPACTY,NEUTRAL1_LOWM,0.324,0.6500000004947185,True,
ROUTE_0115,eta,HIGH_LOWM_COMPACTY__NEUTRAL1_LOWM,6,41,0.3976,0.3976,0.6472,0.6504,0.3976,0.6488,0,HIGH_LOWM_COMPACTY,NEUTRAL1_LOWM,0.3976,0.6500000004947185,True,
ROUTE_0116,eta,HM1_HIGH__HM1_MID,9,7,0.7016,0.7016,0.5479999999999999,0.5512,0.7016,0.5496,0,HM1_MID,HM1_HIGH,0.7016,0.5499999995052814,True,
ROUTE_0117,eta,HM1_HIGH__HM1_MID,9,7,0.74,0.74,0.5479999999999999,0.5512,0.74,0.5496,0,HM1_MID,HM1_HIGH,0.74,0.5499999995052814,True,
ROUTE_0118,eta,HM1_HIGH__HM1_MID,9,7,0.7752,0.7752,0.5479999999999999,0.5512,0.7752,0.5496,0,HM1_MID,HM1_HIGH,0.7752,0.5499999995052814,True,
ROUTE_0119,eta,HM1_HIGH__HM1_MID,9,7,0.8103999999999999,0.8103999999999999,0.5479999999999999,0.5512,0.8103999999999999,0.5496,0,HM1_MID,HM1_HIGH,0.8103999999999999,0.5499999995052814,True,
ROUTE_0120,eta,HM1_HIGH__HM1_MID,9,7,0.8488,0.8488,0.5479999999999999,0.5512,0.8488,0.5496,0,HM1_MID,HM1_HIGH,0.8488,0.5499999995052814,True,
ROUTE_0121,eta,HM1_HIGH__HM1_NEUTRAL1,7,10,0.7016,0.7016,0.6472,0.6504,0.7016,0.6488,0,HM1_HIGH,HM1_NEUTRAL1,0.7016,0.6500000004947185,True,
ROUTE_0122,eta,HM1_HIGH__HM1_NEUTRAL1,7,10,0.74,0.74,0.6472,0.6504,0.74,0.6488,0,HM1_HIGH,HM1_NEUTRAL1,0.74,0.6500000004947185,True,
ROUTE_0123,eta,HM1_HIGH__HM1_NEUTRAL1,7,10,0.7752,0.7752,0.6472,0.6504,0.7752,0.6488,0,HM1_HIGH,HM1_NEUTRAL1,0.7752,0.6500000004947185,True,
ROUTE_0124,eta,HM1_HIGH__HM1_NEUTRAL1,7,10,0.8103999999999999,0.8103999999999999,0.6472,0.6504,0.8103999999999999,0.6488,0,HM1_HIGH,HM1_NEUTRAL1,0.8103999999999999,0.6500000004947185,True,
ROUTE_0125,eta,HM1_HIGH__HM1_NEUTRAL1,7,10,0.8488,0.8488,0.6472,0.6504,0.8488,0.6488,0,HM1_HIGH,HM1_NEUTRAL1,0.8488,0.6500000004947185,True,
ROUTE_0126,Mach,HM1_HIGH__HM2_HIGH,7,15,0.8488,0.852,0.5512,0.5512,0.8504,0.5512,0,HM1_HIGH,HM2_HIGH,0.8499999995052815,0.5512,True,
ROUTE_0127,Mach,HM1_HIGH__HM2_HIGH,7,15,0.8488,0.852,0.5768,0.5768,0.8504,0.5768,0,HM1_HIGH,HM2_HIGH,0.8499999995052815,0.5768,True,
ROUTE_0128,Mach,HM1_HIGH__HM2_HIGH,7,15,0.8488,0.852,0.5992,0.5992,0.8504,0.5992,0,HM1_HIGH,HM2_HIGH,0.8499999995052815,0.5992,True,
ROUTE_0129,Mach,HM1_HIGH__HM2_HIGH,7,15,0.8488,0.852,0.6215999999999999,0.6215999999999999,0.8504,0.6215999999999999,0,HM1_HIGH,HM2_HIGH,0.8499999995052815,0.6215999999999999,True,
ROUTE_0130,Mach,HM1_HIGH__HM2_HIGH,7,15,0.8488,0.852,0.6472,0.6472,0.8504,0.6472,0,HM1_HIGH,HM2_HIGH,0.8499999995052815,0.6472,True,
ROUTE_0131,eta,HM1_LOW__HM1_MID,8,9,0.7016,0.7016,0.3976,0.4008,0.7016,0.3992,0,HM1_LOW,HM1_MID,0.7016,0.4000000004947186,True,
ROUTE_0132,eta,HM1_LOW__HM1_MID,8,9,0.74,0.74,0.3976,0.4008,0.74,0.3992,0,HM1_LOW,HM1_MID,0.74,0.4000000004947186,True,
ROUTE_0133,eta,HM1_LOW__HM1_MID,8,9,0.7752,0.7752,0.3976,0.4008,0.7752,0.3992,0,HM1_LOW,HM1_MID,0.7752,0.4000000004947186,True,
ROUTE_0134,eta,HM1_LOW__HM1_MID,8,9,0.8103999999999999,0.8103999999999999,0.3976,0.4008,0.8103999999999999,0.3992,0,HM1_LOW,HM1_MID,0.8103999999999999,0.4000000004947186,True,
ROUTE_0135,eta,HM1_LOW__HM1_MID,8,9,0.8488,0.8488,0.3976,0.4008,0.8488,0.3992,0,HM1_LOW,HM1_MID,0.8488,0.4000000004947186,True,
ROUTE_0136,eta,HM1_LOW__HM1_VLOW_MOD,14,8,0.7016,0.7016,0.24719999999999998,0.2504,0.7016,0.2488,0,HM1_VLOW_MOD,HM1_LOW,0.7016,0.2500000004947186,True,
ROUTE_0137,eta,HM1_LOW__HM1_VLOW_MOD,14,8,0.74,0.74,0.24719999999999998,0.2504,0.74,0.2488,0,HM1_VLOW_MOD,HM1_LOW,0.74,0.2500000004947186,True,
ROUTE_0138,eta,HM1_LOW__HM1_VLOW_MOD,14,8,0.7752,0.7752,0.24719999999999998,0.2504,0.7752,0.2488,0,HM1_VLOW_MOD,HM1_LOW,0.7752,0.2500000004947186,True,
ROUTE_0139,eta,HM1_LOW__HM1_VLOW_MOD,14,8,0.8103999999999999,0.8103999999999999,0.24719999999999998,0.2504,0.8103999999999999,0.2488,0,HM1_VLOW_MOD,HM1_LOW,0.8103999999999999,0.2500000004947186,True,
ROUTE_0140,eta,HM1_LOW__HM1_VLOW_MOD,14,8,0.8488,0.8488,0.24719999999999998,0.2504,0.8488,0.2488,0,HM1_VLOW_MOD,HM1_LOW,0.8488,0.2500000004947186,True,
ROUTE_0141,Mach,HM1_LOW__HM2_LOW,8,16,0.8488,0.852,0.2504,0.2504,0.8504,0.2504,0,HM1_LOW,HM2_LOW,0.8499999995052815,0.2504,True,
ROUTE_0142,Mach,HM1_LOW__HM2_LOW,8,16,0.8488,0.852,0.2888,0.2888,0.8504,0.2888,0,HM1_LOW,HM2_LOW,0.8499999995052815,0.2888,True,
ROUTE_0143,Mach,HM1_LOW__HM2_LOW,8,16,0.8488,0.852,0.324,0.324,0.8504,0.324,0,HM1_LOW,HM2_LOW,0.8499999995052815,0.324,True,
ROUTE_0144,Mach,HM1_LOW__HM2_LOW,8,16,0.8488,0.852,0.35919999999999996,0.35919999999999996,0.8504,0.35919999999999996,0,HM1_LOW,HM2_LOW,0.8499999995052815,0.35919999999999996,True,
ROUTE_0145,Mach,HM1_LOW__HM2_LOW,8,16,0.8488,0.852,0.3976,0.3976,0.8504,0.3976,0,HM1_LOW,HM2_LOW,0.8499999995052815,0.3976,True,
ROUTE_0146,Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2504,0.2504,0.7,0.2504,0,LOW,HM1_LOW,0.6999999995052814,0.2504,True,
ROUTE_0147,Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.2888,0.2888,0.7,0.2888,0,LOW,HM1_LOW,0.6999999995052814,0.2888,True,
ROUTE_0148,Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.324,0.324,0.7,0.324,0,LOW,HM1_LOW,0.6999999995052814,0.324,True,
ROUTE_0149,Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.35919999999999996,0.35919999999999996,0.7,0.35919999999999996,0,LOW,HM1_LOW,0.6999999995052814,0.35919999999999996,True,
ROUTE_0150,Mach,HM1_LOW__LOW,30,8,0.6983999999999999,0.7016,0.3976,0.3976,0.7,0.3976,0,LOW,HM1_LOW,0.6999999995052814,0.3976,True,
ROUTE_0151,Mach,HM1_MID__HM2_MID,9,17,0.8488,0.852,0.4008,0.4008,0.8504,0.4008,0,HM1_MID,HM2_MID,0.8499999995052815,0.4008,True,
ROUTE_0152,Mach,HM1_MID__HM2_MID,9,17,0.8488,0.852,0.4392,0.4392,0.8504,0.4392,0,HM1_MID,HM2_MID,0.8499999995052815,0.4392,True,
ROUTE_0153,Mach,HM1_MID__HM2_MID,9,17,0.8488,0.852,0.4744,0.4744,0.8504,0.4744,0,HM1_MID,HM2_MID,0.8499999995052815,0.4744,True,
ROUTE_0154,Mach,HM1_MID__HM2_MID,9,17,0.8488,0.852,0.5095999999999999,0.5095999999999999,0.8504,0.5095999999999999,0,HM1_MID,HM2_MID,0.8499999995052815,0.5095999999999999,True,
ROUTE_0155,Mach,HM1_MID__HM2_MID,9,17,0.8488,0.852,0.5479999999999999,0.5479999999999999,0.8504,0.5479999999999999,0,HM1_MID,HM2_MID,0.8499999995052815,0.5479999999999999,True,
ROUTE_0156,Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4008,0.4008,0.7,0.4008,0,MID,HM1_MID,0.6999999995052814,0.4008,True,
ROUTE_0157,Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4264,0.4264,0.7,0.4264,0,MID,HM1_MID,0.6999999995052814,0.4264,True,
ROUTE_0158,Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.4488,0.4488,0.7,0.4488,0,MID,HM1_MID,0.6999999995052814,0.4488,True,
ROUTE_0159,Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.47119999999999995,0.47119999999999995,0.7,0.47119999999999995,0,MID,HM1_MID,0.6999999995052814,0.47119999999999995,True,
ROUTE_0160,Mach,HM1_MID__MID,39,9,0.6983999999999999,0.7016,0.49679999999999996,0.49679999999999996,0.7,0.49679999999999996,0,MID,HM1_MID,0.6999999995052814,0.49679999999999996,True,
ROUTE_0161,eta,HM1_NEUTRAL1__HM1_NEUTRAL2,10,11,0.7016,0.7016,0.7976,0.8008,0.7016,0.7991999999999999,0,HM1_NEUTRAL1,HM1_NEUTRAL2,0.7016,0.7999999995052814,True,
ROUTE_0162,eta,HM1_NEUTRAL1__HM1_NEUTRAL2,10,11,0.74,0.74,0.7976,0.8008,0.74,0.7991999999999999,0,HM1_NEUTRAL1,HM1_NEUTRAL2,0.74,0.7999999995052814,True,
ROUTE_0163,eta,HM1_NEUTRAL1__HM1_NEUTRAL2,10,11,0.7752,0.7752,0.7976,0.8008,0.7752,0.7991999999999999,0,HM1_NEUTRAL1,HM1_NEUTRAL2,0.7752,0.7999999995052814,True,
ROUTE_0164,eta,HM1_NEUTRAL1__HM1_NEUTRAL2,10,11,0.8103999999999999,0.8103999999999999,0.7976,0.8008,0.8103999999999999,0.7991999999999999,0,HM1_NEUTRAL1,HM1_NEUTRAL2,0.8103999999999999,0.7999999995052814,True,
ROUTE_0165,eta,HM1_NEUTRAL1__HM1_NEUTRAL2,10,11,0.8488,0.8488,0.7976,0.8008,0.8488,0.7991999999999999,0,HM1_NEUTRAL1,HM1_NEUTRAL2,0.8488,0.7999999995052814,True,
ROUTE_0166,Mach,HM1_NEUTRAL1__HM2_NEUTRAL1,10,18,0.8488,0.852,0.6504,0.6504,0.8504,0.6504,0,HM1_NEUTRAL1,HM2_NEUTRAL1,0.8499999995052815,0.6504,True,
ROUTE_0167,Mach,HM1_NEUTRAL1__HM2_NEUTRAL1,10,18,0.8488,0.852,0.6888,0.6888,0.8504,0.6888,0,HM1_NEUTRAL1,HM2_NEUTRAL1,0.8499999995052815,0.6888,True,
ROUTE_0168,Mach,HM1_NEUTRAL1__HM2_NEUTRAL1,10,18,0.8488,0.852,0.724,0.724,0.8504,0.724,0,HM1_NEUTRAL1,HM2_NEUTRAL1,0.8499999995052815,0.724,True,
ROUTE_0169,Mach,HM1_NEUTRAL1__HM2_NEUTRAL1,10,18,0.8488,0.852,0.7592,0.7592,0.8504,0.7592,0,HM1_NEUTRAL1,HM2_NEUTRAL1,0.8499999995052815,0.7592,True,
ROUTE_0170,Mach,HM1_NEUTRAL1__HM2_NEUTRAL1,10,18,0.8488,0.852,0.7976,0.7976,0.8504,0.7976,0,HM1_NEUTRAL1,HM2_NEUTRAL1,0.8499999995052815,0.7976,True,
ROUTE_0171,Mach,HM1_NEUTRAL1__NEUTRAL1_HIM,40,10,0.6983999999999999,0.7016,0.6504,0.6504,0.7,0.6504,0,NEUTRAL1_HIM,HM1_NEUTRAL1,0.6999999995052814,0.6504,True,
ROUTE_0172,Mach,HM1_NEUTRAL1__NEUTRAL1_HIM,40,10,0.6983999999999999,0.7016,0.6888,0.6888,0.7,0.6888,0,NEUTRAL1_HIM,HM1_NEUTRAL1,0.6999999995052814,0.6888,True,
ROUTE_0173,Mach,HM1_NEUTRAL1__NEUTRAL1_HIM,40,10,0.6983999999999999,0.7016,0.724,0.724,0.7,0.724,0,NEUTRAL1_HIM,HM1_NEUTRAL1,0.6999999995052814,0.724,True,
ROUTE_0174,Mach,HM1_NEUTRAL1__NEUTRAL1_HIM,40,10,0.6983999999999999,0.7016,0.7592,0.7592,0.7,0.7592,0,NEUTRAL1_HIM,HM1_NEUTRAL1,0.6999999995052814,0.7592,True,
ROUTE_0175,Mach,HM1_NEUTRAL1__NEUTRAL1_HIM,40,10,0.6983999999999999,0.7016,0.7976,0.7976,0.7,0.7976,0,NEUTRAL1_HIM,HM1_NEUTRAL1,0.6999999995052814,0.7976,True,
ROUTE_0176,eta,HM1_NEUTRAL2__HM1_NEUTRAL3,11,12,0.7016,0.7016,0.9191999999999999,0.9223999999999999,0.7016,0.9207999999999998,0,HM1_NEUTRAL2,HM1_NEUTRAL3,0.7016,0.9199999995052813,True,
ROUTE_0177,eta,HM1_NEUTRAL2__HM1_NEUTRAL3,11,12,0.74,0.74,0.9191999999999999,0.9223999999999999,0.74,0.9207999999999998,0,HM1_NEUTRAL2,HM1_NEUTRAL3,0.74,0.9199999995052813,True,
ROUTE_0178,eta,HM1_NEUTRAL2__HM1_NEUTRAL3,11,12,0.7752,0.7752,0.9191999999999999,0.9223999999999999,0.7752,0.9207999999999998,0,HM1_NEUTRAL2,HM1_NEUTRAL3,0.7752,0.9199999995052813,True,
ROUTE_0179,eta,HM1_NEUTRAL2__HM1_NEUTRAL3,11,12,0.8103999999999999,0.8103999999999999,0.9191999999999999,0.9223999999999999,0.8103999999999999,0.9207999999999998,0,HM1_NEUTRAL2,HM1_NEUTRAL3,0.8103999999999999,0.9199999995052813,True,
ROUTE_0180,eta,HM1_NEUTRAL2__HM1_NEUTRAL3,11,12,0.8488,0.8488,0.9191999999999999,0.9223999999999999,0.8488,0.9207999999999998,0,HM1_NEUTRAL2,HM1_NEUTRAL3,0.8488,0.9199999995052813,True,
ROUTE_0181,Mach,HM1_NEUTRAL2__HM2_NEUTRAL2,11,19,0.8488,0.852,0.8008,0.8008,0.8504,0.8008,0,HM1_NEUTRAL2,HM2_NEUTRAL2,0.8499999995052815,0.8008,True,
ROUTE_0182,Mach,HM1_NEUTRAL2__HM2_NEUTRAL2,11,19,0.8488,0.852,0.8295999999999999,0.8295999999999999,0.8504,0.8295999999999999,0,HM1_NEUTRAL2,HM2_NEUTRAL2,0.8499999995052815,0.8295999999999999,True,
ROUTE_0183,Mach,HM1_NEUTRAL2__HM2_NEUTRAL2,11,19,0.8488,0.852,0.8583999999999999,0.8583999999999999,0.8504,0.8583999999999999,0,HM1_NEUTRAL2,HM2_NEUTRAL2,0.8499999995052815,0.8583999999999999,True,
ROUTE_0184,Mach,HM1_NEUTRAL2__HM2_NEUTRAL2,11,19,0.8488,0.852,0.8904,0.8904,0.8504,0.8904,0,HM1_NEUTRAL2,HM2_NEUTRAL2,0.8499999995052815,0.8904,True,
ROUTE_0185,Mach,HM1_NEUTRAL2__HM2_NEUTRAL2,11,19,0.8488,0.852,0.9191999999999999,0.9191999999999999,0.8504,0.9191999999999999,0,HM1_NEUTRAL2,HM2_NEUTRAL2,0.8499999995052815,0.9191999999999999,True,
ROUTE_0186,Mach,HM1_NEUTRAL2__NEUTRAL2_HIM,42,11,0.6983999999999999,0.7016,0.8008,0.8008,0.7,0.8008,0,NEUTRAL2_HIM,HM1_NEUTRAL2,0.6999999995052814,0.8008,True,
ROUTE_0187,Mach,HM1_NEUTRAL2__NEUTRAL2_HIM,42,11,0.6983999999999999,0.7016,0.8295999999999999,0.8295999999999999,0.7,0.8295999999999999,0,NEUTRAL2_HIM,HM1_NEUTRAL2,0.6999999995052814,0.8295999999999999,True,
ROUTE_0188,Mach,HM1_NEUTRAL2__NEUTRAL2_HIM,42,11,0.6983999999999999,0.7016,0.8583999999999999,0.8583999999999999,0.7,0.8583999999999999,0,NEUTRAL2_HIM,HM1_NEUTRAL2,0.6999999995052814,0.8583999999999999,True,
ROUTE_0189,Mach,HM1_NEUTRAL2__NEUTRAL2_HIM,42,11,0.6983999999999999,0.7016,0.8904,0.8904,0.7,0.8904,0,NEUTRAL2_HIM,HM1_NEUTRAL2,0.6999999995052814,0.8904,True,
ROUTE_0190,Mach,HM1_NEUTRAL2__NEUTRAL2_HIM,42,11,0.6983999999999999,0.7016,0.9191999999999999,0.9191999999999999,0.7,0.9191999999999999,0,NEUTRAL2_HIM,HM1_NEUTRAL2,0.6999999995052814,0.9191999999999999,True,
ROUTE_0191,Mach,HM1_NEUTRAL3__HM2_NEUTRAL3,12,20,0.8488,0.852,0.9223999999999999,0.9223999999999999,0.8504,0.9223999999999999,0,HM1_NEUTRAL3,HM2_NEUTRAL3,0.8499999995052815,0.9223999999999999,True,
ROUTE_0192,Mach,HM1_NEUTRAL3__HM2_NEUTRAL3,12,20,0.8488,0.852,0.9351999999999999,0.9351999999999999,0.8504,0.9351999999999999,0,HM1_NEUTRAL3,HM2_NEUTRAL3,0.8499999995052815,0.9351999999999999,True,
ROUTE_0193,Mach,HM1_NEUTRAL3__HM2_NEUTRAL3,12,20,0.8488,0.852,0.9511999999999999,0.9511999999999999,0.8504,0.9511999999999999,0,HM1_NEUTRAL3,HM2_NEUTRAL3,0.8499999995052815,0.9511999999999999,True,
ROUTE_0194,Mach,HM1_NEUTRAL3__HM2_NEUTRAL3,12,20,0.8488,0.852,0.9672,0.9672,0.8504,0.9672,0,HM1_NEUTRAL3,HM2_NEUTRAL3,0.8499999995052815,0.9672,True,
ROUTE_0195,Mach,HM1_NEUTRAL3__HM2_NEUTRAL3,12,20,0.8488,0.852,0.98,0.98,0.8504,0.98,0,HM1_NEUTRAL3,HM2_NEUTRAL3,0.8499999995052815,0.98,True,
ROUTE_0196,Mach,HM1_NEUTRAL3__NEUTRAL3_HIM,44,12,0.6983999999999999,0.7016,0.9223999999999999,0.9223999999999999,0.7,0.9223999999999999,0,NEUTRAL3_HIM,HM1_NEUTRAL3,0.6999999995052814,0.9223999999999999,True,
ROUTE_0197,Mach,HM1_NEUTRAL3__NEUTRAL3_HIM,44,12,0.6983999999999999,0.7016,0.9351999999999999,0.9351999999999999,0.7,0.9351999999999999,0,NEUTRAL3_HIM,HM1_NEUTRAL3,0.6999999995052814,0.9351999999999999,True,
ROUTE_0198,Mach,HM1_NEUTRAL3__NEUTRAL3_HIM,44,12,0.6983999999999999,0.7016,0.9511999999999999,0.9511999999999999,0.7,0.9511999999999999,0,NEUTRAL3_HIM,HM1_NEUTRAL3,0.6999999995052814,0.9511999999999999,True,
ROUTE_0199,Mach,HM1_NEUTRAL3__NEUTRAL3_HIM,44,12,0.6983999999999999,0.7016,0.9672,0.9672,0.7,0.9672,0,NEUTRAL3_HIM,HM1_NEUTRAL3,0.6999999995052814,0.9672,True,
ROUTE_0200,Mach,HM1_NEUTRAL3__NEUTRAL3_HIM,44,12,0.6983999999999999,0.7016,0.98,0.98,0.7,0.98,0,NEUTRAL3_HIM,HM1_NEUTRAL3,0.6999999995052814,0.98,True,
ROUTE_0201,eta,HM1_VLOW_EXTREME__HM1_VLOW_MOD,13,14,0.7016,0.7016,0.1192,0.1224,0.7016,0.12079999999999999,0,HM1_VLOW_EXTREME,HM1_VLOW_MOD,0.7016,0.12000000049471854,True,
ROUTE_0202,eta,HM1_VLOW_EXTREME__HM1_VLOW_MOD,13,14,0.74,0.74,0.1192,0.1224,0.74,0.12079999999999999,0,HM1_VLOW_EXTREME,HM1_VLOW_MOD,0.74,0.12000000049471854,True,
ROUTE_0203,eta,HM1_VLOW_EXTREME__HM1_VLOW_MOD,13,14,0.7752,0.7752,0.1192,0.1224,0.7752,0.12079999999999999,0,HM1_VLOW_EXTREME,HM1_VLOW_MOD,0.7752,0.12000000049471854,True,
ROUTE_0204,eta,HM1_VLOW_EXTREME__HM1_VLOW_MOD,13,14,0.8103999999999999,0.8103999999999999,0.1192,0.1224,0.8103999999999999,0.12079999999999999,0,HM1_VLOW_EXTREME,HM1_VLOW_MOD,0.8103999999999999,0.12000000049471854,True,
ROUTE_0205,eta,HM1_VLOW_EXTREME__HM1_VLOW_MOD,13,14,0.8488,0.8488,0.1192,0.1224,0.8488,0.12079999999999999,0,HM1_VLOW_EXTREME,HM1_VLOW_MOD,0.8488,0.12000000049471854,True,
ROUTE_0206,Mach,HM1_VLOW_EXTREME__HM2_VLOW_EXTREME,13,21,0.8488,0.852,0.0616,0.0616,0.8504,0.0616,0,HM1_VLOW_EXTREME,HM2_VLOW_EXTREME,0.8499999995052815,0.0616,True,
ROUTE_0207,Mach,HM1_VLOW_EXTREME__HM2_VLOW_EXTREME,13,21,0.8488,0.852,0.0744,0.0744,0.8504,0.0744,0,HM1_VLOW_EXTREME,HM2_VLOW_EXTREME,0.8499999995052815,0.0744,True,
ROUTE_0208,Mach,HM1_VLOW_EXTREME__HM2_VLOW_EXTREME,13,21,0.8488,0.852,0.0904,0.0904,0.8504,0.0904,0,HM1_VLOW_EXTREME,HM2_VLOW_EXTREME,0.8499999995052815,0.0904,True,
ROUTE_0209,Mach,HM1_VLOW_EXTREME__HM2_VLOW_EXTREME,13,21,0.8488,0.852,0.1064,0.1064,0.8504,0.1064,0,HM1_VLOW_EXTREME,HM2_VLOW_EXTREME,0.8499999995052815,0.1064,True,
ROUTE_0210,Mach,HM1_VLOW_EXTREME__HM2_VLOW_EXTREME,13,21,0.8488,0.852,0.1192,0.1192,0.8504,0.1192,0,HM1_VLOW_EXTREME,HM2_VLOW_EXTREME,0.8499999995052815,0.1192,True,
ROUTE_0211,Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0616,0.0616,0.7,0.0616,0,VLOW_EXTREME_CI_ONLY,HM1_VLOW_EXTREME,0.6999999995052814,0.0616,True,
ROUTE_0212,Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0744,0.0744,0.7,0.0744,0,VLOW_EXTREME_CI_ONLY,HM1_VLOW_EXTREME,0.6999999995052814,0.0744,True,
ROUTE_0213,Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.0904,0.0904,0.7,0.0904,0,VLOW_EXTREME_CI_ONLY,HM1_VLOW_EXTREME,0.6999999995052814,0.0904,True,
ROUTE_0214,Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1064,0.1064,0.7,0.1064,0,VLOW_EXTREME_CI_ONLY,HM1_VLOW_EXTREME,0.6999999995052814,0.1064,True,
ROUTE_0215,Mach,HM1_VLOW_EXTREME__VLOW_EXTREME_CI_ONLY,47,13,0.6983999999999999,0.7016,0.1192,0.1192,0.7,0.1192,0,VLOW_EXTREME_CI_ONLY,HM1_VLOW_EXTREME,0.6999999995052814,0.1192,True,
ROUTE_0216,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.1224,0.1224,0.8504,0.1224,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.1224,True,
ROUTE_0217,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.15439999999999998,0.15439999999999998,0.8504,0.15439999999999998,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.15439999999999998,True,
ROUTE_0218,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.18639999999999998,0.18639999999999998,0.8504,0.18639999999999998,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.18639999999999998,True,
ROUTE_0219,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.21519999999999997,0.21519999999999997,0.8504,0.21519999999999997,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.21519999999999997,True,
ROUTE_0220,Mach,HM1_VLOW_MOD__HM2_VLOW_MOD,14,22,0.8488,0.852,0.24719999999999998,0.24719999999999998,0.8504,0.24719999999999998,0,HM1_VLOW_MOD,HM2_VLOW_MOD,0.8499999995052815,0.24719999999999998,True,
ROUTE_0221,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.1224,0.1224,0.7,0.1224,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.1224,True,
ROUTE_0222,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.15439999999999998,0.15439999999999998,0.7,0.15439999999999998,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.15439999999999998,True,
ROUTE_0223,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.18639999999999998,0.18639999999999998,0.7,0.18639999999999998,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.18639999999999998,True,
ROUTE_0224,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.21519999999999997,0.21519999999999997,0.7,0.21519999999999997,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.21519999999999997,True,
ROUTE_0225,Mach,HM1_VLOW_MOD__VLOW_MOD_QSCALED,48,14,0.6983999999999999,0.7016,0.24719999999999998,0.24719999999999998,0.7,0.24719999999999998,0,VLOW_MOD_QSCALED,HM1_VLOW_MOD,0.6999999995052814,0.24719999999999998,True,
