target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
6,OFFGRID_0365,near_neutral,0.2478258928101559,0.9650177633706548,0.934913635222111,NEUTRAL3_LOWM,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_LOWM_M0.10_0.40_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,20,7,0.021914114472244693,0.0217625412871124,0.02176254128762558,2.8282946410359844e-12,0.02176254128762558,2.8282946410359844e-12,0.0,1.0,0.9999991543450267,0.9999989618846971,0.9999989618846971,validated_bidirectional,classic_consistent,True,,,0.021913529409781213,0.00015098812215563404,0.006890178178611417,7.322401550469464e-05,7.322401550469695e-05,0.0018550877765578866,0.0001997066208612852,0.9999999973225742
