point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0361,low_to_target,0,0.3903773888220075,0.92,0.8470025326836792,0.048517220176904526,-1.155751942968077e-13,0.04871035765334589,,pinn_seed_start,nearest_to_target,126
OFFGRID_0361,low_to_target,1,0.3903773888220075,0.922437249798753,0.8492463987188168,0.04845498478618573,-6.783263722064396e-14,0.04719965118252837,0.9999991556880004,previous_eigenvalue,nearest_to_target,338
OFFGRID_0361,low_to_target,2,0.3903773888220075,0.9248744995975059,0.8514902647539543,0.04769608124859622,1.2774840767030612e-13,0.04569062250029533,0.9999991574151064,previous_eigenvalue,nearest_to_target,323
OFFGRID_0361,low_to_target,3,0.3903773888220075,0.9273117493962588,0.8537341307890918,0.044157830459706726,1.4198434447189825e-13,0.04418323799814056,0.9999991591020637,previous_eigenvalue,nearest_to_target,327
OFFGRID_0361,low_to_target,4,0.3903773888220075,0.9297489991950117,0.8559779968242294,0.040299948613575935,-7.192351967122153e-15,0.04267745343382261,0.9999991607476556,previous_eigenvalue,nearest_to_target,113
OFFGRID_0361,low_to_target,5,0.3903773888220075,0.9321862489937647,0.8582218628593669,0.03937899608373054,8.543445355920646e-15,0.04117320971502152,0.9999991623500256,previous_eigenvalue,nearest_to_target,286
OFFGRID_0361,low_to_target,6,0.3903773888220075,0.9346234987925176,0.8604657288945043,0.03930298189802963,-3.820843776741701e-13,0.039670427074935295,0.9999991639064213,previous_eigenvalue,nearest_to_target,122
OFFGRID_0361,low_to_target,7,0.3903773888220075,0.9370607485912705,0.8627095949296418,0.03927252323853511,6.688506998828762e-14,0.03816899704393376,0.9999991654128377,previous_eigenvalue,nearest_to_target,124
OFFGRID_0361,low_to_target,8,0.3903773888220075,0.9394979983900235,0.8649534609647794,0.038791243736316254,5.344019016550858e-14,0.03666877142134682,0.9999991668635241,previous_eigenvalue,nearest_to_target,113
OFFGRID_0361,low_to_target,9,0.3903773888220075,0.9419352481887764,0.8671973269999169,0.03588641429488335,-3.369910611182535e-13,0.035169547166029484,0.9999991682502968,previous_eigenvalue,nearest_to_target,124
OFFGRID_0361,low_to_target,10,0.3903773888220075,0.9443724979875293,0.8694411930350544,0.0316165210678407,1.8919080268990947e-13,0.03367104574866488,0.9999991695615916,previous_eigenvalue,nearest_to_target,116
OFFGRID_0361,low_to_target,11,0.3903773888220075,0.9468097477862822,0.8716850590701919,0.030288057296236518,-1.2368302335057825e-12,0.03217288499367436,0.9999991707811534,previous_eigenvalue,nearest_to_target,112
OFFGRID_0361,low_to_target,12,0.3903773888220075,0.9492469975850352,0.8739289251053295,0.03015337300628348,-3.581064173191903e-12,0.030674540718057572,0.9999991718862041,previous_eigenvalue,nearest_to_target,128
OFFGRID_0361,low_to_target,13,0.3903773888220075,0.9516842473837881,0.876172791140467,0.030133692717326778,4.250438413467587e-13,0.029175294458112795,0.9999991728448928,previous_eigenvalue,nearest_to_target,315
OFFGRID_0361,low_to_target,14,0.3903773888220075,0.954121497182541,0.8784166571756045,0.02982293297695893,9.015714739767521e-13,0.027674162077706253,0.9999991736126813,previous_eigenvalue,nearest_to_target,326
OFFGRID_0361,low_to_target,15,0.3903773888220075,0.956558746981294,0.8806605232107421,0.027494930462184323,1.934215191822211e-12,0.026169795773285934,0.999999174127153,previous_eigenvalue,nearest_to_target,315
OFFGRID_0361,low_to_target,16,0.3903773888220075,0.9589959967800469,0.8829043892458796,0.02301733597656398,-1.610694355782938e-12,0.024660348324352165,0.9999991743003867,previous_eigenvalue,nearest_to_target,292
OFFGRID_0361,low_to_target,17,0.3903773888220075,0.9614332465787998,0.885148255281017,0.021239558156994586,6.867101081227818e-13,0.023143282427578665,0.9999991740074168,previous_eigenvalue,nearest_to_target,124
OFFGRID_0361,low_to_target,18,0.3903773888220075,0.9638704963775527,0.8873921213161545,0.021022328615813678,-2.1739373369678935e-12,0.021615097257998126,0.9999991730681086,previous_eigenvalue,nearest_to_target,118
OFFGRID_0361,low_to_target,19,0.3903773888220075,0.9663077461763057,0.8896359873512921,0.02100576978138633,-6.538230863255124e-12,0.020070924948883056,0.9999991712173606,previous_eigenvalue,nearest_to_target,120
OFFGRID_0361,low_to_target,20,0.3903773888220075,0.9687449959750586,0.8918798533864296,0.020829780238423877,-1.888148181329953e-12,0.018503911781976662,0.9999991680534042,previous_eigenvalue,nearest_to_target,120
