status,error,mode,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_complex_spectral_error,cr_min,cr_max,ci_min,ci_max,shooting_cr,shooting_ci,shooting_complex_spectral_error,delta_c_from_pinn,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,solve_seconds,reconstruction_seconds,total_seconds,alignment_real,alignment_imag,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,wide,anchors,1.5,0.07,True,0.3085296796468241,0.0584602672387943,0.3085286617279053,0.0584585107862949,2.030094654920295e-06,0.2,0.5,1e-06,0.12,0.30852050781249996,0.05846730965169271,1.1563655317465243e-05,1.199609806252822e-05,9.83927771015796e-07,1.5873797204991764e-17,-17.522594396242184,1200.0,59.22586633800529,0.20557152101537213,59.43143785902066,2.250007989243707,0.005762761080439813,1601,3201,1.4413496123193501e-05,4.868092674930746e-05,1.4413496123185622e-05,4.868092674930974e-05,2.230187660172991e-05,2.7819421743685784e-05,3.664912091934008e-05,6.021670737745256e-05,1.0387413151846658e-10,9.45423628273545e-10
