point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0367,low_to_target,0,0.8356278101941671,0.92,0.5053523762874748,0.03316565811264286,-1.922869981318988e-12,0.035619163036645675,,pinn_seed_start,nearest_to_target,295
OFFGRID_0367,low_to_target,1,0.8356278101941671,0.9224968852892858,0.5067239055421028,0.03260454602819199,-1.431202449506412e-12,0.03448045988264225,0.9999986394811837,previous_eigenvalue,nearest_to_target,298
OFFGRID_0367,low_to_target,2,0.8356278101941671,0.9249937705785716,0.5080954347967309,0.03175724767944205,-1.673565840199625e-12,0.033342780418229225,0.9999986330692506,previous_eigenvalue,nearest_to_target,301
OFFGRID_0367,low_to_target,3,0.8356278101941671,0.9274906558678573,0.5094669640513588,0.030703939539870318,-2.3028876875185946e-12,0.032205941839215185,0.9999986264840771,previous_eigenvalue,nearest_to_target,316
OFFGRID_0367,low_to_target,4,0.8356278101941671,0.9299875411571431,0.510838493305987,0.029641511768751648,-3.1506000439453024e-12,0.03106971249994834,0.9999986196590879,previous_eigenvalue,nearest_to_target,293
OFFGRID_0367,low_to_target,5,0.8356278101941671,0.9324844264464288,0.512210022560615,0.02871713458094702,-3.833959733000289e-12,0.02993379894007226,0.9999986125087776,previous_eigenvalue,nearest_to_target,291
OFFGRID_0367,low_to_target,6,0.8356278101941671,0.9349813117357145,0.513581551815243,0.027903370383125393,-1.988767328870966e-12,0.028797829500872733,0.9999986049234286,previous_eigenvalue,nearest_to_target,292
OFFGRID_0367,low_to_target,7,0.8356278101941671,0.9374781970250003,0.514953081069871,0.027056149323731637,-2.574523835936018e-12,0.02766133355828749,0.99999859676219,previous_eigenvalue,nearest_to_target,287
OFFGRID_0367,low_to_target,8,0.8356278101941671,0.9399750823142861,0.5163246103244991,0.026043944602117106,1.8727385239825552e-12,0.02652371515684348,0.9999985878440217,previous_eigenvalue,nearest_to_target,322
OFFGRID_0367,low_to_target,9,0.8356278101941671,0.9424719676035718,0.5176961395791271,0.02486928974989702,-6.247565395055116e-12,0.02538421927346348,0.9999985779354879,previous_eigenvalue,nearest_to_target,287
OFFGRID_0367,low_to_target,10,0.8356278101941671,0.9449688528928576,0.5190676688337552,0.023692477921817296,2.154327342283707e-12,0.024241888390110034,0.9999985667342287,previous_eigenvalue,nearest_to_target,290
OFFGRID_0367,low_to_target,11,0.8356278101941671,0.9474657381821433,0.5204391980883831,0.02266923702784609,8.59726337395973e-12,0.02309550586812539,0.9999985538458058,previous_eigenvalue,nearest_to_target,288
OFFGRID_0367,low_to_target,12,0.8356278101941671,0.9499626234714291,0.5218107273430113,0.021792495929724008,3.1589557295628414e-12,0.0219435212177173,0.9999985387508408,previous_eigenvalue,nearest_to_target,314
OFFGRID_0367,low_to_target,13,0.8356278101941671,0.9524595087607148,0.5231822565976393,0.02092317916199669,-5.2920858155384375e-12,0.020783949564588972,0.9999985207566312,previous_eigenvalue,nearest_to_target,292
OFFGRID_0367,low_to_target,14,0.8356278101941671,0.9549563940500005,0.5245537858522673,0.019917628939006584,-5.893038894889522e-12,0.019614233544756752,0.9999984989240627,previous_eigenvalue,nearest_to_target,288
OFFGRID_0367,low_to_target,15,0.8356278101941671,0.9574532793392864,0.5259253151068953,0.018757255661165758,-1.3552405385741636e-12,0.018431048257303018,0.9999984719527207,previous_eigenvalue,nearest_to_target,285
OFFGRID_0367,low_to_target,16,0.8356278101941671,0.9599501646285721,0.5272968443615234,0.01758928556852225,-1.008522763598295e-11,0.017230017134735758,0.9999984379936832,previous_eigenvalue,nearest_to_target,292
OFFGRID_0367,low_to_target,17,0.8356278101941671,0.9624470499178579,0.5286683736161515,0.01657818222743914,-1.169232845747875e-11,0.01600528128945217,0.9999983943285523,previous_eigenvalue,nearest_to_target,320
OFFGRID_0367,low_to_target,18,0.8356278101941671,0.9649439352071436,0.5300399028707794,0.015737657801278986,-8.898538642602268e-12,0.014748816109161173,0.9999983367892213,previous_eigenvalue,nearest_to_target,298
OFFGRID_0367,low_to_target,19,0.8356278101941671,0.9674408204964293,0.5314114321254074,0.014943779821413577,-3.259104672026571e-11,0.0134492828822803,0.9999982586339629,previous_eigenvalue,nearest_to_target,292
OFFGRID_0367,low_to_target,20,0.8356278101941671,0.9699377057857151,0.5327829613800356,0.014051710918352354,-3.4560504452311447e-11,0.012089954472813703,0.9999981481738957,previous_eigenvalue,nearest_to_target,287
OFFGRID_0367,low_to_target,21,0.8356278101941671,0.9724345910750009,0.5341544906346636,0.013023870950315338,-1.8331938757607093e-12,0.010644595907958148,0.999997983157173,previous_eigenvalue,nearest_to_target,319
OFFGRID_0367,low_to_target,22,0.8356278101941671,0.9749314763642867,0.5355260198892916,0.011995053667064038,-3.159037584710556e-11,0.009068122358193773,0.9999977151858955,previous_eigenvalue,nearest_to_target,286
OFFGRID_0367,low_to_target,23,0.8356278101941671,0.9774283616535724,0.5368975491439196,0.011159756354594052,-3.467317363207283e-11,0.0072706285828301916,0.9999972145635025,previous_eigenvalue,nearest_to_target,295
OFFGRID_0367,high_to_target,0,0.8356278101941671,0.98,0.538310139958397,0.010592893344888388,-2.204611746160974e-10,0.004931399584629021,,pinn_seed_start,nearest_to_target,295
