stage,dataset,chart,source,metric,n,median,p90,p95,max
modal,V64,C02,coordinate_level,bc_q_max_abs,10,0.004039216786623001,0.00504477247595787,0.005616314336657523,0.006187856197357178
modal,V64,C10,coordinate_level,r_kappa_normalized_rms,4,0.01717713219934599,0.021135299866771286,0.021620434918985475,0.022105569971199668
modal,V64,C10,coordinate_level,r_q_normalized_rms,4,0.018274501621397352,0.021187810903175133,0.02165678402443217,0.02212575714568921
modal,V64,C10,coordinate_level,r_logamp_normalized_rms,4,0.01162044542110549,0.013651958002816118,0.014057757934860337,0.01446355786690456
modal,V64,C10,coordinate_level,bc_kappa_rmse,4,0.000875213385722468,0.001171336365893272,0.0012152300140877291,0.0012591236622821864
modal,V64,C10,coordinate_level,bc_q_rmse,4,0.0016022051169682816,0.0019113400125051767,0.0019755594241875093,0.002039778835869842
modal,V64,C10,coordinate_level,bc_kappa_max_abs,4,0.0012065311893820763,0.0015747476369142534,0.0016326738521456718,0.0016906000673770905
modal,V64,C10,coordinate_level,bc_q_max_abs,4,0.0018968498334288597,0.0024409916251897814,0.002505887672305107,0.002570783719420433
modal,V64,C11,coordinate_level,r_kappa_normalized_rms,5,0.013573775695870342,0.02055340375349219,0.022597218561820183,0.02464103337014818
modal,V64,C11,coordinate_level,r_q_normalized_rms,5,0.018026153241262246,0.0203635114973092,0.02036741319852829,0.020371314899747375
modal,V64,C11,coordinate_level,r_logamp_normalized_rms,5,0.012034121416875342,0.01734163493679526,0.01853674489818098,0.019731854859566696
modal,V64,C11,coordinate_level,bc_kappa_rmse,5,0.0005387628463443694,0.0009649492417873409,0.0010211475147466366,0.0010773457877059323
modal,V64,C11,coordinate_level,bc_q_rmse,5,0.0005597944101893878,0.0007498315179312709,0.0007735142972755488,0.0007971970766198267
modal,V64,C11,coordinate_level,bc_kappa_max_abs,5,0.0007289070636034012,0.001204688847064972,0.001339888572692871,0.0014750882983207703
modal,V64,C11,coordinate_level,bc_q_max_abs,5,0.0007902085781097412,0.001039845496416092,0.001079344004392624,0.0011188425123691559
modal,V64,C12,coordinate_level,r_kappa_normalized_rms,5,0.019936364119764606,0.022488096424956038,0.023114805058515778,0.023741513692075517
modal,V64,C12,coordinate_level,r_q_normalized_rms,5,0.015320943605326412,0.01724825619089584,0.017416492238199983,0.017584728285504125
modal,V64,C12,coordinate_level,r_logamp_normalized_rms,5,0.009186012797672389,0.010901068041063732,0.011284105168833842,0.011667142296603952
modal,V64,C12,coordinate_level,bc_kappa_rmse,5,0.0009331305711747813,0.0011237156336691375,0.0011505205068135327,0.0011773253799579279
modal,V64,C12,coordinate_level,bc_q_rmse,5,0.0017073312095987135,0.002170070806486509,0.002246048500040578,0.002322026193594647
modal,V64,C12,coordinate_level,bc_kappa_max_abs,5,0.0012860249262303114,0.0013577258214354515,0.0013763750903308392,0.0013950243592262268
modal,V64,C12,coordinate_level,bc_q_max_abs,5,0.00217385683208704,0.002856345847249031,0.002933686599135399,0.0030110273510217667
modal,V64,C20,coordinate_level,r_kappa_normalized_rms,4,0.015831493906754042,0.01992935758456396,0.02072208923395229,0.021514820883340623
modal,V64,C20,coordinate_level,r_q_normalized_rms,4,0.014795698442965254,0.016690002643561623,0.01706315789002591,0.0174363131364902
modal,V64,C20,coordinate_level,r_logamp_normalized_rms,4,0.008785314332536855,0.009820505761091992,0.009916743306493146,0.010012980851894301
modal,V64,C20,coordinate_level,bc_kappa_rmse,4,0.0003785463274863461,0.0004611985616515909,0.00047044153543388396,0.00047968450921617706
modal,V64,C20,coordinate_level,bc_q_rmse,4,0.0002582716022695316,0.00048278058003593875,0.0005148898770932504,0.0005469991741505623
modal,V64,C20,coordinate_level,bc_kappa_max_abs,4,0.0005144337192177773,0.0006352172698825598,0.0006518372567370533,0.000668457243591547
modal,V64,C20,coordinate_level,bc_q_max_abs,4,0.00036311615258455276,0.0006681304425001145,0.0007104545831680297,0.0007527787238359451
modal,V64,C21,coordinate_level,r_kappa_normalized_rms,5,0.018083711500289607,0.018142841944845257,0.01816125184230314,0.018179661739761026
modal,V64,C21,coordinate_level,r_q_normalized_rms,5,0.017097655282163254,0.018300347900459653,0.018582373380992213,0.018864398861524773
modal,V64,C21,coordinate_level,r_logamp_normalized_rms,5,0.010798440429724429,0.012282691444911849,0.01255427929155575,0.01282586713819965
modal,V64,C21,coordinate_level,bc_kappa_rmse,5,0.0015944112661314515,0.004063912310153822,0.004216696007222846,0.004369479704291871
modal,V64,C21,coordinate_level,bc_q_rmse,5,0.0030659375973443896,0.004379041729551846,0.0047088551420260945,0.005038668554500344
modal,V64,C21,coordinate_level,bc_kappa_max_abs,5,0.0016909842379391193,0.004604417085647583,0.004631058871746063,0.0046577006578445435
modal,V64,C21,coordinate_level,bc_q_max_abs,5,0.0036034733057022095,0.004545282199978828,0.004835354909300804,0.00512542761862278
modal,V64,C22,coordinate_level,r_kappa_normalized_rms,3,0.03367119161958972,0.03792903380921349,0.03846126408291646,0.03899349435661943
modal,V64,C22,coordinate_level,r_q_normalized_rms,3,0.03411975783739125,0.035072786410843125,0.035191914982524615,0.0353110435542061
modal,V64,C22,coordinate_level,r_logamp_normalized_rms,3,0.011452169746290621,0.013126127562356087,0.013335372289364269,0.013544617016372452
modal,V64,C22,coordinate_level,bc_kappa_rmse,3,0.003293243029483587,0.004194115300138112,0.004306724333969928,0.004419333367801743
modal,V64,C22,coordinate_level,bc_q_rmse,3,0.004110900503853521,0.004355206492952777,0.004385744741590185,0.0044162829902275914
modal,V64,C22,coordinate_level,bc_kappa_max_abs,3,0.004254564642906189,0.0052686862647533415,0.005395451467484235,0.00552221667021513
modal,V64,C22,coordinate_level,bc_q_max_abs,3,0.0042885541915893555,0.005437687411904335,0.005581329064443708,0.00572497071698308
modal,V64,C30,coordinate_level,r_kappa_normalized_rms,6,0.019940787302851887,0.022816351221297194,0.023241559598438388,0.02366676797557958
modal,V64,C30,coordinate_level,r_q_normalized_rms,6,0.017818499223636396,0.021169072000087802,0.022315459513712162,0.02346184702733652
modal,V64,C30,coordinate_level,r_logamp_normalized_rms,6,0.011450433788690147,0.01784185521469674,0.019918956516005497,0.021996057817314254
modal,V64,C30,coordinate_level,bc_kappa_rmse,6,0.000606014226780694,0.0013534558480742106,0.0016043480996065255,0.0018552403511388406
modal,V64,C30,coordinate_level,bc_q_rmse,6,0.0008531447778276882,0.0015045213118375336,0.0015707778198464797,0.0016370343278554259
modal,V64,C30,coordinate_level,bc_kappa_max_abs,6,0.0007701357826590538,0.0018613170832395554,0.0021919729188084602,0.002522628754377365
modal,V64,C30,coordinate_level,bc_q_max_abs,6,0.0011088922619819641,0.0018466785550117493,0.0018905885517597198,0.0019344985485076904
modal,V64,C31,coordinate_level,r_kappa_normalized_rms,8,0.01845198341865418,0.024115539057076463,0.024626039821371612,0.025136540585666764
modal,V64,C31,coordinate_level,r_q_normalized_rms,8,0.016040659703195397,0.018340706592362647,0.020123941476803388,0.02190717636124413
modal,V64,C31,coordinate_level,r_logamp_normalized_rms,8,0.010756504137444247,0.014410615569227328,0.015605292818222165,0.016799970067217004
modal,V64,C31,coordinate_level,bc_kappa_rmse,8,0.0012232128796483147,0.0013758341759589538,0.0014117382638212602,0.0014476423516835667
modal,V64,C31,coordinate_level,bc_q_rmse,8,0.0008391883613737997,0.0012445652255278856,0.0014733496491025672,0.0017021340726772493
modal,V64,C31,coordinate_level,bc_kappa_max_abs,8,0.001502305269241333,0.0015745685901492833,0.0016214682953432202,0.001668368000537157
modal,V64,C31,coordinate_level,bc_q_max_abs,8,0.0010840622708201408,0.0015481153503060338,0.0018216419033706185,0.0020951684564352036
modal,V64,C32,coordinate_level,r_kappa_normalized_rms,2,0.02568126212498958,0.02570373987596621,0.02570654959483829,0.025709359313710368
modal,V64,C32,coordinate_level,r_q_normalized_rms,2,0.020513986472910407,0.02217611507258153,0.02238388114754042,0.02259164722249931
modal,V64,C32,coordinate_level,r_logamp_normalized_rms,2,0.012158254775046272,0.01266078442721674,0.012723600633738048,0.012786416840259357
modal,V64,C32,coordinate_level,bc_kappa_rmse,2,0.004254209402618878,0.004684970855669204,0.004738816037300495,0.004792661218931786
modal,V64,C32,coordinate_level,bc_q_rmse,2,0.0022234367266491736,0.0027656809544052063,0.00283346148287471,0.0029012420113442143
modal,V64,C32,coordinate_level,bc_kappa_max_abs,2,0.005047689191997051,0.005634458921849728,0.005707805138081312,0.005781151354312897
modal,V64,C32,coordinate_level,bc_q_max_abs,2,0.0022643954725936055,0.002826202870346606,0.0028964287950657306,0.002966654719784856
