alpha,y_window,n,p_rel_l2,q_rel_l2,p_max_abs_err,q_max_abs_err,p_rmse,q_rmse,p_error_energy_fraction,q_error_energy_fraction,qdef_reference_rel_l2,qdef_prediction_rel_l2,dp_pred_vs_q_ref_rel_l2
0.075,10.0,3807,0.00012361928269462197,0.0005861845307557419,0.000112982411293308,5.6530033408780925e-05,3.7612091043151376e-05,1.7087589315738547e-05,5.63051446756061e-06,0.0002170636094107654,0.0,0.003541532349153421,0.003433434029741306
0.075,20.0,4101,0.00014552644407556946,0.0006241478091045711,0.00017344691778643415,9.238209074589594e-05,4.3962453056350225e-05,1.8469875051495794e-05,8.286360987299635e-06,0.0002731871280246534,0.0,0.0033801587326731716,0.003269566082359141
0.075,50.0,4289,0.00028782815473166765,0.0007684129999911359,0.0012613270560177135,0.00015785721211923466,8.620665212450539e-05,2.2845623899125904e-05,3.332328823003162e-05,0.0004371239883791157,0.0,0.0035081766039854667,0.0033835695933889564
0.075,100.0,4354,0.00045550303171477296,0.0011748776497134798,0.002164447315996399,0.0007734523761679389,0.00013576526694195737,3.4888593890789156e-05,8.390271705252526e-05,0.0010348988539552054,0.0,0.0036551475323587713,0.0034646995289062117
0.075,500.0,4407,0.0008802213869186643,0.003722162867748429,0.007915061875927047,0.003890249215681631,0.0002609729549531271,0.00011000407240941288,0.0003137937585737587,0.010413653555620258,0.0,0.005061641810788414,0.0034921869130671813
0.075,2000.0,4418,0.0024453603211947584,0.0037497662373613934,0.037265353553625924,0.003890249215681631,0.000724112760284372,0.00011068181441579417,0.002421856225023599,0.010568681247624364,0.0,0.0050794257855335265,0.003495617965672493
0.0775,5.0,3289,9.121211427875052e-05,0.0005825941645563181,5.530181976328921e-05,3.7848530349713765e-05,2.792369594304462e-05,1.6833841760940078e-05,2.6811426352373744e-06,0.00018200063477992877,0.0,0.003307931044585697,0.003271423446792668
0.0775,10.0,3807,0.00010333447257878844,0.0006475033117194907,0.00010523229512632426,5.64665221240098e-05,3.14192536896432e-05,1.9522615678678616e-05,3.929025533599441e-06,0.000283335788873631,0.0,0.003099736539787592,0.003000757513413145
0.0775,20.0,4101,0.0001470741093681722,0.0006719208828591833,0.0003006838139996532,6.778750797551474e-05,4.438632577401766e-05,2.056203383542457e-05,8.446920495484594e-06,0.000338582460339026,0.0,0.0029630481105359214,0.0028670812314962623
0.0775,50.0,4289,0.0003006710966769507,0.0008646674572628976,0.0011075021475798442,0.0002038290837091021,8.993840854149373e-05,2.6578854882803482e-05,3.6270762676334715e-05,0.0005916585249729927,0.0,0.0031010326232621343,0.002986237585472103
0.0775,100.0,4354,0.00037833181851859365,0.0011307728488433172,0.0020766723647922996,0.0005293212187253381,0.00011260940527942924,3.4712793396915124e-05,5.7722880996253144e-05,0.0010244956057592308,0.0,0.003282808726810179,0.0030464563477358955
0.0775,500.0,4407,0.0009406549645328136,0.0036094583237037347,0.011311698901716677,0.0044248074545725526,0.00027849799803060233,0.00011026708635697617,0.0003573530147341622,0.010463510081769255,0.0,0.004721742440511827,0.0030660543518291955
0.0775,2000.0,4418,0.0022157986036661736,0.003631008713165255,0.032851435061540354,0.0044248074545725526,0.0006552116347885006,0.00011078726450695087,0.0019828924424549056,0.010588829079526664,0.0,0.004736180023046851,0.003068785278675863
0.08,5.0,3289,0.0001012292380897035,0.0006194378817379095,7.11102140427259e-05,5.395497338904628e-05,3.09794487121705e-05,1.849697481340965e-05,3.3000573568988102e-06,0.00021973934831188,0.0,0.0030919112162798657,0.0030485752363331154
0.08,10.0,3807,0.00011672563372264752,0.0006377833251223413,0.0001218530021496621,5.395497338904628e-05,3.546722473441539e-05,1.9868730046550058e-05,5.006653490137108e-06,0.00029347130504793066,0.0,0.002854373145243523,0.0027774765296611085
0.08,20.0,4101,0.00017363055242767755,0.0006870125457913525,0.0004802497766940733,8.830924032367208e-05,5.234973578936481e-05,2.1718906338026088e-05,1.1749760169324764e-05,0.000377753261296651,0.0,0.0027494243179241036,0.0026723470976895945
0.08,50.0,4289,0.0003538540266727399,0.0009697845414708354,0.0009455285601973123,0.0003237348421795345,0.0001057135232017702,3.078922644590938e-05,5.011034411329267e-05,0.0007939554789219096,0.0,0.0029150907204158463,0.0028143558769419177
0.08,100.0,4354,0.0005561746619281289,0.0012344095118288336,0.002483624283955039,0.0005489667843171337,0.00016532078537141858,3.9134240543872156e-05,0.0001244095126406397,0.0013021013622671698,0.0,0.0030706813497796714,0.002939229092029467
0.08,500.0,4407,0.0012044161369120952,0.003304903235849649,0.014748019265810576,0.00452485563861855,0.0003560968850280006,0.00010425951004948024,0.0005842377894507275,0.009354422003200424,0.0,0.004363235915007435,0.002976032508484
0.08,2000.0,4418,0.0022971766958306446,0.003319322445166243,0.03067666321347003,0.00452485563861855,0.0006783369404041664,0.00010458395322604497,0.0021253325446929545,0.009436226736820106,0.0,0.00437070486834025,0.002979265703484756
0.0825,5.0,3289,0.00011944235516051244,0.0005729902307944508,0.00010837178915402481,3.8857865537285884e-05,3.654041135248335e-05,1.766521871497634e-05,4.591144715884309e-06,0.00020042156983162768,0.0,0.0030081402712754737,0.0029508225965412006
0.0825,10.0,3807,0.00014788358154736137,0.000582094533447574,0.0001310860656855494,4.880849476612114e-05,4.490457949655176e-05,1.8718738928006873e-05,8.025542317427006e-06,0.0002604825288417375,0.0,0.0027689590608338064,0.00270249649291444
0.0825,20.0,4101,0.00019241683546531547,0.0007178044469273531,0.00039783269693929705,0.00013533450883771128,5.7957146157655193e-05,2.3420291635366653e-05,1.4401707916611161e-05,0.0004392552035845866,0.0,0.002720075259210941,0.002616599581156501
0.0825,50.0,4289,0.0004252975475059237,0.001061434644779034,0.002222906884540505,0.0004033819170316872,0.00012689842263361562,3.4773150066432195e-05,7.220690634563074e-05,0.001012713650926027,0.0,0.002929571756677465,0.0027887122284371425
0.0825,100.0,4354,0.0006725569759598035,0.0013494291419897401,0.0032502871957053934,0.0005857171503829287,0.00019964880022170752,4.413919974666371e-05,0.0001814395995060355,0.0016564559190215674,0.0,0.0030958372323786005,0.002973981391989912
0.0825,500.0,4407,0.0014220218771927246,0.0028593430714157083,0.021327731058873395,0.0029925767261512817,0.0004198615572222986,9.306186540733113e-05,0.000812204739536453,0.007452965417730073,0.0,0.004009991246723305,0.0030171465346732025
0.0825,2000.0,4418,0.002334015391302037,0.002882314057392898,0.03113711070151644,0.0029925767261512817,0.000688276429410308,9.369263791138959e-05,0.002188072712934684,0.007573195935817153,0.0,0.004020126870618129,0.0030211892789059956
0.085,5.0,3289,0.00015068485683948936,0.0007567165013505326,0.00011318207343058464,6.559540183873451e-05,4.608212123691675e-05,2.406479620942098e-05,7.301953153835632e-06,0.00037193821139557784,0.0,0.0030584044857442714,0.0030549370030717973
0.085,10.0,3807,0.00018296363091241104,0.0007579821287102304,0.0001363698372342765,6.559540183873451e-05,5.551945993866829e-05,2.51384722463282e-05,1.2268277395399389e-05,0.0004697893705410539,0.0,0.002879219626247764,0.002846183656016059
0.085,20.0,4101,0.00021671539742476478,0.0008343549774749721,0.0003083283413792951,9.17994496122133e-05,6.52124484617583e-05,2.8071344152765974e-05,1.8233121535652263e-05,0.0006310426822314331,0.0,0.002832105439186564,0.0027662692495648697
0.085,50.0,4289,0.00043974340239856085,0.0012048364940202762,0.0018250430389725595,0.0005350500346915014,0.00013104636088389385,4.0693320169175465e-05,7.700452056183527e-05,0.0013868990329511748,0.0,0.00307553836634719,0.002975189579603522
0.085,100.0,4354,0.0005105002243041922,0.0013430574296508626,0.0022693803110887907,0.0005350500346915014,0.000151343246697707,4.5286120204656124e-05,0.00010426169046491948,0.0017436575835888706,0.0,0.0032744672402610204,0.003070059457038383
0.085,500.0,4407,0.0026688918727494856,0.003400344256025338,0.04947694742631698,0.00381634378654084,0.000786952444485674,0.0001140770980668299,0.00285331863352388,0.011199084683427311,0.0,0.004507092855186847,0.003089191771771614
0.085,2000.0,4418,0.003052360329647052,0.0034155910674544035,0.04947694742631698,0.00381634378654084,0.0008989024542999947,0.00011444586957316615,0.003732167171616319,0.01129974144981063,0.0,0.004515515035026744,0.00309685287145203
0.0875,5.0,3289,0.0002495103175873776,0.0007360011518410123,0.00019449253194174534,5.0352556653136666e-05,7.627824640517872e-05,2.412302153072014e-05,2.0006702702882087e-05,0.0003737402146648945,0.0,0.0037248722333780766,0.0038974297595897487
0.0875,10.0,3807,0.00025877079768016413,0.0007478136287396008,0.00019449253194174534,6.020930376771416e-05,7.847071799773286e-05,2.5556422067762885e-05,2.4508028353604962e-05,0.00048554057580589457,0.0,0.003476423852316778,0.0035874084383323533
0.0875,20.0,4101,0.0003108914530279609,0.0008347938061668824,0.0005119421294324037,0.00011558844929810442,9.34610107421712e-05,2.8936812353429786e-05,3.745078805107754e-05,0.000670553901380804,0.0,0.0033940677151304745,0.003511619704983547
0.0875,50.0,4289,0.0005687806742824989,0.0012729205619669713,0.0019734265817356465,0.0006229832283649446,0.00016929403739620843,4.428713170294988e-05,0.00012851375565470027,0.001642682770324687,0.0,0.00358328795832392,0.00372752195208631
0.0875,100.0,4354,0.00099182417442341,0.0019204566011125832,0.004027225568965015,0.0010252466504148438,0.0002936587771127653,6.669769083145206e-05,0.0003925406534478578,0.0037822703618233494,0.0,0.003715764929074207,0.0040301235445138585
0.0875,500.0,4407,0.002329228738421748,0.003302372848725571,0.03836941089916797,0.003910381809791574,0.0006858991546225871,0.0001141072837546368,0.0021675734869687612,0.011205012197456177,0.0,0.004521284357820227,0.004080619413385687
0.0875,2000.0,4418,0.002899197109852539,0.0033156308760979294,0.03836941089916797,0.003910381809791574,0.0008526779878349352,0.00011442267901250379,0.003358196150234722,0.011295162502737037,0.0,0.00453041785570858,0.004083365216631439
0.09,5.0,3289,0.0002780339886196497,0.0008127811815402542,0.0001971508176587241,9.283290921756733e-05,8.496905495153631e-05,2.7433061578553576e-05,2.482536793771609e-05,0.0004833424937903206,0.0,0.004628703406175944,0.004750793053379164
0.09,10.0,3807,0.00031496039454730686,0.0008161667912972541,0.00034220671907400266,9.283290921756733e-05,9.544697909691569e-05,2.8718253959909358e-05,3.6259139761253616e-05,0.0006131143607304039,0.0,0.004292429320159546,0.004390077042349572
0.09,20.0,4101,0.00039339575029911537,0.0009509306265047786,0.0007121069300295881,0.0001801421168951482,0.0001181507157320998,3.393341298011877e-05,5.9851181422917406e-05,0.0009221199177378841,0.0,0.004222444952825345,0.004256422515950832
0.09,50.0,4289,0.0017111652693961664,0.0033477690956354696,0.007770473581773985,0.001760034461515584,0.0005087080571255924,0.00011988486532823362,0.0011603887862517038,0.01203725093181239,0.0,0.0045184239078747725,0.005236755393518833
0.09,100.0,4354,0.002686867899269004,0.004825272390403959,0.008803223227731,0.0018189021017604452,0.000794523802834552,0.0001724715111422506,0.002873508554997942,0.025290983024375706,0.0,0.004615103497106219,0.006389031324680312
0.09,500.0,4407,0.003443327999421282,0.005802744690881665,0.03575133756801818,0.005059329490094443,0.0010126730661770512,0.00020634197061622636,0.004724891213065305,0.03664044558567183,0.0,0.005470508835873868,0.006529729591052476
0.09,2000.0,4418,0.0036754870691146917,0.005813682601253115,0.03575133756801818,0.005059329490094443,0.0010796049876824552,0.00020647339568002684,0.005383512436597982,0.036778707286431386,0.0,0.005479236102030943,0.006530441802207118
0.0925,5.0,3289,0.00016342364547529037,0.0006078546415469914,0.00011929488056253582,4.386654809292121e-05,4.992554900596622e-05,2.11115307222976e-05,8.570769522494282e-06,0.00028625024627291373,0.0,0.0034652459496066607,0.0035396724171876948
0.0925,10.0,3807,0.00018038334497738677,0.0006496729669328115,0.00020314170249189633,8.147804488793578e-05,5.462733976113734e-05,2.351908322857463e-05,1.1877176899337631e-05,0.0004112124008103845,0.0,0.0032026454584274428,0.0032501416194104468
0.0925,20.0,4101,0.00031478755514480927,0.0007835865861059009,0.0007110424697490818,0.00015530655509194628,9.445033356383953e-05,2.8764006618426806e-05,3.8247848098680566e-05,0.0006625689468680355,0.0,0.0031865059864538046,0.003181246248914451
0.0925,50.0,4289,0.001955391526634813,0.003461954666334358,0.007757731369840985,0.0018089951673731827,0.0005806146865087753,0.00012750952411517714,0.0015116189399362596,0.013617075465944919,0.0,0.0038622991621134815,0.005076560714435121
0.0925,100.0,4354,0.002497381141656575,0.004508406950439087,0.007757731369840985,0.0018089951673731827,0.0007375605894003001,0.0001657256612997908,0.0024762476400522863,0.02335126940480286,0.0,0.0039766961206762815,0.005752551283823417
0.0925,500.0,4407,0.0033868118749947012,0.005205662635906561,0.034038520637658484,0.003982461503071338,0.0009947766172847768,0.00019036208304289663,0.004559365743671004,0.031185053659987683,0.0,0.004590714712437856,0.0058857593548981785
0.0925,2000.0,4418,0.0036983746587881624,0.005214202510868214,0.034038520637658484,0.003982461503071338,0.0010849368597588066,0.00019043685222770037,0.005436819120125707,0.03128745575506981,0.0,0.00460215663835703,0.005886234770817802
0.095,5.0,3289,0.0002405332675587181,0.0006020814809874145,0.00015760541498610972,4.3719725529843106e-05,7.34471131424939e-05,2.1499379012339998e-05,1.8549131447717648e-05,0.0002968644913062039,0.0,0.0026844378168329776,0.002750283979436711
0.095,10.0,3807,0.00024702912782461603,0.0006187236480227704,0.00015760541498610972,4.848010613902298e-05,7.475093570292771e-05,2.3025220763227273e-05,2.223957010902058e-05,0.00039412413521026213,0.0,0.002482189309507043,0.0025747276747168095
0.095,20.0,4101,0.0002900855126427583,0.0006686495181097318,0.00048513529405407176,0.00011657571235952034,8.694433779843525e-05,2.5228030383091167e-05,3.241026798197106e-05,0.0005096816620662361,0.0,0.0025032722679911774,0.0025505132842353513
0.095,50.0,4289,0.000788145739194835,0.0014611963165305278,0.003432041944041716,0.0009426390920001303,0.00023371889479538612,5.530776065447605e-05,0.0002449367430622748,0.002561950556996428,0.0,0.003159585909442046,0.0033225159978215834
0.095,100.0,4354,0.0010208121448825609,0.0019778667527393917,0.003757898504694095,0.0009426390920001303,0.0003010711150699251,7.47105998116557e-05,0.00041260724676099293,0.004745646877057304,0.0,0.0033092690500276687,0.003547689680560171
0.095,500.0,4407,0.0024637592533767075,0.0034222503786820167,0.030824394875332964,0.004069965267117276,0.0007226630468288205,0.00012859277217063206,0.002406162702425003,0.014230452712071967,0.0,0.004249847905549563,0.0036182780224929805
0.095,2000.0,4418,0.002751434432267602,0.0034403163074777435,0.030824394875332964,0.004069965267117276,0.0008060384815141604,0.0001291105774892165,0.0030008722566601683,0.014381093408765337,0.0,0.004262427726741125,0.0036192512320113914
0.0975,5.0,3289,0.0003882518431685925,0.0007169077439215871,0.00026946438065573243,0.00010179116864351745,0.00011849476923717207,2.6301596669058716e-05,4.828057982275017e-05,0.0004442942053697851,0.0,0.0029990540937803586,0.003125165874798545
0.0975,10.0,3807,0.00042153670263371783,0.000707257151837045,0.0002929256392090808,0.00010179116864351745,0.00012745397878829266,2.7037481281160127e-05,6.465467255058606e-05,0.000543447867181657,0.0,0.002728625827560781,0.002856651094038536
0.0975,20.0,4101,0.0004537445940057126,0.0007284323843519143,0.00044264760753033816,0.00011335219174065513,0.00013584780316568386,2.822926508907551e-05,7.912345688926894e-05,0.0006381627663136364,0.0,0.002691225067309479,0.002803355515204084
0.0975,50.0,4290,0.0005994146782725614,0.0009677991815149485,0.001280836256602834,0.00030155370145438143,0.0001775022122477578,3.761626020242843e-05,0.00014131070952017752,0.0011853621957221938,0.0,0.00305477259842713,0.003144402587922672
0.0975,100.0,4354,0.0006599429919579366,0.001123419363362133,0.0025289792376019314,0.0004940904404232563,0.00019437625625908157,4.3576775991873736e-05,0.0001719828318534562,0.0016145115826794252,0.0,0.003198445706909646,0.003217695686307798
0.0975,500.0,4407,0.00294942480327528,0.0028428025487519516,0.04298077099968579,0.005023800448700123,0.000863936986499561,0.00010968899534637669,0.0034388832320513306,0.010354084770807438,0.0,0.0041996856715932635,0.0032437098203327505
0.0975,2000.0,4418,0.00321836563213032,0.0028642777111168908,0.04298077099968579,0.005023800448700123,0.0009415407546033924,0.00011037994094035968,0.004094625648338342,0.010511109842554019,0.0,0.004212103208992443,0.0032449846059162176
0.1,5.0,3289,0.0002461865853285927,0.0006329053888859184,0.0001372626714897727,7.301620606833731e-05,7.509848370584264e-05,2.3840547128783975e-05,1.9392618537729824e-05,0.00036503865688603817,0.0,0.0028075678895001827,0.0029602440853247675
0.1,10.0,3807,0.00025139915468080747,0.0006012229047991258,0.00016776516197832732,7.301620606833731e-05,7.594996800252128e-05,2.3594981942147908e-05,2.2958753849723123e-05,0.0004138707401511358,0.0,0.0025669910178886066,0.002690506912649338
0.1,20.0,4101,0.0002797875460756219,0.0006504731920045749,0.0004773842735900045,0.00010891401380873366,8.367473370821112e-05,2.587509394786588e-05,3.0018479577514514e-05,0.0005361621947007236,0.0,0.0025200161862019106,0.0026287644830144713
0.1,50.0,4290,0.0005277347873057604,0.0009609037292236565,0.0019669314254122487,0.00047889074301300485,0.0001560735085844237,3.8331358007616644e-05,0.00010925112653656473,0.001230858848251131,0.0,0.0027121720260663237,0.0028354385229352338
0.1,100.0,4354,0.000640888993331373,0.0011546609429048615,0.0027005510054294826,0.0005236209536594109,0.00018851190377263405,4.596409997097693e-05,0.00016176189576609334,0.001796257084935415,0.0,0.0028561806010603003,0.0029431002304597673
0.1,500.0,4407,0.003210916010935715,0.002871709193083377,0.05080296178816454,0.0044137603076459695,0.0009392629769650174,0.00011370842759172322,0.00406469256533671,0.011126816010244189,0.0,0.0039293832381202,0.002982205308814204
0.1,2000.0,4418,0.0034372664327836063,0.002886087399072899,0.05080296178816454,0.0044137603076459695,0.0010042236258646982,0.00011413539483949345,0.004657971481731961,0.011238515553202603,0.0,0.003942104347989313,0.0029838289709067465
0.1025,5.0,3289,0.00022799890778522214,0.0006067502638328182,0.00015776190608296747,7.089132521453747e-05,6.95144281603682e-05,2.345171168409936e-05,1.6615906016724534e-05,0.0003532283189083792,0.0,0.002759904988311323,0.0028409611765918483
0.1025,10.0,3807,0.00025448053656609404,0.0006082966816790748,0.00022416392551486897,7.089132521453747e-05,7.68172763055422e-05,2.4492104839834458e-05,2.348610132373614e-05,0.00044594124776486027,0.0,0.0025234680319853597,0.002587540784693656
0.1025,20.0,4101,0.0003063248966136606,0.0006784065934287722,0.0005221004749213794,0.0001697246394981408,9.151028045768759e-05,2.768337107769643e-05,3.5903747960468496e-05,0.0006137199853259288,0.0,0.002487388175773616,0.0025187228608416325
0.1025,50.0,4290,0.0005030058545301735,0.0009677404575373391,0.0018153667562173918,0.00044216621611932444,0.00014856776548300484,3.9596344344072657e-05,9.899578860997907e-05,0.0013134393555767482,0.0,0.002662351246712101,0.0027029181397632677
0.1025,100.0,4354,0.0006382077081104308,0.0011998500682200654,0.002509167852164669,0.0006956054261223145,0.00018747352525971955,4.898716336126238e-05,0.00015998474048466667,0.0020403071761868528,0.0,0.0027984657163457444,0.002835037328850567
0.1025,500.0,4407,0.0026895676717843165,0.0026323775515824156,0.040935934857871385,0.005003811692678673,0.00078570158930786,0.0001068998653177616,0.0028442551840316254,0.009834219893446551,0.0,0.003661217891087711,0.002872144124946973
0.1025,2000.0,4418,0.0029097022143001606,0.002655700360183992,0.040935934857871385,0.005003811692678673,0.0008489510697826274,0.00010771265310051607,0.003328904037779184,0.010009253909350207,0.0,0.0036740911037834766,0.0028733622060064814
0.105,5.0,3289,0.00015245317814305547,0.0006483088388409946,9.453076665930373e-05,5.754527755226329e-05,4.645674108979614e-05,2.5696323515091658e-05,7.421156669157777e-06,0.0004240805988859478,0.0,0.0029468459492841556,0.0029610360039019584
0.105,10.0,3807,0.00015955296607600823,0.0006147165283560428,0.00012985052905981756,5.754527755226329e-05,4.812217372807425e-05,2.537767886590927e-05,9.216872815025271e-06,0.0004787725251125313,0.0,0.002678310371532643,0.002687655102419799
0.105,20.0,4101,0.00024216513090283842,0.0006938324039064783,0.0005858694236176997,0.00020188841245673248,7.226343577532961e-05,2.9027006461690065e-05,2.238913043481287e-05,0.0006747405592966821,0.0,0.002641528226639793,0.0026167131854596265
0.105,50.0,4290,0.000370262938671298,0.0008769671115286008,0.0012200364238767998,0.00030916166381676183,0.0001092199092072345,3.6782986211264164e-05,5.350214069385315e-05,0.001133427665971844,0.0,0.002829291055692551,0.0027944063573374363
0.105,100.0,4354,0.0005265852394225076,0.0011075737283599782,0.0030694184552491396,0.0007048454696092276,0.00015447991981897252,4.635177089333167e-05,0.00010862823920676254,0.0018266848862325657,0.0,0.0029582270981348665,0.0029067393654274225
0.105,500.0,4407,0.0027412222543978476,0.00285108156290875,0.03878860052107042,0.005253272177662905,0.0007997243856362732,0.00011867620331771486,0.002946686768462113,0.012120286524199247,0.0,0.003936236947323795,0.0029594131631341595
0.105,2000.0,4418,0.0030019079240870138,0.0028656218172674274,0.03878860052107042,0.005253272177662905,0.0008746864521647523,0.0001191328546147245,0.003533790149814461,0.012244226546163684,0.0,0.0039473733187453215,0.002960760775934984
0.1075,5.0,3289,0.000144516889167756,0.000615969694047245,8.313160532634881e-05,4.7867274673181844e-05,4.401442709798705e-05,2.502229661265582e-05,6.66138024442121e-06,0.0004021247070753463,0.0,0.0031034281219429805,0.003081657646822532
0.1075,10.0,3807,0.0001514261078622116,0.0005868046820579201,0.00010717761895104385,5.163690096934295e-05,4.563226430472845e-05,2.4825279553848698e-05,8.287759882438757e-06,0.0004581563609059604,0.0,0.0028185807432345384,0.002802027905095358
0.1075,20.0,4102,0.00021756457563297115,0.0006682135901014594,0.0004962406176410178,0.0001569536739218115,6.484929270851711e-05,2.8651034713943475e-05,1.8035010023816645e-05,0.0006575349260562126,0.0,0.0027503814756224955,0.0027114657207001984
0.1075,50.0,4290,0.00029993363668099943,0.0007806270176488459,0.0008404540480852196,0.0002754711049519501,8.836049494467396e-05,3.3545872215330944e-05,3.5017393499474935e-05,0.0009427097897124096,0.0,0.0029483300497223793,0.0029046306688111532
0.1075,100.0,4355,0.0004466002644823591,0.0010071087304361324,0.002244065430780261,0.0006954755742174859,0.00013083370616267202,4.317866757436127e-05,7.793592454964572e-05,0.001585510712806733,0.0,0.003069736619350782,0.0029962157428351545
0.1075,500.0,4407,0.0031178141218442734,0.0026966895899436603,0.03891498933628379,0.004734190462085144,0.000908386741611978,0.00011499455260371549,0.0038018490433429663,0.011379944254597766,0.0,0.003929652962368006,0.0030348556020682207
0.1075,2000.0,4418,0.0032721223748134872,0.002712083294665626,0.03891498933628379,0.004734190462085144,0.0009521580262455515,0.00011550692005703436,0.0041874922994345545,0.011510237034254356,0.0,0.003939925244439692,0.003035923215780344
0.11,5.0,3289,0.00013416135215360596,0.0006037460769745428,7.508228153919151e-05,9.579323941065948e-05,4.0837821236323285e-05,2.512255216098654e-05,5.7345487024306135e-06,0.0004053535072222985,0.0,0.002898360844557868,0.0028203017676877804
0.11,10.0,3807,0.00014011622916674198,0.0005738342526256338,0.00013894934265248568,9.579323941065948e-05,4.2187766717602115e-05,2.4864330083551737e-05,7.083798401759587e-06,0.00045959886793915433,0.0,0.002651928430998483,0.0025786898333398996
0.11,20.0,4102,0.00017818197219191393,0.0006326768703550244,0.00028452254328681777,0.00010966830993283005,5.305132615718671e-05,2.778148072320391e-05,1.2069753204660293e-05,0.0006182284449123884,0.0,0.0025651253697563854,0.002481574368666584
0.11,50.0,4290,0.00029217204390149767,0.0007319252148320284,0.0012314323591493509,0.00029488629594430797,8.596394506996653e-05,3.220831791822128e-05,3.314364073301263e-05,0.0008690323213629297,0.0,0.0028106993947225735,0.0027446990348254986
0.11,100.0,4355,0.00040101069162282925,0.0009595709629045665,0.002172425030629283,0.0007609440093793447,0.00011732478878749266,4.212595655528547e-05,6.267263665799286e-05,0.001509142531124189,0.0,0.0029293705002980852,0.002819246234807662
0.11,500.0,4407,0.0028376658950184843,0.0027722655398451958,0.037634476739038726,0.0044361991688335965,0.0008256800112233492,0.00012104600176244138,0.0031410643731691382,0.012609169903647171,0.0,0.0038614036342338983,0.0028649281895066657
