variant,y,rho_reference_real,rho_reference_imag,rho_predicted_real,rho_predicted_imag,rho_aligned_real,rho_aligned_imag,rho_abs_error,u_reference_real,u_reference_imag,u_predicted_real,u_predicted_imag,u_aligned_real,u_aligned_imag,u_abs_error,v_reference_real,v_reference_imag,v_predicted_real,v_predicted_imag,v_aligned_real,v_aligned_imag,v_abs_error,p_reference_real,p_reference_imag,p_predicted_real,p_predicted_imag,p_aligned_real,p_aligned_imag,p_abs_error
solved_spectral_root,-68.40906517792948,0.3244811549387997,0.3658810345669357,0.32443173659928637,0.3659027146386348,0.3244600703140895,0.365933692603721,5.6722396257994384e-05,0.1086313153071869,0.1158447593399327,0.10861510956994219,0.11585170101156414,0.10862458647715453,0.11586150140312254,1.8043664634908917e-05,-0.1871347219860762,-0.2147155931115329,-0.18710604356981592,-0.21472826547059218,-0.18712238908365364,-0.2147464490986663,3.322939096855081e-05,0.1442138466394665,0.1626137931408603,0.14419188293301613,0.16262342872828212,0.14420447569515085,0.1626371967127649,2.520995389245626e-05
solved_spectral_root,-67.49782265339546,0.4130606532744933,0.2705660736598901,0.41301936396826233,0.270600257834898,0.41305517544606807,0.2706229377770667,5.712735270016982e-05,0.1365261112581079,0.0841051789376929,0.1365125228498783,0.08411621536766288,0.13652435231768992,0.08412325466246852,1.816110397409832e-05,-0.2392014264345983,-0.1596505805343105,-0.239177492002782,-0.15967051251473544,-0.2391982341894208,-0.15968390105806227,3.347308967462357e-05,0.1835825125664414,0.1202515882932845,0.18356416176367216,0.12026678125995467,0.18358007797603026,0.12027686123425188,2.5389934533406373e-05
solved_spectral_root,-66.61008949481679,0.4729411627981075,0.1574391492799408,0.4729122961560189,0.1574835247131652,0.47295309868659924,0.1574964155518203,5.8496934356138125e-05,0.1549441244539313,0.0468423520651409,0.1549345607684924,0.04685672250794857,0.1549479221270988,0.04686053910448111,1.857930896049041e-05,-0.2746437258314026,-0.0940678455385359,-0.2746270277764877,-0.09409369642204457,-0.2746507258997799,-0.09410140899301297,3.4285659301255213e-05,0.2101960723547144,0.0699729552355292,0.21018324273600839,0.06999267765029567,0.2102013771940441,0.06999840691192016,2.599863749169242e-05
solved_spectral_root,-65.74496719160742,0.5018424039736852,0.0348806891948374,0.5018239616041681,0.034930420129593236,0.5018670833141522,0.03493275295618041,5.761688199710658e-05,0.1632207132447907,0.0067972645025257,0.1632145209933342,0.006813435372167151,0.16322853997884196,0.006813803766501954,1.8297677961568373e-05,-0.2920914894799408,-0.0228365839469215,-0.2920808661536079,-0.02286551807685009,-0.29210596801050276,-0.022867093441723895,3.377065472168402e-05,0.2230410684327489,0.0155025285310388,0.22303287182407472,0.015524631168708102,0.22305203702851212,0.015525667980524623,2.560750310990591e-05
solved_spectral_root,-64.90160244412117,0.4997118827795649,-0.0889877852981585,0.49970630715540276,-0.08893528184220773,0.49974908282038877,-0.08894357854690836,5.777611871169821e-05,0.1614120763995476,-0.0333932331756417,0.16141006575270053,-0.033376114908426575,0.16142387654869633,-0.033379193897234066,1.8339707144313336e-05,-0.2914733228350282,0.0493135944256675,-0.2914701869135052,0.04928307241007557,-0.2914951406677664,0.049287689300163764,3.386876662584277e-05,0.222094170124251,-0.0395501267991815,0.22209169206906793,-0.039526791929870096,0.22211070347572837,-0.03953047935418149,2.5678274982993272e-05
solved_spectral_root,-64.0791843553427,0.4684024464451616,-0.2067951077680392,0.46840940116374413,-0.2067429463542657,0.4684493341397607,-0.20676131388512067,5.7796906729761444e-05,0.1501861506428689,-0.0713530499250824,0.1501882238395007,-0.0713359948341518,0.15020102103670957,-0.07134231732713094,1.8338955034701637e-05,-0.2738312502033019,0.1180805000069978,-0.27383539945255814,0.1180502034468166,-0.27385874827937473,0.11806069975801237,3.3885012137995895e-05,0.2081788650867385,-0.0919089367857952,0.20818195607277512,-0.09188575393522919,0.20819970406211583,-0.09189391728227583,2.5687514102094896e-05
solved_spectral_root,-63.27694182933819,0.4112812390959458,-0.3122702859834491,0.4113017418864413,-0.3122224946809532,0.4113366329888333,-0.3122498405913573,5.904656998516113e-05,0.1306925166914712,-0.1050768848418856,0.13069900403317128,-0.10506122112773328,0.1307100835953658,-0.10507041266801781,1.872124854321454e-05,-0.2410947337021955,0.1797950595025846,-0.24110676111330892,0.17976732206709503,-0.241127218741838,0.17978307262551443,3.462604543505575e-05,0.1827916618204204,-0.1387867937704218,0.18280077417175172,-0.13876555319153477,0.18281628132837036,-0.13877770692949215,2.6242919993382694e-05
solved_spectral_root,-62.49414115892192,0.332812764601909,-0.4004571944015648,0.33284305078656123,-0.4004150433119817,0.3328710902191103,-0.40044985541094175,5.878552887641363e-05,0.1044251186319818,-0.1329961599140816,0.10443481789327627,-0.1329822847217674,0.1044436059707983,-0.13299383810876875,1.863256494492439e-05,-0.1958389333611425,0.231548445876179,-0.19585663575600504,0.23152401507035753,-0.1958731405808367,0.23154414829057743,3.447612392963064e-05,0.1479167842675151,-0.1779809752895844,0.1479302447940272,-0.17796224147199183,0.14794270676404903,-0.17797771351597408,2.6126901722878102e-05
solved_spectral_root,-61.73008378667306,0.2381500394944591,-0.4678090979286718,0.23818694989605635,-0.4677718977900754,0.2382067749435788,-0.4678123661097625,5.682950109280801e-05,0.0730886931370877,-0.1540060170156793,0.07310061019115781,-0.15399370253467895,0.07310668074887751,-0.15400701793684368,1.8015438409271627e-05,-0.1410470747529343,0.2712491828823118,-0.14106859526849513,0.2712276590481041,-0.14108034456222807,0.2712511276756526,3.3326602460834766e-05,0.1058444619975373,-0.2079151546349652,0.1058608666204695,-0.20789862124003353,0.1058696777527017,-0.20791660715989446,2.5257556041331064e-05
solved_spectral_root,-60.984104224944495,0.1327585032755875,-0.5121830520340415,0.13280239074620057,-0.5121548331527026,0.1328131109711246,-0.5121989714380166,5.688082132668574e-05,0.0384767351675008,-0.1674601085487043,0.03849096658615862,-0.1674506945149658,0.038494048487053095,-0.16746511913431877,1.8023789893353573e-05,-0.0798913908560203,0.297621774169453,-0.07991694558254323,0.29760548661926106,-0.07992341078065303,0.29763113835807664,3.3361109125212374e-05,0.0590037792335944,-0.2276369120151295,0.05902328477608914,-0.22762437029009003,0.05902804932049982,-0.22764398730578514,2.5280365034119805e-05
solved_spectral_root,-60.25556812184367,0.0220891829273932,-0.5327558130654486,0.022138078888338356,-0.532739590895392,0.02213927265025645,-0.5327853493648931,5.814957713853562e-05,0.0023661601983235,-0.173140353197152,0.0023820511123432975,-0.1731348310686352,0.0023820259708022423,-0.17314969571326652,1.8412097753842563e-05,-0.0155423544272697,0.3101593733192925,-0.015570806334747299,0.31015007097216557,-0.015571731575413627,0.3101767141727482,3.4113370276816915e-05,0.0098174146343969,-0.2367803613624216,0.009839146172594827,-0.2367731515090631,0.009839676733447314,-0.23679348860661914,2.5844256506091004e-05
solved_spectral_root,-59.54387046137334,-0.0886897752895433,-0.5298829971504619,-0.08863887173389227,-0.5298779070666929,-0.08864718300898532,-0.5299232729837539,5.861949428721109e-05,-0.0335685748091179,-0.1712087956050307,-0.033551986251588645,-0.1712068884878802,-0.033555093329311156,-0.17122153998679332,1.855180757477176e-05,0.0489883824974525,0.3090431091809522,0.04895878731498156,0.3090402862986916,0.04896339967064524,0.3090667486589112,3.4394280824824125e-05,-0.0394176779064637,-0.2355035542890942,-0.039395054103952123,-0.23550129202964126,-0.039398748003993476,-0.23552145465944616,2.6053108572097296e-05
solved_spectral_root,-58.84843388699792,-0.1949001555810418,-0.5049214826479392,-0.19484843725853224,-0.5049232408229722,-0.194865832217387,-0.5049663238353495,5.646968550415356e-05,-0.0678210815443778,-0.1621480881825629,-0.06780414584353947,-0.16214842464476137,-0.0678101810325341,-0.16216225316133268,1.787366168424111e-05,0.1109694645077173,0.2950396959843468,0.11093944059303437,0.29504084707890305,0.11094935465575498,0.29506602556161515,3.313084341027059e-05,-0.0866222913693519,-0.2244095478435285,-0.08659930544823655,-0.22441032925465434,-0.08660703654106089,-0.22442947726015533,2.5097638001882614e-05
solved_spectral_root,-58.1687071388732,-0.2925004591708183,-0.4600324576211813,-0.2924502309040259,-0.4600441648145311,-0.2924759442520792,-0.46008326607349836,5.641347416746332e-05,-0.0990989135360739,-0.146696233421598,-0.09908241447670428,-0.14669982705362483,-0.09909111403059791,-0.14671228801781497,1.7848875184738648e-05,0.1680363094708512,0.2693874684415107,0.16800717871615098,0.269394395595937,0.1680219573266261,0.26941729696458033,3.310173458256914e-05,-0.1300002040759192,-0.2044588700538583,-0.12997788040178926,-0.20446407325090268,-0.1299893085564796,-0.20448145158822148,2.5072655185563206e-05
solved_spectral_root,-57.50416359584894,-0.3781771144985862,-0.3979795899856161,-0.37813351482294616,-0.398004593757718,-0.3781665007452065,-0.3980382560531659,5.9618447166632896e-05,-0.1263513543734479,-0.125780244135036,-0.1263370027044114,-0.12578816006402935,-0.1263480139948523,-0.12579878987504564,1.8844166250259786e-05,0.218245242718726,0.2336792970002043,0.21821997344321722,0.23369396205910806,0.2182390148556951,0.2337137323945927,3.499403755808879e-05,-0.1680787175549272,-0.1768798177713849,-0.1680593399213094,-0.17689093055898575,-0.16807400033120287,-0.1769058915791848,2.6497087629613486e-05
solved_spectral_root,-56.85429991413838,-0.4493867966580071,-0.3219335592712854,-0.4493480012816161,-0.321965476304916,-0.44938699924445397,-0.32199251713730054,5.8958214070010464e-05,-0.1487813925648101,-0.1004523096719736,-0.14876855497842162,-0.10046251332681448,-0.14878145815356447,-0.10047093949534992,1.862993883289725e-05,0.2600991258830515,0.1897489622749632,0.26007667813176244,0.1897676270764939,0.26009925417000224,0.1897835713686765,3.460933147571903e-05,-0.1997274651813364,-0.143081581898349,-0.1997102227918294,-0.14309576724662934,-0.19972755521975732,-0.1431077853943558,2.6203650697884524e-05
solved_spectral_root,-56.2186347552617,-0.504357500323456,-0.2352913490262704,-0.5043225264043327,-0.23532808993320806,-0.5043661283523585,-0.23534762110953727,5.692969557211835e-05,-0.1658444402214281,-0.0718311256331438,-0.16583279824161823,-0.07184296458466197,-0.1658471282159478,-0.07184891148805547,1.7987827814304185e-05,0.2925488900779216,0.1395659185682243,0.29252869079697785,0.13958735228307276,0.2925539858904304,0.1395989461810004,3.34184157436089e-05,-0.2241588890326471,-0.1045739329005646,-0.22414334506859232,-0.1045902621925369,-0.22416272371215934,-0.10459894271534989,2.5302086920961876e-05
solved_spectral_root,-55.59670759650512,-0.5420566417245567,-0.1415158823829664,-0.5420315093569232,-0.1415589940756872,-0.5420782237986542,-0.14157042632437888,5.865856686930433e-05,-0.1772365322898652,-0.0410501246352889,-0.17722807549061761,-0.041064059331728485,-0.17724334278972576,-0.041067349134085475,1.852204813577686e-05,0.3149757649527992,0.0851417392703924,0.31496130021304314,0.08516686648293302,0.314988448696402,0.08517375930461324,3.4440672805355654e-05,-0.2409140629886918,-0.0628959477257628,-0.2409028930475214,-0.0629151084780832,-0.24092365502162405,-0.06292018947750172,2.6070474164165905e-05
solved_spectral_root,-54.98807761771828,-0.5621341398346347,-0.0439992499392378,-0.5621139824900935,-0.044045438288126564,-0.562162291441601,-0.044048473569826364,5.67051918531856e-05,-0.182874616385873,-0.0092135911578642,-0.18286775781365405,-0.009228604350087053,-0.18288346698965205,-0.009229153992733302,1.7903491738118067e-05,0.3271588173622875,0.0284501763660799,0.3271472568083869,0.02847705004548975,0.3271753761235575,0.02847906058603066,3.32940045197387e-05,-0.2498373954820598,-0.0195552221952168,-0.24982843666226373,-0.01957575035027847,-0.2498499073073782,-0.01957709936436727,2.5202307490309023e-05
solved_spectral_root,-54.392322658794924,-0.564847821167848,0.0540489631921539,-0.5648404884341193,0.054000293537633255,-0.564888901394343,0.054005677886199935,5.967581352948479e-05,-0.1828713309278571,0.0226389166100602,-0.18286863606227474,0.022623085054776507,-0.18288430307198997,0.022625269487190885,1.882871440152423e-05,0.3292320693634338,-0.028638251464225,0.3292279747375082,-0.028609940307144636,0.3292561969479052,-0.028612832738660644,3.504642552016591e-05,-0.2510434760745991,0.0240217614187351,-0.2510402170818308,0.024000130461170326,-0.2510617339530413,0.02400252350497774,2.6522583790928754e-05
solved_spectral_root,-53.80903824265573,-0.5509777928802447,0.1496884364289996,-0.5509788640068847,0.14963946407582887,-0.5510259602814154,0.14965303948195985,5.977493116071246e-05,-0.1775064268747904,0.0535599579834012,-0.17750646330112965,0.05354397550572879,-0.17752162902733665,0.05354880700314554,1.885337642708438e-05,0.3216350662603444,-0.0844072166423853,0.3216358615107067,-0.08437875851737528,0.3216633580714754,-0.08438642794406417,3.510835448948998e-05,-0.2448790190578865,0.0665281939684443,-0.24487949511417104,0.06650642847814618,-0.24490042679174023,0.06651246199198217,2.6566636071526358e-05
solved_spectral_root,-53.23783665898126,-0.5217353753819001,0.2403112233058143,-0.5217400158102306,0.2402616507873944,-0.5217844821079647,0.2402829662117762,5.665627863056576e-05,-0.1671966366621982,0.0827138749357671,-0.16719785885554989,0.08269760513122525,-0.1672121010519581,0.08270492543619187,1.7867313544385137e-05,0.3050601573016319,-0.1373317946845092,0.30506301362690896,-0.13730303812971295,0.30508901742539096,-0.13731522847285163,3.3276810425173026e-05,-0.2318823890586223,0.1068049881359174,-0.2318844514712136,0.10678295590550861,-0.23190421427020655,0.10679242942745608,2.518056828020428e-05
solved_spectral_root,-52.67834610433439,-0.4786712261806752,0.323683115999103,-0.47868714684231184,0.32363709288027437,-0.4787278070109104,0.3236655079593039,5.925734904355815e-05,-0.1524654766939255,0.1093893911622375,-0.15247036985097168,0.10937425756312279,-0.15248331249591657,0.10938384819743995,1.8677266700776444e-05,0.2803991960600148,-0.1861030162033215,0.2804086143321718,-0.18607633483006597,0.28043243717208266,-0.1860926790613283,3.4811320516419194e-05,-0.2127427671914112,0.143859162666268,-0.21274984304102748,0.1438387079467886,-0.21276791422707128,0.14385133687080173,2.633659957491879e-05
solved_spectral_root,-52.130209874662064,-0.423586337457765,0.3979658211646923,-0.4236078778627985,0.3979219838695188,-0.42364371164032605,0.39795670234233327,5.8094317671878626e-05,-0.1339141557356584,0.1330060080987057,-0.1339209121789808,0.13299152675817055,-0.1339322312610362,0.13300312004290687,1.830479401634122e-05,0.2486918179862261,-0.2296412292108446,0.24870448519160426,-0.2296158515606103,0.24872552888179317,-0.22963589107532492,3.413092689569729e-05,-0.1882605944256733,0.1768736982954188,-0.18827016793902154,0.17685421505311946,-0.18828609406236713,0.17686964548548142,2.581969674309357e-05
solved_spectral_root,-51.59308560649443,-0.3584486143874772,0.4617227499319125,-0.35847476208664664,0.4616809395594953,-0.35850492043408816,0.4617210445712354,5.6331866114949434e-05,-0.1121944426744166,0.1531151321581444,-0.11220275036167783,0.15310125435651634,-0.1122121785384505,0.15311454501024235,1.774558017332873e-05,0.2110768857562854,-0.2670998904569876,0.21109220324230202,-0.2670757220868108,0.21110996870368529,-0.2670989271871018,3.309696810188711e-05,-0.1593104952833232,0.20521011108085,-0.15932211648295408,0.205191528693109,-0.1593355201929281,0.20520935314277128,2.503638494001826e-05
solved_spectral_root,-51.06664456344701,-0.2853169979739969,0.5139111727668332,-0.285349213703271,0.5138742339204017,-0.2853730259074269,0.5139187221024228,5.653425326546225e-05,-0.0879841063107328,0.1693968438186052,-0.08799442642951127,0.16938451987544229,-0.08800175502600745,0.16939917614122807,1.78021594101093e-05,0.1687482599155633,-0.2978613779139947,0.16876708591929881,-0.29784006022902587,0.16878117749280971,-0.29786584993602877,3.321996196335368e-05,-0.1268075546551097,0.228404965674148,-0.12682187275700935,0.22838854840906742,-0.12683245595885642,0.2284083209344102,2.5126334784707504e-05
solved_spectral_root,-50.55057096490261,-0.2062744003371296,0.5538635111909109,-0.2063113997426878,0.5538314761767502,-0.20632837453606176,0.5538792893743598,5.623313278944411e-05,-0.0619653137772222,0.1816532198286642,-0.06197723916184138,0.18164246365905218,-0.06198231824787507,0.18165813761386151,1.7701317279550996e-05,0.1229156471808309,-0.3215264324040177,0.12293722857916396,-0.32150798210720133,0.12294735483744351,-0.32153574263329926,3.304626842987289e-05,-0.0916775112609465,0.2461615605292937,-0.09169395544119456,0.24614732274522227,-0.0917014997938052,0.24616857305527096,2.499250346192322e-05
solved_spectral_root,-50.04456135399133,-0.1233700245416341,0.5812604119602863,-0.12341183722333346,0.5812366674640672,-0.12342165976905095,0.5812867231173681,5.795233987830394e-05,-0.0348061494368659,0.1897990724956697,-0.0348196665624045,0.18979099954527576,-0.03482240369987992,0.18980733693484925,1.8234637947630644e-05,0.0747708728792526,-0.3378987662620374,0.07479524012757305,-0.3378851466110531,0.0748012122717329,-0.3379142490684831,3.406165045192051e-05,-0.054831122018504,0.2583379608712384,-0.05484970543259267,0.2583274077618077,-0.05485407100846711,0.2583496547188303,2.5756595501543607e-05
solved_spectral_root,-49.54832400221161,-0.0385712668511549,0.5960978994081638,-0.03861547350556465,0.5960777603444647,-0.038617997649175624,0.596128977465347,5.612141411202552e-05,-0.0071452977939405,0.1938508530634118,-0.0071596683883683905,0.19384393684618298,-0.007160025881836772,0.19386058544768145,1.7653211511013218e-05,0.0254597043071384,-0.3469661750282857,0.025485422524750636,-0.34695466053119994,0.025487150002487594,-0.3469844760996975,3.298780695986302e-05,-0.0171427852671799,0.2649323997369616,-0.017162432669139843,0.2649234490419843,-0.01716355451074472,0.26494621220682085,2.4942850716544487e-05
solved_spectral_root,-49.06157834823701,0.0462749313238559,0.5986506831201239,0.0462285328618452,0.5986369703519755,0.046233294921656155,0.5986882946293967,5.610896201063878e-05,0.0204201714006487,0.1939143922651936,0.02040503606450853,0.19390956281231858,0.020407044747291745,0.1939261804907196,1.76428821173145e-05,-0.0239408418514332,-0.3488793625553468,-0.023913877198073766,-0.3488715880140329,-0.023916392581942898,-0.3489015026137767,3.298407139651099e-05,0.0205666361439359,0.2660669702756106,0.020546014605264527,0.2660608757119891,0.020548131076291616,0.2660836865019541,2.4937316449163557e-05
solved_spectral_root,-48.584054468641455,0.1294718850088898,0.5894334461495089,0.12942449544695098,0.5894280472102881,0.12943638663910945,0.5894784706810875,5.733535297646499e-05,0.0473441281256739,0.1901720651042392,0.047328634828375536,0.19016994010606206,0.04733294960989416,0.19018620107802783,1.8021791531108936e-05,-0.0724400501823594,-0.3439295455400962,-0.07241252856775303,-0.34392660746490894,-0.0724192004034442,-0.3439560332803361,3.3709251902534536e-05,0.057543060003951,0.2619704205108928,0.05752199797642266,0.2619680209823502,0.05752728295071532,0.2619904314138166,2.5482379100615985e-05
solved_spectral_root,-48.115492578443,0.2094947526483204,0.5691615651926409,0.20944706824837775,0.5691618348114168,0.2094658015124264,0.5692104125525088,5.678232855047485e-05,0.0731380353513743,0.1828698453176269,0.07312238838507745,0.18286957493880765,0.07312890755983159,0.18288517505700266,1.784145419454062e-05,-0.1191462759729911,-0.3325256859455632,-0.11911861469395724,-0.33252603886934595,-0.11912928055050516,-0.33255442414530184,3.338755022001085e-05,0.093108778954809,0.2529606956411738,0.0930875858881679,0.2529608154717408,0.09309591178330064,0.25298240557889284,2.5236590466833096e-05
solved_spectral_root,-47.65564255952656,0.285004670151541,0.5387124927633138,0.28495881901722736,0.538721732718249,0.2849839936622423,0.5387675974091839,5.885608894744568e-05,0.0973751889272521,0.1723046419458338,0.09736011293698965,0.1723072930320972,0.09736869861316964,0.17232195436488545,1.8489024590515224e-05,-0.1632753708177614,-0.3151720715009335,-0.1632487901118923,-0.3151776411904699,-0.1632632209911938,-0.31520447879550356,3.460998449829336e-05,0.1266687422895738,0.2394277745614728,0.1266483640076566,0.23943188120811063,0.12665955273877436,0.2394522655151928,2.6158261754392523e-05
solved_spectral_root,-47.204263515145385,0.3548563795583946,0.4990887556899134,0.35481158896363013,0.4991026188104141,0.3548427070628507,0.4991449900513996,5.787262346015367e-05,0.1196928602939174,0.1588122192517149,0.11967807098635591,0.15881640073889486,0.11968855449181365,0.15882987444725985,1.817266797933097e-05,-0.204155311446082,-0.2924468048287142,-0.20412937966845218,-0.2924550484621024,-0.20414728950647054,-0.29247988139758246,3.4035436286702846e-05,0.1577139464703976,0.2218172247510726,0.15769403953939115,0.22182338613796182,0.1577078698057114,0.22184221780062205,2.5721165982317246e-05
solved_spectral_root,-46.76112334883459,0.4181002557936426,0.4513832657687708,0.41805614564744653,0.4514006040750469,0.4180926292478991,0.4514387968127435,5.6052306327900455e-05,0.1397926415748425,0.1427559177203447,0.13977801241474247,0.14276127224570367,0.1397901999594757,0.14277334116318854,1.759368767858954e-05,-0.2412275544444627,-0.2649816109852247,-0.24120205175177012,-0.26499185161872457,-0.2412231073988674,-0.2650142780124298,3.2968331485628037e-05,0.1858223359082856,0.2006147847861204,0.1858027313988651,0.20062249070002086,0.18581894633239956,0.20063946525010826,2.4912136145713292e-05
solved_spectral_root,-46.32599836619035,0.4739795966226787,0.3967474566281441,0.4739414135519791,0.3967732126262721,0.47398262176524614,0.3968066421625557,5.926279584308029e-05,0.1574392785131403,0.1245163352085877,0.15742656561531282,0.12452443035392992,0.15744024388455216,0.12453491045843004,1.8600318509866907e-05,-0.2740456181196443,-0.2334432671417988,-0.27402357034371994,-0.23345840393381778,-0.2740474014929454,-0.23347808004289003,3.4858549922772545e-05,0.2106575984989683,0.1763322029458418,0.21064062824532406,0.1763436500561209,0.21065894300677607,0.1763585076278025,2.6339020374711588e-05
