interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
0,worst_p_overlap,ROUTE_0150,HM1_LOW__LOW,minus,0.6999499995052814,0.3976,LOW,0.0002405246272341,0.9631088272036938,0.2691122200167164,ROUTE_0150__minus,0.28396267944479775,assets/pinn_subsonic/joint_ci_mode_atlas_v2/LOW/model_state.pt,pq_legacy,80.0,0.3483222879134418,0.34798145923206525,0.000340828681376526,0.0009784865717844104,0.0009784865717844104,0.09891053018624321,0.0988137475606479,9.678262559531525e-05,0.0009784865717844073,0.0009784865717844073,False,3256,2.2079271369234204,0.00015334922511427956,True,,0.15884387493081845,0.9873037138575761,0.26239310619154865,0.9854803508054563,0.15884387493081842,0.9873037138575762,1.0793109866809936,0.8523312011189366,0.3325308273012541,0.9802581362802761,0.38404759195682775,True,
