interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
2,worst_p_overlap,ROUTE_0145,HM1_LOW__HM2_LOW,plus,0.8500499995052815,0.3976,HM2_LOW,2.8116311058423715e-05,0.9726871948164292,0.2321198419785476,ROUTE_0145__plus,0.20941671578015672,assets/pinn_subsonic/joint_ci_mode_atlas_v2/HM2_LOW/model_state.pt,pq_etaaware,120.0,0.30988305556423157,0.3097213098906803,0.00016174567355126124,0.0005219571404340149,0.0005219571404340149,0.0648946917721812,0.06486081952443444,3.38722477467579e-05,0.0005219571404340673,0.0005219571404340673,False,2086,1.1820327420397667,0.00016498942815824645,True,,0.2626063774383096,0.9649030472170393,0.43055401181581304,0.946721496418674,0.2626063774383096,0.9649030472170395,0.7223929871169679,0.6958598002667237,0.4495188070935873,0.9423828040551249,0.4691829767189967,True,
