point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0013,0.1895685055866599,0.1991659646926239,0.1955545872428316,VLOW_MOD_QSCALED,0.6792380702844509,0.6684191601665108,0.6792597697053787,0.6794994150325372,0.679245730062103,2.1699420927778768e-05,7.659777652047062e-06,1.4039643275731706e-05,False,0.0002613447480862563,-0.00023964532715847753,3.194670893327798e-05,1.1277014624400109e-05,2.0669694308877876e-05,0.010840609538867896
OFFGRID_0025,0.5307847289703711,0.2276835810817494,0.1929633557382574,VLOW_MOD_QSCALED,0.5427232688550422,0.5543011528415215,0.5420078621547966,0.5420596967358527,0.5419649382245929,0.0007154067002456133,0.0007583306304492776,-4.292393020366436e-05,True,0.0006635721191894373,5.1834581056176e-05,0.0013181795240784003,0.0013972694261830568,-7.908990210465645e-05,0.012293290686724911
OFFGRID_0034,0.6799363267031804,0.2397660508638463,0.1758135298436326,VLOW_MOD_QSCALED,0.4731411341962895,0.460078065057197,0.4716596016594986,0.47147361533821586,0.4715864197692149,0.0014815325367908971,0.0015547144270746105,-7.318189028371336e-05,True,0.0016675188580736466,-0.0001859863212827495,0.0031312697833967267,0.0032859422161963508,-0.00015467243279962406,0.011581536602301601
OFFGRID_0044,0.239292374158643,0.2354588879741593,0.228618232201011,VLOW_MOD_QSCALED,0.625585223766541,0.6245451965050309,0.625110453717589,0.6250229930322571,0.6251388486687952,0.00047477004895202235,0.0004463750977458103,2.839495120621205e-05,False,0.0005622307342839639,-8.746068533194151e-05,0.0007589214561263349,0.0007135320349452352,4.538942118109972e-05,0.0005652572125580679
OFFGRID_0065,0.5561916235225185,0.1944304701778962,0.1615822348203212,VLOW_MOD_QSCALED,0.5640792102057514,0.5618764414112867,0.564355168103418,0.5644028999676705,0.5643695069282912,0.00027595789766665657,0.0002902967225398845,-1.4338824873227907e-05,True,0.00032368976191909926,-4.773186425244269e-05,0.0004892183450015809,0.0005146382232984565,-2.54198782968756e-05,0.002478726692131339
OFFGRID_0073,0.2346618885390465,0.1862895238284777,0.1810877714331824,VLOW_MOD_QSCALED,0.685081681686494,0.6946577998678891,0.6849843106752996,0.6849895346766476,0.6849644051187301,9.7371011194336e-05,0.00011727656776383544,-1.990555656949944e-05,True,9.214700984638835e-05,5.224001347947649e-06,0.00014213051348071918,0.00017118625544786258,-2.9055741967143404e-05,0.00967348919258948
OFFGRID_0078,0.6073505373684733,0.1396565811220843,0.1109479314802695,VLOW_MOD_QSCALED,0.5940441864927323,0.5895620364784182,0.5939361590908897,0.5937489352658317,0.5938644763852797,0.00010802740184256976,0.00017971010745254645,-7.16827056099767e-05,True,0.0002952512269005503,-0.00018722382505798052,0.0001818507853437118,0.00030251976458782346,-0.00012066897924411165,0.004374122612471498
OFFGRID_0087,0.6539629002210184,0.1269767450598046,0.0960612876215597,VLOW_MOD_QSCALED,0.5835426035715524,0.580240351909396,0.5833265360776531,0.5830425783642016,0.5832700530917773,0.00021606749389935231,0.00027255047977514657,-5.6482985875794256e-05,True,0.0005000252073508182,-0.0002839577134514659,0.00037026858463618363,0.0004670618359431012,-9.679325130691757e-05,0.0030861841682570113
OFFGRID_0089,0.172429085612146,0.1248924749198698,0.1230218271859594,VLOW_MOD_QSCALED,0.7799380157769379,0.7779368239896666,0.7807320849150556,0.7810414258021054,0.780747294890012,0.0007940691381177478,0.0008092791130741572,-1.5209974956409411e-05,True,0.0011034100251675616,-0.0003093408870498138,0.001018118263317032,0.0010376197809360416,-1.9501517619009614e-05,0.002795260925389065
OFFGRID_0093,0.6419630698829253,0.2427043544454256,0.1860900587937929,VLOW_MOD_QSCALED,0.4858745885817692,0.4910208052344865,0.48473014534214487,0.48413482758731335,0.48467566146883334,0.0011444432396243154,0.0011989271129358436,-5.4483873311528264e-05,True,0.00173976099445583,-0.0005953177548315147,0.0023554292949644843,0.002467564966579998,-0.00011213567161551382,0.006290659892341621
OFFGRID_0098,0.6531199851163741,0.131030468726263,0.0992234040574846,VLOW_MOD_QSCALED,0.5801218763972553,0.5782631863497629,0.5798438645989518,0.5795424196123669,0.5797709931550972,0.0002780117983035568,0.0003508832421581509,-7.28714438545941e-05,True,0.0005794567848884657,-0.0003014449865849089,0.0004792299853094665,0.0006048440102573781,-0.00012561402494791154,0.0015806782491888383
OFFGRID_0117,0.6868801142870976,0.2108846336800693,0.1532647812854347,VLOW_MOD_QSCALED,0.4940082100798701,0.4892680192245287,0.49370095672909364,0.4935937198114425,0.4936736181691169,0.00030725335077647076,0.0003345919107531903,-2.7338559976719523e-05,True,0.00041449026842760306,-0.0001072369176511323,0.0006219600089779778,0.0006773003037724701,-5.534029479449228e-05,0.0044329375045649155
OFFGRID_0125,0.6914815752964814,0.1742404205872228,0.1258702512482004,VLOW_MOD_QSCALED,0.5230075391880902,0.5144774349714447,0.5233890694384012,0.5233234547357806,0.523413602802706,0.00038153025031106846,0.00040606361461581475,-2.4533364304746286e-05,True,0.000315915547690393,6.561470262067548e-05,0.000729492830836341,0.0007764010730059119,-4.6908242169570874e-05,0.00891163446695653
OFFGRID_0140,0.4610372191508883,0.2207412524212907,0.1958815489612558,VLOW_MOD_QSCALED,0.5755862076612488,0.5772961600885218,0.5752243874645632,0.575497143317535,0.575205056797354,0.00036182019668562493,0.0003811508638947858,-1.933066720916088e-05,True,8.906434371380723e-05,0.0002727558529718177,0.000628611651686011,0.0006621959644298939,-3.35843127438829e-05,0.0020717726239586343
OFFGRID_0155,0.4796888384604637,0.2130238717613167,0.1869153825520274,VLOW_MOD_QSCALED,0.5764085944952088,0.5719726271412466,0.5762749600115274,0.5765023779639197,0.5762604691375056,0.0001336344836813108,0.00014812535770314383,-1.4490874021833022e-05,True,9.378346871091736e-05,3.985101497039345e-05,0.00023183985276684074,0.0002569797867654367,-2.513993399859597e-05,0.004302332870280812
OFFGRID_0161,0.4158590968458209,0.1495302818276252,0.1359871833479157,VLOW_MOD_QSCALED,0.6690721315833003,0.6747587179323089,0.6694816839712099,0.6694383174878649,0.6694700878300042,0.00040955238790962856,0.00039795624670391216,1.1596141205716393e-05,False,0.00036618590456460876,4.33664833450198e-05,0.0006121199323314497,0.0005947882566296459,1.733167570180385e-05,0.00527703396109902
OFFGRID_0185,0.3026084043317245,0.2214405397914901,0.2110582943218214,VLOW_MOD_QSCALED,0.6259182586472718,0.6385950125823772,0.6257170816378389,0.6255861665672261,0.6257254889860808,0.00020117700943289574,0.00019276966119097239,8.407348241923351e-06,False,0.00033209208004569835,-0.0001309150706128026,0.0003214109936138905,0.00030797897094036564,1.3432022673524858e-05,0.012877930944538263
OFFGRID_0200,0.2178643515825357,0.2039377128326742,0.1990389371384936,VLOW_MOD_QSCALED,0.6674755905521716,0.6645993417089715,0.6675188847222848,0.6676213329582846,0.6675109059072084,4.3294170113172825e-05,3.531535503675798e-05,7.978815076414847e-06,False,0.00014574240611298084,-0.00010244823599980801,6.486255186853734e-05,5.290883372610408e-05,1.1953718142433255e-05,0.0029195430133133193
OFFGRID_0210,0.1291440918249685,0.204817371990372,0.2031021982357949,VLOW_MOD_QSCALED,0.6823188881696902,0.6806941037274779,0.682319569082482,0.6825518365583231,0.6823136166725724,6.809127918172564e-07,5.271497117820267e-06,-4.590584326003011e-06,True,0.00023294838863285872,-0.00023226747584104146,9.97939238709622e-07,7.725855474939256e-06,-6.7279162362296345e-06,0.0016254653550041853
OFFGRID_0244,0.2532965207076263,0.1919443356291238,0.185684778906845,VLOW_MOD_QSCALED,0.6734834273486874,0.6736461235919893,0.673466397593391,0.6733746831152685,0.6734481065159315,1.702975529638273e-05,3.5320832755925125e-05,-1.8291077459542393e-05,True,0.00010874423341888928,-9.171447812250655e-05,2.5286079218643928e-05,5.244499169782573e-05,-2.71589124791818e-05,0.0001797259985982791
OFFGRID_0254,0.675786874627059,0.1377262650198902,0.1015176272937973,VLOW_MOD_QSCALED,0.562795202809794,0.5504179397482284,0.5623595988890482,0.5620958865678168,0.562274347248005,0.00043560392074581955,0.0005208555617890465,-8.525164104322691e-05,True,0.0006993162419771659,-0.00026371232123134636,0.0007740007707440235,0.000925479746786467,-0.0001514789760424435,0.011941659140819794
