point_id,Mach,eta,alpha,chart_id,ci_ref,ci_seed,ci_joint_reloaded,ci_anchor_prefit,ci_anchor_matched,e_joint,e_anchor,delta_e,physics_better,e_prefit,delta_e_prefit,e_joint_rel_reg,e_anchor_rel_reg,delta_e_rel_reg,joint_vs_release_abs
OFFGRID_0029,0.72738979957463,0.9486202176879248,0.6509664449921204,HM1_NEUTRAL3,0.0254492185298179,0.0251776688189651,0.02567376589768274,0.025654894423286313,0.025670633200592402,0.00022454736786483784,0.00022141467077450155,3.132697090336284e-06,False,0.00020567589346841275,1.8871474396425086e-05,0.004490947357296757,0.004428293415490031,6.265394180672568e-05,0.0004960970787176375
OFFGRID_0033,0.7012721984587128,0.9407998523275636,0.6706902059760058,HM1_NEUTRAL3,0.0300436981367209,0.0319447998574201,0.030054008421025118,0.030051418442219265,0.030053187416597626,1.0310284304218542e-05,9.489279876727374e-06,8.210044274911676e-07,False,7.720305498365443e-06,2.5899788058530993e-06,0.00020620568608437084,0.0001897855975345475,1.6420088549823353e-05,0.0018907914363949854
OFFGRID_0110,0.7544917342981283,0.9244392733286664,0.6067183216880133,HM1_NEUTRAL3,0.0366169054670935,0.0382816647445298,0.036721409351737046,0.03671391280040296,0.03672173841726303,0.00010450388464354476,0.00010483295016953248,-3.290655259877151e-07,True,9.700733330945954e-05,7.496551334085222e-06,0.0020900776928708953,0.0020966590033906496,-6.581310519754302e-06,0.0015602553927927532
OFFGRID_0252,0.821768105287455,0.9469894459970576,0.539615477805107,HM1_NEUTRAL3,0.0238059432306047,0.0237690935226459,0.024054419879954075,0.024018835227699403,0.024050881681718192,0.00024847664934937383,0.0002449384511134904,3.5381982358834163e-06,False,0.00021289199709470172,3.558465225467211e-05,0.004969532986987477,0.004898769022269808,7.076396471766833e-05,0.00028532635730817504
OFFGRID_0328,0.7409020148886926,0.9586034794372544,0.6438106889240954,HM1_NEUTRAL3,0.0202123890971344,0.0197851294179013,0.020271742800042427,0.020265121182996917,0.020270965977564427,5.9353702908028494e-05,5.857688043002865e-05,7.768224779998445e-07,False,5.273208586251826e-05,6.621617045510231e-06,0.0011870740581605699,0.001171537608600573,1.553644955999689e-05,0.0004866133821411281
OFFGRID_0333,0.8041098241746082,0.945188904820459,0.5618966317220205,HM1_NEUTRAL3,0.0251113387153541,0.0236661379898864,0.025292710181786863,0.025268147767850153,0.02529041241253005,0.00018137146643276356,0.00017907369717595073,2.297769256812826e-06,False,0.00015680905249605345,2.4562413936710104e-05,0.003627429328655271,0.0035814739435190146,4.595538513625652e-05,0.001626572191900464
OFFGRID_0334,0.7257294973852858,0.945977794065396,0.6508139514165451,HM1_NEUTRAL3,0.026787140609149,0.0263424783350906,0.027001002511495623,0.02698747208876229,0.02699804633822591,0.00021386190234662372,0.00021090572907691077,2.956173269712953e-06,False,0.00020033147961329156,1.353042273333216e-05,0.0042772380469324744,0.004218114581538215,5.9123465394259056e-05,0.0006585241764050231
OFFGRID_0348,0.7202835534229853,0.9782604072129216,0.6785994397225865,HM1_NEUTRAL3,0.0107883842660862,0.0145085927512029,0.010423448163560136,0.010447273601609589,0.01042499495197685,0.00036493610252606376,0.00036338931410935006,1.5467884167136986e-06,False,0.00034111066447661126,2.3825438049452502e-05,0.007298722050521275,0.007267786282187001,3.093576833427397e-05,0.004085144587642763
OFFGRID_0357,0.7387221062631719,0.940449408844557,0.633872424389788,HM1_NEUTRAL3,0.0292106024579268,0.0291056833941192,0.02927298648142095,0.02927289761688403,0.029271920009881082,6.238402349414973e-05,6.13175519542826e-05,1.0664715398671365e-06,False,6.229515895722973e-05,8.886453692000251e-08,0.0012476804698829946,0.001226351039085652,2.132943079734273e-05,0.00016730308730174975
OFFGRID_0367,0.8356278101941671,0.9774283616535724,0.5368975491439197,HM1_NEUTRAL3,0.0098910650436443,0.0111597563545939,0.009434529042867144,0.009491844865067755,0.009437228780539089,0.0004565360007771548,0.00045383626310521036,2.699737671944466e-06,False,0.00039922017857654465,5.731582220061017e-05,0.009130720015543096,0.009076725262104207,5.399475343888932e-05,0.0017252273117267548
OFFGRID_0380,0.7902564813811129,0.9578896782630786,0.5869720145329799,HM1_NEUTRAL3,0.0195339756729784,0.0193649520238612,0.019652420339706538,0.01963984126647457,0.019651563636303413,0.00011844466672813678,0.00011758796332501237,8.567034031244092e-07,False,0.000105865593496169,1.2579073231967774e-05,0.0023688933345627355,0.0023517592665002474,1.7134068062488184e-05,0.0002874683158453385
OFFGRID_0381,0.7616049327548474,0.9584081027704748,0.6210883285603824,HM1_NEUTRAL3,0.0199166005650687,0.0201456323974979,0.01996900496760387,0.01995996409368275,0.019968498699483823,5.240440253517081e-05,5.1898134415123004e-05,5.062681200478092e-07,False,4.336352861404949e-05,9.040873921121323e-06,0.0010480880507034163,0.00103796268830246,1.0125362400956184e-05,0.00017662742989402874
