alpha,ci_reference,ci_hybrid_8pt,ci_physics_only,err_hybrid_8pt,err_physics_only
0.33999999999999997,0.4080419482567462,0.40759623,0.21066816,0.0004457177498492504,0.19737378674532502
0.3499999999999999,0.3986020173908842,0.3979685,0.20968996,0.0006335165382993502,0.1889120575071943
0.35999999999999993,0.38928150380590537,0.38845825,0.20871235,0.0008232518527803712,0.18056914950349906
0.36999999999999994,0.38006960926036115,0.3790653,0.20773573,0.0010043042657780221,0.17233387706259962
0.37999999999999995,0.3709272863378145,0.36978906,0.20676047,0.0011382224073030467,0.16416682023902912
0.38999999999999996,0.36186061320853313,0.36062863,0.20578691,0.0012319785172947295,0.15607369957518658
0.3999999999999999,0.35291410395147305,0.35158294,0.2048154,0.001331159558315087,0.14809870132448177
0.4099999999999999,0.3440162183389663,0.3426505,0.20384632,0.0013657154188155274,0.1401698978290557
0.41999999999999993,0.3352044946722527,0.33382946,0.20288,0.0013750321440239577,0.13232449956460196
0.42999999999999994,0.3264621938395462,0.32511753,0.20191678,0.0013446654009781067,0.12454540979146578
0.43999999999999995,0.31779839040828045,0.31651196,0.200957,0.0012864315707712959,0.11684139015269573
0.4499999999999999,0.30923295436726617,0.30800948,0.20000102,0.0012234788976769329,0.10923193810807275
0.4599999999999999,0.30069009893859056,0.29960617,0.19904914,0.0010839247080149939,0.10164095395529893
0.4699999999999999,0.2922576520110274,0.29129773,0.19810168,0.0009599182273054563,0.09415596755992417
0.4799999999999999,0.2838659731814785,0.283079,0.19715898,0.0007869748542232435,0.08670699579214286
0.48999999999999994,0.275582164720869,0.27494404,0.19622135,0.0006381275218486082,0.07936081309733384
0.49999999999999994,0.26733411641472415,0.26688632,0.19528908,0.0004477927243097257,0.07204504104012088
0.5099999999999999,0.2591745488641516,0.25889823,0.19436248,0.0002763204572454603,0.06481207239606535
0.5199999999999999,0.2510544734996253,0.25097138,0.19344184,8.309660372074479e-05,0.05761263547357853
0.5299999999999999,0.24301183612098354,0.24309637,0.1925274,8.453040371281251e-05,0.050484437653919634
0.5399999999999999,0.23498063784374756,0.23526284,0.19161946,0.00028220314250426703,0.04336118202938599
0.5499999999999999,0.22707558782842388,0.22745943,0.19071832,0.00038384286615619767,0.03635726483609905
0.5599999999999999,0.2191855993445106,0.21967383,0.18982415,0.0004882279460243777,0.029361450331944983
0.57,0.21134946801456653,0.21189274,0.18893729,0.0005432709237650768,0.02241217651161395
0.58,0.20360102867037522,0.20410226,0.18805788,0.0005012341842008938,0.015543144096438755
0.59,0.19586623769491276,0.1962879,0.18718624,0.00042166251451411507,0.008679996545010421
0.6,0.188202711555879,0.18843491,0.1863225,0.00023220219858419155,0.0018802162145780399
0.61,0.18058759336240313,0.18052919,0.18546693,5.840127236864112e-05,0.004879336907791881
0.62,0.1730343253300568,0.17255735,0.1846197,0.0004769713566681322,0.011585369618139607
0.63,0.16549907130794866,0.16450822,0.18378098,0.000990847774318293,0.01828191178245203
0.6399999999999999,0.15804757426396723,0.15637366,0.18295097,0.0016739095272194915,0.024903399246774954
0.6499999999999999,0.15063456017045412,0.14815007,0.18212983,0.002484488668722251,0.031495269951539895
0.6599999999999999,0.14326041460453526,0.1398402,0.18131769,0.0034202140611316323,0.038057272430071676
0.6699999999999999,0.13590302813466615,0.13145493,0.18051472,0.004448098425231639,0.04461169492784911
0.6799999999999999,0.12863779143758808,0.123015165,0.17972104,0.005622626108608586,0.05108325107625927
0.69,0.12137835079592951,0.11455355,0.17893681,0.006824802400295815,0.05755845850544683
0.7,0.11418325320299502,0.1061157,0.1781621,0.008067554388602932,0.06397884472791318
0.71,0.1070377976192885,0.097760335,0.17739704,0.009277463008349474,0.07035924489360518
0.72,0.09988096730506861,0.08955806,0.1766417,0.010322909818057655,0.07676073534690893
0.73,0.0928077660030001,0.081588805,0.1758962,0.011218961281167825,0.08308843155444924
0.74,0.08575720229144801,0.07393651,0.1751606,0.011820695185620678,0.08940339944366704
0.7499999999999999,0.07876988829586368,0.066683434,0.17443496,0.01208645434591632,0.09566507159259457
0.7599999999999999,0.07179903144436564,0.059902936,0.17371933,0.011896095224196573,0.10192030017775808
0.7699999999999999,0.06485044486393443,0.053653173,0.17301376,0.011197271715302382,0.1081633167756606
0.7799999999999999,0.05796144074800838,0.047972243,0.1723183,0.009989197468789707,0.1143568538963474
0.7899999999999999,0.05111849066657871,0.042875756,0.17163299,0.008242735088299216,0.12051449957447201
0.7999999999999999,0.044273658832829355,0.038357545,0.17095782,0.005916114142458795,0.12668415979452813
0.8099999999999999,0.03747584053835308,0.034392495,0.17029282,0.003083345830053444,0.13281698396840658
0.82,0.030730335761012122,0.030941231,0.16963804,0.00021089541524501113,0.13890770192056748
0.83,0.024007657041622426,0.027955322,0.1689934,0.00394766455345032,0.14498574150555013
0.84,0.01729842208600003,0.02538216,0.16835894,0.008083737191796714,0.15106051481986088
0.85,0.010634805770227514,0.023168879,0.16773464,0.012534072859576143,0.15709983208625594
