Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,requested_alpha,seed_alpha,trial_alpha,trial_step
1.7,0.1,0.4148252797640019,0.0336152959532578,0.0033615295953257,3.41740524767431e-16,3.0444397003392965e-16,4.576818951611909e-16,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,5,26,0,False,False,0.0002558329242282,0.2,0.4086724851271471,0.0255832924228237,2026-07-23T11:47:46.373077+00:00,anchor,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,0.4086724851271471,0.0255832924228237,0.0,36.79849219446646,,,,,
1.7,0.095,0.4122247805750896,0.0340615906188966,0.0032358511087951,5.7332610881033474e-15,2.0139272194352745e-14,2.093945002197024e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0003361529595325,0.2,0.4148252797640019,0.0336152959532578,2026-07-23T11:47:47.319198+00:00,continuation,,,,,,,,low,0.095,0.1,0.095,-0.005
1.7,0.09,0.4095286433248272,0.0344056712495281,0.0030965104124575,6.827871601444714e-14,9.46317676997488e-14,1.1669256410997554e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003451381053144,0.2,0.4096242813861773,0.0345138105314485,2026-07-23T11:47:48.038249+00:00,continuation,,,,,,,,low,0.09,0.095,0.09,-0.005
1.7,0.085,0.4067322472926893,0.0346371917969951,0.0029441613027445,8.819507624213686e-14,1.257778603491744e-13,1.5361784280275758e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003475322768614,0.2,0.4068325060745647,0.03475322768614,2026-07-23T11:47:48.754000+00:00,continuation,,,,,,,,low,0.085,0.09,0.085,-0.0049999999999999
1.7,0.08,0.4038309634965792,0.0347444091807322,0.0027795527344585,1.1961785728598073e-13,1.710862354564746e-13,2.0875567475965202e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003487027027842,0.2,0.4039358512605514,0.0348702702784291,2026-07-23T11:47:49.491981+00:00,continuation,,,,,,,,low,0.08,0.085,0.08,-0.005
1.7,0.075,0.4008202608716605,0.0347139445851855,0.0026035458438889,1.6984590817115124e-13,2.416816746730888e-13,2.9539408320965373e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003485195844955,0.2,0.4009296797004691,0.0348519584495553,2026-07-23T11:47:50.227833+00:00,continuation,,,,,,,,low,0.075,0.08,0.075,-0.005
1.7,0.07,0.3976958604626479,0.0345304998550194,0.0024171349898513,2.5092081190614124e-13,3.493628997208733e-13,4.301345016957069e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000346835067016,0.2,0.3978095582467418,0.0346835067016077,2026-07-23T11:47:50.952596+00:00,continuation,,,,,,,,low,0.07,0.075,0.07,-0.0049999999999999
1.7,0.065,0.3944539587741758,0.0341765236862786,0.0022214740396081,3.898591519058137e-13,5.240296044317638e-13,6.53144076483613e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003434802453266,0.2,0.3945714600536353,0.0343480245326643,2026-07-23T11:47:51.667046+00:00,continuation,,,,,,,,low,0.065,0.07,0.065,-0.005
1.7,0.06,0.3910915486397204,0.0336318199900653,0.0020179091994039,6.347413913920796e-13,8.065267204093729e-13,1.0263439894502489e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003382617616839,0.2,0.3912120570857036,0.033826176168399,2026-07-23T11:47:52.373943+00:00,continuation,,,,,,,,low,0.06,0.065,0.06,-0.005
1.7,0.055,0.3876068789766883,0.0328730981616968,0.0018080203988933,1.0852681600614922e-12,1.3002307563958482e-12,1.693637210007201e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003309579775365,0.2,0.3877291385052651,0.0330957977536574,2026-07-23T11:47:53.090227+00:00,continuation,,,,,,,,low,0.055,0.06,0.055,-0.0049999999999999
1.7,0.05,0.3840001105701379,0.0318734709789904,0.0015936735489495,1.956848745543472e-12,2.1808596595285223e-12,2.9300863242392568e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003213149282637,0.2,0.3841222093136561,0.0321314928263701,2026-07-23T11:47:53.798638+00:00,continuation,,,,,,,,low,0.05,0.055,0.05,-0.0049999999999999
1.7,0.105,0.4173346821643851,0.0330759368401351,0.0034729733682141,1.0744877210200343e-14,1.1942703770362328e-14,1.606488591957345e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0003361529595325,0.2,0.4148252797640019,0.0336152959532578,2026-07-23T11:47:54.770218+00:00,continuation,,,,,,,,high,0.105,0.1,0.105,0.0049999999999999
1.7,0.11,0.4197574022504138,0.0324516348625227,0.0035696798348775,4.0419056990259605e-14,5.72406705368067e-14,7.007278024657723e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003254523177109,0.2,0.4198440845647683,0.0325452317710914,2026-07-23T11:47:55.515488+00:00,continuation,,,,,,,,high,0.11,0.105,0.11,0.005
1.7,0.115,0.4220976974978769,0.0317496256303763,0.0036512069474932,3.40769079620884e-14,4.9291300208142985e-14,5.992385111511045e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003183911646525,0.2,0.4221801223364425,0.0318391164652556,2026-07-23T11:47:56.279218+00:00,continuation,,,,,,,,high,0.115,0.11,0.115,0.005
1.7,0.12,0.4243596505971577,0.0309763785020722,0.0037171654202486,3.0269189932319313e-14,4.5699555251133006e-14,5.4814899519292925e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003106280259652,0.2,0.42443799274534,0.0310628025965249,2026-07-23T11:47:57.042998+00:00,continuation,,,,,,,,high,0.12,0.115,0.12,0.0049999999999999
1.7,0.125,0.4265471598376808,0.0301376975396052,0.0037672121924506,2.665923037881157e-14,4.3580590525227336e-14,5.1087987187968997e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003022196344216,0.2,0.4266216036964386,0.0302219634421645,2026-07-23T11:47:57.809915+00:00,continuation,,,,,,,,high,0.125,0.12,0.125,0.005
1.7,0.13,0.4286639360949106,0.029238807814941,0.0038010450159423,2.4695523404005823e-14,4.3549365502659766e-14,5.0064120005070015e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002932172374275,0.2,0.4287346690782039,0.0293217237427533,2026-07-23T11:47:58.583183+00:00,continuation,,,,,,,,high,0.13,0.125,0.13,0.005
1.7,0.135,0.4307135025933534,0.0282844270120357,0.0038183976466248,2.5299207173645755e-14,4.9349413444588215e-14,5.5456419745057036e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002836672845746,0.2,0.4307807123521405,0.0283667284574604,2026-07-23T11:47:59.342954+00:00,continuation,,,,,,,,high,0.135,0.13,0.135,0.005
1.7,0.14,0.4326991990780491,0.0272788284589627,0.0038190359842547,2.4560214972879635e-14,5.59543730793699e-14,6.11072501935685e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002736119805098,0.2,0.4327630690917962,0.0273611980509811,2026-07-23T11:48:00.109270+00:00,continuation,,,,,,,,high,0.14,0.135,0.14,0.005
1.7,0.145,0.4346241871849611,0.0262258940125742,0.0038027546318232,2.917457941897794e-14,7.033349597174168e-14,7.61443152171011e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002630898203371,0.2,0.4346848955627448,0.0263089820337129,2026-07-23T11:48:00.870006+00:00,continuation,,,,,,,,high,0.145,0.14,0.145,0.0049999999999999
1.7,0.15,0.4364914566474787,0.0251291595710998,0.0037693739356649,3.285913208195268e-14,9.491279290285705e-14,1.0043983680691561e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002521360174222,0.2,0.436549175291873,0.0252136017422257,2026-07-23T11:48:01.676350+00:00,continuation,,,,,,,,high,0.15,0.145,0.15,0.005
1.7,0.155,0.4383038326670098,0.0239918542277745,0.003718737405305,4.331604519514087e-14,1.3240016721871586e-13,1.393057215296321e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002407828920711,0.2,0.4383587261099962,0.0240782892071107,2026-07-23T11:48:02.499356+00:00,continuation,,,,,,,,high,0.155,0.15,0.155,0.005
1.7,0.16,0.4400639840039697,0.0228169341517216,0.0036507094642754,5.685035775471192e-14,1.9516766674998465e-13,2.0327907251232682e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002290602149499,0.2,0.440116208686541,0.0229060214949954,2026-07-23T11:48:03.347857+00:00,continuation,,,,,,,,high,0.16,0.155,0.16,0.005
1.7,0.165,0.4417744301561991,0.0216071120197366,0.0035651734832565,7.965850201685498e-14,3.0690987945503093e-13,3.170790927366085e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002169955182043,0.2,0.4418241353409295,0.0216995518204385,2026-07-23T11:48:04.147193+00:00,continuation,,,,,,,,high,0.165,0.16,0.165,0.005
1.7,0.17,0.4434375499103153,0.0203648828704671,0.0034620300879794,1.0955472640183929e-13,5.077509593331975e-13,5.19435534769007e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002046143827777,0.2,0.4434848763084286,0.0204614382777723,2026-07-23T11:48:04.947416+00:00,continuation,,,,,,,,high,0.17,0.165,0.17,0.005
1.7,0.175,0.4450555880576098,0.0190925449656912,0.0033411953689959,1.5906373440621737e-13,8.59623136562071e-13,8.74215767711876e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001919407156074,0.2,0.4451006696644314,0.0191940715607443,2026-07-23T11:48:05.726273+00:00,continuation,,,,,,,,high,0.175,0.17,0.175,0.0049999999999999
1.7,0.18,0.4466306636295581,0.017792221109122,0.0032025997996419,2.2367177554549765e-13,1.5192291868970642e-12,1.5356061947959153e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001789969898602,0.2,0.4466736262049044,0.0178996989860212,2026-07-23T11:48:06.517274+00:00,continuation,,,,,,,,high,0.18,0.175,0.18,0.005
1.7,0.185,0.4481647764917723,0.0164658740674279,0.0030461867024741,3.050754093791852e-13,2.8091409406960643e-12,2.8256581233586358e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001658045758513,0.2,0.4482057392015064,0.016580457585133,2026-07-23T11:48:07.325216+00:00,continuation,,,,,,,,high,0.185,0.18,0.185,0.005
1.7,0.19,0.4496598147311717,0.015115322697238,0.0028719113124752,3.799426051553922e-13,5.397646739291329e-12,5.411002375290051e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001523840149813,0.2,0.4496988893539864,0.0152384014981351,2026-07-23T11:48:08.122868+00:00,continuation,,,,,,,,high,0.19,0.185,0.19,0.005
1.7,0.195,0.4511175608667579,0.0137422547294503,0.0026797396722428,3.37931072014186e-13,1.0872733702954608e-11,1.0877983985316287e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001387554522195,0.2,0.4511548529705712,0.0138755452219566,2026-07-23T11:48:08.937923+00:00,continuation,,,,,,,,high,0.195,0.19,0.195,0.005
1.7,0.2,0.452539697415948,0.0123482379413871,0.0024696475882774,-1.149982886694545e-13,2.3265797708532647e-11,2.3266081913823827e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001249391553404,0.2,0.4525753070023442,0.0124939155340433,2026-07-23T11:48:09.737350+00:00,continuation,,,,,,,,high,0.2,0.195,0.2,0.005
1.7,0.205,0.4539278147332475,0.0109347319530853,0.0022416200503825,-2.2287935386167135e-12,5.339856508357333e-11,5.344505845840564e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001109563046669,0.2,0.453961833965138,0.0110956304666906,2026-07-23T11:48:10.571817+00:00,continuation,,,,,,,,high,0.205,0.2,0.205,0.0049999999999999
1.7,0.21,0.4552834131668948,0.0095030958822338,0.0019956501352691,-1.0564944752378123e-11,1.3437751258948969e-10,1.3479218800568248e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,9.683030360556466e-05,0.2,0.4553159320505471,0.0096830303605564,2026-07-23T11:48:11.398716+00:00,continuation,,,,,,,,high,0.21,0.205,0.21,0.005
1.7,0.215,0.4566079133063973,0.0080545975156262,0.0017317384658596,-4.390950797406034e-11,3.808263634996756e-10,3.83349402017156e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,8.258897587466516e-05,0.2,0.4566390116005421,0.0082588975874665,2026-07-23T11:48:12.230235+00:00,continuation,,,,,,,,high,0.215,0.21,0.215,0.005
1.7,0.22,0.4579026542666269,0.006590418920113,0.0014498921624248,4.696937283554804e-14,-1.4950931118140612e-14,4.9291503586968243e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,6.826884832343955e-05,0.2,0.4579324134458997,0.0068268848323439,2026-07-23T11:48:13.318497+00:00,continuation,,,,,,,,high,0.22,0.215,0.22,0.005
1.7,0.225,0.4591689061072109,0.0051116684727593,0.0011501254063708,-4.7954695769902855e-14,-6.814319074288645e-14,8.332555004922165e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,5.392401229027407e-05,0.2,0.4591973952268565,0.0053924012290274,2026-07-23T11:48:14.419913+00:00,continuation,,,,,,,,high,0.225,0.22,0.225,0.005
1.7,0.23,0.460407864505971,0.0036193799030056,0.0008324573776913,1.1148353074030835e-11,4.390227981501682e-12,1.1981647549181757e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,3.964718311860167e-05,0.2,0.460435157947795,0.0039647183118601,2026-07-23T11:48:15.522917+00:00,continuation,,,,,,,,high,0.23,0.225,0.23,0.005
