epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,1.0826929018105642e-07,0.00010826929018105642,0.00019999999903139214,0.002326983791392472
100,8.650542300523935e-08,8.650542300523936e-05,0.00019999031408589617,0.048482115730690875
200,7.932020702095914e-08,7.932020702095914e-05,0.000199961258318678,0.0016633702741010875
300,7.126489804588343e-08,7.126489804588343e-05,0.0001999128386232226,0.0016203130422883956
400,6.271107736879241e-08,6.271107736879242e-05,0.0001998450648729829,0.0015038667178452422
500,5.418705045088824e-08,5.418705045088824e-05,0.00019975795088797408,0.0013820771580279067
600,4.605739663326711e-08,4.605739663326711e-05,0.00019965151443195568,0.0012590090982779734
700,3.8560015652406015e-08,3.856001565240602e-05,0.00019952577720880915,0.0011375103977573314
800,3.1832314657277355e-08,3.1832314657277355e-05,0.0001993807648581123,0.0010196537349651338
900,2.1264929390261384e-06,0.0021264929390261383,0.00019921650694991076,3.8189267557212174
1000,2.3866300437646078e-08,2.386630043764608e-05,0.00019903303697868863,0.022241483048375282
1100,2.0015730080036797e-08,2.0015730080036798e-05,0.00019883039235653812,0.0008022758718827009
1200,1.6691480724236825e-08,1.6691480724236825e-05,0.00019860861440553084,0.0007228575310477705
1300,1.3789981394513232e-08,1.3789981394513232e-05,0.0001983677483492918,0.000647739097321228
1400,1.1286499444409088e-08,1.1286499444409088e-05,0.0001981078433037774,0.0005779663296829381
1500,3.886786759815478e-07,0.0003886786759815478,0.00019782895226726018,1.6139089876592354
1600,8.794502551093518e-09,8.794502551093517e-06,0.0001975311321095217,0.005419724340598993
1700,7.284461646496742e-09,7.284461646496742e-06,0.000197214443560256,0.0004708633590925368
1800,5.99392599236229e-09,5.99392599236229e-06,0.00019687895119668595,0.00041969965893441365
1900,4.890921161504183e-09,4.890921161504184e-06,0.00019652472343039502,0.00037428099954114587
2000,3.955940558519156e-09,3.955940558519156e-06,0.00019615183249337728,0.0003325480252020044
2100,5.300426907303717e-09,5.300426907303717e-06,0.0001957603544233082,0.08357640976221202
2200,3.3418155831238047e-09,3.3418155831238047e-06,0.0001953503690480396,0.0014514388281122103
2300,2.7230053945210152e-09,2.7230053945210154e-06,0.00019492195996932154,0.0002879175825842708
2400,2.2047068551329706e-09,2.2047068551329704e-06,0.00019447521454575488,0.00025459245051629803
2500,1.7707187641619687e-09,1.7707187641619687e-06,0.0001940102238749774,0.0002252148426473389
2600,8.050527654110455e-09,8.050527654110456e-06,0.000193527082775088,0.1656575148399431
2700,1.741440014185015e-09,1.741440014185015e-06,0.0001930258897653118,0.05648943623771225
2800,1.1556277638294498e-09,1.1556277638294498e-06,0.00019250674704591076,0.028584784591430407
2900,1.2459236016062632e-09,1.2459236016062632e-06,0.0001919697604773436,0.04400370740629837
3000,7.75605580389763e-10,7.75605580389763e-07,0.00019141503955867926,0.0007832775568608693
3100,9.783683020269427e-10,9.783683020269427e-07,0.00019084269740526872,0.03584748287644595
3200,6.137481183170836e-10,6.137481183170836e-07,0.00019025285072567905,0.0016281237730800936
3300,4.873238888166983e-10,4.873238888166983e-07,0.00018964561979789495,0.0010676917334597818
3400,2.224258250052363e-09,2.2242582500523627e-06,0.00018902112844479236,0.1069013133673921
3500,4.185537770683476e-10,4.1855377706834755e-07,0.0001883795040088893,0.0006934320773497009
3600,1.1705387301274399e-09,1.1705387301274399e-06,0.00018772087732637883,0.059250573744224475
3700,4.431601789344305e-08,4.431601789344305e-05,0.00018704538270044994,0.5454975994705368
3800,2.7034430678266057e-10,2.703443067826606e-07,0.000186353157873901,0.0037362030404214483
3900,1.1565508658793422e-06,0.0011565508658793423,0.00018564434400105214,2.7983832350427256
4000,2.636526649190172e-10,2.636526649190172e-07,0.00018491908561896222,0.012535851830028625
4100,1.5629645285966735e-07,0.00015629645285966735,0.0001841775306179552,0.8124255939984039
4200,1.360517957778637e-07,0.0001360517957778637,0.00018341983021146353,0.9574211925865295
4300,1.9523106284064658e-10,1.9523106284064658e-07,0.00018264613890519368,0.006894200558441715
4400,1.4236597728628865e-10,1.4236597728628865e-07,0.00018185661446562,0.00010284092517462908
4500,1.1038848358537073e-10,1.1038848358537072e-07,0.00018105141788781425,0.0032860737958821666
4600,6.20558177494969e-10,6.205581774949689e-07,0.00018023071336261613,0.05419120770406811
4700,1.2781662167721425e-10,1.2781662167721426e-07,0.0001793946682431528,9.422692950402342e-05
4800,1.3555849280511848e-09,1.3555849280511849e-06,0.00017854345301071285,0.07320336760903601
4900,3.260260172751183e-08,3.2602601727511836e-05,0.0001776772412399832,0.46460353160899315
5000,1.347963805274032e-10,1.347963805274032e-07,0.00017679620956365455,0.01655027695498124
5100,6.908556430208582e-11,6.908556430208582e-08,0.0001759005376364035,8.696818042503426e-05
5200,3.6843722587762648e-09,3.684372258776265e-06,0.00017499040809825845,0.15283975912830752
5300,8.50422761218814e-11,8.50422761218814e-08,0.00017406600653735704,0.001378817505933896
5400,4.596661110600265e-09,4.596661110600265e-06,0.00017312752145210155,0.13904713390030468
5500,6.712744916012955e-09,6.712744916012955e-06,0.00017217514421272203,0.20906691876211023
5600,8.945367953613308e-11,8.945367953613308e-08,0.0001712090690222529,0.00897319396381378
5700,5.166980960817491e-11,5.166980960817491e-08,0.0001702294928769323,0.00014165496022904055
