target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
2,OFFGRID_0370,near_neutral,0.0841816887834914,0.9765661897392414,0.9730997917636888,LOWM_EXT_NEUTRAL3,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_LOWM_EXT_NEUTRAL3_M0.05_0.10_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,24,3,0.012895384177056579,0.0142157592187101,0.014215759218541225,-6.49611011556549e-12,0.014215759218541225,-6.49611011556549e-12,0.0,0.9999999999999999,0.9999989941818958,0.9999994754721452,0.9999989941818958,validated_bidirectional,continuation_corrected_reference,True,,,0.014969132249611234,0.0007533730310700093,0.05032843711361928,0.0003399997196257725,0.000339999719625776,0.003549974074629958,0.0009760517000097378,0.9999999423022546
