condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds
seeded,0,C00,1.05,0.105,11,PINN,0,0.00960359,0.051924232,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0,0.059678138250000005,2.0806872264641943e-06,2.9400691328738296e-21,2.0806872264641972e-06,True,True,True,0.012343095358210968,22.30384329496883
seeded,1,C00,1.1,0.09,0,PINN,0,0.04619938,0.10239334,0.015,0.008,COMPLETED,,0,0.015,0.008,0.016228676875000007,0.11340896499999999,0.0006366448746696879,3.7691143012039574e-21,0.0006366448746696879,True,True,True,0.03193097305043348,21.64738227194175
seeded,1,C00,1.1,0.09,1,PINN,0,0.04619938,0.10239334,0.015,0.015,COMPLETED,,0,0.015,0.015,0.016228676875000007,0.11328201187500005,0.0006366295872350475,3.7688961922077164e-21,0.0006366295872350475,True,True,True,0.03188739909444326,21.73053695599083
seeded,1,C00,1.1,0.09,2,PINN,0,0.04619938,0.10239334,0.015,0.03,COMPLETED,,0,0.015,0.03,0.016228676875000007,0.11327224624999999,0.0006366296730650655,3.7685690405462686e-21,0.0006366296730650655,True,True,True,0.031884065722601516,21.66338611196261
seeded,1,C00,1.1,0.09,3,PINN,0,0.04619938,0.10239334,0.03,0.008,COMPLETED,,0,0.03,0.008,0.0,0.10920583999999998,4.5138315721138925e-08,3.43763192177358e-21,4.513831572114236e-08,True,True,True,0.04669896003803939,17.342219113954343
seeded,1,C00,1.1,0.09,4,PINN,0,0.04619938,0.10239334,0.03,0.015,COMPLETED,,0,0.03,0.015,0.0,0.10919998062500001,2.859347504488264e-07,3.437788148773326e-21,2.8593475044882983e-07,True,True,True,0.04669810562519962,21.599348960909992
seeded,1,C00,1.1,0.09,5,PINN,0,0.04619938,0.10239334,0.03,0.03,COMPLETED,,0,0.03,0.03,0.0,0.10920974625000002,1.1536996384411e-07,3.437944379322946e-21,1.1536996384411344e-07,True,True,True,0.04669953004634457,21.436787448008545
seeded,1,C00,1.1,0.09,6,PINN,0,0.04619938,0.10239334,0.06,0.008,COMPLETED,,0,0.06,0.008,0.0,0.10920583999999998,4.5138315721138925e-08,3.43763192177358e-21,4.513831572114236e-08,True,True,True,0.04669896003803939,17.243982492014766
seeded,1,C00,1.1,0.09,7,PINN,0,0.04619938,0.10239334,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0,0.10919998062500001,2.859347504488264e-07,3.437788148773326e-21,2.8593475044882983e-07,True,True,True,0.04669810562519962,21.4306909639854
seeded,1,C00,1.1,0.09,8,PINN,0,0.04619938,0.10239334,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0,0.10920974625000002,1.1536996384411e-07,3.437944379322946e-21,1.1536996384411344e-07,True,True,True,0.04669953004634457,21.432930341921747
seeded,1,C00,1.1,0.09,9,PINN,0,0.04619938,0.10239334,0.1,0.008,COMPLETED,,0,0.1,0.008,0.0,0.10920583999999998,4.5138315721138925e-08,3.43763192177358e-21,4.513831572114236e-08,True,True,True,0.04669896003803939,17.246534497942775
seeded,1,C00,1.1,0.09,10,PINN,0,0.04619938,0.10239334,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0,0.10919998062500001,2.859347504488264e-07,3.437788148773326e-21,2.8593475044882983e-07,True,True,True,0.04669810562519962,21.440629592048936
seeded,1,C00,1.1,0.09,11,PINN,0,0.04619938,0.10239334,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0,0.10920974625000002,1.1536996384411e-07,3.437944379322946e-21,1.1536996384411344e-07,True,True,True,0.04669953004634457,21.44067822501529
seeded,2,C00,1.1,0.105,0,PINN,0,0.06554711,0.10136479,0.015,0.008,COMPLETED,,0,0.015,0.008,0.05920921937500001,0.11734916500000002,0.0013855041410073068,3.777461707617124e-21,0.0013855041410073068,True,True,True,0.017195031308930162,22.18001075903885
seeded,2,C00,1.1,0.105,1,PINN,0,0.06554711,0.10136479,0.015,0.015,COMPLETED,,0,0.015,0.015,0.06124046937500001,0.13133549312499995,0.0004245878207897901,2.955548547506274e-21,0.0004245878207897901,True,True,True,0.03027854354621078,22.058160093030892
seeded,2,C00,1.1,0.105,2,PINN,0,0.06554711,0.10136479,0.015,0.03,COMPLETED,,0,0.015,0.03,0.061474844375000004,0.13775150875,6.75927007001124e-07,2.5186869508247474e-21,6.759270070011265e-07,True,True,True,0.03661388600943853,21.949359261081554
seeded,2,C00,1.1,0.105,3,PINN,0,0.06554711,0.10136479,0.03,0.008,COMPLETED,,0,0.03,0.008,0.059199453750000026,0.11734916500000002,0.0013855042876457688,3.77729794423472e-21,0.0013855042876457688,True,True,True,0.017198633201763142,22.175950345932506
seeded,2,C00,1.1,0.105,4,PINN,0,0.06554711,0.10136479,0.03,0.015,COMPLETED,,0,0.03,0.015,0.061230703750000025,0.13133549312499995,0.00042458918860330453,2.9551622738754236e-21,0.00042458918860330453,True,True,True,0.03027993409375128,22.073638877016492
seeded,2,C00,1.1,0.105,5,PINN,0,0.06554711,0.10136479,0.03,0.03,COMPLETED,,0,0.03,0.03,0.06146507875000002,0.13775150875,7.950637423028412e-07,2.5189098286823757e-21,7.950637423028437e-07,True,True,True,0.03661497344690527,21.952427898999304
seeded,2,C00,1.1,0.105,6,PINN,0,0.06554711,0.10136479,0.06,0.008,COMPLETED,,0,0.06,0.008,0.05917992250000002,0.11734916500000002,0.001385505470206325,3.777079598580208e-21,0.001385505470206325,True,True,True,0.017205851353559398,22.179175532073714
seeded,2,C00,1.1,0.105,7,PINN,0,0.06554711,0.10136479,0.06,0.015,COMPLETED,,0,0.06,0.015,0.06121117250000002,0.13133549312499995,0.0004245948446244586,2.9552105566987734e-21,0.0004245948446244586,True,True,True,0.030282724444983287,22.04742757207714
seeded,2,C00,1.1,0.105,8,PINN,0,0.06554711,0.10136479,0.06,0.03,COMPLETED,,0,0.06,0.03,0.06144554750000002,0.13775150875,1.8527625268746169e-06,2.5189098286823757e-21,1.8527625268746194e-06,True,True,True,0.03661715603829724,21.947012309916317
seeded,2,C00,1.1,0.105,9,PINN,0,0.06554711,0.10136479,0.1,0.008,COMPLETED,,0,0.1,0.008,0.059224047490234376,0.11734916500000002,0.0013855044853941837,3.7781167966454815e-21,0.0013855044853941837,True,True,True,0.017189571362981375,22.986968231969513
seeded,2,C00,1.1,0.105,10,PINN,0,0.06554711,0.10136479,0.1,0.015,COMPLETED,,0,0.1,0.015,0.06127183075195313,0.13133549312499995,0.00042459001544264583,2.955548547506274e-21,0.00042459001544264583,True,True,True,0.030274098805012552,22.122124452027492
seeded,2,C00,1.1,0.105,11,PINN,0,0.06554711,0.10136479,0.1,0.03,COMPLETED,,0,0.1,0.03,0.061487386884765634,0.13775150875,1.1959943492155256e-06,2.5184195104117985e-21,1.1959943492155282e-06,True,True,True,0.03661249312958584,22.016668654978275
seeded,3,C00,1.1,0.115,0,PINN,0,0.07631394,0.10816286,0.015,0.008,COMPLETED,,0,0.015,0.008,0.08384323687500002,0.12414723500000004,0.0007103826475367175,2.3896462335162485e-21,0.0007103826475367175,True,True,True,0.017668914951759526,22.57599088200368
seeded,3,C00,1.1,0.115,1,PINN,0,0.07631394,0.10816286,0.015,0.015,COMPLETED,,0,0.015,0.015,0.08399948687500002,0.131610125625,7.055097890790895e-07,1.68275595468968e-21,7.055097890790912e-07,True,True,True,0.02467472180303415,22.504246655968018
seeded,3,C00,1.1,0.115,2,PINN,0,0.07631394,0.10816286,0.015,0.03,COMPLETED,,0,0.015,0.03,0.08399948687500002,0.13161989124999998,1.34497562776431e-06,1.6820637736187744e-21,1.3449756277643117e-06,True,True,True,0.024684001819625972,22.483993873000145
seeded,3,C00,1.1,0.115,3,PINN,0,0.07631394,0.10816286,0.03,0.008,COMPLETED,,0,0.03,0.008,0.08383347125000001,0.12414723500000004,0.0007103825926548728,2.3910358025344644e-21,0.0007103825926548728,True,True,True,0.01766475571187875,22.585707655991428
seeded,3,C00,1.1,0.115,4,PINN,0,0.07631394,0.10816286,0.03,0.015,COMPLETED,,0,0.03,0.015,0.08398972125000001,0.131610125625,1.5978234602797366e-06,1.6827923892166637e-21,1.5978234602797383e-06,True,True,True,0.024671681804999797,22.506392451934516
seeded,3,C00,1.1,0.115,5,PINN,0,0.07631394,0.10816286,0.03,0.03,COMPLETED,,0,0.03,0.03,0.08398972125000001,0.13161989124999998,1.965736722711076e-06,1.6822094841165778e-21,1.965736722711078e-06,True,True,True,0.024680962964627767,22.48368710896466
seeded,3,C00,1.1,0.115,6,PINN,0,0.07631394,0.10816286,0.06,0.008,COMPLETED,,0,0.06,0.008,0.08385300250000001,0.12414723500000004,0.0007103839149814468,2.3893423191332705e-21,0.0007103839149814468,True,True,True,0.017673078608989794,22.603209415916353
seeded,3,C00,1.1,0.115,7,PINN,0,0.07631394,0.10816286,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0840092525,0.131610125625,3.638455956366567e-07,1.682828824138078e-21,3.638455956366584e-07,True,True,True,0.024677765291086683,22.49417981202714
seeded,3,C00,1.1,0.115,8,PINN,0,0.07631394,0.10816286,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0840092525,0.13161989124999998,1.2015351388836917e-06,1.6819544948869417e-21,1.2015351388836934e-06,True,True,True,0.024687044163612056,22.489201730000786
seeded,3,C00,1.1,0.115,9,PINN,0,0.07631394,0.10816286,0.1,0.008,COMPLETED,,0,0.1,0.008,0.08385243044921874,0.12414723500000004,0.0007103838072989501,2.390514666820979e-21,0.0007103838072989501,True,True,True,0.017672834588531302,22.554296054993756
seeded,3,C00,1.1,0.115,10,PINN,0,0.07631394,0.10816286,0.1,0.015,COMPLETED,,0,0.1,0.015,0.08396721817057291,0.131610125625,3.7042123537677594e-06,1.6830110046616058e-21,3.704212353767761e-06,True,True,True,0.024664689984783394,22.462095526978374
seeded,3,C00,1.1,0.115,11,PINN,0,0.07631394,0.10816286,0.1,0.03,COMPLETED,,0,0.1,0.03,0.08396721817057291,0.13161989124999998,3.877084370572859e-06,1.682828824138078e-21,3.877084370572861e-06,True,True,True,0.024673973774397256,22.457592605031095
seeded,4,C00,1.2,0.075,0,PINN,0,0.12534627,0.14678708,0.015,0.008,COMPLETED,,0,0.015,0.008,0.12539509812500005,0.13080270499999996,0.00019114405358676266,4.530717079269285e-21,0.00019114405358676266,True,True,True,0.01598444957846271,22.01887070306111
seeded,4,C00,1.2,0.075,1,PINN,0,0.12534627,0.14678708,0.015,0.015,COMPLETED,,0,0.015,0.015,0.12539509812500005,0.127851533125,7.335977340886594e-07,4.498610464881478e-21,7.335977340886638e-07,True,True,True,0.01893560983018801,22.064987650956027
seeded,4,C00,1.2,0.075,2,PINN,0,0.12534627,0.14678708,0.015,0.03,COMPLETED,,0,0.015,0.03,0.12539509812500005,0.12786129874999994,1.2392304671740018e-06,4.498550893458575e-21,1.2392304671740062e-06,True,True,True,0.018925844237672584,22.05375264689792
seeded,4,C00,1.2,0.075,3,PINN,0,0.12534627,0.14678708,0.03,0.008,COMPLETED,,0,0.03,0.008,0.12540486375000007,0.13080270499999996,0.00019114691504858858,4.530597512410742e-21,0.00019114691504858858,True,True,True,0.01598448239287606,22.002131219021976
seeded,4,C00,1.2,0.075,4,PINN,0,0.12534627,0.14678708,0.03,0.015,COMPLETED,,0,0.03,0.015,0.12540486375000004,0.127851533125,4.786643765451621e-07,4.498789181516771e-21,4.786643765451665e-07,True,True,True,0.01893563753040443,22.13128694705665
seeded,4,C00,1.2,0.075,5,PINN,0,0.12534627,0.14678708,0.03,0.03,COMPLETED,,0,0.03,0.03,0.12540486375000004,0.12786129874999994,1.1075596278114844e-06,4.498610464881478e-21,1.1075596278114889e-06,True,True,True,0.018925871952182087,22.067295446060598
seeded,4,C00,1.2,0.075,6,PINN,0,0.12534627,0.14678708,0.06,0.008,COMPLETED,,0,0.06,0.008,0.12538533250000003,0.13080270499999996,0.0001911432744087614,4.52993992289053e-21,0.0001911432744087614,True,True,True,0.01598442273025623,22.01065606204793
seeded,4,C00,1.2,0.075,7,PINN,0,0.12534627,0.14678708,0.06,0.015,COMPLETED,,0,0.06,0.015,0.12538533250000003,0.127851533125,1.2829123458168418e-06,4.497895633839047e-21,1.2829123458168462e-06,True,True,True,0.018935587166344435,22.08425338601228
seeded,4,C00,1.2,0.075,8,PINN,0,0.12534627,0.14678708,0.06,0.03,COMPLETED,,0,0.06,0.03,0.12538533250000003,0.12786129874999994,1.6258350286473451e-06,4.4983126117112656e-21,1.6258350286473496e-06,True,True,True,0.01892582156213462,22.15145654499065
seeded,4,C00,1.2,0.075,9,PINN,0,0.12534627,0.14678708,0.1,0.008,COMPLETED,,0,0.1,0.008,0.1254113741666667,0.13080270499999996,0.00019114997958920041,4.531016003318177e-21,0.00019114997958920041,True,True,True,0.015984507583693127,22.13584234402515
seeded,4,C00,1.2,0.075,10,PINN,0,0.12534627,0.14678708,0.1,0.015,COMPLETED,,0,0.1,0.015,0.12541137416666673,0.127851533125,6.832501031668074e-07,4.499325352721895e-21,6.832501031668118e-07,True,True,True,0.018935658795189544,22.19134505803231
seeded,4,C00,1.2,0.075,11,PINN,0,0.12534627,0.14678708,0.1,0.03,COMPLETED,,0,0.1,0.03,0.12541137416666673,0.12786129874999994,1.210133335309339e-06,4.498610464881478e-21,1.2101333353093434e-06,True,True,True,0.01892589322793962,22.200201913015917
seeded,5,C01,1.0,0.145,0,PINN,0,0.0029645264,0.04338873,0.015,0.008,COMPLETED,,0,0.015,0.008,0.0,0.029050188333333338,1.240528198719027e-06,3.604371759992364e-21,1.2405281987190306e-06,True,True,True,0.014641796129677294,22.64624232694041
seeded,5,C01,1.0,0.145,1,PINN,0,0.0029645264,0.04338873,0.015,0.015,COMPLETED,,0,0.015,0.015,0.0,0.029043026875000006,1.1898654012214053e-06,3.604478406887002e-21,1.189865401221409e-06,True,True,True,0.014648809334786617,22.654178175027482
seeded,5,C01,1.0,0.145,2,PINN,0,0.0029645264,0.04338873,0.015,0.03,COMPLETED,,0,0.015,0.03,0.0,0.02903326125000001,4.504862204947873e-06,3.605331638842089e-21,4.504862204947876e-06,True,True,True,0.014658373027335714,22.64717745501548
seeded,5,C01,1.0,0.145,3,PINN,0,0.0029645264,0.04338873,0.03,0.008,COMPLETED,,0,0.03,0.008,0.0,0.029050188333333338,1.240528198719027e-06,3.604371759992364e-21,1.2405281987190306e-06,True,True,True,0.014641796129677294,22.680858040926978
seeded,5,C01,1.0,0.145,4,PINN,0,0.0029645264,0.04338873,0.03,0.015,COMPLETED,,0,0.03,0.015,0.0,0.029043026875000006,1.1898654012214053e-06,3.604478406887002e-21,1.189865401221409e-06,True,True,True,0.014648809334786617,22.76875284302514
seeded,5,C01,1.0,0.145,5,PINN,0,0.0029645264,0.04338873,0.03,0.03,COMPLETED,,0,0.03,0.03,0.0,0.02903326125000001,4.504862204947873e-06,3.605331638842089e-21,4.504862204947876e-06,True,True,True,0.014658373027335714,22.49453403695952
seeded,5,C01,1.0,0.145,6,PINN,0,0.0029645264,0.04338873,0.06,0.008,COMPLETED,,0,0.06,0.008,0.0,0.029050188333333338,1.240528198719027e-06,3.604371759992364e-21,1.2405281987190306e-06,True,True,True,0.014641796129677294,22.550933923921548
seeded,5,C01,1.0,0.145,7,PINN,0,0.0029645264,0.04338873,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0,0.029043026875000006,1.1898654012214053e-06,3.604478406887002e-21,1.189865401221409e-06,True,True,True,0.014648809334786617,22.554885940044187
seeded,5,C01,1.0,0.145,8,PINN,0,0.0029645264,0.04338873,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0,0.02903326125000001,4.504862204947873e-06,3.605331638842089e-21,4.504862204947876e-06,True,True,True,0.014658373027335714,22.751175140962005
seeded,5,C01,1.0,0.145,9,PINN,0,0.0029645264,0.04338873,0.1,0.008,COMPLETED,,0,0.1,0.008,0.0,0.029050188333333338,1.240528198719027e-06,3.604371759992364e-21,1.2405281987190306e-06,True,True,True,0.014641796129677294,22.65027416497469
seeded,5,C01,1.0,0.145,10,PINN,0,0.0029645264,0.04338873,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0,0.029043026875000006,1.1898654012214053e-06,3.604478406887002e-21,1.189865401221409e-06,True,True,True,0.014648809334786617,22.653086222941056
seeded,5,C01,1.0,0.145,11,PINN,0,0.0029645264,0.04338873,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0,0.02903326125000001,4.504862204947873e-06,3.605331638842089e-21,4.504862204947876e-06,True,True,True,0.014658373027335714,22.664678134955466
seeded,6,C01,1.0,0.155,0,PINN,0,0.0032099485,0.06000469,0.015,0.008,COMPLETED,,0,0.015,0.008,0.00017931345772298184,0.044020315,0.0022464373923408967,2.0890074911203663e-21,0.0022464373923408967,True,True,True,0.0162691423529362,22.621499960077927
seeded,6,C01,1.0,0.155,1,PINN,0,0.0032099485,0.06000469,0.015,0.015,COMPLETED,,0,0.015,0.015,0.0,0.035541799375,6.148173182158577e-07,3.092838219217601e-21,6.148173182158608e-07,True,True,True,0.02467259181973724,22.599704130087048
seeded,6,C01,1.0,0.155,2,PINN,0,0.0032099485,0.06000469,0.015,0.03,COMPLETED,,0,0.015,0.03,0.0,0.035532033750000004,2.2799260606152518e-06,3.0938261886152998e-21,2.2799260606152547e-06,True,True,True,0.02468227447589294,22.61824193794746
seeded,6,C01,1.0,0.155,3,PINN,0,0.0032099485,0.06000469,0.03,0.008,COMPLETED,,0,0.03,0.008,0.0001797250630900065,0.044020315,0.002246437399696515,2.0890886814735926e-21,0.002246437399696515,True,True,True,0.01626906568362866,22.63381863909308
seeded,6,C01,1.0,0.155,4,PINN,0,0.0032099485,0.06000469,0.03,0.015,COMPLETED,,0,0.03,0.015,0.0,0.035541799375,6.148173182158577e-07,3.092838219217601e-21,6.148173182158608e-07,True,True,True,0.02467259181973724,22.6179993939586
seeded,6,C01,1.0,0.155,5,PINN,0,0.0032099485,0.06000469,0.03,0.03,COMPLETED,,0,0.03,0.03,0.0,0.035532033750000004,2.2799260606152518e-06,3.0938261886152998e-21,2.2799260606152547e-06,True,True,True,0.02468227447589294,22.625621316954494
seeded,6,C01,1.0,0.155,6,PINN,0,0.0032099485,0.06000469,0.06,0.008,COMPLETED,,0,0.06,0.008,0.00017746933782958986,0.044020315,0.0022464374238389323,2.0888451151470793e-21,0.0022464374238389323,True,True,True,0.016269485978654113,22.691734964959323
seeded,6,C01,1.0,0.155,7,PINN,0,0.0032099485,0.06000469,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0,0.035541799375,6.148173182158577e-07,3.092838219217601e-21,6.148173182158608e-07,True,True,True,0.02467259181973724,22.67908695503138
seeded,6,C01,1.0,0.155,8,PINN,0,0.0032099485,0.06000469,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0,0.035532033750000004,2.2799260606152518e-06,3.0938261886152998e-21,2.2799260606152547e-06,True,True,True,0.02468227447589294,22.720755561022088
seeded,6,C01,1.0,0.155,9,PINN,0,0.0032099485,0.06000469,0.1,0.008,COMPLETED,,0,0.1,0.008,0.00017848400110880534,0.044020315,0.002246437393467993,2.0887233373086337e-21,0.002246437393467993,True,True,True,0.01626929688550377,22.79284160793759
seeded,6,C01,1.0,0.155,10,PINN,0,0.0032099485,0.06000469,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0,0.035541799375,6.148173182158577e-07,3.092838219217601e-21,6.148173182158608e-07,True,True,True,0.02467259181973724,22.798244300996885
seeded,6,C01,1.0,0.155,11,PINN,0,0.0032099485,0.06000469,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0,0.035532033750000004,2.2799260606152518e-06,3.0938261886152998e-21,2.2799260606152547e-06,True,True,True,0.02468227447589294,22.82286211696919
seeded,7,C01,1.0,0.18,0,PINN,0,0.0,0.07666625,0.015,0.008,COMPLETED,,0,0.015,0.008,0.0,0.06414020833333335,1.3594430511665447e-07,2.3234647153322193e-21,1.359443051166568e-07,True,True,True,0.012526041666666654,23.164673738065176
seeded,7,C01,1.0,0.18,1,PINN,0,0.0,0.07666625,0.015,0.015,COMPLETED,,0,0.015,0.015,0.0,0.06413695312499999,3.2392876098859594e-07,2.3219879267461823e-21,3.2392876098859827e-07,True,True,True,0.012529296875000012,23.003197241923772
seeded,7,C01,1.0,0.18,2,PINN,0,0.0,0.07666625,0.015,0.03,COMPLETED,,0,0.015,0.03,0.0,0.06414671875,1.0555444130602373e-06,2.325477327679455e-21,1.0555444130602397e-06,True,True,True,0.012519531250000007,23.045481860055588
seeded,7,C01,1.0,0.18,3,PINN,0,0.0,0.07666625,0.03,0.008,COMPLETED,,0,0.03,0.008,0.0,0.06414020833333335,1.3594430511665447e-07,2.3234647153322193e-21,1.359443051166568e-07,True,True,True,0.012526041666666654,23.253515971940942
seeded,7,C01,1.0,0.18,4,PINN,0,0.0,0.07666625,0.03,0.015,COMPLETED,,0,0.03,0.015,0.0,0.06413695312499999,3.2392876098859594e-07,2.3219879267461823e-21,3.2392876098859827e-07,True,True,True,0.012529296875000012,23.10128729196731
seeded,7,C01,1.0,0.18,5,PINN,0,0.0,0.07666625,0.03,0.03,COMPLETED,,0,0.03,0.03,0.0,0.06414671875,1.0555444130602373e-06,2.325477327679455e-21,1.0555444130602397e-06,True,True,True,0.012519531250000007,23.043302926933393
seeded,7,C01,1.0,0.18,6,PINN,0,0.0,0.07666625,0.06,0.008,COMPLETED,,0,0.06,0.008,0.0,0.06414020833333335,1.3594430511665447e-07,2.3234647153322193e-21,1.359443051166568e-07,True,True,True,0.012526041666666654,23.088733632001095
seeded,7,C01,1.0,0.18,7,PINN,0,0.0,0.07666625,0.06,0.015,COMPLETED,,0,0.06,0.015,0.0,0.06413695312499999,3.2392876098859594e-07,2.3219879267461823e-21,3.2392876098859827e-07,True,True,True,0.012529296875000012,23.112394844996743
seeded,7,C01,1.0,0.18,8,PINN,0,0.0,0.07666625,0.06,0.03,COMPLETED,,0,0.06,0.03,0.0,0.06414671875,1.0555444130602373e-06,2.325477327679455e-21,1.0555444130602397e-06,True,True,True,0.012519531250000007,23.172754616010934
seeded,7,C01,1.0,0.18,9,PINN,0,0.0,0.07666625,0.1,0.008,COMPLETED,,0,0.1,0.008,0.0,0.06414020833333335,1.3594430511665447e-07,2.3234647153322193e-21,1.359443051166568e-07,True,True,True,0.012526041666666654,23.25452077097725
seeded,7,C01,1.0,0.18,10,PINN,0,0.0,0.07666625,0.1,0.015,COMPLETED,,0,0.1,0.015,0.0,0.06413695312499999,3.2392876098859594e-07,2.3219879267461823e-21,3.2392876098859827e-07,True,True,True,0.012529296875000012,23.215624760952778
seeded,7,C01,1.0,0.18,11,PINN,0,0.0,0.07666625,0.1,0.03,COMPLETED,,0,0.1,0.03,0.0,0.06414671875,1.0555444130602373e-06,2.325477327679455e-21,1.0555444130602397e-06,True,True,True,0.012519531250000007,23.253256854019128
seeded,8,C01,1.05,0.14,0,PINN,0,0.057414338,0.10697,0.015,0.008,COMPLETED,,0,0.015,0.008,0.044240509875,0.12295437500000002,0.00033364167981527664,2.58967291295327e-22,0.00033364167981527664,True,True,True,0.020713521950833633,22.727922261110507
seeded,8,C01,1.05,0.14,1,PINN,0,0.057414338,0.10697,0.015,0.015,COMPLETED,,0,0.015,0.015,0.044377228625,0.12725320312500002,4.662976847254174e-07,6.450874664637654e-22,4.66297684725418e-07,True,True,True,0.02411170980801079,22.688549090991728
seeded,8,C01,1.05,0.14,2,PINN,0,0.057414338,0.10697,0.015,0.03,COMPLETED,,0,0.015,0.03,0.044377228625,0.12726296875,6.702423463275668e-07,6.46351358895727e-22,6.702423463275675e-07,True,True,True,0.024119925405029552,22.676035397918895
seeded,8,C01,1.05,0.14,3,PINN,0,0.057414338,0.10697,0.03,0.008,COMPLETED,,0,0.03,0.008,0.04423074425,0.12295437500000002,0.0003336411740227923,2.5905305625294263e-22,0.0003336411740227923,True,True,True,0.020719734272081406,22.659850630909204
seeded,8,C01,1.05,0.14,4,PINN,0,0.057414338,0.10697,0.03,0.015,COMPLETED,,0,0.03,0.015,0.04438699425,0.12725320312500002,4.044039988534185e-07,6.451438638555129e-22,4.0440399885341914e-07,True,True,True,0.024106430971644784,22.77628807805013
