raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
944,1.1984667966929133e-11,0.011439979218470817,0.007743324283135111,True,0.9999990885270196,0.0014191318117241312
946,-2.2073842305909268e-11,2.0324773151646107e-11,1.3757132464038777e-11,True,0.9999850896363727,0.012859111009870175
942,0.047138478208547274,3.3624880643153414e-11,2.2759512917756247e-11,True,0.9997901207573358,0.012859110996570068
948,-0.04713847822475131,9.41731024599051e-14,6.37424996295953e-14,True,0.9997901207568736,0.012859111030100775
940,0.08664893939682936,2.1667054607882628e-11,1.4665676124511224e-11,True,0.9992833835979146,0.012859111008527893
952,-0.0866489394120601,1.7879963032172837e-15,1.2102325474948607e-15,True,0.9992833835971289,0.01285911103019316
