raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
944,6.277088728720408e-11,0.008828380312099256,0.006001587319174446,True,1.0,0.0
945,-1.4177170064866562e-10,3.663333386110051e-11,2.4903566020887208e-11,True,0.9999932937343025,0.008828380275465923
941,0.047408907043993295,8.124042002508532e-12,5.522773797575794e-12,True,0.9997945260957013,0.008828380303975215
948,-0.04740890706587347,3.759581329138343e-13,2.5557865466487177e-13,True,0.9997945260944695,0.008828380311723298
951,-0.08679862364578589,8.537512670493794e-15,5.803853704660231e-15,True,0.9992839547806086,0.008828380312090718
