epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,3.5722880392587756e-07,0.00035722880392587754,0.0001999999985530673,0.006330907335144948
100,2.7628848460103833e-07,0.0002762884846010383,0.00019998553103985718,0.03749303646034864
200,2.3959036278352404e-07,0.00023959036278352403,0.00019994212856681411,0.004211192570181347
300,2.0254833505074695e-07,0.00020254833505074695,0.0001998698058016845,0.0036104386153425266
400,1.696950741477751e-07,0.0001696950741477751,0.0001997685847746833,0.003024899948128669
500,1.5021111122369256e-07,0.00015021111122369256,0.00019963849631871584,0.13033289029060532
600,1.2964533687060222e-07,0.00012964533687060222,0.00019947958005998598,0.0022941213300853016
700,1.1386541372503507e-07,0.00011386541372503506,0.00019929188440592562,0.0020234382138380512
800,5.697385301129543e-06,0.005697385301129543,0.0001990754665304492,7.520392154616017
900,9.31973540808745e-08,9.31973540808745e-05,0.00019883039235653812,0.013886223786783171
1000,8.499430999848622e-08,8.499430999848622e-05,0.0001985567365361598,0.0014700566356741621
1100,7.798246112939387e-08,7.798246112939388e-05,0.00019825458242752808,0.0013117236108235591
1200,4.1730453996416645e-06,0.004173045399641665,0.00019792402206971155,6.439412386197458
1300,6.905493833428812e-08,6.905493833428812e-05,0.00019756515615459736,0.04716504107353119
1400,6.457165994512053e-08,6.457165994512053e-05,0.00019717809399621966,0.0010606418364939695
1500,6.075395822505476e-08,6.0753958225054757e-05,0.0001967629534974615,0.0009685250638370975
1600,5.728491071784802e-08,5.728491071784802e-05,0.0001963198611141403,0.0009035934214368412
1700,9.951849364223472e-08,9.951849364223472e-05,0.00019584895181648838,0.6631905308810551
1800,5.285668126776629e-08,5.2856681267766284e-05,0.0001953503690480396,0.006306487857774765
1900,5.036750091429598e-08,5.036750091429598e-05,0.00019482426468193513,0.0007668854627269187
2000,4.804601977980179e-08,4.804601977980179e-05,0.00019427079897466133,0.0007189806262349287
2100,4.5853316227191e-08,4.5853316227191e-05,0.00019369014051723418,0.0006826608666966038
2200,6.04926225013106e-08,6.0492622501310606e-05,0.00019308246618384483,0.3845456638651256
2300,4.326363471104539e-08,4.3263634711045396e-05,0.00019244796107798187,0.0023135503909387876
2400,4.153751015797983e-08,4.153751015797983e-05,0.00019178681847604708,0.000598237624595061
2500,3.988991806142032e-08,3.988991806142032e-05,0.00019109923976848176,0.0005712344973314893
2600,1.7468210671768354e-07,0.00017468210671768355,0.00019038543439842088,1.1741059674847676
2700,8.286915722668833e-07,0.0008286915722668833,0.00018964561979789495,2.814789156020129
2800,3.6108068865124304e-08,3.6108068865124304e-05,0.00018888002132159807,0.025754798381325657
2900,5.953508020582459e-08,5.9535080205824585e-05,0.0001880888721782426,0.49133963194474223
3000,3.4082296444075216e-08,3.4082296444075217e-05,0.0001872724133595217,0.002095503035322291
3100,3.3039775474594335e-08,3.3039775474594336e-05,0.00018643089356670068,0.03223842731234453
3200,3.253616395463737e-08,3.253616395463737e-05,0.00018556456913486046,0.02638207626876796
3300,3.140914578066893e-08,3.140914578066893e-05,0.00018467370395481528,0.000584772452986489
3400,3.0395227951216754e-08,3.0395227951216753e-05,0.00018375856939272897,0.00044225983162180047
3500,3.914209238724728e-08,3.914209238724728e-05,0.00018281944420745424,0.2975162906608713
3600,2.9162485974031865e-08,2.9162485974031866e-05,0.00018185661446562,0.0023554055472761386
3700,3.442975175974458e-08,3.442975175974458e-05,0.00018087037345449283,0.2334440540209032
3800,2.7472432350872263e-08,2.7472432350872264e-05,0.00017986102159263858,0.006249724596718348
3900,3.7478529209538315e-08,3.7478529209538316e-05,0.00017882886633841224,0.32002120205709417
4000,2.6260480006291326e-08,2.6260480006291326e-05,0.0001777742220963029,0.0022328767195072844
4100,4.5535406859226206e-08,4.5535406859226204e-05,0.00017669741012116337,0.44439974644194
4200,2.5533702020790324e-08,2.5533702020790323e-05,0.00017559875842035246,0.045356163580521254
4300,2.461140385447461e-08,2.4611403854474607e-05,0.00017447860165382118,0.000447488806177043
4400,2.7963609007489498e-08,2.7963609007489498e-05,0.00017333728103217187,0.1878191694222283
4500,5.734295294778897e-07,0.0005734295294778897,0.00017217514421272203,2.337778373395694
4600,2.3054008968527838e-08,2.3054008968527838e-05,0.00017099254519360474,0.01592842670204627
4700,2.2559646111475248e-08,2.2559646111475247e-05,0.00016978984420593738,0.03449241047795481
4800,2.277050094260106e-08,2.277050094260106e-05,0.00016856740760409154,0.07496787642286641
4900,2.1645252534599866e-08,2.1645252534599867e-05,0.0001673256077540982,0.0004566651603986979
5000,2.121501791825618e-08,2.121501791825618e-05,0.00016606482292022123,0.026261397031146366
5100,2.172274233997095e-08,2.172274233997095e-05,0.00016478543714973457,0.0925974469554097
5200,2.0371342762307237e-08,2.0371342762307237e-05,0.00016348784015593755,0.00047317603044524345
5300,2.9668915881372882e-08,2.9668915881372884e-05,0.0001621724271994446,0.30472123489469544
5400,1.9761670114189106e-08,1.9761670114189107e-05,0.00016083959896778495,0.0010169684298032854
5500,1.9319476159252347e-08,1.9319476159252346e-05,0.00015948976145334937,0.000301904175703044
5600,4.457769338196643e-08,4.457769338196643e-05,0.00015812332582972096,0.44966584659148556
5700,1.878689181315203e-08,1.878689181315203e-05,0.0001567407083264276,0.003494735092036791
5800,1.839854925896076e-08,1.8398549258960758e-05,0.00015534233010215448,0.00028588385651033825
5900,5.221613679856348e-08,5.221613679856348e-05,0.00015392861711645517,0.551316450357891
6000,1.7928296610222935e-08,1.7928296610222937e-05,0.0001525,0.0053945458966411135
6100,1.7579506361593873e-08,1.7579506361593872e-05,0.00015105691392340204,0.0002685542364681893
6200,1.723973616488969e-08,1.723973616488969e-05,0.00014959979846465964,0.00028961559561121753
6300,2.306567916605581e-08,2.306567916605581e-05,0.00014812909747525697,0.24141854691049375
6400,1.6883451820190627e-08,1.6883451820190627e-05,0.00014664525894496236,0.0003195711312354451
6500,1.657221052008259e-08,1.6572210520082588e-05,0.00014514873486536648,0.00025839844195729136
6600,7.862858272253946e-08,7.862858272253946e-05,0.00014363998109220104,0.7236750198675843
6700,5.291076489890224e-07,0.0005291076489890224,0.00014211945720648102,2.2491048581623168
6800,1.5925642112373133e-08,1.5925642112373134e-05,0.00014058762637451165,0.022040953522886337
6900,1.561224640796798e-08,1.561224640796798e-05,0.00013904495520680353,0.0004509054769933812
7000,2.9520668102940146e-08,2.9520668102940147e-05,0.00013749191361593857,0.3704659673276001
7100,1.5256788283166242e-08,1.5256788283166241e-05,0.0001359289746734299,0.0023501028119677163
7200,1.5009849963233885e-08,1.5009849963233884e-05,0.00013435661446562,0.00023372257052223897
7300,4.187180828646339e-08,4.187180828646339e-05,0.00013277531194866,0.5102621751685937
7400,1.471766097683016e-08,1.471766097683016e-05,0.00013118554880261492,0.004018324253219698
7500,1.448811519790869e-08,1.448811519790869e-05,0.00012958780928473947,0.0001829219653267356
7600,1.4985901871546025e-08,1.4985901871546026e-05,0.00012798258008196844,0.07632547296159639
7700,1.4329235111328825e-08,1.4329235111328826e-05,0.00012637035016266717,0.04176673858177371
7800,1.3953846348562135e-08,1.3953846348562136e-05,0.00012475161062768713,0.0021244766596111332
7900,1.724820545443798e-08,1.724820545443798e-05,0.00012312685456077177,0.18098075356840077
8000,1.3657813492979519e-08,1.3657813492979518e-05,0.0001214965768783584,0.005288364230456482
8100,1.3466449123260035e-08,1.3466449123260034e-05,0.00011986127417882196,0.0002633652352510585
8200,1.995845634316652e-08,1.995845634316652e-05,0.00011822144459120624,0.23554521372715828
8300,1.3206345462552705e-08,1.3206345462552704e-05,0.00011657758762348903,0.0014948280758006918
8400,1.3038153781286298e-08,1.3038153781286297e-05,0.0001149302040104271,0.0057704811795881985
8500,1.3074478219142196e-08,1.3074478219142195e-05,0.00011327979556102755,0.03698182494146617
8600,1.2771777733973721e-08,1.2771777733973721e-05,0.0001116268650056919,0.00034223012499065005
8700,3.9493020257755306e-07,0.0003949302025775531,0.00010997191584307969,1.9365167101224379
8800,1.2544734501665779e-08,1.2544734501665778e-05,0.00010831545218673762,0.004024470505814119
8900,1.2395178089565557e-08,1.2395178089565556e-05,0.00010665797861154195,0.00019354062584877986
9000,1.2248766267006384e-08,1.2248766267006383e-05,0.000105,0.0021875560793168055
9100,1.2183945421103392e-08,1.2183945421103392e-05,0.00010334202138845808,0.017997390879314238
9200,1.2021941234683716e-08,1.2021941234683715e-05,0.00010168454781326244,0.0037496994444711404
9300,1.2327112374919804e-08,1.2327112374919804e-05,0.00010002808415692034,0.06162958073086252
9400,1.1816086108024232e-08,1.1816086108024231e-05,9.837313499430809e-05,0.00035971687838650914
9500,1.1692763310156765e-08,1.1692763310156765e-05,9.672020443897246e-05,0.0018212703536742046
