point_id,Mach,eta,alpha,canonical_chart_id,selected_chart,selected_source,seed_chart_path,ci_ref,seed_method,gep_regime,N,mapping_kind,mapping_scale,xi_max,n_candidates,ci_seed_runtime,ci_seed_release,ci_gep_seeded,cr_gep_seeded,ci_gep_central,cr_gep_central,central_fallback,t_seed_provider_s,t_gep_init_s,t_gep_solve_s,t_candidate_filter_s,t_selector_seeded_s,t_selector_central_s,t_gep_common_s,t_total_gep_seeded_s,t_total_gep_central_s,t_classical_s,ci_classical_runtime,classical_success,classical_source,classical_primary_success,classical_secondary_used,execution_order,success,error,seed_vs_release_abs,gep_seeded_abs_err,gep_central_abs_err,classical_abs_err,speedup_seeded_vs_classical,speedup_central_vs_classical,seeded_overhead_fraction
OFFGRID_0337,0.2572390736846909,0.9447975553069244,0.913003033348014,NEUTRAL3_LOWM,NEUTRAL3_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_LOWM_M0.10_0.40_eta0.92_0.98_ciIDW,0.0347116663020002,CiGridIDW,standard_N301,301,pin,5.0,0.98,2,0.03238839430332157,0.0323883943033215,0.034618618241091734,2.6411373103353955e-13,0.034618618241091734,2.6411373103353955e-13,False,0.000508827,0.000533658,6.857014429,0.004055651,1.8931000000000002e-05,6.051e-06,6.861603738,6.862131496,6.861609789,7.918422562000001,0.03469114290858711,True,secondary_neutral,True,True,classical_then_gep,True,,6.938893903907228e-17,9.304806090846413e-05,9.304806090846413e-05,2.0523393413088287e-05,1.153930461200827,1.1540181976967272,7.603274101016812e-05
OFFGRID_0166,0.8007748039916155,0.1428926922063447,0.0855877979750439,HM1_VLOW_MOD,HM1_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM1_VLOW_MOD_M0.70_0.85_eta0.12_0.25_ciIDW,0.4986863630197483,CiGridIDW,standard_N301,301,pin,5.0,0.98,133,0.49369014887795176,0.4936901488779517,0.4987859260511681,-1.8493234830109118e-13,0.4987859260511681,-1.8493234830109118e-13,False,0.000495709,0.0005454450000000001,7.039149234000001,0.004108152,8.5469e-05,2.2036e-05,7.043802831000001,7.044384009000001,7.0438248670000005,2.029133899,0.4986853443881657,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,9.956303141983591e-05,9.956303141983591e-05,1.018631582583307e-06,0.28804987013875893,0.28807273566757746,7.93804517513963e-05
OFFGRID_0234,0.935106547545032,0.1006859829236793,0.0356797576111302,HM2_VLOW_EXTREME,HM2_VLOW_EXTREME,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM2_VLOW_EXTREME_M0.85_0.98_eta0.05_0.12_ciIDW,0.4724767039158203,CiGridIDW,longwave_map10_N301,301,pin,10.0,0.99,118,0.46933054456857987,0.4693305445685798,0.472904872781578,2.1451254756042033e-13,0.472904872781578,2.1451254756042033e-13,False,0.000494252,0.000518801,6.709997125,0.004070855,7.015600000000001e-05,1.7607000000000003e-05,6.714586781,6.715151189,6.714604388000001,1.988999721,0.4724923137009913,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,0.0004281688657576943,0.0004281688657576943,1.5609785171011303e-05,0.2961958212136987,0.29621994179651734,8.143458175686598e-05
OFFGRID_0359,0.554951790687996,0.9621806855407546,0.8004212835114972,NEUTRAL3_HIM,NEUTRAL3_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_HIM_M0.35_0.70_eta0.92_0.98_ciIDW,0.0211601174411717,CiGridIDW,near_neutral_N401,401,pin,5.0,0.98,218,0.0196842189668175,0.0196842189668175,0.020992219087136638,-4.16614226537913e-12,0.020992219087136638,-4.16614226537913e-12,False,0.00047884800000000003,0.0007252210000000001,22.856581305000002,0.005413944,0.00011673,2.1532e-05,22.862720470000003,22.863316048,22.862742002000005,7.659572209,0.02116915643193522,True,secondary_neutral,True,True,gep_then_classical,True,,0.0,0.00016789835403506134,0.00016789835403506134,9.038990763522714e-06,0.3350158040469388,0.3350242157449859,2.5108361890572018e-05
OFFGRID_0320,0.9757156312457008,0.0261664976907351,0.005731538643608,ETAEDGE_HM2B,ETAEDGE_HM2B,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_ETAEDGE_HM2B_ciIDW_EVALFIX,0.4928281644113125,CiGridIDW,extreme_longwave_map20_N301,301,pin,20.0,0.995,170,0.4908848483111199,0.4908848483111199,0.4946268005484171,-1.2821378710447516e-14,0.4946268005484171,-1.2821378710447516e-14,False,0.000492591,0.000508168,6.747998852,0.004382231,9.363000000000001e-05,1.8293000000000003e-05,6.752889251,6.753475472000001,6.752907544,1.821374558,0.4928143140348427,True,primary,True,False,gep_then_classical,True,,0.0,0.0017986361371046256,0.0017986361371046256,1.3850376469781711e-05,0.2696944063173759,0.26971708795543964,8.41012550964382e-05
OFFGRID_0286,0.9144599373183376,0.0331407694852192,0.0134112886939317,ETAEDGE_HM2A,ETAEDGE_HM2A,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_ETAEDGE_HM2A_ciIDW_EVALFIX,0.522870555010822,CiGridIDW,longwave_map10_N301,301,pin,10.0,0.99,112,0.5262641649565676,0.5262641649565676,0.523427808676704,-1.0055043125296375e-14,0.523427808676704,-1.0055043125296375e-14,False,0.000492927,0.0005004380000000001,6.712199365,0.004072963000000001,7.2512e-05,1.4141e-05,6.716772766,6.717338205,6.716786907,1.8721016010000002,0.5228640212232248,True,primary,True,False,gep_then_classical,True,,0.0,0.000557253665881996,0.000557253665881996,6.533787597184926e-06,0.27869693975011045,0.27871981453646555,8.20776373633337e-05
OFFGRID_0101,0.300645921681447,0.3558241022162198,0.3393621947804097,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.4861180414054942,CiGridIDW,standard_N301,301,pin,5.0,0.98,141,0.4918664412575158,0.4918664412575158,0.48617066469041886,1.353834791341788e-15,0.48617066469041886,1.353834791341788e-15,False,0.000519235,0.0004984540000000001,7.502836398,0.004043178000000001,8.177000000000001e-05,1.6746000000000002e-05,7.50737803,7.507979035,7.507394776,1.8603069540000001,0.48611794703788686,True,primary,True,False,gep_then_classical,True,,0.0,5.2623284924668834e-05,5.2623284924668834e-05,9.436760733949612e-08,0.24777732400793792,0.24779660714621252,7.78244673995057e-05
OFFGRID_0134,0.7772468944704494,0.6355039885049997,0.3998563951501276,HM1_HIGH,HM1_HIGH,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_HIGH_M0.70_0.85_eta0.55_0.65_ciIDW,0.1844278882079529,CiGridIDW,standard_N301,301,pin,5.0,0.98,136,0.18611640523987547,0.1861164052398754,0.18447057494498803,-9.485814311518408e-15,0.18447057494498803,-9.485814311518408e-15,False,0.000493747,0.0005346460000000001,7.436183993,0.0040279650000000005,7.946900000000001e-05,1.4992000000000001e-05,7.440746604,7.44131982,7.440761596,1.8669091560000002,0.18440541824716314,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,4.2686737035141364e-05,4.2686737035141364e-05,2.2469960789750498e-05,0.2508841443667449,0.25090296630436487,7.502242785210272e-05
