task_index,role,Mach,alpha,modal_setting,is_modal_reference,p_rel_l2_core,p_rel_l2_amp_mask,modulus_rel_l2_amp_mask,kappa_rel_l2_amp_mask,q_rel_l2_amp_mask,alignment_real,alignment_imag,comparison_core_limit,comparison_amplitude_threshold
4,peak_growth,1.15,0.165,modal_coarse,False,1.0420306672563048e-05,1.0420306672563048e-05,3.447886700615505e-06,4.529685444951002e-05,5.504727591446261e-05,1.000003124252373,-7.662552918575104e-06,20.0,0.001
4,peak_growth,1.15,0.165,modal_nominal,False,2.1175173620386926e-06,2.1175173620386926e-06,7.312825260669594e-07,9.366676297911563e-06,1.1382555491470615e-05,1.0000006248774684,-1.532437418959798e-06,20.0,0.001
4,peak_growth,1.15,0.165,modal_strict,True,1.504200340040542e-16,1.504200340040542e-16,1.5793702112955292e-16,0.0,0.0,0.9999999999999999,0.0,20.0,0.001
