epoch,loss,modal_loss,compat,ode,bc,gauge,q_center,parity,ci_anchor,ci_batch_mean,ci_grad_norm,field_lr,ci_lr
18,0.0015426882537072333,0.0012692734411050835,6.16178165624692e-06,0.00014899841905997141,3.3157991216496156e-06,3.2269154710864536e-06,1.922376387268313e-07,1.4706616631764045e-06,2.734148126021499e-07,0.031320404595222825,1.0271407165027444,4.999995780745368e-05,0.0001999998312298147
19,0.0030411631154463486,0.0009905905821788086,4.36701544778454e-06,0.00010127251735509067,6.00506527364914e-06,9.666730610956317e-07,2.0696807590772218e-07,2.461701247590086e-06,2.05057253326754e-06,0.03126461941056198,4.176484876036731,4.999995298917066e-05,0.00019999981195668263
20,0.005661453114724007,0.003575545853480709,1.0005877698955471e-05,0.00010621844280447178,1.8921024080200593e-05,9.014258982188646e-06,1.1221122580636655e-07,4.882587571586343e-06,2.0859072612432973e-06,0.03154521935338299,2.6845983811007326,4.9999947910440266e-05,0.00019999979164176106
21,0.005212012223199464,0.0031850174524366407,1.0422486934940604e-05,0.0001268290217515069,1.1201631127391942e-05,1.0226963428318492e-05,2.5768649575192335e-08,4.354454750696584e-06,2.026994770762824e-06,0.03144119291901548,4.079111130111542,4.999994257126254e-05,0.00019999977028505015
22,0.00195083417314348,0.0008533180945966741,4.713760247309402e-06,9.436361274850271e-05,9.124158799601005e-07,2.671201472479017e-06,6.230751681624855e-09,4.071523729305691e-06,1.0975160785468059e-06,0.031244938587889532,3.5495333856812357,4.999993697163755e-05,0.0001999997478865502
23,0.0012815345696992502,0.000883406029470826,4.063746416894037e-06,9.444609101759239e-05,5.616147317294453e-06,6.221704544919559e-07,6.770316949706594e-08,3.9706559054128205e-06,3.9812854022842417e-07,0.03151770913070072,1.7677847548496846,4.999993111156536e-05,0.00019999972444626144
24,0.0037934362907153614,0.0024074814318596834,8.428060790902238e-06,0.00012837535384468054,9.851217782677316e-06,6.5491956427184914e-06,1.6401421851760722e-07,4.362721836456847e-06,1.385954858855678e-06,0.03137277902702846,3.832065278921017,4.999992499104604e-05,0.00019999969996418416
25,0.0032647470936761707,0.002125181067205601,8.34919009295522e-06,0.00012370265884491285,4.498894077169044e-06,7.578981417437883e-06,1.6317815217380934e-07,5.7365128163690835e-06,1.1395660264705694e-06,0.03167649336690491,1.4868595129495195,4.9999918610079646e-05,0.00019999967444031858
26,0.002290847789723093,0.0007394190790886046,4.275020847977536e-06,0.0001055187769605924,1.0688465145782046e-06,1.9288215014018613e-06,7.519287887878851e-08,4.0295318584449365e-06,1.5514287106344885e-06,0.03142493883644053,3.1451785576877067,4.999991196866624e-05,0.00019999964787466496
27,0.0010729819294197506,0.000683726300544047,3.68784409734646e-06,0.00010396974999698178,3.4974530704777077e-06,5.191741937080393e-07,5.086877113411084e-09,1.3389270960468992e-06,3.8925562887570353e-07,0.031326615741103195,0.7439961976042478,4.999990506680591e-05,0.00019999962026722364
28,0.0022548681403143653,0.0016240070458383392,6.367229978042966e-06,0.00014004916686567617,4.484761239031841e-06,4.940251208699984e-06,1.0509087673552773e-07,3.1588635151150646e-06,6.30861094476026e-07,0.031441104725069995,2.6828972771546447,4.999989790449873e-05,0.00019999959161799493
29,0.002121632192258066,0.0014998096730465447,6.630901193496915e-06,0.00011562558899942205,2.365606776893088e-06,5.288274800496976e-06,1.887758071300517e-07,5.771164328423352e-06,6.21822519211521e-07,0.03137974816070295,1.3763892148629466,4.999989048174478e-05,0.00019999956192697912
30,0.001606845339205105,0.0005614691215892029,3.931554648007833e-06,9.848588544859306e-05,8.605418707165648e-07,1.034617916807599e-06,9.978632287187912e-08,4.757245726551887e-06,1.045376217615902e-06,0.03166210218100604,2.7237135710229166,4.999988279854414e-05,0.00019999953119417656
31,0.0012646568593127276,0.0005138510671242573,3.6035854567132368e-06,9.227564438401779e-05,1.283039614333171e-06,6.796594465683146e-07,8.104351242555386e-09,1.2533341717655858e-06,7.508057921884703e-07,0.03121683902267528,2.2390146165589213,4.999987485489688e-05,0.00019999949941958752
32,0.0016265273637039689,0.0012484587755467284,6.269707933733389e-06,9.958913710299405e-05,2.091246367925649e-06,4.0243278046212404e-06,2.787690095785096e-08,2.804214150962295e-06,3.780685881572403e-07,0.03149075145311858,1.4908279414438086,4.9999866650803104e-05,0.00019999946660321241
33,0.0015533785382016625,0.0011285293256843333,6.07634954310263e-06,0.00011329064051423691,1.502116143428169e-06,3.518645667035151e-06,6.565657877581191e-08,4.267096494768314e-06,4.2484921251732923e-07,0.031284614688318724,2.0535600204177102,4.999985818626289e-05,0.00019999943274505157
34,0.0008388938738001217,0.0003664070785161628,3.386795076395765e-06,8.35158670971697e-05,2.8660345969033173e-07,3.715237277151563e-07,6.367776903141786e-08,1.4988589411406784e-06,4.7248679528395894e-07,0.03149459907101103,1.0574257026343348,4.999984946127635e-05,0.0001999993978451054
35,0.0012990679925674342,0.0005348831732456601,4.1008429832752505e-06,0.00011180332230062038,6.252964328077627e-07,8.41359090252324e-07,3.7768766775025476e-08,1.2102604208415707e-06,7.64184819321774e-07,0.031489779617281353,1.935181200887912,4.9999840475843565e-05,0.00019999936190337426
36,0.001382299574236792,0.0009974267266175008,5.617310433019291e-06,0.0001148977926167137,1.5802606433567868e-06,2.784605353357785e-06,1.6795182166757832e-08,2.2417719718091256e-06,3.848728476192913e-07,0.03140221534923023,1.0464498240858942,4.999983122996462e-05,0.00019999932491985848
37,0.0010706741457293884,0.0006919544619330956,4.473598014144098e-06,9.593072802569797e-05,1.0184707763797572e-06,1.6359500589498102e-06,2.5829311576615936e-09,1.22086040597399e-06,3.7871968379629293e-07,0.03127528386033645,1.9174638718900388,4.9999821723639653e-05,0.00019999928689455861
38,0.0005013968492431285,0.0002822313759721059,3.1991828840041504e-06,7.193147762090337e-05,1.704135543370082e-07,2.710954442873611e-08,9.567327248074421e-09,1.0504577419771716e-06,2.1916547327102258e-07,0.0313504130925257,0.4975100885790497,4.999981195686874e-05,0.00019999924782747495
39,0.0010559812330062628,0.0005109904997828043,3.928390826777608e-06,7.347945122852922e-05,6.141966206334289e-07,1.0135630531616012e-06,3.609183003842272e-08,9.420461043787592e-07,5.449907332234585e-07,0.03135108469686681,2.074156438124994,4.999980192965199e-05,0.00019999920771860796
40,0.001132803606937173,0.0007633935492966759,5.013806903634679e-06,8.958069970578434e-05,1.1635786118617442e-06,1.8620989586950856e-06,6.167691687704734e-08,7.665813097572376e-07,3.694100576404971e-07,0.031344307699981824,0.7552055122895962,4.999979164198952e-05,0.00019999916656795807
41,0.0008385497540782296,0.0004588845145156034,3.74171184837454e-06,7.823657379382033e-05,7.079761226400787e-07,6.580616868880002e-07,3.8308727424345565e-08,1.2021158667594017e-06,3.796652395626262e-07,0.03140650052561762,1.4770617315039314,4.999978109388144e-05,0.00019999912437552577
42,0.0004574510617696985,0.00029915671121085943,2.8616484427890777e-06,9.790051664738115e-05,2.694553481533746e-07,4.87436062745011e-08,1.7129086029561454e-09,1.1431556424709911e-06,1.5829435055883907e-07,0.031617736542665587,0.17260726347838243,4.999977028532787e-05,0.0001999990811413115
43,0.0008479099879825538,0.0005010647015025574,3.839831225177424e-06,7.150862682920453e-05,7.122390621759971e-07,9.438894102914984e-07,4.455421938631862e-08,8.575936768836953e-07,3.4684528647999643e-07,0.03162503763001967,1.3484284888314695,4.999975921632893e-05,0.00019999903686531573
44,0.0008973928577785769,0.0005872281831436312,4.003052999919836e-06,9.502332383457064e-05,1.114679902720163e-06,1.080005876336928e-06,1.154378999863343e-07,1.0258830762425767e-06,3.101646746349457e-07,0.031365138884971416,0.5747419250916176,4.999974788688473e-05,0.00019999899154753893
45,0.0006864234908195038,0.000332152623333724,2.877810440840091e-06,8.610923624955812e-05,5.585555369721127e-07,1.8776953880692124e-07,7.044805244674474e-08,6.399845834328297e-07,3.542708674857798e-07,0.03144732848575131,1.50356387726198,4.9999736296995406e-05,0.00019999894518798163
46,0.0004562528522460813,0.00028749737373033813,2.7543268597713287e-06,7.92071635367484e-05,2.0499939261937478e-07,1.76114137572361e-07,4.391088913179425e-09,3.412406401323842e-07,1.6875547851574319e-07,0.0315841186379518,0.3075400170323326,4.999972444666108e-05,0.00019999889778664432
47,0.0007379897822709621,0.0004834587555447988,3.686830640845831e-06,8.32252204748652e-05,7.872680132294131e-07,7.701371609445512e-07,3.1134599255195564e-08,7.656870343960052e-07,2.545310267261632e-07,0.031495540687044625,1.2248258884777192,4.999971233588188e-05,0.0001999988493435275
48,0.0006610883110002038,0.0004257006671666443,3.4728036819148e-06,7.954098163410618e-05,7.633204828270025e-07,5.073009056738941e-07,5.760071644810467e-08,8.591478458492947e-07,2.3538764383355948e-07,0.03155826125064055,0.4921496724571933,4.999969996465794e-05,0.00019999879985863175
49,0.0005485638877426019,0.00023958045744478003,2.6946909076574157e-06,6.249839444316766e-05,1.4638309272444394e-07,2.1532376149505525e-08,2.535958067113069e-08,6.823092340730218e-07,3.089834302978219e-07,0.031539343831934026,1.0436895342153476,4.999968733298939e-05,0.00019999874933195757
50,0.0005224617462783573,0.00033942114562682317,2.9595689569108103e-06,8.19756739576061e-05,4.1143923620941817e-07,3.1033862751828306e-07,2.1873363979899434e-09,6.68377595460788e-07,1.8304060065153407e-07,0.0312771325792959,0.292320084185594,4.9999674440876384e-05,0.00019999869776350554
51,0.0006179181712941533,0.0004100355808604403,3.32344718101327e-06,6.896102244840745e-05,7.537178693314372e-07,5.405403231665476e-07,5.642134268135933e-09,4.632754353388384e-07,2.0788259043371295e-07,0.03135050139941015,0.9605735743588609,4.999966128831905e-05,0.0001999986451532762
52,0.0004934786568250518,0.0003041494327851752,2.930310704071886e-06,8.041169522335909e-05,2.848918986554684e-07,1.658070954648898e-07,8.086887595879025e-09,4.008422169003663e-07,1.8932922403987662e-07,0.03140443295258053,0.34717177809632305,4.999964787531755e-05,0.0001999985915012702
53,0.0005031006834916705,0.00024297371787637887,2.61786608134118e-06,6.831976882394228e-05,1.3029944432569152e-07,4.486106727041133e-08,7.246596138251429e-09,6.906255717871495e-07,2.601269656152916e-07,0.03148353038759047,1.052827717207716,4.9999634201872e-05,0.000199998536807488
54,0.0005323307459619254,0.000345614556483573,2.924718761660153e-06,8.28850909020868e-05,4.339023107034649e-07,3.4792681537645904e-07,5.106433266947308e-09,5.581997543283445e-07,1.8671618947835247e-07,0.03134668365736413,0.2983226540224051,4.999962026798258e-05,0.00019999848107193032
55,0.0005119492601287561,0.0003232675433786346,2.9634604673337983e-06,7.690460083954287e-05,2.808624681026691e-07,3.04439767882011e-07,3.0868698415461973e-09,6.902968814425246e-07,1.8868171675012158e-07,0.03155818480381732,0.7520543836823895,4.999960607364943e-05,0.00019999842429459773
56,0.0004278711916296821,0.00025619742818458913,2.7173484541215213e-06,8.326354756243954e-05,6.971458066397492e-08,2.549628611703408e-08,1.6770944197342474e-09,8.133496922429041e-07,1.7167376344509294e-07,0.03125369977676193,0.318142411569498,4.99995916188727e-05,0.0001999983664754908
57,0.0005170116726044836,0.00030292291481641203,2.7684534438070285e-06,9.270941008050759e-05,2.385423444063904e-07,1.6540088390628726e-07,2.148047408052327e-09,3.4746979035387994e-07,2.140887577880716e-07,0.03134456575028834,0.6146030751879991,4.999957690365255e-05,0.0001999983076146102
58,0.0005602381355653618,0.0003689426426493981,2.902781768521711e-06,0.0001207892873401308,2.628822683479453e-07,3.5017929004941955e-07,4.271638207187673e-09,7.007182438361897e-07,1.912954929159637e-07,0.03147266335239353,0.5485859275689777,4.999956192798915e-05,0.0001999982477119566
59,0.00043155130490682046,0.0002641193532478553,2.7387356923016268e-06,7.395286418585157e-05,8.486794204244206e-08,1.2339131824853594e-07,4.8161444231922895e-09,8.909702239733698e-07,1.674319516589652e-07,0.03126758472216283,0.49579359229923353,4.999954669188267e-05,0.00019999818676753067
60,0.0004115370930516995,0.000240151096177153,2.5105971232356047e-06,7.622435806294099e-05,7.959087314972912e-08,4.4423009174656724e-08,2.174297056414102e-09,4.2640149631003225e-07,1.7138599687454647e-07,0.03159510651783337,0.5466016142558316,4.999953119533326e-05,0.00019999812478133303
61,0.0004974784295119674,0.0003179917705315932,2.7705038961250853e-06,9.977053268665164e-05,1.4147708573973858e-07,2.6857176050424947e-07,4.221064458076908e-09,6.310516895060993e-07,1.794866589803743e-07,0.03152021401992176,0.43042031290292837,4.999951543834109e-05,0.00019999806175336436
62,0.0004680708483272957,0.0002785619520780028,2.738547784572993e-06,8.128262822583318e-05,8.34722379156627e-08,1.731444197286958e-07,1.1124242136714756e-08,4.912771682652716e-07,1.895088962492929e-07,0.03159306575607708,0.5204164278263148,4.999949942090636e-05,0.00019999799768362543
63,0.0004320796160892987,0.00027603911978868077,2.65441992542655e-06,0.00011034420547903483,4.897629542875946e-08,1.5575429677436368e-08,7.062442588986615e-09,2.6862635493132347e-07,1.5604049630061793e-07,0.031167520763285914,0.1379628599229987,4.999948314302921e-05,0.00019999793257211685
64,0.00042372809302219347,0.00025534349678870446,2.5364886311241582e-06,7.106310707221802e-05,1.0535883736222237e-07,1.5645739015394397e-07,1.786279038214742e-09,3.1697296481857716e-07,1.68384596233489e-07,0.03160820359314639,0.5017778162742377,4.999946660470984e-05,0.00019999786641883936
65,0.00043786817850019726,0.000272602757449836,2.609990963342109e-06,8.139876179796614e-05,1.0723424996843712e-07,1.7187441966046092e-07,3.861271185054277e-09,3.9485393738188613e-07,1.652654210503612e-07,0.03153922296493579,0.24339747726131392,4.9999449805948416e-05,0.00019999779922379366
66,0.000413541169769626,0.00023567054256439052,2.541960895429121e-06,7.43572207161112e-05,6.54322673639481e-08,2.2247134277754455e-08,1.7740705213966776e-09,3.6744741785037854e-07,1.7787062720523546e-07,0.03140853360227316,0.5419559643712359,4.999943274674514e-05,0.00019999773098698057
67,0.00042846668158406833,0.00027052195881492716,2.6323889948517476e-06,9.332040972335971e-05,5.559487307177177e-08,9.72907028858578e-08,1.6299852154978535e-09,3.562569190187337e-07,1.5794472276914115e-07,0.03156015854285984,0.23435864896007652,4.999941542710019e-05,0.00019999766170840076
68,0.00041560522728296723,0.00025901659216505743,2.707347292756169e-06,6.399436332598372e-05,8.623556712559731e-08,1.6979908559551272e-07,1.527123996404265e-09,3.493813605601295e-07,1.565886351179098e-07,0.031505930492489495,0.31382175468974044,4.999939784701376e-05,0.00019999759138805505
69,0.00040856847883375953,0.00024273220780499717,2.6400880368612086e-06,6.977402406306133e-05,8.783410562909314e-08,4.920752898990358e-08,1.5191285483413526e-09,2.366757905895164e-07,1.6583627102876233e-07,0.03140528988783547,0.3398435380076728,4.999938000648604e-05,0.00019999752002594417
70,0.0003868166761452806,0.00022534060899670076,2.3464360552839806e-06,7.573411944786367e-05,4.7301120357087895e-08,3.241005065824853e-08,1.9013386695812022e-09,2.8487721192465286e-07,1.6147606714857984e-07,0.03142699105326001,0.17274458565170628,4.999936190551722e-05,0.00019999744762206888
71,0.0004062021770586508,0.00024498600391467364,2.5997429961442052e-06,6.477513357989003e-05,1.0049959279313902e-07,1.0640860572995106e-07,5.8467629327480985e-09,3.5556459553666084e-07,1.6121617314397718e-07,0.03144295432581863,0.40669226834198724,4.999934354410751e-05,0.00019999737417643004
72,0.00038369687398703096,0.00023340924228833088,2.346752372732599e-06,7.536604501095728e-05,1.0950682143600494e-07,5.5297314764427644e-08,6.325481821716803e-09,2.837683670495011e-07,1.5028763169870005e-07,0.03156743336948915,0.07080325832948668,4.99993249222571e-05,0.0001999972996890284
73,0.0003880396975727777,0.00022665125193826747,2.6143533820926938e-06,6.428029793232325e-05,3.725682306513086e-08,1.5535576573417183e-08,2.252670359729234e-09,3.239390140668085e-07,1.6138844563451028e-07,0.03148052864818249,0.35485314474066953,4.999930603996619e-05,0.00019999722415986476
74,0.0004297706866427095,0.0002705324656132814,2.675379276109345e-06,9.491871078439198e-05,8.16139284688646e-08,5.599600071608243e-08,2.5387353765046536e-09,2.623440110903036e-07,1.5923822102942804e-07,0.031334912933342424,0.21300537619403756,4.9999286897235014e-05,0.00019999714758894006
75,0.0003828478318565434,0.0002295998537465836,2.4975035837231732e-06,6.66020071184113e-05,7.950047821904209e-08,4.431733949391761e-08,3.5146988491131213e-09,2.2160504245446467e-07,1.532479781099598e-07,0.03147851013075524,0.16983998958429616,4.9999267494063765e-05,0.00019999706997625506
76,0.0004112296446602425,0.00025679835307254915,2.572130093074491e-06,9.742973174216673e-05,3.3041057861309535e-08,1.4962978238982113e-08,2.2778368453097832e-09,2.4754784578374623e-07,1.5443129158769336e-07,0.0313152134571176,0.27000125065006153,4.9999247830452646e-05,0.00019999699132181058
77,0.0003761447561868444,0.00022271685740694327,2.435907456014047e-06,6.45571331328444e-05,7.513710900847098e-08,3.892746618036236e-08,2.035298461751331e-09,2.5186278100082396e-07,1.5342789877990116e-07,0.03154357555197701,0.10662449214919092,4.999922790640188e-05,0.00019999691162560752
78,0.00042598167834150956,0.0002681756427722399,2.6439931436133813e-06,9.777582308709938e-05,7.100469167954254e-08,3.950356060309984e-08,6.7448100497536375e-09,2.3472003901619824e-07,1.578060355692697e-07,0.03127989042159278,0.3016127709777958,4.9999207721911686e-05,0.00019999683088764675
79,0.00037035684694490013,0.00021903592875223215,2.4686534255208297e-06,6.542313880294294e-05,3.636363258654178e-08,1.6240312218554173e-08,4.510810630508222e-09,2.323755951198787e-07,1.5132091819266797e-07,0.03131806321668163,0.14070757045637153,4.999918727698229e-05,0.00019999674910792917
80,0.0003926290273275853,0.00024181648523196862,2.5840895340454136e-06,7.867697677292368e-05,4.8572997775059224e-08,2.7184164975529536e-08,1.8812842415082268e-09,2.1151546583823422e-07,1.508125420956167e-07,0.031468583500752476,0.15981487757054352,4.999916657161392e-05,0.00019999666628645567
81,0.0003841583492428508,0.00022923658066661024,2.466682697207557e-06,7.237918841163421e-05,4.301568383352467e-08,3.51313431645141e-08,5.998892110028169e-09,2.2246076157243644e-07,1.5492176857624056e-07,0.031513809721402844,0.2091637294418251,4.999914560580678e-05,0.00019999658242322713
82,0.00037583153428689703,0.000223975518864586,2.4770697645340877e-06,7.006735701845739e-05,3.2857771591618796e-08,1.660930366487972e-08,3.889809270188611e-09,2.6029846413580856e-07,1.5185601542231105e-07,0.031306423872185726,0.08647492535584674,4.999912437956113e-05,0.0001999964975182445
83,0.0003788741283266171,0.0002272732241003296,2.4613009072468322e-06,7.290191931424563e-05,3.863772140915353e-08,2.304628761253457e-08,1.5086791229158783e-09,2.371202306929373e-07,1.516009042262875e-07,0.03129546628185763,0.20433560837440684,4.999910289287719e-05,0.00019999641157150875
84,0.00038624198746646206,0.00023579366641477795,2.556940011981461e-06,7.408706606233388e-05,4.1991903727075256e-08,3.1829189218090745e-08,3.0539076421417684e-09,2.5060189565416013e-07,1.5044832105168412e-07,0.031245129059500765,0.147748563592158,4.999908114575519e-05,0.00019999632458302075
85,0.0004025177150602161,0.0002510134364991203,2.380745923374026e-06,0.00010270926161098173,3.466751258150145e-08,1.7115572360979437e-08,1.83284601614264e-09,1.9169488832931822e-07,1.515042785610958e-07,0.031514379686409494,0.12530153323163493,4.9999059138195365e-05,0.00019999623655278146
86,0.00045705868921436124,0.00030483040049865005,2.7241101989929126e-06,0.0001361146527531359,2.968997368267988e-08,1.8445791210022932e-08,1.4171508242960876e-09,2.0705821362176806e-07,1.522282887157112e-07,0.031384812591212785,0.17104728775926464,4.9999036870197976e-05,0.0001999961474807919
87,0.00037494097560552566,0.0002259703621521764,2.5525848637393646e-06,6.674434967801835e-05,3.484159899713084e-08,2.0981157971580018e-08,1.4666026751996007e-09,2.2247638156385492e-07,1.4897061345334928e-07,0.0315171354851051,0.061226948329933764,4.9999014341763244e-05,0.00019999605736705298
88,0.00036745616051812196,0.0002173424310796756,2.3463421182527635e-06,7.161421853245778e-05,2.782374211740332e-08,1.7195824008042946e-08,1.49677742817229e-09,2.323648776615898e-07,1.501137294384464e-07,0.03150102195072508,0.1182618402497789,4.9998991552891434e-05,0.00019999596621156574
89,0.0003870225261421305,0.00023578562169104605,2.527004102799779e-06,7.93387586044955e-05,2.846385329190851e-08,1.612424939903834e-08,1.4710957546498044e-09,2.1321508974340993e-07,1.5123690445108447e-07,0.03123738085154603,0.16849101631789926,4.999896850358279e-05,0.00019999587401433116
90,0.0003860254973424438,0.00023664011593959908,2.287038789309653e-06,9.41155352925e-05,3.3060883970383576e-08,1.6841187079740233e-08,1.471506936874726e-09,2.1376915842400402e-07,1.493853814028447e-07,0.031470132396434244,0.05253821004261027,4.999894519383756e-05,0.00019999578077535023
91,0.00041177801620126864,0.0002623317389704997,2.4547430516136025e-06,0.00011048409110428646,2.6840278004543938e-08,1.5206490663564663e-08,2.006876670178386e-09,2.180919602640582e-07,1.4944627723076894e-07,0.031602975299242025,0.12631017303396178,4.999892162365601e-05,0.00019999568649462404
92,0.0004113573207701217,0.0002618686364817493,2.510340313415354e-06,0.00010676361369599038,2.6140443708974108e-08,1.508324681649048e-08,1.6987099846104652e-09,2.1247340279501004e-07,1.494886842883724e-07,0.03129999804052223,0.09428585431531251,4.999889779303838e-05,0.00019999559117215353
93,0.0003809987386609096,0.0002315586081100456,2.4383373493928377e-06,8.06289112807173e-05,2.6876666047975644e-08,1.5539678581630376e-08,1.655363631050139e-09,2.417667790222306e-07,1.4944013055086397e-07,0.03155848950244668,0.05775883571728792,4.999887370198496e-05,0.00019999549480793983
94,0.00037549873630551405,0.00022602510211929135,2.445266386928742e-06,7.494023772675631e-05,2.4736619705367186e-08,1.48803694286206e-08,1.652485124319835e-09,2.576520263990283e-07,1.494736341862227e-07,0.031314066453370246,0.12976037764092568,4.999884935049598e-05,0.00019999539740198392
95,0.00037736960055093224,0.0002289620321007882,2.3656615939477367e-06,8.271407511022472e-05,2.4266909460696696e-08,1.4955730790164715e-08,2.349439130957826e-09,1.980835000949441e-07,1.4840756845014402e-07,0.031485357019823204,0.06430664801345728,4.999882473857174e-05,0.00019999529895428696
96,0.00038905323001281304,0.00024017663182597062,2.6382774244563683e-06,7.726732663211704e-05,2.5727222351270867e-08,1.6128159328815743e-08,2.4089942758979704e-09,2.1740008415940987e-07,1.4887659818684238e-07,0.031485701494005654,0.07324885337659998,4.999879986621248e-05,0.00019999519946484992
97,0.00038082910187695507,0.00023146001454410538,2.390617025987692e-06,8.380031155896616e-05,2.294055015695625e-08,1.5045516014713435e-08,1.8174503169191194e-09,2.116251841339103e-07,1.4936908733284969e-07,0.03151523177619163,0.09849471732950231,4.99987747334185e-05,0.000199995098933674
98,0.00040323046690245683,0.00025506145406366026,2.5047374048652146e-06,0.00010057834123922973,2.270964364271418e-08,1.5008419445673303e-08,4.261615432982158e-09,2.0385148897265208e-07,1.4816901283879656e-07,0.03120809888476353,0.04740752327758982,4.9998749340190055e-05,0.00019999499736076022
99,0.00038831624780996974,0.00024009569903391778,2.540993862916135e-06,8.340631980167431e-05,2.2488737412666653e-08,1.5341429716966624e-08,2.145884810184549e-09,2.085703951610292e-07,1.4822054877605195e-07,0.031427716614520984,0.0540236055605276,4.999872368652743e-05,0.00019999489474610972
