y,Mach,eta,alpha,ci_ref,ci_pred,p_ref_real,p_ref_imag,p_pred_real,p_pred_imag,q_ref_real,q_ref_imag,q_pred_real,q_pred_imag,rho_ref_real,rho_ref_imag,rho_pred_real,rho_pred_imag,u_ref_real,u_ref_imag,u_pred_real,u_pred_imag,v_ref_real,v_ref_imag,v_pred_real,v_pred_imag,gamma_ref_real,gamma_ref_imag,gamma_pred_real,gamma_pred_imag
-5.0,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017557535684942633,-0.0003648579111711335,0.016287782308638057,-0.0005392307077993808,0.01651283789457333,-0.00034850854604493093,0.01728260294257594,-0.00019179279047609003,0.00017557535684942636,-3.648579111711336e-06,0.0001628778230863806,-5.392307077993809e-06,0.017525975251734792,-0.0009277396120588058,0.016250832657205262,-0.0010696590820375724,-0.000929037695265967,-0.017441242295220035,-0.0007990294897748435,-0.018259437360963793,0.9405049507671793,-0.00030516094958035923,1.0603054243141308,0.02332769721258096
-4.998571428571428,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017581141301618624,-0.00036535611995605264,0.016312229245210426,-0.0005400247594143511,0.01653503041727724,-0.0003489838606736137,0.017304905539049727,-0.0001923265669997462,0.00017581141301618628,-3.653561199560527e-06,0.00016312229245210428,-5.400247594143512e-06,0.01754953316488249,-0.0009289941595551936,0.016275219563545867,-0.001071248935151978,-0.0009302939972631511,-0.017464686841730883,-0.0008003635369182071,-0.018282995388576237,0.9405044655643784,-0.00030514505524038404,1.0600832292961673,0.023304271791773794
-4.997142857142857,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017604778643188566,-0.0003658550082242152,0.01633671061789712,-0.0005408190224517167,0.016557252752759013,-0.000349459822731798,0.017327239925389096,-0.00019286095921486606,0.0001760477864318857,-3.6585500822421527e-06,0.00016336710617897122,-5.408190224517168e-06,0.01757312271733915,-0.0009302504011886656,0.01629964082928097,-0.0010728401199811893,-0.0009315519979855714,-0.01748816290169782,-0.0008016993338053397,-0.018306587019581464,0.9405039802756049,-0.00030512915851048264,1.0598614134919089,0.023280834389480032
-4.9957142857142856,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017628447752270678,-0.0003663545769011468,0.016361226487094014,-0.0005416134885563291,0.0165795049409828,-0.00034993643309659756,0.017349606144653088,-0.00019339596427143274,0.0001762844775227068,-3.663545769011469e-06,0.00016361226487094017,-5.416134885563292e-06,0.01759674395151855,-0.0009315083392401114,0.016324096514878372,-0.0010744326301377178,-0.0009328116997270253,-0.017511670517444684,-0.0008030368789196558,-0.018330212299704655,0.9405034948971175,-0.0003051132592670492,1.0596399753429115,0.02325738474972788
-4.994285714285715,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017652148671540312,-0.00036685482691362704,0.016385776912927308,-0.0005424081493855436,0.016601787021966026,-0.0003504136926462969,0.017372004239382562,-0.00019393157932567044,0.00017652148671540316,-3.6685482691362713e-06,0.0001638577691292731,-5.424081493855437e-06,0.017620396909890968,-0.0009327679759934594,0.01634858668053561,-0.0010760264592377313,-0.0009340731047843987,-0.017535209731352103,-0.0008043761707333259,-0.018353871274123613,0.9405030094251746,-0.00030509735738641966,1.059418913284252,0.023233922619349978
-4.992857142857143,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017675881443730033,-0.00036735575918969086,0.016410361955250974,-0.0005432029966099485,0.01662409903577942,-0.0003508916022603534,0.01739443425160144,-0.00019446780154012576,0.00017675881443730037,-3.6735575918969095e-06,0.00016410361955250977,-5.432029966099487e-06,0.017644081634983225,-0.0009340293137356801,0.016373111386177377,-0.0010776216009016977,-0.000935336215457669,-0.017558780585857466,-0.0008057172077074055,-0.01837756398747008,0.9405025238560325,-0.0003050814527449251,1.0591982257448158,0.023210447748017008
-4.991428571428571,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017699646111629674,-0.00036785737465863064,0.016434981673648992,-0.0005439980219131449,0.016646441022547115,-0.00035137016281939793,0.017416896222818237,-0.00019500462808364234,0.00017699646111629677,-3.678573746586307e-06,0.00016434981673648996,-5.43998021913145e-06,0.01766779816937877,-0.0009352923547567896,0.016397670691457755,-0.0010792180487542373,-0.0009366010340499108,-0.017582383123455083,-0.000807059988291861,-0.018401290483831344,0.9405020381859469,-0.00030506554521881094,1.0589779111472946,0.023186959888199923
-4.99,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017723442718086433,-0.0003683596742509974,0.01645963612742977,-0.0005447932169925715,0.016668813022446702,-0.00035184937520523727,0.01743939019402775,-0.00019554205613182252,0.00017723442718086438,-3.6835967425099744e-06,0.00016459636127429776,-5.447932169925716e-06,0.017691546555717752,-0.000936557101349855,0.016422264655754637,-0.001080815796424768,-0.0009378675628672982,-0.017606017386696215,-0.0008084045109261166,-0.01842505080675205,0.9405015524111716,-0.00030504963468432376,1.0587579679086923,0.023163458795197985
-4.988571428571428,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.017747271306004942,-0.0003688626588986028,0.01648432537563073,-0.0005455885735594114,0.016691215075709306,-0.0003523292403008551,0.017461916205712653,-0.00019608008286671103,0.00017747271306004945,-3.6886265889860285e-06,0.00016484325375630733,-5.455885735594115e-06,0.01771532683669709,-0.0009378235558109968,0.016446893338174274,-0.001082414837547557,-0.0009391358042191105,-0.017629683418189164,-0.0008097507740387733,-0.018448844999235832,0.9405010665279592,-0.000305033721017646,1.0585383944401718,0.023139944227118656
-4.9871428571428575,0.1,0.95,0.945238065251289,0.03212237430942548,0.032643542705956895,0.01777113191834735,-0.000369366329534521,0.016509049477013604,-0.0005463840833390711,0.016713647222619653,-0.0003528097589904134,0.017484474297844915,-0.00019661870547724283,0.0001777113191834735,-3.693663295345211e-06,0.00016509049477013606,-5.463840833390712e-06,0.01773913905507056,-0.0009390917204393936,0.01647155679754658,-0.001084015165762049,-0.0009404057604177351,-0.017653381260599347,-0.0008110987760481341,-0.018472673103746874,0.9405005805325602,-0.00030501780409491504,1.0583191891474875,0.023116415944880363
