Mach,eta,alpha,alpha_cut,ci_ref,ci_pred,ci_abs_err,ci_rel_err,p_rel,q_rel,p_y_rel,rho_rel,u_rel,v_rel,gamma_rel,align_scale_real,align_scale_imag
0.1,0.9275,0.92285084791639,0.99498743710662,0.04683874164229547,0.04841935372839007,0.0015806120860945988,0.033745827293261504,0.002827422930806907,0.005653211901661732,0.005653211901661732,0.0028274229308069073,0.20963562846178269,0.009233790812020911,0.01421068372695734,1.002027926772836,0.00013254963930513935
0.1,0.95,0.945238065251289,0.99498743710662,0.03212237430942548,0.032643542705956895,0.0005211683965314143,0.016224466831472384,0.0019966721657418015,0.004705573585258987,0.004705573585258987,0.0019966721657418015,0.22550404270277394,0.006858660816020145,0.006832916185658825,1.0012274563006724,0.00016373167104720025
0.1,0.9725,0.967625282586188,0.99498743710662,0.017548986180017465,0.01618422363874449,0.0013647625412729764,0.07776873987324652,0.0019775786861971926,0.00445557318099996,0.00445557318099996,0.001977578686197193,0.638570659025574,0.01037412505449533,0.01593090760362439,1.0010566799450784,0.00015188445197156136
0.25,0.9275,0.8980480134018448,0.9682458365518543,0.045834564278446024,0.04465803637353644,0.0011765279049095814,0.02566901035127437,0.0014024021441437265,0.0029933656914935417,0.0029933656914935417,0.0014024021441437265,0.24764934224283097,0.008693845042345546,0.00530500631252661,0.9991896178373257,-2.2488569092310784e-05
0.25,0.95,0.9198335447242615,0.9682458365518543,0.03142260124206753,0.031883156597666086,0.0004605553555985589,0.01465681825799905,0.0014044004412965122,0.0025138323812257295,0.0025138323812257295,0.0014044004412965122,0.2589325975829735,0.006658278265823338,0.006331304916910865,0.9989782293816931,-1.1240795316093203e-05
0.25,0.9725,0.9416190760466783,0.9682458365518543,0.017186000969211516,0.015998599201860995,0.001187401767350521,0.0690912196198368,0.0016265424777424987,0.0035479292600477117,0.0035479292600477117,0.0016265424777424987,0.07739371738776753,0.004666758002410291,0.007670805544824101,0.9991624069091996,-2.4391564909424317e-05
0.4,0.9275,0.8500677914143083,0.916515138991168,0.043897911953677905,0.04575252533438998,0.001854613380712078,0.042248327953937966,0.004154641272309142,0.007525769670425957,0.007525769670425957,0.004154641272309143,0.044417150027358104,0.008383882985655775,0.012263640403745259,1.0028351582253663,-0.0001334817078351781
0.4,0.95,0.8706893820416095,0.916515138991168,0.030146352605778987,0.03183221108383431,0.0016858584780553194,0.05592246929839679,0.003232899689327211,0.007307487762683154,0.007307487762683154,0.003232899689327211,0.19310774676299233,0.009160397820651317,0.014545972432995062,1.0022276482470636,-0.00012399368726356678
0.4,0.9725,0.8913109726689109,0.916515138991168,0.016490194014460925,0.015529144625129939,0.0009610493893309861,0.0582800534965327,0.0038027994317578577,0.006951601768256644,0.006951601768256644,0.0038027994317578586,0.8841425689298429,0.013636133390246637,0.011647873967980598,1.0022207120608362,-0.00015611683997641688
