target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
42,OFFGRID_0367,near_neutral,0.8356278101941671,0.9774283616535724,0.5368975491439197,HM1_NEUTRAL3,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,24,3,0.011159756354593991,0.0072706286036741,0.0072706285828301916,-3.467317363207283e-11,0.0072706285828301916,-3.467317363207283e-11,0.0,1.0,0.9999972145635025,0.9999987669301564,0.9999972145635025,validated_bidirectional,continuation_corrected_reference,True,,,0.009891065043644391,0.0026204364608141996,0.26492965613424907,0.0030382454259515437,0.0030382454259515433,0.009126449264085647,0.006003368331028564,0.9999953860401991
