alpha,eta,Mach,chart_id,chart_status,N,ci_classic,ci_seed,ci_seed_abs_err,ci_seed_rel_err,selection_source,n_finite_modes,gep_cr,gep_ci,ci_gep_abs_err,ci_gep_rel_err,p_rel,rho_rel,u_rel,v_rel,p_overlap,success,point_id,sample_group,selected_source,chart_path,gep_regime,mapping_scale,xi_max,continuation_required,checkpoint_path,n_ci_anchors,ci_idw_eta_scale,ci_idw_mach_scale,ci_idw_power,traceback,shard_file,is_near_neutral,non_neutral_pass,neutral_provisional_pass
0.6785994397225865,0.9782604072129216,0.7202835534229853,HM1_NEUTRAL3,planned,401,0.0107883842660862,0.0145085927512029,0.0037202084851167,0.3448346289269096,nearest_to_target,292,1.7884683801667024e-11,0.0087411312453591,0.002047253020727,0.1897645625362758,0.0008452126344414,0.0008452126344414,0.0069579612392375,0.0033854434146616,0.9999996428308164,True,OFFGRID_0348,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.6508139514165451,0.945977794065396,0.7257294973852858,HM1_NEUTRAL3,planned,301,0.026787140609149,0.0263424783350906,0.0004446622740583,0.0165998409664692,nearest_to_target,224,2.023954550527692e-12,0.0264990972782209,0.000288043330928,0.0107530450946924,0.0001393853659367,0.0001393853659367,0.0020567511372707,0.0004843191754802,0.9999999902866764,True,OFFGRID_0334,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,True
0.6509664449921204,0.9486202176879248,0.72738979957463,HM1_NEUTRAL3,planned,301,0.0254492185298179,0.0251776688189651,0.0002715497108527,0.010670257341483,nearest_to_target,233,4.152046942145661e-12,0.0250592479994859,0.0003899705303319,0.0153234776099319,0.000183135935384,0.000183135935384,0.0022482886215407,0.0006553356907391,0.9999999832322508,True,OFFGRID_0029,uniform_full_domain,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,True
0.6438106889240954,0.9586034794372544,0.7409020148886926,HM1_NEUTRAL3,planned,301,0.0202123890971344,0.0197851294179013,0.000427259679233,0.0211385045666683,nearest_to_target,275,3.570790249040036e-12,0.0192788221757807,0.0009335669213536,0.0461878562136921,0.0004651724834913,0.0004651724834912,0.0036471288108047,0.0016041361528083,0.999999891825026,True,OFFGRID_0328,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.6210883285603824,0.9584081027704748,0.7616049327548474,HM1_NEUTRAL3,planned,301,0.0199166005650687,0.0201456323974979,0.0002290318324291,0.01149954439669,nearest_to_target,280,3.450525659455792e-12,0.0189169491507932,0.0009996514142755,0.050191869391046,0.0005914385167915,0.0005914385167915,0.0037975017153472,0.0017968344362705,0.9999998251466772,True,OFFGRID_0381,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.5869720145329799,0.9578896782630786,0.7902564813811129,HM1_NEUTRAL3,planned,301,0.0195339756729784,0.0193649520238612,0.0001690236491172,0.0086528032975409,nearest_to_target,231,1.2241960789978089e-11,0.0185110540644392,0.0010229216085391,0.0523662784096828,0.0007830910966118,0.0007830910966118,0.0038421670539463,0.0019853041333198,0.9999996934845592,True,OFFGRID_0380,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.5618966317220205,0.945188904820459,0.8041098241746082,HM1_NEUTRAL3,planned,301,0.0251113387153541,0.0236661379898864,0.0014452007254677,0.0575517196374756,nearest_to_target,233,2.585222285854971e-12,0.024722625530045,0.0003887131853091,0.015479588313287,0.0003470255254551,0.0003470255254551,0.0020415934299622,0.0007920618287689,0.999999939805646,True,OFFGRID_0333,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,True
0.539615477805107,0.9469894459970576,0.821768105287455,HM1_NEUTRAL3,planned,301,0.0238059432306047,0.0237690935226459,3.684970795875958e-05,0.0015479205172339,nearest_to_target,231,2.891613424679836e-12,0.0233055635709479,0.0005003796596567,0.0210191066495317,0.0005180044261689,0.0005180044261689,0.0022859382021954,0.0010854396676056,0.9999998658786609,True,OFFGRID_0252,uniform_full_domain,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.5368975491439197,0.9774283616535724,0.8356278101941671,HM1_NEUTRAL3,planned,401,0.0098910650436443,0.0111597563545939,0.0012686913109496,0.1282664005697557,nearest_to_target,337,-8.918101675335348e-11,0.0072706286036741,0.0026204364399702,0.2649296540268965,0.0030382454017516,0.0030382454017516,0.0091264491925594,0.0060033682832795,0.9999953860402726,True,OFFGRID_0367,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.5015755888875064,0.9547852229992164,0.8508996987644257,HM2_NEUTRAL3,planned,301,0.0195563073875224,0.0213805969542015,0.001824289566679,0.0932839482694472,nearest_to_target,264,4.223870603056306e-12,0.0185367130552062,0.0010195943323162,0.0521363421075469,0.0013715217478778,0.0013715217478778,0.0039133128246913,0.0025177684012868,0.999999059741267,True,OFFGRID_0344,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.4623006773182147,0.9482957141434508,0.8731191498117881,HM2_NEUTRAL3,planned,301,0.0218505974327564,0.0222514048278888,0.0004008073951323,0.0183430863328032,nearest_to_target,267,-3.3298753204150648e-12,0.0211470422420094,0.0007035551907469,0.0321984418463677,0.0011721369618105,0.0011721369618105,0.0029408275294922,0.0019762042671201,0.9999993132178684,True,OFFGRID_0384,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.4580986835345847,0.9654837594397372,0.8802685447646522,HM2_NEUTRAL3,planned,401,0.014327755878179,0.0157935208212841,0.0014657649431051,0.1023024788785974,nearest_to_target,291,-5.2125588648941645e-11,0.0134844680230999,0.0008432878550791,0.0588569390942416,0.0015114375486011,0.0015114375486011,0.0033259161729372,0.0024847428460412,0.9999988580522424,True,OFFGRID_0369,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.4354060615492953,0.9486690692059924,0.8884542598409308,HM2_NEUTRAL3,planned,301,0.0213361158777438,0.021071086557498,0.0002650293202457,0.0124216292114458,nearest_to_target,231,7.465007897481014e-12,0.0205550240882388,0.000781091789505,0.0366089026691022,0.0015102448704486,0.0015102448704486,0.0033063438880543,0.002443503834854,0.999998859824464,True,OFFGRID_0349,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.4209614683615622,0.9438826039070406,0.8950383308464062,HM2_NEUTRAL3,planned,301,0.0232578064374135,0.0222549104426996,0.0010028959947138,0.0431208333173068,nearest_to_target,228,3.705133656204806e-12,0.0226906248631641,0.0005671815742493,0.0243867183165219,0.0011680647369001,0.0011680647369001,0.0025652924822259,0.0018696207550143,0.9999993179463246,True,OFFGRID_0376,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,False,False,False
0.4261051300012924,0.9722909910902984,0.8988538238910846,HM2_NEUTRAL3,planned,401,0.0112013755413127,0.0115700450833598,0.000368669542047,0.032912881162435,nearest_to_target,298,-8.579012749616246e-11,0.0093371747495469,0.0018642007917658,0.1664260594504988,0.0040393500144517,0.0040393500144517,0.0076493403002615,0.0063546742806041,0.999991843410552,True,OFFGRID_0343,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.39420998415165,0.9679545521151728,0.9133118898026548,HM2_NEUTRAL3,planned,401,0.0128164558217531,0.0143645871905792,0.0015481313688261,0.1207924710510472,nearest_to_target,334,-2.830167470015734e-12,0.0115284248554437,0.0012880309663093,0.1004982176213807,0.003227695481014,0.003227695481014,0.0056775220241095,0.0050525762383685,0.9999947918125892,True,OFFGRID_0338,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.3890086468611838,0.9668522214211726,0.915487899044563,HM2_NEUTRAL3,planned,401,0.0132403910919918,0.0152043304594564,0.0019639393674645,0.1483294076299886,nearest_to_target,314,-7.85097256951652e-12,0.0120823325061869,0.0011580585858049,0.0874640769867715,0.0029646036800919,0.0029646036800919,0.0051739280844894,0.0046517960652356,0.9999956062323816,True,OFFGRID_0215,uniform_full_domain,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.3497092605489332,0.9664922499767216,0.9322427409204456,HM2_NEUTRAL3,planned,401,0.0133325511772104,0.0142927833128967,0.0009602321356862,0.072021635088687,nearest_to_target,318,2.6679335036989768e-11,0.0121273558721021,0.0012051953051083,0.0903949506054342,0.0036525514474809,0.0036525514474809,0.0059385141964604,0.0059982346497376,0.9999933301600988,True,OFFGRID_0353,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.3358604236524857,0.9648570536706804,0.9374598379889516,HM2_NEUTRAL3,planned,401,0.0141207541856104,0.0140951197396823,2.56344459281313e-05,0.0018153737110057,nearest_to_target,281,-9.970098331539331e-12,0.0130607181512466,0.0010600360343638,0.0750693638902135,0.0033743510057994,0.0033743510057994,0.0054239253896391,0.0057169746918262,0.999994307426676,True,OFFGRID_0162,uniform_full_domain,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.3097358321599022,0.9613204306550348,0.9466721922743672,HM2_NEUTRAL3,planned,401,0.0161635180831159,0.0156612465954801,0.0005022714876358,0.0310743914198027,nearest_to_target,280,1.6772825272245315e-11,0.0154291184869984,0.0007343995961175,0.0454356280817769,0.002532503618458,0.002532503618458,0.0040442377812326,0.0046531399514433,0.9999967934543452,True,OFFGRID_0336,near_neutral,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,False,False
0.1975800164889526,0.9634720398136004,0.9787471339922992,HM2_NEUTRAL3,planned,401,0.1646613394680966,0.1737366503831542,0.0090753109150576,0.0551150072286152,nearest_to_target,263,1.250910483334402e-13,0.1647496579079863,8.831843988968413e-05,0.0005363641530852,8.156733738907047e-05,8.156733738906706e-05,0.0003149492325526,0.0002554293376432,0.9999999966735444,True,OFFGRID_0246,uniform_full_domain,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW,near_neutral_N401,5.0,0.98,True,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL3_M0.85_0.98_eta0.92_0.98_ciIDW/model_best.pt,20.0,0.25,0.25,4.0,,,True,True,True
