Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,requested_alpha,seed_alpha,trial_alpha,trial_step
1.4,0.125,0.3031399613158659,0.0627766263558038,0.0078470782944754,2.103733853786593e-12,-1.8909257840094007e-11,1.9025922531922715e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0005358750934591,0.2,0.303271264704649,0.0535875093459158,2026-07-23T11:40:54.590436+00:00,anchor,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,0.303271264704649,0.0535875093459158,0.0,56.649618829175424,,,,,
1.4,0.12,0.2997555410841062,0.0644034686182358,0.0077284162341883,1.7680995556546009e-13,-1.3704315460216776e-15,1.768152665062672e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.000627766263558,0.2,0.3031399613158659,0.0627766263558038,2026-07-23T11:40:55.484484+00:00,continuation,,,,,,,,low,0.12,0.125,0.12,-0.005
1.4,0.115,0.2962218237406611,0.0659925696254854,0.0075891455069308,7.467290674689765e-14,9.209646933960867e-15,7.523869083576006e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006607247013484,0.2,0.2963711208523465,0.0660724701348437,2026-07-23T11:40:56.186515+00:00,continuation,,,,,,,,low,0.115,0.12,0.115,-0.0049999999999999
1.4,0.11,0.2925272467867352,0.0675403818524317,0.0074294420037674,1.0848960618758953e-13,8.69269933811978e-15,1.0883729908685353e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006762088035335,0.2,0.292688106397216,0.0676208803533512,2026-07-23T11:40:56.862440+00:00,continuation,,,,,,,,low,0.11,0.115,0.11,-0.005
1.4,0.105,0.2886588932905014,0.0690428962561614,0.0072495041068969,1.5725268309729756e-13,4.418340693312928e-15,1.573147420802681e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006912449699504,0.2,0.2888326698328092,0.0691244969950468,2026-07-23T11:40:57.513053+00:00,continuation,,,,,,,,low,0.105,0.11,0.105,-0.005
1.4,0.1,0.2846022594703237,0.0704955574151523,0.0070495557415152,2.265618248564749e-13,-4.822531263215524e-15,2.266131445659777e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007057883584156,0.2,0.2847905397942675,0.0705788358415602,2026-07-23T11:40:58.174696+00:00,continuation,,,,,,,,low,0.1,0.105,0.1,-0.0049999999999999
1.4,0.095,0.2803409677479588,0.071893158111068,0.0068298500205514,3.2972929941976774e-13,-2.1338833477990704e-14,3.3041906226798173e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007197878253593,0.2,0.2805456256501461,0.0719787825359303,2026-07-23T11:40:58.866502+00:00,continuation,,,,,,,,low,0.095,0.1,0.095,-0.005
1.4,0.09,0.275856408505958,0.0732297072154944,0.0065906736493945,4.71536004686968e-13,-5.487971188600228e-14,4.74718849944721e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007331846676159,0.2,0.2760796760255939,0.073318466761596,2026-07-23T11:40:59.545816+00:00,continuation,,,,,,,,low,0.09,0.095,0.09,-0.005
1.4,0.085,0.2711272889364555,0.0744982632586794,0.0063323523769877,6.808390656809493e-13,-1.114976166949333e-13,6.89908364847071e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007459110379575,0.2,0.2713718492639571,0.0745911037957514,2026-07-23T11:41:00.233519+00:00,continuation,,,,,,,,low,0.085,0.09,0.085,-0.0049999999999999
1.4,0.08,0.2661290557451206,0.0756907205857265,0.0060552576468581,9.861399891120117e-13,-2.0921459009670692e-13,1.008088697900721e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007578879446052,0.2,0.266398169366953,0.0757887944605246,2026-07-23T11:41:00.914121+00:00,continuation,,,,,,,,low,0.08,0.085,0.08,-0.005
