Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step
1.4,0.05,0.2284495959648327,0.0805532227768955,0.0040276611388447,1.131558995809412e-11,-5.747272449618812e-12,1.2691482053324894e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0008073161546926,0.2,0.2290002869165628,0.0807316154692631,2026-07-23T11:41:04.922578+00:00,continuation,,,,,,,,low,True,converged,0.05,0.055,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:04.935134+00:00,0.05,-0.0049999999999999
1.4,0.055,0.2358953607948584,0.080102566612191,0.0044056411636705,7.796242817992294e-12,-3.171071044638652e-12,8.416477508271623e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0008025789823758,0.2,0.2363731016433068,0.0802578982375883,2026-07-23T11:41:04.280303+00:00,continuation,,,,,,,,low,True,converged,0.055,0.06,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:04.292509+00:00,0.055,-0.0049999999999999
1.4,0.06,0.2427904346731541,0.0794784192111629,0.0047687051526697,4.6889575555653096e-12,-1.9137417345271857e-12,5.064457560722977e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000796160674159,0.2,0.2432095276352809,0.0796160674159013,2026-07-23T11:41:03.597813+00:00,continuation,,,,,,,,low,True,converged,0.06,0.065,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:03.609997+00:00,0.06,-0.005
1.4,0.065,0.2492077677030013,0.0787065106241082,0.005115923190567,3.118049221595421e-12,-1.1178280523438389e-12,3.3123662996260888e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000788304356255,0.2,0.249578868394875,0.0788304356255058,2026-07-23T11:41:02.926693+00:00,continuation,,,,,,,,low,True,converged,0.065,0.07,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:02.938751+00:00,0.065,-0.005
1.4,0.07,0.2552060077707218,0.0778073448700083,0.0054465141409005,2.1038778358351e-12,-6.506305910702892e-13,2.20218575832164e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007792052845267,0.2,0.2555372385480163,0.0779205284526773,2026-07-23T11:41:02.247719+00:00,continuation,,,,,,,,low,True,converged,0.07,0.075,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:02.259802+00:00,0.07,-0.0049999999999999
1.4,0.075,0.2608331471465684,0.0767975321674059,0.0057598149125554,1.4345555993111605e-12,-3.7383290907300193e-13,1.4824644385013036e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.00076902264995,0.2,0.2611308225537858,0.0769022649950039,2026-07-23T11:41:01.598627+00:00,continuation,,,,,,,,low,True,converged,0.075,0.08,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:01.611237+00:00,0.075,-0.005
1.4,0.08,0.2661290557451206,0.0756907205857265,0.0060552576468581,9.861399891120117e-13,-2.0921459009670692e-13,1.008088697900721e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007578879446052,0.2,0.266398169366953,0.0757887944605246,2026-07-23T11:41:00.914121+00:00,continuation,,,,,,,,low,True,converged,0.08,0.085,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:00.926076+00:00,0.08,-0.005
1.4,0.085,0.2711272889364555,0.0744982632586794,0.0063323523769877,6.808390656809493e-13,-1.114976166949333e-13,6.89908364847071e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007459110379575,0.2,0.2713718492639571,0.0745911037957514,2026-07-23T11:41:00.233519+00:00,continuation,,,,,,,,low,True,converged,0.085,0.09,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:41:00.245289+00:00,0.085,-0.0049999999999999
1.4,0.09,0.275856408505958,0.0732297072154944,0.0065906736493945,4.71536004686968e-13,-5.487971188600228e-14,4.74718849944721e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007331846676159,0.2,0.2760796760255939,0.073318466761596,2026-07-23T11:40:59.545816+00:00,continuation,,,,,,,,low,True,converged,0.09,0.095,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:40:59.584737+00:00,0.09,-0.005
1.4,0.095,0.2803409677479588,0.071893158111068,0.0068298500205514,3.2972929941976774e-13,-2.1338833477990704e-14,3.3041906226798173e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0007197878253593,0.2,0.2805456256501461,0.0719787825359303,2026-07-23T11:40:58.866502+00:00,continuation,,,,,,,,low,True,converged,0.095,0.1,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.4,0.125,,,2026-07-23T11:40:58.879718+00:00,0.095,-0.005
