point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0180,low_to_target,0,0.0797241493944497,0.92,0.9170716070115897,0.05183008112648142,-2.7376762735222767e-14,0.05189164715359167,,pinn_seed_start,nearest_to_target,1
OFFGRID_0180,low_to_target,1,0.0797241493944497,0.9224862368651379,0.919549930095637,0.051681579375421054,-4.3958891074642594e-14,0.05024484068601914,0.9999990310779856,previous_eigenvalue,nearest_to_target,1
OFFGRID_0180,low_to_target,2,0.0797241493944497,0.9249724737302758,0.9220282531796843,0.05057985390728836,-5.107046751376013e-13,0.04860027780093032,0.9999990322011653,previous_eigenvalue,nearest_to_target,1
OFFGRID_0180,low_to_target,3,0.0797241493944497,0.9274587105954136,0.9245065762637314,0.04667673952630156,-1.532195993993899e-13,0.04695793100653221,0.9999990332780153,previous_eigenvalue,nearest_to_target,1
OFFGRID_0180,low_to_target,4,0.0797241493944497,0.9299449474605515,0.9269848993477786,0.04296703040816244,8.930912462443651e-14,0.04531776499948005,0.9999990343067412,previous_eigenvalue,nearest_to_target,174
OFFGRID_0180,low_to_target,5,0.0797241493944497,0.9324311843256893,0.9294632224318258,0.04206135772272258,-2.5577097781934494e-13,0.043679733180716496,0.9999990352845496,previous_eigenvalue,nearest_to_target,181
OFFGRID_0180,low_to_target,6,0.0797241493944497,0.9349174211908272,0.931941545515873,0.041955057405638006,1.2992030645580555e-13,0.04204377269049947,0.9999990362072118,previous_eigenvalue,nearest_to_target,1
OFFGRID_0180,low_to_target,7,0.0797241493944497,0.937403658055965,0.9344198685999202,0.04183447714183895,3.4938165951190705e-13,0.04040979733631686,0.9999990370684312,previous_eigenvalue,nearest_to_target,176
OFFGRID_0180,low_to_target,8,0.0797241493944497,0.9398898949211029,0.9368981916839674,0.04090070614624479,1.2523195295420002e-14,0.03877768756384706,0.9999990378589542,previous_eigenvalue,nearest_to_target,198
OFFGRID_0180,low_to_target,9,0.0797241493944497,0.9423761317862408,0.9393765147680148,0.03724047579569324,1.1484181771727902e-13,0.03714727628248074,0.9999990385652954,previous_eigenvalue,nearest_to_target,175
OFFGRID_0180,low_to_target,10,0.0797241493944497,0.9448623686513786,0.9418548378520619,0.033358427215612475,8.763035604669864e-13,0.035518328903758084,0.9999990391679405,previous_eigenvalue,nearest_to_target,2
OFFGRID_0180,low_to_target,11,0.0797241493944497,0.9473486055165165,0.9443331609361091,0.03229489694222528,-1.008291118036903e-12,0.0338905153171305,0.9999990396388008,previous_eigenvalue,nearest_to_target,1
OFFGRID_0180,low_to_target,12,0.0797241493944497,0.9498348423816543,0.9468114840201562,0.032159257251884364,-4.758151597101106e-13,0.032263370645057826,0.9999990399376102,previous_eigenvalue,nearest_to_target,176
OFFGRID_0180,low_to_target,13,0.0797241493944497,0.9523210792467922,0.9492898071042035,0.032057043653073596,-1.0353112008348248e-12,0.03063624039123749,0.9999990400068116,previous_eigenvalue,nearest_to_target,205
OFFGRID_0180,low_to_target,14,0.0797241493944497,0.95480731611193,0.9517681301882507,0.031236647871879214,-9.319355371667949e-13,0.029008203740755648,0.9999990397642308,previous_eigenvalue,nearest_to_target,177
OFFGRID_0180,low_to_target,15,0.0797241493944497,0.9572935529770679,0.9542464532722978,0.027769278239549493,4.947556607906892e-13,0.027377966062527005,0.9999990390924697,previous_eigenvalue,nearest_to_target,208
OFFGRID_0180,low_to_target,16,0.0797241493944497,0.9597797898422058,0.9567247763563451,0.023785009948213896,1.7217914616589957e-12,0.025743707323018984,0.9999990378232325,previous_eigenvalue,nearest_to_target,2
