epoch,loss,compat,ode,bc,gauge,q0,anchor_p,anchor_q,tail_p,tail_q,lr
12,0.04734971489841623,0.00010246697768202281,1.2507546820604406e-05,6.328508048501621e-06,2.122756735430971e-06,0.0005255595832188654,3.333964226866466e-05,6.815399084409585e-05,0.021588973338903375,0.0013361030837650738,9.999459945481128e-06
13,0.0472298802090396,0.00010095352662850093,1.1708545286220281e-05,5.7438337276543575e-06,1.16452536521932e-06,0.0005287103432344006,3.6877656993390646e-05,9.482811228930088e-05,0.021390523454766545,0.0013349919333112863,9.999366188101216e-06
14,0.04660404487908598,9.112698660019166e-05,1.2020117846683343e-05,5.3733928570716885e-06,5.491713955845946e-07,0.0005402454965344429,3.7433189689174476e-05,8.784889228233061e-05,0.02118376673221284,0.001333677726202759,9.999264930823822e-06
15,0.04593452151679775,9.886309887455205e-05,1.2843416713190686e-05,5.427059842877917e-06,2.2658680294362996e-06,0.0005453316970170767,2.9826532511058115e-05,7.174059159004228e-05,0.020952783727490702,0.0013325873795899607,9.999156173808844e-06
16,0.045651475728217206,0.0001114515690952654,1.288611095768185e-05,5.93256645487115e-06,2.533011818508349e-07,0.0005393491647357953,3.152565635760898e-05,9.263737599645389e-05,0.020705367393780042,0.0013319653571524993,9.999039917228025e-06
17,0.045478687141628095,0.0001076815873686914,1.3940686688923716e-05,6.575609622542555e-06,6.837114226891179e-07,0.000531272553785325,3.817287548905873e-05,9.337200973347202e-05,0.02046810925462772,0.001331454880359335,9.998916161264952e-06
18,0.04468119989726102,0.00011020860601291394,1.242589424265363e-05,6.6458499430716424e-06,7.563128461748709e-07,0.0005308209363967312,3.256359878683533e-05,7.53892075269023e-05,0.02026226056317653,0.00133069891626187,9.998784906115047e-06
19,0.04405543476104517,0.0001063046369671893,1.2105323560649919e-05,6.01641538198489e-06,3.748362523525455e-08,0.0005368506444852638,2.718051980168592e-05,8.398773050913492e-05,0.020077629913812917,0.0013298011216378693,9.998646151985585e-06
20,0.04405030521967573,0.00010530593051308012,1.248066274380732e-05,5.21413804403869e-06,8.240358693260761e-07,0.0005416871614406428,3.174882613574026e-05,9.710367038581118e-05,0.019890057877881975,0.0013292948684836049,9.998499899095676e-06
21,0.043633990411407815,0.0001133504179178362,1.2601127500178792e-05,4.659402862699451e-06,3.898616813034035e-07,0.0005402880686742041,3.3328607704153685e-05,8.669138507411913e-05,0.019688781280767117,0.0013293600228035272,9.998346147676274e-06
22,0.042730950827974234,9.541468045285733e-05,1.1180248756088343e-05,4.353729920819265e-06,5.052190715233431e-08,0.0005356185518419356,3.016729708076227e-05,7.41357149822715e-05,0.0194800287687466,0.001329536352413503,9.998184897970173e-06
23,0.04247760404499757,0.00010032207825695337,1.1389101337251645e-05,4.242994104766847e-06,2.744551202261072e-07,0.0005336335347526777,3.093104725371254e-05,7.936326811390176e-05,0.019276330445791415,0.0013293027841344482,9.998016150232007e-06
24,0.04234403306432033,0.00010873634942168257,1.2353222863370497e-05,4.199967451897861e-06,2.529050704496196e-08,0.0005360209185984557,3.4287072177961984e-05,8.438943974857557e-05,0.01908342164864006,0.0013287767196859845,9.997839904728252e-06
25,0.04188259332604315,0.00010521105547649844,1.1682528001751007e-05,4.069198297778231e-06,1.6628320850248066e-07,0.0005392149380658498,3.4638615376375544e-05,7.713480104019827e-05,0.018897182739867093,0.0013287741985272992,9.997656161737227e-06
26,0.04139960989266567,0.00010757835732828867,1.1418582431108488e-05,3.828145388770988e-06,1.6207845419575343e-07,0.0005394410021433628,3.2382619496092976e-05,7.291379808828978e-05,0.01871377652735509,0.0013297478528797957,9.997464921549082e-06
27,0.04110471402975294,0.00010899682449719232,1.1845799591902068e-05,3.524704354733987e-06,1.0624539131360033e-08,0.0005373711508253828,3.199802432921872e-05,8.087446308796244e-05,0.018535252560815826,0.0013311210443483056,9.997266184465814e-06
28,0.040909518714134646,0.00011796740135777894,1.2142065324048764e-05,3.272023833627713e-06,3.7173640082343484e-08,0.0005362789983308706,3.2620334919857875e-05,8.36379168798431e-05,0.01836608519711713,0.0013318064936171585,9.997059950801259e-06
29,0.04046830400496856,0.00011725902653704678,1.1892507602987267e-05,3.163702912928926e-06,1.4006457792165544e-08,0.0005374705459677002,3.184266626939271e-05,7.64002144274765e-05,0.018204344342260634,0.0013314329599173609,9.996846220881083e-06
30,0.0400959100261198,0.00010847057446032585,1.1514572568328248e-05,3.2057622608625974e-06,7.97038000887909e-08,0.0005389534515310707,3.196026304503973e-05,7.961758663451604e-05,0.01804196391150757,0.0013309174388904839,9.996624995042797e-06
31,0.03977730741742541,0.00010444710513785324,1.1738445698582779e-05,3.180362392354817e-06,4.111300236591552e-08,0.0005387048724660058,3.249942308708183e-05,8.328005519965808e-05,0.017874637055905036,0.001331363547374872,9.996396273635747e-06
32,0.03936576878277143,0.0001036148624667767,1.1127402738972617e-05,2.92301275600636e-06,1.8806092331461687e-08,0.0005374222667797891,3.2808178068469456e-05,7.65134212938e-05,0.01770702856133676,0.0013329736160207332,9.996160057021116e-06
33,0.039103918951763496,0.00010683475258771655,1.1063779996907863e-05,2.5010947789135907e-06,3.264110670054234e-08,0.0005373605473120587,3.383398551721898e-05,7.541719694433679e-05,0.01754830510553642,0.0013350120369279139,9.995916345571921e-06
34,0.03877992426618771,0.00010161342606772487,9.977569436550115e-06,2.029988704908653e-06,1.4388500733678293e-08,0.0005389729087904375,3.423739981192497e-05,7.779362724220096e-05,0.017403148034053302,0.0013364947079356228,9.995665139673018e-06
35,0.038637187354739574,0.00011449986641298137,1.157950836223255e-05,1.7129014566725619e-06,8.847689264920657e-08,0.0005402830507727799,3.409032374575981e-05,7.672013619383193e-05,0.017266912270343906,0.0013372980722650809,9.995406439721092e-06
36,0.038415922627170716,0.00012462805522787146,1.093527769553536e-05,1.635585466608526e-06,5.047089083037718e-08,0.0005396304782632748,3.339230791701284e-05,7.541742254580385e-05,0.017131845057964185,0.001337947682909035,9.995140246124665e-06
37,0.03814403613887893,0.0001237869866201993,1.099461253587902e-05,1.7726349484543054e-06,1.2148914060751101e-08,0.0005378017010129794,3.3424743004795246e-05,7.634605622998173e-05,0.016994850186616436,0.0013388038024369584,9.994866559304097e-06
38,0.03779797080869695,0.00011089523586823862,1.0581890121861158e-05,1.9561828243652147e-06,2.9956244973991115e-08,0.000536996278093812,3.467271933024785e-05,7.68056313140096e-05,0.016858113543705495,0.0013397761881004935,9.994585379691573e-06
39,0.03758754193489406,0.00011797882809332529,1.1470614020423638e-05,1.9891765432333183e-06,1.2777837197439904e-08,0.0005379255673086703,3.436637534585489e-05,7.565740488576275e-05,0.016725200839265923,0.0013407109158969752,9.994296707731118e-06
40,0.03725494505989859,0.00011001027632078075,1.0496066643179621e-05,1.8104456134084508e-06,4.533508436496853e-08,0.0005391287065070234,3.389221466208348e-05,7.880603820633449e-05,0.016597235093521033,0.001341840107931152,9.994000543878581e-06
41,0.037110631758512695,0.00011732560676960442,1.0535963395098008e-05,1.5366101678899508e-06,3.423573988716227e-08,0.0005391346451460117,3.465262135382626e-05,7.922426529392626e-05,0.01647390025510524,0.0013434245244327316,9.993696888601646e-06
42,0.03695299221027011,0.0001262452331726059,1.166035153397611e-05,1.3442632980246847e-06,1.1497990604072412e-08,0.0005381955582071531,3.487509119214112e-05,7.673234738171727e-05,0.016355469231319968,0.0013452714280812682,9.993385742379827e-06
43,0.03668295734467525,0.0001226083121068531,1.0726969984011842e-05,1.2972192994081622e-06,1.5023935585114394e-08,0.0005377782585449927,3.449378929670627e-05,7.842663510082081e-05,0.01624235925242032,0.0013468426330056561,9.993067105704466e-06
44,0.03636546595487354,0.00011092283131944084,1.0379773178172135e-05,1.36092782608674e-06,1.3618867685678887e-08,0.0005382818476335486,3.472583369934212e-05,7.938416933376973e-05,0.016133513338809746,0.001347915495352466,9.992740979078734e-06
45,0.03630440269271163,0.00012604279488366853,1.0454073176070504e-05,1.464726756463949e-06,2.7211314175259434e-08,0.0005386223256762341,3.511896256869976e-05,7.758397043247128e-05,0.016026191360449735,0.0013488748351905247,9.992407363017628e-06
46,0.03602775164015284,0.00012058424674656786,1.0868799530910455e-05,1.5890941858007398e-06,1.3527120300804845e-08,0.0005379695848411702,3.497642566626553e-05,7.676450554852681e-05,0.015919144112240238,0.0013501925500311828,9.992066258047975e-06
47,0.03581073256656464,0.00011695630708868155,1.0406699647937845e-05,1.6492400424334892e-06,1.6542915739877318e-08,0.0005372126829657374,3.5366531209362454e-05,7.841915239875058e-05,0.01581387167554393,0.0013517345666518412,9.991717664708425e-06
48,0.03567338784670465,0.00012139689847304461,1.0736951646605345e-05,1.6198103898940196e-06,1.1595695644861221e-08,0.0005374355968086505,3.578350194539739e-05,7.84306585928666e-05,0.015713155749036367,0.0013530708126569839,9.991361583549457e-06
49,0.03556931660249292,0.00013145183404522236,1.0752533190518492e-05,1.5358532945487126e-06,3.268838281199566e-08,0.0005382987728018546,3.566166301599618e-05,7.738570616649631e-05,0.015617977537367253,0.0013540167378480442,9.990998015133368e-06
50,0.0352594675167619,0.00011793030204524475,1.0635982984214682e-05,1.3895908297618505e-06,4.718391739723357e-08,0.000538525235808717,3.5689079308848703e-05,7.826723214762133e-05,0.015526785498946824,0.0013549759328170712,9.990626960034285e-06
51,0.03513754280282881,0.00012300080393743643,1.0077856715663006e-05,1.239132246689622e-06,9.414645285833787e-09,0.0005374352266451483,3.584823372364389e-05,7.93064810518e-05,0.015437925438345122,0.0013563741013628808,9.990248418838152e-06
52,0.0350049706046055,0.0001266044228000699,1.1090362607901507e-05,1.1433040484039098e-06,2.405090508956236e-08,0.0005365829086575188,3.5932448533689534e-05,7.841121939106587e-05,0.015351139064680157,0.0013581266288603987,9.989862392142741e-06
53,0.034903990267083976,0.0001340160803970747,1.0786569055384511e-05,1.1220588353615707e-06,8.798390784612443e-09,0.0005371647265173764,3.598959122612094e-05,7.798184777857907e-05,0.01526667485391772,0.0013597818442152442,9.989468880557638e-06
54,0.034631884111057415,0.00012284595510571108,9.489593555786556e-06,1.1887662813698463e-06,2.870187818270099e-08,0.0005380810038335159,3.6064882846643764e-05,7.898834609393111e-05,0.015184446993048288,0.0013610207001902757,9.989067884704252e-06
55,0.03436395110938088,0.0001118632814440692,9.87509766401373e-06,1.2845480592766946e-06,2.1655036700214817e-08,0.0005377583309949907,3.612881686381366e-05,7.842452537816124e-05,0.015104167048361523,0.001361957656774595,9.988659405215811e-06
56,0.034378658693975536,0.0001273502650660225,1.0920560641764225e-05,1.3512628363733602e-06,9.554012383944161e-09,0.0005366517756712693,3.633627156933808e-05,7.803734132182327e-05,0.015026349604117315,0.0013628925894108416,9.98824344273736e-06
57,0.03433904312225668,0.00013672766697474,1.1499913922271542e-05,1.3430693060889685e-06,1.0345902868090041e-08,0.0005364454649106935,3.643131541123797e-05,7.860743878902055e-05,0.014951762858202105,0.0013640372322680815,9.987819997925758e-06
58,0.033998064305910486,0.00011880831422024434,1.0134408537687324e-05,1.2560429239555854e-06,1.925860444694149e-08,0.0005372805322695794,3.636582470862561e-05,7.836129527897792e-05,0.014880311857218777,0.0013654414076699972,9.987389071449686e-06
59,0.0338436287257462,0.0001176934157688047,1.009564904720891e-05,1.1616506367885872e-06,2.9762376219458117e-08,0.0005374075354969394,3.637823603350504e-05,7.78507173872267e-05,0.014811180632674446,0.0013670618933339688,9.986950663989633e-06
60,0.03382643795779888,0.0001291185517136464,1.013924148099643e-05,1.0996598095794297e-06,8.68009351550208e-09,0.000536509425126149,3.6475155103967876e-05,7.802731693048067e-05,0.014743720937435926,0.0013685551439478836,9.986504776237906e-06
61,0.03370583914403269,0.0001297596079420794,1.0619012225213434e-05,1.0783491899180786e-06,1.3791773605857164e-08,0.0005358885947684723,3.646043482553181e-05,7.800163266994164e-05,0.01467792556925927,0.0013696438459231714,9.986051408898621e-06
62,0.033614678293624876,0.00013381308192286274,1.0483334458476842e-05,1.084742036315016e-06,1.0423029470016243e-08,0.0005363433101761927,3.639475311196734e-05,7.802658680633313e-05,0.014613844062417143,0.0013704657375237421,9.985590562687708e-06
63,0.03350155860484778,0.00013400075321449442,1.0791133017664565e-05,1.0895580542622198e-06,2.4113642181025604e-08,0.0005366930628885899,3.643293644014565e-05,7.83330598840337e-05,0.014551554663863089,0.001371359666100994,9.985122238332903e-06
64,0.033352231537359806,0.00013210981890772976,1.0142319752923438e-05,1.05900192809977e-06,1.2056595569408469e-08,0.0005361226120151079,3.64214935268788e-05,7.815755690541294e-05,0.014491330837909688,0.00137245493337136,9.98464643657376e-06
65,0.03316436224700094,0.00012444050271950987,1.0956736586576979e-05,1.0063355595499956e-06,1.0429621260977311e-08,0.0005355671162439983,3.637640249797539e-05,7.80293818595147e-05,0.014433533042727523,0.0013736083533075318,9.98416315816163e-06
66,0.03306543163417166,0.00012592102097876026,1.0887936341856255e-05,9.480728094609441e-07,1.1455588460779342e-08,0.0005358733739661873,3.631714062272912e-05,7.81367348419937e-05,0.014377935788064244,0.0013746209929452243,9.983672403859679e-06
67,0.033015800057186476,0.000132572839949627,1.0450604460917368e-05,9.319887146595083e-07,1.906164590451437e-08,0.0005360582886127765,3.623318809148668e-05,7.803233388276528e-05,0.014323801751206969,0.001375530618592669,9.983174174442871e-06
68,0.03274472179309181,0.0001169420056671561,1.0128316078346295e-05,9.405111711472221e-07,1.0971800304616467e-08,0.000535526977937087,3.614416217187606e-05,7.790894852204486e-05,0.014270510093053496,0.0013764700279618053,9.982668470697982e-06
69,0.03280508911430491,0.00013370833096885807,9.80656212689691e-06,9.588460913351881e-07,1.0786189338350653e-08,0.0005350010972326851,3.6113476714742366e-05,7.796763888752133e-05,0.014218375294154855,0.0013774371936244015,9.982155293423586e-06
70,0.03265801041323726,0.00012929993611472332,1.004702332819345e-05,9.674183495184663e-07,1.1234913017176126e-08,0.0005352167265008746,3.604411727926452e-05,7.773868088837481e-05,0.014167864632266823,0.001378376391856064,9.981634643430058e-06
71,0.03267726464554726,0.0001408386008366599,1.0552674212436118e-05,9.835766713549595e-07,2.1655016913341316e-08,0.0005355252633319605,3.595435301939088e-05,7.75357834517756e-05,0.014119166394259785,0.0013793002322497962,9.981106521539578e-06
72,0.0324996602380874,0.00013356163244528693,9.973290891568389e-06,9.879785207283663e-07,1.3094276811308542e-08,0.0005350947677691199,3.585962246358446e-05,7.745994495022812e-05,0.014072089025606555,0.0013801592147287536,9.980570928586123e-06
73,0.032431075249710825,0.0001365144013672554,9.920804616547067e-06,9.489681173059826e-07,9.534104747023909e-09,0.0005345214300493366,3.574589148276305e-05,7.734197931192865e-05,0.014026530327100592,0.0013809486208419713,9.980027865415464e-06
74,0.03222592689079511,0.00012587655700859506,9.437801988893704e-06,8.960881731622364e-07,9.600084459171767e-09,0.0005345188148337028,3.5603091499581476e-05,7.738768000874148e-05,0.01398257585390227,0.0013814987220717092,9.979477332885175e-06
75,0.032213355198729754,0.00013323867057824816,9.912775235702121e-06,8.525824049788176e-07,1.3481464460186011e-08,0.0005346156507223595,3.545907477388167e-05,7.746518979830165e-05,0.013939696538460866,0.0013820659603692796,9.978919331864621e-06
76,0.032077041442549546,0.0001290231654569591,9.780747674488116e-06,8.138032071259691e-07,1.0767119244751028e-08,0.0005342651198601673,3.534085289480212e-05,7.717137810481061e-05,0.013897432886405558,0.0013828717310335496,9.978353863234962e-06
77,0.03195737047448536,0.00012598722431023362,9.748705964981996e-06,7.707178232028209e-07,9.280219236528104e-09,0.0005338661672655206,3.5264277562393215e-05,7.694621805756008e-05,0.013855875845080077,0.0013837676402280222,9.977780927889149e-06
78,0.0319808354111126,0.00013685319663860802,9.893771985438084e-06,7.543789834343215e-07,1.1305104567323649e-08,0.000533826835639784,3.513505719548075e-05,7.685259523422893e-05,0.013815493941780296,0.0013844630220492288,9.977200526731926e-06
79,0.03187260135362355,0.00013476895802595523,9.603137051644474e-06,7.534629502849996e-07,1.517901259460714e-08,0.0005337753823354896,3.497133448553787e-05,7.67908276966162e-05,0.013776553848141646,0.0013848477798228383,9.976612660679825e-06
80,0.03191021367219701,0.00014563402664800434,1.0699333300821979e-05,7.65860292655276e-07,1.0966549574242248e-08,0.0005334456592745817,3.481640487944677e-05,7.673579386494552e-05,0.01373891894660675,0.0013852283697147914,9.97601733066117e-06
81,0.03160650432829544,0.00012512262885176946,8.987215454349203e-06,7.618490408850383e-07,8.609205870787755e-09,0.0005331238825761122,3.464932526880833e-05,7.658497441185604e-05,0.013702302047176975,0.001385762269209259,9.975414537616063e-06
82,0.03157993458859601,0.0001288460502978816,1.0701356834782273e-05,7.594138699625787e-07,8.780454264654342e-09,0.0005332037948701875,3.448619476081676e-05,7.628402421645453e-05,0.01366645201588703,0.0013864042601447494,9.9748042824964e-06
83,0.03162110142553042,0.0001411692389868735,1.0231988327534739e-05,7.765350639058037e-07,1.5077364163107553e-08,0.00053357601332504,3.4341870733514075e-05,7.60489092113791e-05,0.013631192808303412,0.0013870023532614603,9.974186566265856e-06
84,0.03146159942925631,0.00013333002892583989,9.819617010811113e-06,8.155249546004628e-07,1.0192810550476048e-08,0.0005333192987725516,3.4194731544967715e-05,7.580548049938823e-05,0.013596594043869984,0.0013874820704203735,9.97356138989989e-06
85,0.031265798163188085,0.00012203673778432062,9.05638258614761e-06,8.490516259139528e-07,7.998260465322119e-09,0.0005328808439558412,3.403467498159596e-05,7.558582763623422e-05,0.013562931542822497,0.0013879554792948303,9.97292875438574e-06
86,0.03133979854072584,0.00013597065497614256,9.926525916289833e-06,8.34359777174727e-07,8.27251562325631e-09,0.0005329633167029995,3.384524504536995e-05,7.543071259663028e-05,0.013530487752600977,0.0013884397034252844,9.972288660722423e-06
87,0.03117514277228043,0.0001266578524296755,1.0037301994390568e-05,8.018558714384954e-07,1.3257934641067417e-08,0.0005331770643629529,3.363617392115153e-05,7.525289812061312e-05,0.013499214059766337,0.001388848519124052,9.971641109920736e-06
88,0.031166072626188628,0.00013275963178318415,1.0205251735113904e-05,7.660993098186742e-07,1.0070690954247205e-08,0.0005329147018292078,3.345143874948968e-05,7.503730280910939e-05,0.013468517366260693,0.0013892588502435685,9.970986103003252e-06
89,0.031098371290188193,0.00013337050536093323,9.789070621749418e-06,7.220174560424098e-07,8.441548289494984e-09,0.00053255939270164,3.328305979116788e-05,7.489267622300741e-05,0.013438228196478245,0.001389570959156577,9.97032364100431e-06
90,0.031151399046438655,0.00014491605233411738,1.0445288383872584e-05,6.808120299796564e-07,9.829783905692318e-09,0.0005326225816652416,3.309076736852945e-05,7.478015830863076e-05,0.013408428498133318,0.0013897942923489425,9.969653724970035e-06
91,0.031004635514110465,0.00013623718330543202,1.106491264641613e-05,6.617538604984555e-07,1.268350033505701e-08,0.0005326520089427583,3.290325369944712e-05,7.473820458599427e-05,0.013379318755154058,0.0013899228464051303,9.968976355958312e-06
92,0.030858757687407864,0.00012927314392838538,1.0113374510013577e-05,6.403018170332336e-07,9.454411340635693e-09,0.0005322578353193374,3.272172809157868e-05,7.454489221526815e-05,0.013350867130726016,0.0013901774365625685,9.9682915350388e-06
93,0.030693447674966092,0.00011942088847722272,9.999542917774394e-06,6.139785329473817e-07,9.096771768064736e-09,0.0005320041681251997,3.253557830464734e-05,7.432121041665973e-05,0.013323077295038645,0.0013905285735011726,9.967599263292924e-06
94,0.030716254960630705,0.00012812714353869234,1.0009011281755534e-05,5.9368587941107e-07,1.234393798655881e-08,0.0005322307233091046,3.233905727124534e-05,7.41185950796873e-05,0.013295800602051879,0.0013908717105778098,9.966899541813876e-06
95,0.03069214658927793,0.00013181385212485854,1.0217379316138213e-05,6.031974913777852e-07,1.4191492432576668e-08,0.000532234285393263,3.214790610940877e-05,7.391289728165743e-05,0.013268882133515177,0.0013910833831477377,9.966192371706612e-06
96,0.030788300130397624,0.0001470035742447751,1.0848803212945091e-05,6.291601407429138e-07,8.660909284623354e-09,0.0005318041446202877,3.197152742798564e-05,7.371402052042177e-05,0.013242358500972351,0.0013912175156175135,9.965477754087851e-06
97,0.030711259443997833,0.0001443771384507354,1.1796134959026792e-05,6.519112587475066e-07,8.19988869571156e-09,0.000531703189659554,3.1791487452055073e-05,7.353749594872031e-05,0.013216495649140157,0.0013912854800119388,9.964755690086069e-06
98,0.03055222736780712,0.00013572848203565054,1.0534260366345479e-05,6.378932681198806e-07,1.0793646497875748e-08,0.0005320330289371196,3.159667048335427e-05,7.336749526841159e-05,0.013191253075213405,0.0013914295826597525,9.964026180841506e-06
99,0.030564696026547246,0.00014343398863490375,1.0053262047579623e-05,6.18592065096271e-07,1.012126835718651e-08,0.0005320240650385329,3.141184213237669e-05,7.311648158248358e-05,0.013166479943445046,0.0013916823271495492,9.963289227506156e-06
100,0.030303668073147577,0.00012318476195424195,1.0003940969528023e-05,6.134158967996103e-07,7.140322490938158e-09,0.0005316541260090399,3.1235707712463585e-05,7.291274536235574e-05,0.013142167526053437,0.0013918157589916348,9.962544831243769e-06
101,0.030470463142399085,0.00014493405610364204,1.0639417308548829e-05,6.207133161983849e-07,8.715322436699017e-09,0.000531955242491395,3.103892091254999e-05,7.274481265365351e-05,0.013118257849785741,0.0013918438941990447,9.961792993229848e-06
102,0.03029557285272498,0.0001338878504727958,9.723605194998755e-06,6.384120095284661e-07,1.0811429334868617e-08,0.000532126619286296,3.08542454588547e-05,7.259928228659598e-05,0.013094770364163628,0.001391811086751145,9.961033714651649e-06
103,0.030317207483101384,0.00014122757934916828,1.0172126255173771e-05,6.350399450567818e-07,6.55247797256206e-09,0.0005317787569248624,3.0672401715875985e-05,7.235725103363557e-05,0.013071711340418481,0.0013919262411024316,9.960266996708174e-06
104,0.030140184009290253,0.00012940647027765068,9.775882965552569e-06,6.217710293523676e-07,6.685364794061847e-09,0.0005318065788796219,3.048263384832704e-05,7.213955074751906e-05,0.013049284000088153,0.0013919753164143773,9.959492840610178e-06
105,0.03010248944004124,0.00013078944360061167,9.982496462286619e-06,6.082278303682623e-07,1.2470340292139338e-08,0.0005322593837341966,3.0278299294816917e-05,7.196200076879582e-05,0.013027309361035879,0.0013919754944465737,9.958711247580158e-06
106,0.03002470261379237,0.00012789899066537324,1.0503902857579642e-05,5.919753590554381e-07,9.27446654182796e-09,0.0005321032013502567,3.0086664999623452e-05,7.174057008339937e-05,0.013005507260879366,0.0013920398042997773,9.957922218852356e-06
107,0.030080089646602925,0.00013917930687972228,1.0053544453275978e-05,5.702721659416065e-07,7.30540022622223e-09,0.0005317732128473377,2.9906108023392258e-05,7.154940100314669e-05,0.012983919009508791,0.0013920975998934968,9.957125755672755e-06
108,0.029961118656195978,0.00013273668735485608,9.772785751688328e-06,5.393307609739794e-07,8.966287748879644e-09,0.0005320529086126358,2.971608670624214e-05,7.14072942878988e-05,0.012962806765292136,0.0013920214788464386,9.95632185929908e-06
109,0.029776877932509077,0.00011969805235358604,9.482395739373764e-06,5.184804011861367e-07,1.0594803700409145e-08,0.0005322107931114117,2.9527882546190734e-05,7.123221919701212e-05,0.012942126130301148,0.0013919092175313343,9.955510531000795e-06
110,0.02989751657373463,0.00013569372141968058,1.063642259248599e-05,5.041268526752957e-07,7.923222202180095e-09,0.000531990984219812,2.9347237600997774e-05,7.101894596370062e-05,0.01292166414335134,0.0013918660479192836,9.954691772059093e-06
111,0.029904583292364388,0.00014220505980789617,9.815770012422653e-06,4.979293808864389e-07,8.453863634385036e-09,0.0005321033361393445,2.9160242355189335e-05,7.083933878838904e-05,0.01290144406780341,0.001391759604963497,9.953865583766914e-06
112,0.02963791104360525,0.00012022557429148962,9.990529625676028e-06,5.02105767115892e-07,1.0346622013994e-08,0.0005322600710402602,2.8971703889507446e-05,7.069914416064677e-05,0.012881506793921355,0.0013916000837208003,9.953031967428915e-06
113,0.02975559211612181,0.0001368569003647017,1.0066522173254026e-05,5.010124228725205e-07,8.553228987750708e-09,0.0005320758493769391,2.8795358405200217e-05,7.042935318806847e-05,0.012861788569192656,0.0013915946258240507,9.952190924361492e-06
114,0.029759182962889503,0.00014151530582035495,1.0575550389086052e-05,5.0509345274511e-07,8.223292262704445e-09,0.0005319486546279945,2.8618743391888052e-05,7.01978531466718e-05,0.012842432384620135,0.001391514332262821,9.951342455892769e-06
115,0.029649912310708678,0.00013648243100435655,9.349965392032155e-06,5.084871073631135e-07,1.1999740344735092e-08,0.0005323091940823242,2.8435884459720826e-05,7.003814827986246e-05,0.012823382866270758,0.0013912720736681604,9.95048656336259e-06
116,0.02969474874759239,0.00014467602744186467,1.0317864740547431e-05,5.133969467136002e-07,9.13007236126823e-09,0.0005320958620166461,2.826068004968316e-05,6.987431737514169e-05,0.012804477951769408,0.0013910052006406246,9.94962324812253e-06
117,0.029509955850980943,0.00013006000188685684,1.0996841664609662e-05,5.127461757624562e-07,8.415984725051556e-09,0.0005317645006652603,2.809715573257145e-05,6.973183657563097e-05,0.012785865860408556,0.0013907091552044927,9.94875251153588e-06
118,0.029576503615001977,0.00014148110566704464,1.0738629243011684e-05,5.079447854758018e-07,1.0430020480243788e-08,0.0005320556388002509,2.7912615085929824e-05,6.96152212762252e-05,0.012767628258154765,0.0013903820712697996,9.94787435497765e-06
