point_id,p1e_group,Mach,eta,alpha,gep_regime,ci_ref,solver_family,config,ci,omega_i,success,mismatch,stage1_mismatch,stage2_mismatch,y_limit,runtime_s,rtol,atol,min_L,max_L,match,n_scan,robust_source,error,abs_err_vs_ci_ref,abs_delta_solver_strict,branch_shift_gt_1e3,p_overlap_801,p_rel_l2_801,u_rel_l2_801,v_rel_l2_801,rho_rel_l2_801,metric_ymin_801,metric_ymax_801,metric_n_801,p_overlap_1601,p_rel_l2_1601,u_rel_l2_1601,v_rel_l2_1601,rho_rel_l2_1601,metric_ymin_1601,metric_ymax_1601,metric_n_1601,p_overlap_3201,p_rel_l2_3201,u_rel_l2_3201,v_rel_l2_3201,rho_rel_l2_3201,metric_ymin_3201,metric_ymax_3201,metric_n_3201
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,robust,robust_nominal,0.8472645385297077,0.07761098246307543,True,3.583089550472543e-08,,,,1.964866374968551,,,,,,,primary,,2.1643764817724787e-05,,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_nominal,0.8472645385297077,0.07761098246307543,True,3.583089550472543e-08,,,,1.9527267300290987,1e-08,1e-10,8.0,80.0,0.0,81.0,,,2.1643764817724787e-05,1.665808140383085e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_tol_strict,0.8472645414884948,0.07761098273410574,True,3.578187599733232e-08,,,,3.5571187450550497,1e-10,1e-12,8.0,80.0,0.0,81.0,,,2.1640806030620574e-05,1.666104019093506e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_scan_dense,0.847247878572405,0.07760945638049407,True,1.5212623955105671e-06,,,,3.76921001507435,1e-08,1e-10,8.0,80.0,0.0,161.0,,,3.830372212043631e-05,1.8758988806766297e-09,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_L40,0.8472645387115054,0.07761098247972843,True,3.582789948053389e-08,,,,1.8056237259879708,1e-08,1e-10,40.0,40.0,0.0,81.0,,,2.1643583020036772e-05,1.6658263201518864e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_L80,0.8472645385297077,0.07761098246307543,True,3.583089550472543e-08,,,,1.957689784001559,1e-08,1e-10,80.0,80.0,0.0,81.0,,,2.1643764817724787e-05,1.665808140383085e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_L120,0.8472645388199067,0.07761098248965818,True,3.582607893508338e-08,,,,1.902871542959474,1e-08,1e-10,120.0,120.0,0.0,81.0,,,2.1643474618748826e-05,1.665837160280681e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_match_m05,0.8472648702163067,0.07761101284617498,True,8.52478071391425e-09,,,,1.9666841310681775,1e-08,1e-10,8.0,80.0,-0.5,81.0,,,2.1312078218760355e-05,1.698976800279528e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_match_p05,0.8472648702163067,0.07761101284617498,True,8.52478071391425e-09,,,,1.969848162960261,1e-08,1e-10,8.0,80.0,0.5,81.0,,,2.1312078218760355e-05,1.698976800279528e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0163,stratified_standard_N301,0.0474336425919852,0.0917050542918371,0.0916018302828499,standard_N301,0.8472861822945255,primary,primary_strict_ref,0.8472478804483039,0.07760945655232984,True,1.521309927413582e-06,,,,7.009835058008321,1e-10,1e-12,120.0,120.0,0.0,161.0,,,3.8301846221555635e-05,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
