point_id,p1e_group,Mach,eta,alpha,gep_regime,ci_ref,solver_family,config,ci,omega_i,success,mismatch,stage1_mismatch,stage2_mismatch,y_limit,runtime_s,rtol,atol,min_L,max_L,match,n_scan,robust_source,error,abs_err_vs_ci_ref,abs_delta_solver_strict,branch_shift_gt_1e3,p_overlap_801,p_rel_l2_801,u_rel_l2_801,v_rel_l2_801,rho_rel_l2_801,metric_ymin_801,metric_ymax_801,metric_n_801,p_overlap_1601,p_rel_l2_1601,u_rel_l2_1601,v_rel_l2_1601,rho_rel_l2_1601,metric_ymin_1601,metric_ymax_1601,metric_n_1601,p_overlap_3201,p_rel_l2_3201,u_rel_l2_3201,v_rel_l2_3201,rho_rel_l2_3201,metric_ymin_3201,metric_ymax_3201,metric_n_3201
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,robust,robust_nominal,0.4312514239029436,0.021772875416279414,True,2.203217718704277e-08,,,,2.0969473969889805,,,,,,,primary,,1.7639751628217848e-05,,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_nominal,0.4312514239029436,0.021772875416279414,True,2.203217718704277e-08,,,,2.097556604887359,1e-08,1e-10,8.0,80.0,0.0,81.0,,,1.7639751628217848e-05,1.2495652619737285e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_tol_strict,0.4312514135299737,0.021772874892572434,True,2.191903210693215e-08,,,,3.691735995002091,1e-10,1e-12,8.0,80.0,0.0,81.0,,,1.765012459808979e-05,1.2506025589609227e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_scan_dense,0.43126392814733494,0.0217735067263232,True,3.0116180824071165e-07,,,,3.8439276630524546,1e-08,1e-10,8.0,80.0,0.0,161.0,,,5.135507236853076e-06,8.591771627486366e-09,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_L40,0.43125142356435175,0.021772875399184707,True,2.202848384811381e-08,,,,1.926947625936009,1e-08,1e-10,40.0,40.0,0.0,81.0,,,1.7640090220039095e-05,1.2495991211558533e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_L80,0.4312514239029436,0.021772875416279414,True,2.203217718704277e-08,,,,2.092940503032878,1e-08,1e-10,80.0,80.0,0.0,81.0,,,1.7639751628217848e-05,1.2495652619737285e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_L120,0.4312514238953527,0.02177287541589617,True,2.2032093936687376e-08,,,,2.0054308250546455,1e-08,1e-10,120.0,120.0,0.0,81.0,,,1.7639759219090223e-05,1.249566021060966e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_match_m05,0.43125813020062154,0.021773214001558797,True,3.719903966171626e-07,,,,2.1100745080038905,1e-08,1e-10,8.0,80.0,-0.5,81.0,,,1.0933453950257022e-05,5.789354941776459e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_match_p05,0.43125813020062154,0.021773214001558797,True,3.719903966171626e-07,,,,2.0899318859446794,1e-08,1e-10,8.0,80.0,0.5,81.0,,,1.0933453950257022e-05,5.789354941776459e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0002,stratified_longwave_map10_N301,0.9583486963921384,0.1767770713187233,0.0504876603518869,longwave_map10_N301,0.4312690636545718,primary,primary_strict_ref,0.4312639195555633,0.021773506292544754,True,3.0108839090697576e-07,,,,6.940136726945639,1e-10,1e-12,120.0,120.0,0.0,161.0,,,5.144099008480563e-06,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
