status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,pinn,all,1.75,0.05,False,0.4043340347931455,0.028092539405828,0.4043334921913054,0.0284341233260351,5.426018401255561e-07,0.00034158392020710096,0.0003415843511649912,-11.157204944316,,3.424139784975113e-18,,1.207814071327448,0.19899800699204206,1.40681207831949,3.0639590340963885,0.004190022086285553,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0004211438284915138,0.0009720409972472176,0.0004211438284915128,0.0009720409972472268,0.0008617440868903057,0.0009301470431834873,0.00146655972960239,0.0013997789551611014,8.868106637915929e-08,3.5284160404547293e-07
COMPLETED,,pinn,all,1.75,0.055,False,0.4075496013880763,0.029060765945644,0.4075495056687506,0.0291972324552626,9.571932568785968e-08,0.00013646650961859907,0.00013646654318796422,-12.34203011287087,,2.2542929860290892e-18,,1.3345453403890133,0.2197256749495864,1.5542710153385997,3.0631332966612996,0.0040921226510849855,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.00018733997694259474,0.00043187410360275735,0.00018733997694259357,0.00043187410360276467,0.00036369738055702774,0.0004000141658386388,0.0006000147877922836,0.0005775357552951799,1.7548134167988394e-08,6.967179178030136e-08
COMPLETED,,pinn,all,1.75,0.06,False,0.4106729454768166,0.0298090916521314,0.4106729299529854,0.0298090947709858,1.5523831220498607e-08,3.118854400435689e-09,1.5834032604919202e-08,-13.634866413789148,,1.111849290140366e-18,,1.3642836576327682,0.22746619582176208,1.5917498534545302,3.0625013638056573,0.003976969581373653,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.9532707522764008e-06,4.19105670926765e-05,2.953270752279135e-06,4.191056709267836e-05,4.946820679071131e-06,1.1089972493395976e-05,3.671789484279922e-06,5.379994342843845e-05,4.360845018425152e-12,7.518253797300645e-10
COMPLETED,,pinn,all,1.75,0.065,False,0.4137013753212534,0.0303596785574145,0.4137013828388953,0.030359676332769,7.517641897880623e-09,2.2246455025354273e-09,7.839897149626472e-09,-14.99999335625205,,0.002658630039498353,,7.4107749024406075,0.23787595983594656,7.648650862276554,3.0625020605042472,0.004013674768907426,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.4659558658765963e-06,4.9525530828416065e-05,3.4659558658787787e-06,4.952553082841881e-05,5.369193177234446e-06,1.3515053179264872e-05,4.30077354745939e-06,6.325529844711838e-05,6.0068616747344095e-12,1.048686915083863e-09
COMPLETED,,pinn,all,1.75,0.07,True,0.4166341689629784,0.030732164094019,0.4166341825687367,0.0307321562209273,1.3605758297785542e-08,7.873091699417412e-09,1.571948573475594e-08,-14.99999335625205,,2.454896440370341,,7.733834127895534,0.2515513217076659,7.9853854496032,3.0625027226748402,0.004022596038832512,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.026948543578894e-06,5.78494197781302e-05,4.026948543582752e-06,5.7849419778136664e-05,5.830652921394637e-06,1.6298651001603396e-05,4.9924786928423635e-06,7.349070997110863e-05,8.108291815744906e-12,1.4291998695625807e-09
COMPLETED,,pinn,all,1.75,0.075,False,0.4194720100334108,0.0309439168181252,0.4194720013462236,0.0309431912075446,8.687187191824819e-09,7.256105806000002e-07,7.256625813006863e-07,-14.99999335625205,,10.108953982387574,,7.871365053579211,0.25470983143895864,8.12607488501817,3.062499335616195,0.0040016004860442414,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.7662343974634765e-06,6.621159988619701e-05,4.766234397462158e-06,6.621159988619288e-05,6.207645818115464e-06,1.9316790237850135e-05,6.172219539743116e-06,8.356416683645963e-05,1.1358358698032589e-11,1.8932930778703394e-09
COMPLETED,,pinn,all,1.75,0.08,False,0.4222165684129251,0.0310102960939408,0.4222165801559778,0.0310054898395753,1.1743052696910894e-08,4.806254365500445e-06,4.806268711295565e-06,-14.99999335625205,,23.89290359162123,,7.797688770107925,0.25747520104050636,8.055163971148431,3.062475855553859,0.003949698886459087,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.0855849200742151e-05,7.378830445116457e-05,1.0855849200749278e-05,7.378830445117161e-05,1.5492337669418204e-05,2.7866041257008115e-05,2.2496570084999585e-05,9.115436936315497e-05,5.892464294277033e-11,2.4913685559013743e-09
COMPLETED,,pinn,all,1.75,0.085,False,0.4248701909779256,0.0309448952275353,0.4248701932628024,0.0309369595459916,2.2848767877725606e-09,7.935681543700529e-06,7.935681872636475e-06,-14.99999335625205,,44.79220706123135,,6.885672693140805,0.22221740428358316,7.107890097424388,3.062456247137094,0.0038751836206808808,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.7830731110509644e-05,8.42417524465973e-05,1.783073111052101e-05,8.424175244659866e-05,2.5763312808299815e-05,3.948806039858459e-05,3.710974559587933e-05,0.00010126891124952273,1.589677278701629e-10,3.3385600950452954e-09
COMPLETED,,pinn,all,1.75,0.09,False,0.4274356739918147,0.0307597644867553,0.4274356757908774,0.0307547005569333,1.7990626766106743e-09,5.0639298220002404e-06,5.063930141576787e-06,-14.99999335625205,,73.85530166453631,,7.990931021049619,0.2594967558979988,8.250427776947618,3.062474438404895,0.003801802206594739,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.290592694849003e-05,9.431886303842224e-05,1.2905926948496814e-05,9.431886303843283e-05,1.729857640108842e-05,3.5670749222785946e-05,2.3974160228110132e-05,0.00011522811693761575,8.32810487239044e-11,4.008785969844553e-09
COMPLETED,,pinn,all,1.75,0.095,False,0.4299160958781788,0.0304656084045474,0.4299161087451715,0.0304687372336855,1.2866992693538748e-08,3.1288291381000033e-06,3.1288555950897743e-06,-14.99999335625205,,112.16582703924983,,8.105095081031322,0.2644653106108308,8.369560391642153,3.062528799607987,0.0037279259296017666,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.1290960883379664e-05,0.0001162738274232475,1.1290960883375319e-05,0.00011627382742325172,1.5743903199339868e-05,4.0325843422161435e-05,1.9303185457075493e-05,0.0001430837506990003,6.374278882503859e-11,5.5659380437944606e-09
