status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,pinn,all,1.45,0.05,False,0.2584141991785808,0.0683211956839623,0.2584138456055893,0.0686874924347296,3.5357299149607613e-07,0.0003662967507672976,0.00036629692141286154,-12.118792765051648,,3.2295588825997635e-21,,1.206168462522328,0.20627800934016705,1.412446471862495,2.103241537638002,0.005947373492501738,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.00027901662364247695,0.0006470328303084658,0.0002790166236424716,0.0006470328303084773,0.0005173926356416671,0.0005567958965964708,0.000919787053009933,0.0009056612599085788,3.892513933401176e-08,1.5116083562638494e-07
COMPLETED,,pinn,all,1.45,0.055,False,0.265108862663616,0.0684112391288648,0.2651088653540861,0.0684112345973909,2.6904701244667706e-09,4.5314739044455266e-09,5.269998599365945e-09,-13.371893621506265,,7.579657256104402e-20,,1.203775436617434,0.20720251835882664,1.4109779549762607,2.1024927693689204,0.005899037517692399,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.2159975895237416e-06,1.556716366642529e-05,1.2159975895232994e-06,1.5567163666426083e-05,2.294663856390635e-06,4.881619605159807e-06,1.3698404645177894e-06,1.8995553609502062e-05,7.395195567028168e-13,1.0481993051314475e-10
COMPLETED,,pinn,all,1.45,0.06,False,0.2713415690822946,0.0682708215545038,0.2713415579766988,0.0682708405732734,1.1105595831839565e-08,1.9018769600864793e-08,2.2023802031233187e-08,-14.74127353874977,,5.116271487649922e-21,,1.8289774414151907,0.2084763189777732,2.037453760392964,2.1024927894586165,0.0059735703577168875,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.4463972222533466e-06,1.8747770031155703e-05,1.4463972222515547e-06,1.8747770031160043e-05,2.4932418948160737e-06,6.045661937493226e-06,1.6613971509795315e-06,2.2872458261884166e-05,1.045719066894435e-12,1.5210843695712128e-10
COMPLETED,,pinn,all,1.45,0.065,False,0.2771685946141995,0.0679358880480178,0.2771686068668635,0.0679358918670988,1.225266399451641e-08,3.819080995892676e-09,1.2834062280342395e-08,-14.99999335625205,,1.4434722961744433,,6.404089547693729,0.20998576004058123,6.614075307734311,2.1024929909107866,0.0060122704939073075,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.6922685848676898e-06,2.2208751822184913e-05,1.6922685848734975e-06,2.22087518221832e-05,2.7059738694388134e-06,7.393607630234484e-06,1.944443799481241e-06,2.7064691862768157e-05,1.4317436125566019e-12,2.1370727409930623e-10
COMPLETED,,pinn,all,1.45,0.07,False,0.2826360536502847,0.0674347210568422,0.2826360523066481,0.0674346987613062,1.3436365908781056e-09,2.2295536000749294e-08,2.233598631914549e-08,-14.99999335625205,,7.570644878880044,,6.425369272008538,0.20874997042119503,6.634119242429733,2.1024931107903293,0.00601616827947072,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.961224248128506e-06,2.5989882815284933e-05,1.961224248137778e-06,2.5989882815296423e-05,2.908042744007949e-06,8.924686253680414e-06,2.265584547287022e-06,3.163032475290502e-05,1.923128323255696e-12,2.9305680104840803e-10
COMPLETED,,pinn,all,1.45,0.075,True,0.287782306314316,0.0667899812334504,0.2877823201879493,0.0667899952907331,1.3873633297745158e-08,1.4057282698987095e-08,1.9750567023747575e-08,-14.99999335625205,,15.627877560483155,,6.230748160742223,0.20266615692526102,6.433414317667484,2.102493596142206,0.0059952493033757735,-1163.5696072383023,1163.5696072383023,4517,1601,3201,2.2658482749743187e-06,3.0229622093343444e-05,2.265848274976544e-06,3.022962209334708e-05,3.1528613631551735e-06,1.071398768770475e-05,2.6390748195891437e-06,3.6715876515837244e-05,2.566835632933362e-12,3.9650516203693087e-10
COMPLETED,,pinn,all,1.45,0.08,False,0.2926396781797712,0.0660201084379359,0.2926396866147765,0.0660203405087079,8.435005305340582e-09,2.3207077200215753e-07,2.3222401368544664e-07,-14.99999335625205,,23.456889935365584,,6.2446585185825825,0.2029588744044304,6.447617392987013,2.1024945790728506,0.005945959228415524,-1105.1907294007758,1105.1907294007758,4517,1601,3201,2.6574126895531747e-06,3.514284687282286e-05,2.6574126895550564e-06,3.5142846872819264e-05,3.494467658079238e-06,1.2849443609856399e-05,3.26007120413819e-06,4.258907816051255e-05,3.530953307517848e-12,5.340116127072747e-10
COMPLETED,,pinn,all,1.45,0.085,False,0.2972357177263615,0.0651403110606665,0.2972357162316586,0.0651387418240475,1.4947028614820113e-09,1.5692366190089846e-06,1.5692373308634335e-06,-14.99999335625205,,33.34513700926169,,6.528266726993024,0.2116429079324007,6.739909634925425,2.102489598864493,0.0058721550337154475,-1055.7054957930031,1055.7054957930031,4517,1601,3201,3.307087719563635e-06,3.815856226028541e-05,3.3070877195769926e-06,3.81585622602929e-05,4.333676342857923e-06,1.4638836624635109e-05,5.198017411101163e-06,4.6038142713685916e-05,5.468958619303521e-12,6.495183280108563e-10
COMPLETED,,pinn,all,1.45,0.09,False,0.301594134791817,0.0641632806740468,0.3015941400952487,0.0641582728362513,5.303431693803873e-09,5.00783779548708e-06,5.007840603722989e-06,-14.99999335625205,,45.5768054608756,,6.283113323152065,0.20469980500638485,6.48781312815845,2.10247904659555,0.005776247876944869,-1013.591390851548,1013.591390851548,4517,1601,3201,7.404176595685132e-06,4.0818766910041556e-05,7.40417659569263e-06,4.0818766910036976e-05,1.0423572607986585e-05,1.9103882971135155e-05,1.5195386255810987e-05,4.8531691426711086e-05,2.7411295455692652e-11,7.826226333662589e-10
COMPLETED,,pinn,all,1.45,0.095,False,0.305735513834164,0.0630997197335261,0.3057355138226536,0.0630924593267545,1.1510348230103773e-11,7.260406771597561e-06,7.260406771606685e-06,-14.99999335625205,,60.47608879142511,,6.594586830586195,0.21440763771533966,6.808994468301535,2.102471223830824,0.005663699085799623,-977.6401483839969,977.6401483839969,4517,1601,3201,1.1058659681143609e-05,4.529280600571983e-05,1.1058659681146213e-05,4.5292806005716006e-05,1.5393478863844336e-05,2.4329530089308688e-05,2.2433657635671858e-05,5.3041718646186765e-05,6.114708739346497e-11,9.839825620971965e-10
