Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.8,0.05,300,0.0249681660027234,0.423279653101262,-4.557827205931009e-12,-2.4816857770171286e-11,-5661.550878797204,1853.9324838388445,-0.11793760864747677,0.0024406729349628763,2.5231928551421426e-11,-0.015641780772607774,-0.007456769884426233,5621.550878797204,1.0000000000000004e-06,0.9092424710300746,1.0,0.025,0.0024406729349628763,0.007456769884426233,3801,40.0,0.0012484083001361702,1813.9324838388445,1.0000000000000004e-06,0.7486876238316378,-0.1942899645251373,1e-06,2026-07-23T12:05:49.005430+00:00,converged,,2026-07-23T12:05:49.016652+00:00
1.8,0.055,300,0.0258867984148366,0.4261667128438313,1.0912104553284507e-12,-1.6498743343751343e-11,-4966.212101503597,1569.9544079795194,-0.13004204313109635,0.0027825004448641445,1.6534789753147675e-11,-0.016532007732940182,-0.008806612119725653,4926.212101503597,1.0000000000000004e-06,0.8973375354207936,1.0,0.025,0.0027825004448641445,0.008806612119725653,3801,40.0,0.001423773912816013,1529.9544079795194,1.0000000000000004e-06,0.7104934672815321,-0.2334723319887709,1e-06,2026-07-23T12:05:49.190777+00:00,converged,,2026-07-23T12:05:49.201628+00:00
1.8,0.06,300,0.0266052142001806,0.4289832943873604,-6.838519334140258e-12,-1.6743596960300255e-11,-4431.172978456881,1350.8883939961547,-0.14219451021602594,0.003118592232038975,1.8086276174281596e-11,-0.017311399112803046,-0.010236015050480562,4391.172978456881,9.999999999999987e-07,0.8858278762845737,1.0,0.025,0.003118592232038975,0.010236015050480562,3801,40.0,0.001596312852010836,1310.8883939961547,1.0000000000000004e-06,0.6721745484165279,-0.27600460971014373,1e-06,2026-07-23T12:05:49.381838+00:00,converged,,2026-07-23T12:05:49.392729+00:00
1.8,0.065,300,0.0271417206997999,0.4317254458441309,-7.744719796032307e-12,-1.9723318464559547e-11,-4010.998017675869,1177.9471809950642,-0.15439240795212902,0.0034454258170432076,2.118938356756728e-11,-0.017983955283473622,-0.011740378447193727,3970.998017675869,1.0000000000000004e-06,0.8748249511766776,1.0,0.025,0.0034454258170432076,0.011740378447193727,3801,40.0,0.0017642118454869935,1137.9471809950642,1.0000000000000004e-06,0.6340800947157382,-0.3218485317285272,1e-06,2026-07-23T12:05:49.584442+00:00,converged,,2026-07-23T12:05:49.595345+00:00
1.8,0.07,300,0.0275128617079455,0.4343910527812386,-7.73300347367556e-12,-2.4387113856105813e-11,-3675.630595982888,1038.7332539687245,-0.1666332369479924,0.00375995625523967,2.5583796922164358e-11,-0.01855362714005248,-0.013315709186799415,3635.630595982888,1.0000000000000004e-06,0.8644182368642199,1.0,0.025,0.00375995625523967,0.013315709186799415,3801,40.0,0.0019259003195561853,998.7332539687244,9.999999999999968e-07,0.5965042020669893,-0.3709704360731736,1e-06,2026-07-23T12:05:49.781612+00:00,converged,,2026-07-23T12:05:49.792293+00:00
1.8,0.075,300,0.0277335285499966,0.4369793799676383,-1.5338078029891733e-12,-1.5197822167412056e-11,-3404.53503041934,924.7889902570267,-0.17891462253255078,0.004059545050310123,1.52750242228545e-11,-0.01902427440193217,-0.014958528210061632,3364.53503041934,1.0000000000000004e-06,0.8546792482895497,1.0,0.025,0.004059545050310123,0.014958528210061632,3801,40.0,0.002080014641249745,884.7889902570267,1.0000000000000004e-06,0.5596915294703961,-0.4233404586221701,1e-06,2026-07-23T12:05:49.964640+00:00,converged,,2026-07-23T12:05:49.975439+00:00
1.8,0.08,300,0.0278170962157899,0.4394907156196457,-7.793161949098959e-12,-1.694136064073204e-11,-3183.29662605854,830.1783539824931,-0.19123432601115764,0.004341899786303928,1.8647870482289087e-11,-0.019399639614146993,-0.016665790780136296,3143.29662605854,1.0000000000000004e-06,0.8456653128062616,1.0,0.025,0.004341899786303928,0.016665790780136296,3801,40.0,0.002225367697263192,790.1783539824931,1.0000000000000004e-06,0.5238429090486458,-0.47893182250872346,1e-06,2026-07-23T12:05:50.154608+00:00,converged,,2026-07-23T12:05:50.165189+00:00
1.8,0.085,300,0.0277755688738338,0.441926097080702,-7.41218718347536e-12,-1.9574108826858616e-11,-3001.5665272918754,750.6314958242411,-0.2035902485804597,0.004605023529928256,2.0930510151656143e-11,-0.01968333347173467,-0.01843481943133553,2961.5665272918754,1.000000000000002e-06,0.8374221169135595,1.0,0.025,0.004605023529928256,0.01843481943133553,3801,40.0,0.0023609233542758734,710.6314958242411,1.0000000000000004e-06,0.48912008345126184,-0.537720235887247,1e-06,2026-07-23T12:05:50.361942+00:00,converged,,2026-07-23T12:05:50.372516+00:00
1.8,0.09,300,0.0276197212582427,0.4442871003458634,-2.766457202207917e-11,-3.94673755482744e-11,-2851.776378635123,683.010519507103,-0.21598043040715142,0.004847172219746672,4.8197533939334836e-11,-0.019878827269290168,-0.020263247004839672,2811.776378635123,1.0000000000000004e-06,0.829986197951206,1.0,0.025,0.004847172219746672,0.020263247004839672,3801,40.0,0.002485774913241843,643.010519507103,1.0000000000000004e-06,0.4556503342460232,-0.5996833671773598,1e-06,2026-07-23T12:05:50.598427+00:00,converged,,2026-07-23T12:05:50.609116+00:00
1.8,0.095,300,0.0273592335192714,0.4465756797669952,-1.2778980998384704e-11,-1.9074796429874308e-11,-2728.2802039163344,624.9585668855728,-0.22840304671852904,0.005066819270679497,2.2959752050016196e-11,-0.01998945070026221,-0.022148969609898792,2688.2802039163344,1.0000000000000004e-06,0.8232621364005198,1.0,0.025,0.005066819270679497,0.022148969609898792,3801,40.0,0.002599127184330783,584.9585668855728,1.0000000000000004e-06,0.42346642960653796,-0.6648004211909884,1e-06,2026-07-23T12:05:50.782409+00:00,converged,,2026-07-23T12:05:50.792968+00:00
