Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.35,0.05,300,0.0943334435104853,0.1965550968817506,-9.09858299813493e-12,-4.2739438724237466e-11,-1709.6670362105413,980.5481230186408,-0.06362526945153042,0.008083069261736808,4.369718337646946e-11,-0.024485274130328683,-0.014103417522623195,1669.6670362105413,1.0000000000000004e-06,0.726529449809193,1.0,0.025,0.008083069261736808,0.014103417522623195,3801,40.0,0.004716672175524265,940.5481230186408,1.0000000000000004e-06,0.5766223810855257,-0.23109141867716715,1e-06,2026-07-23T12:03:59.493185+00:00,converged,,2026-07-23T12:03:59.503927+00:00
1.35,0.055,300,0.0932814022118254,0.2048051278829152,-1.1409956313102043e-11,-3.576666220139746e-11,-1578.1431901993308,871.9828840852931,-0.0707546969267935,0.008756882332178641,3.7542525595593206e-11,-0.025782094664524746,-0.015861467070348665,1538.1431901993308,1.0000000000000004e-06,0.7073910662055319,1.0,0.025,0.008756882332178641,0.015861467070348665,3801,40.0,0.005130477121650397,831.9828840852931,1.0000000000000004e-06,0.5384603373999363,-0.2728698076048239,1e-06,2026-07-23T12:03:59.654495+00:00,converged,,2026-07-23T12:03:59.664761+00:00
1.35,0.06,300,0.0921176882388758,0.2124067462550743,-1.2868820592482066e-11,-3.088894764968764e-11,-1470.2221322827327,783.0933647828191,-0.07795443589499801,0.009399842554827955,3.34624211668348e-11,-0.026947426426780063,-0.01766435405252895,1430.2221322827327,1.0000000000000004e-06,0.6895971475143846,1.0,0.025,0.009399842554827955,0.01766435405252895,3801,40.0,0.005527061294332548,743.0933647828191,1.0000000000000004e-06,0.5019542653327724,-0.31759857227924265,1e-06,2026-07-23T12:03:59.820612+00:00,converged,,2026-07-23T12:03:59.830928+00:00
1.35,0.065,300,0.0908572392945692,0.2194520540578651,-1.2256619330575091e-11,-2.758792500001661e-11,-1380.462247124071,709.1023204694243,-0.085218192252806,0.010011201420082104,3.0188049344420526e-11,-0.027989111502957725,-0.019510314035350872,1340.462247124071,1.0000000000000004e-06,0.6730921691840941,1.0,0.025,0.010011201420082104,0.019510314035350872,3801,40.0,0.005905720554146998,669.1023204694243,1.0000000000000004e-06,0.46714566015898024,-0.36524115783450223,1e-06,2026-07-23T12:03:59.994102+00:00,converged,,2026-07-23T12:04:00.004428+00:00
1.35,0.07,300,0.0895122772162717,0.2260138733706609,-2.6764191557449024e-11,-2.8647062152997727e-11,-1304.9922634148522,646.645607551722,-0.09254053287324417,0.010590332886280966,3.920428700692745e-11,-0.02891404890144794,-0.02139786720042366,1264.9922634148522,1.0000000000000004e-06,0.6578216784168365,1.0,0.025,0.010590332886280966,0.02139786720042366,3801,40.0,0.006265859405139019,606.645607551722,1.0000000000000004e-06,0.43405309665054204,-0.4157670200212285,1e-06,2026-07-23T12:04:00.154351+00:00,converged,,2026-07-23T12:04:00.164728+00:00
1.35,0.075,300,0.0880929302792841,0.232150956219569,-1.4208854579034202e-11,-2.2286573628238493e-11,-1240.986690150999,593.2890453177966,-0.09991672225075188,0.011136708695713864,2.6430719107414325e-11,-0.029728372312531316,-0.023325761811149308,1200.986690150999,1.0000000000000004e-06,0.6437327378699429,1.0,0.025,0.011136708695713864,0.023325761811149308,3801,40.0,0.006606969770946307,553.2890453177966,1.0000000000000004e-06,0.4026763770873284,-0.46915043184012417,1e-06,2026-07-23T12:04:00.317265+00:00,converged,,2026-07-23T12:04:00.327565+00:00
1.35,0.08,300,0.0866076846213497,0.2379115145726956,-1.2058970141892722e-11,-1.558729707806794e-11,-1186.3385414887036,547.23012751704,-0.10734259892262332,0.011649879569302118,1.9707424770451505e-11,-0.030437584703625342,-0.025292930573781364,1146.3385414887036,1.000000000000002e-06,0.6307759164664416,1.0,0.025,0.011649879569302118,0.025292930573781364,3801,40.0,0.006928614769707976,507.2301275170401,1.0000000000000004e-06,0.37300100769547984,-0.5253695537740748,1e-06,2026-07-23T12:04:00.476538+00:00,converged,,2026-07-23T12:04:00.486683+00:00
1.35,0.085,300,0.0850637216319111,0.2433356910903244,-9.562028252529942e-12,-1.3940780821397603e-11,-1139.4475920450936,507.1070178079318,-0.11481448057381319,0.01212946102517297,1.6904962413812934e-11,-0.031046661882752995,-0.027298457338077096,1099.4475920450936,9.999999999999987e-07,0.6189047836227072,1.0,0.025,0.01212946102517297,0.027298457338077096,3801,40.0,0.007230416338712444,467.1070178079318,1.0000000000000004e-06,0.345000449167091,-0.584405718984988,1e-06,2026-07-23T12:04:00.639449+00:00,converged,,2026-07-23T12:04:00.649849+00:00
1.35,0.09,300,0.0834671719506741,0.2484573310607619,-9.140889434267052e-12,-1.218083967025052e-11,-1099.0795778099373,471.8726207910483,-0.12232908939507674,0.012575122250399345,1.5229205978049014e-11,-0.03156013396770431,-0.029341550491584198,1059.0795778099373,1.0000000000000004e-06,0.6080760065215126,1.0,0.025,0.012575122250399345,0.029341550491584198,3801,40.0,0.007512045475560669,431.8726207910483,1.0000000000000004e-06,0.3186384358057555,-0.6462428549879469,1e-06,2026-07-23T12:04:00.801955+00:00,converged,,2026-07-23T12:04:00.812354+00:00
1.35,0.095,300,0.0818233107467824,0.2533052843780958,-9.788558852363849e-12,-1.4544303261754266e-11,-1064.2700535715396,440.70927664448226,-0.1298834927242735,0.012986577379370744,1.7531475744388048e-11,-0.03198215015880551,-0.0314215218390062,1024.2700535715396,1.0000000000000004e-06,0.5982489843568614,1.0,0.025,0.012986577379370744,0.0314215218390062,3801,40.0,0.007773214520944328,400.70927664448226,1.0000000000000004e-06,0.29387073923559465,-0.7108670209020429,1e-06,2026-07-23T12:04:00.962017+00:00,converged,,2026-07-23T12:04:00.972261+00:00
1.35,0.1,300,0.0801367100558279,0.2579043791062447,-1.7461011456165743e-10,5.421763385471401e-11,-1034.257573382883,412.9697439830409,-0.1374750548398724,0.01336357862827476,1.8283392444521603e-10,-0.03231653143612941,-0.03353776932706981,994.257573382883,1.0000000000000004e-06,0.5893875693161738,1.0,0.025,0.01336357862827476,0.03353776932706981,3801,40.0,0.00801367100558279,372.9697439830409,1.0000000000000004e-06,0.27064769608933575,-0.7782660189803097,1e-06,2026-07-24T06:51:14.295752+00:00,converged,,2026-07-24T06:51:14.306166+00:00
1.35,0.105,300,0.0784113579145111,0.2622761714474776,-1.5456021879023396e-11,-1.9215349797430115e-11,-1008.4358707742533,388.13528734384573,-0.14510139886864745,0.013705910599263798,2.4660054342244412e-11,-0.032566811637120184,-0.03568976425452939,968.4358707742533,1.0000000000000004e-06,0.5814588399858136,1.0,0.025,0.013705910599263798,0.03568976425452939,3801,40.0,0.008233192581023665,348.13528734384573,1.0000000000000004e-06,0.24891489602278952,-0.8484291319674012,1e-06,2026-07-23T12:04:01.123920+00:00,converged,,2026-07-23T12:04:01.134159+00:00
1.35,0.11,300,0.0766507552701587,0.2664395072019244,-2.7914861394640056e-11,-2.8355531464518968e-11,-986.3193719194063,365.7855621958621,-0.1527603720770824,0.01401338611373571,3.979039647097388e-11,-0.032736276077091835,-0.03787703757442104,946.3193719194063,1.0000000000000004e-06,0.5744329995951015,1.0,0.025,0.01401338611373571,0.03787703757442104,3801,40.0,0.008431583079717458,325.7855621958621,1.0000000000000004e-06,0.22861439085808538,-0.9213467651179553,1e-06,2026-07-23T12:04:01.302122+00:00,converged,,2026-07-23T12:04:01.312645+00:00
1.35,0.115,300,0.0748579918353682,0.2704109869807969,-2.2122262355317446e-11,-2.7388874154765652e-11,-967.5180213060587,345.5765251010638,-0.16045002108005102,0.014285842332067865,3.52071714169583e-11,-0.032827987675445494,-0.04009917279611219,927.5180213060587,1.0000000000000004e-06,0.568283795295603,1.0,0.025,0.014285842332067865,0.04009917279611219,3801,40.0,0.008608669061067343,305.5765251010638,1.0000000000000004e-06,0.20968588044604225,-0.9970103300668447,1e-06,2026-07-23T12:04:01.464378+00:00,converged,,2026-07-23T12:04:01.474899+00:00
1.35,0.12,300,0.0730358087275012,0.2742053174866416,-1.9004537527012033e-11,-2.7118793322067347e-11,-951.7184232765776,327.2239755761512,-0.16816856777955258,0.014523137840502303,3.3114972412197674e-11,-0.03284481335699117,-0.04235579673009986,911.7184232765776,1.0000000000000004e-06,0.5629872908966236,1.0,0.025,0.014523137840502303,0.04235579673009986,3801,40.0,0.008764297047300144,287.2239755761512,1.0000000000000004e-06,0.19206714924440907,-1.0754120074565339,1e-06,2026-07-23T12:04:01.627167+00:00,converged,,2026-07-23T12:04:01.637679+00:00
1.35,0.125,300,0.0711866499220459,0.2778356014144173,-1.3116296243564918e-11,-2.4486589839112227e-11,-938.6702609885559,310.49130806217164,-0.1759143902586336,0.014725150244431778,2.7778234448896664e-11,-0.032789444678459595,-0.04464657327933465,898.6702609885559,1.0000000000000004e-06,0.5585249743146917,1.0,0.025,0.014725150244431778,0.04464657327933465,3801,40.0,0.008898331240255738,270.49130806217164,1.0000000000000004e-06,0.17569591197339793,-1.1565446064383758,1e-06,2026-07-23T12:04:01.788444+00:00,converged,,2026-07-23T12:04:01.798759+00:00
1.35,0.13,300,0.0693127042819089,0.2813135711090627,-1.088531001447457e-11,-2.679398369842545e-11,-928.1753239460991,295.17988527909995,-0.1836860061224896,0.014891774103470853,2.8920711203957435e-11,-0.032664415725577156,-0.046971197766487574,888.1753239460991,1.0000000000000004e-06,0.5548795202221587,1.0,0.025,0.014891774103470853,0.046971197766487574,3801,40.0,0.009010651556648158,255.17988527909995,1.0000000000000004e-06,0.1605089298138893,-1.2404014310081386,1e-06,2026-07-23T12:04:01.950024+00:00,converged,,2026-07-23T12:04:01.960458+00:00
1.35,0.135,300,0.0674159407682602,0.2846497802008341,-1.0772802788716618e-11,-2.642678610664806e-11,-920.080066089748,281.12187618945813,-0.19148205817676212,0.015022919265789525,2.8538190269376008e-11,-0.032472118511486986,-0.04932939225461271,880.080066089748,1.0000000000000004e-06,0.5520377884742363,1.0,0.025,0.015022919265789525,0.04932939225461271,3801,40.0,0.009101152003715127,241.12187618945816,1.000000000000002e-06,0.14644359433831378,-1.3269761685790527,1e-06,2026-07-23T12:04:02.110845+00:00,converged,,2026-07-23T12:04:02.121127+00:00
1.35,0.14,300,0.065498137605778,0.2878537618589696,-1.184711009849515e-11,-2.5263437175571113e-11,-914.2696753979154,268.1745133445092,-0.19930130198054416,0.015118509414830762,2.7903320153879436e-11,-0.03221481623000724,-0.05172090148070146,874.2696753979154,1.0000000000000004e-06,0.5499894188694546,1.0,0.025,0.015118509414830762,0.05172090148070146,3801,40.0,0.009169739264808921,228.1745133445092,1.0000000000000004e-06,0.13343790601000222,-1.416262793506059,1e-06,2026-07-23T12:04:02.289489+00:00,converged,,2026-07-23T12:04:02.299823+00:00
1.35,0.145,300,0.0635609069912426,0.290934160597415,-1.23131088658468e-11,-2.4215443886199672e-11,-910.664000439607,256.215635312582,-0.20714259498668694,0.0151784808802372,2.7166162271249874e-11,-0.03189465482066487,-0.05414548944066912,870.664000439607,1.0000000000000004e-06,0.5487273043953679,1.0,0.025,0.0151784808802372,0.05414548944066912,3801,40.0,0.009216331513730176,216.21563531258195,9.999999999999987e-07,0.12143099022647863,-1.5082554850584355,1e-06,2026-07-23T12:04:02.450489+00:00,converged,,2026-07-23T12:04:02.460867+00:00
1.35,0.15,300,0.0616057159092201,0.2938988427909336,-1.7547924918703828e-11,-2.4907090279135957e-11,-909.2147459380044,245.1401240202435,-0.21500488700045434,0.01520278161289186,3.0467898108098884e-11,-0.031513673061948105,-0.05660293643733847,869.2147459380044,1.0000000000000004e-06,0.5482474182533138,1.0,0.025,0.01520278161289186,0.05660293643733847,3801,40.0,0.009240857386383014,205.1401240202435,1.0000000000000004e-06,0.11036335194172191,-1.60294855653519,1e-06,2026-07-23T12:04:02.613342+00:00,converged,,2026-07-23T12:04:02.623631+00:00
