Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.3,0.05,300,0.1092546527199461,0.1615554191173152,7.551244352033137e-12,-5.385526399837026e-11,-1466.9036735354277,911.0895080622279,-0.05691000100760827,0.009421455392089108,5.438208116280829e-11,-0.025497175898089787,-0.015179201852531937,1426.9036735354277,1.0000000000000004e-06,0.6893533815611822,1.0,0.025,0.009421455392089108,0.015179201852531937,3801,40.0,0.005462732635997305,871.0895080622279,1.0000000000000004e-06,0.5526297213004345,-0.22106583452280726,1e-06,2026-07-23T12:03:59.490785+00:00,converged,,2026-07-23T12:03:59.501447+00:00
1.3,0.055,300,0.1076147999747644,0.1708668469193651,-9.647142459878744e-12,-4.389517915814878e-11,-1361.5900449093187,813.3330979725988,-0.06346146710332513,0.010150360983844232,4.494278708499479e-11,-0.026823013191173528,-0.01700594632779644,1321.5900449093187,1.000000000000002e-06,0.6697206931029751,1.0,0.025,0.010150360983844232,0.01700594632779644,3801,40.0,0.005918813998612042,773.3330979725988,1.0000000000000004e-06,0.5146596861519792,-0.2633548708539363,1e-06,2026-07-23T12:03:59.651981+00:00,converged,,2026-07-23T12:03:59.662248+00:00
1.3,0.06,300,0.1059155682198471,0.1793706111999913,1.010992158045898e-11,-2.0900961517078542e-11,-1274.5314468752515,732.9849211643719,-0.07008327878839553,0.010843884806883796,2.321768090704643e-11,-0.028019525441090078,-0.01887275475599358,1234.5314468752515,1.0000000000000004e-06,0.6515548096411123,1.0,0.025,0.010843884806883796,0.01887275475599358,3801,40.0,0.006354934093190826,692.9849211643719,1.0000000000000004e-06,0.4785588480466709,-0.30858233365407384,1e-06,2026-07-23T12:03:59.814118+00:00,converged,,2026-07-23T12:03:59.824372+00:00
1.3,0.065,300,0.1041639159691191,0.1871969256061416,3.206263379795793e-12,-1.6367931315874884e-11,-1201.64813227848,665.8582251843575,-0.07676944466808641,0.011501780643104927,1.66790077768978e-11,-0.029094084025121463,-0.020778364729053218,1161.64813227848,1.0000000000000004e-06,0.6347725355310945,1.0,0.025,0.011501780643104927,0.020778364729053218,3801,40.0,0.006770654537992742,625.8582251843575,1.0000000000000004e-06,0.4443245183209945,-0.35671153038111497,1e-06,2026-07-23T12:03:59.974352+00:00,converged,,2026-07-23T12:03:59.984657+00:00
1.3,0.07,300,0.1023657240180355,0.1944449187154971,1.3867518244836674e-12,-1.4436101619663688e-11,-1140.0088057206415,608.9993124651023,-0.0835146988057749,0.012123850019486708,1.4502555312632507e-11,-0.0300532740635834,-0.02272169870737414,1100.0088057206415,1.0000000000000004e-06,0.6192979524400326,1.0,0.025,0.012123850019486708,0.02272169870737414,3801,40.0,0.007165600681262485,568.9993124651023,1.0000000000000004e-06,0.41193915794467617,-0.4077108381366582,1e-06,2026-07-23T12:04:00.132736+00:00,converged,,2026-07-23T12:04:00.142876+00:00
1.3,0.075,300,0.1005260030209101,0.2011921708361684,-1.895329379553168e-12,-1.3149826713632073e-11,-1087.4553206715132,560.2662737915624,-0.09031439540317769,0.012709930050120697,1.3285714736345542e-11,-0.03090300914139369,-0.024701833431464204,1047.4553206715132,1.000000000000002e-06,0.6050605752382889,1.0,0.025,0.012709930050120697,0.024701833431464204,3801,40.0,0.007539450226568257,520.2662737915624,1.0000000000000004e-06,0.3813721065908377,-0.4615530211539506,1e-06,2026-07-23T12:04:00.305178+00:00,converged,,2026-07-23T12:04:00.315426+00:00
1.3,0.08,300,0.0986490553402817,0.2075007810240294,-6.159975307618026e-12,-1.3042459473533441e-11,-1042.3655872755364,518.0691158817308,-0.09716441731565309,0.013259885659579205,1.4423974657119513e-11,-0.03164863032459598,-0.02671797460626982,1002.3655872755364,1.0000000000000004e-06,0.5919947682257414,1.0,0.025,0.013259885659579205,0.02671797460626982,3801,40.0,0.007891924427222537,478.0691158817308,1.0000000000000004e-06,0.3525819999558591,-0.5182145782006258,1e-06,2026-07-23T12:04:00.463032+00:00,converged,,2026-07-23T12:04:00.473297+00:00
1.3,0.085,300,0.0967386008453398,0.2134213938242283,-2.72003149170974e-11,-2.5371092379766758e-11,-1003.4991616421945,481.20367707472985,-0.10406109911945319,0.01377360413493786,3.719609468925374e-11,-0.03229498910711861,-0.028769435832413526,963.4991616421945,1.0000000000000004e-06,0.5800421410141076,1.0,0.025,0.01377360413493786,0.028769435832413526,3801,40.0,0.008222781071853884,441.20367707472985,1.0000000000000004e-06,0.32552055141532105,-0.5776751601777512,1e-06,2026-07-23T12:04:00.622979+00:00,converged,,2026-07-23T12:04:00.633304+00:00
1.3,0.09,300,0.0947978768988283,0.218995968471251,-5.6176851365163927e-11,-3.1063348074344965e-11,-969.8930652618142,448.7417558667986,-0.11100116329701654,0.014250991252608362,6.419322567757155e-11,-0.03284651615524884,-0.030855621392865143,929.8930652618142,1.0000000000000004e-06,0.5691492260441349,1.0,0.025,0.014250991252608362,0.030855621392865143,3801,40.0,0.008531808920894546,408.7417558667986,1.0000000000000004e-06,0.30013296330945377,-0.639917072426439,1e-06,2026-07-23T12:04:00.784149+00:00,converged,,2026-07-23T12:04:00.794460+00:00
1.3,0.095,300,0.0928297172883899,0.2242597404193372,-1.5631482219724546e-11,-2.2210962236091092e-11,-940.7902037674197,419.95668644407067,-0.11798166739781941,0.014691968258981883,2.716008247113085e-11,-0.03330727804536952,-0.03297601193880399,900.7902037674197,1.0000000000000004e-06,0.5592663316808721,1.0,0.025,0.014691968258981883,0.03297601193880399,3801,40.0,0.00881882314239704,379.95668644407067,1.0000000000000004e-06,0.2763590564547767,-0.7049248533446741,1e-06,2026-07-23T12:04:00.945150+00:00,converged,,2026-07-23T12:04:00.955361+00:00
