Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.9,0.05,300,0.0201545403695674,0.4575013033096492,-6.66889200112708e-12,-9.113725399356731e-12,-6730.234112014707,1985.676323643234,-0.12912183309860034,0.0020531911224124563,1.1293100157953828e-11,-0.014174017118624102,-0.006961869131183982,6690.234112014707,1.0000000000000004e-06,0.9238724367700095,1.0,0.025,0.0020531911224124563,0.006961869131183982,3801,40.0,0.00100772701847837,1945.676323643234,1.0000000000000004e-06,0.7634049755170123,-0.19078534880221448,1e-06,2026-07-23T12:05:45.602976+00:00,converged,,2026-07-23T12:05:45.613534+00:00
1.9,0.055,300,0.0209545200389075,0.4598761373512365,-9.17742834852242e-12,-1.2925480130654421e-11,-5886.510090755538,1674.7842532084414,-0.1423002866650159,0.002347580716786136,1.5852231000720536e-11,-0.01497192980010271,-0.008255167342621437,5846.510090755538,1.000000000000002e-06,0.9136056932708844,1.0,0.025,0.002347580716786136,0.008255167342621437,3801,40.0,0.0011524986021399124,1634.7842532084414,1.0000000000000004e-06,0.7260815238579962,-0.22973677023516142,1e-06,2026-07-23T12:05:45.757546+00:00,converged,,2026-07-23T12:05:45.767811+00:00
1.9,0.06,300,0.0215874463500849,0.4622082577801977,-1.2862882634023798e-11,-1.9479602826610876e-11,-5239.24517968692,1435.6726340272955,-0.15552182435614853,0.0026377210430515797,2.3343279031429525e-11,-0.015665465670029417,-0.009631230883999545,5199.24517968692,1.0000000000000004e-06,0.9036147783802021,1.0,0.025,0.0026377210430515797,0.009631230883999545,3801,40.0,0.0012952467810050938,1395.6726340272955,1.0000000000000004e-06,0.6883449532466563,-0.2721130416479974,1e-06,2026-07-23T12:05:45.925517+00:00,converged,,2026-07-23T12:05:45.935802+00:00
1.9,0.065,300,0.0220661663779487,0.4644930709807444,-4.022501949585422e-12,-2.2467117576085993e-11,-4732.594055364902,1247.4605906725244,-0.16878451084557633,0.0029202197604407836,2.2824370618093517e-11,-0.01625786088246032,-0.01108568401166427,4692.594055364902,1.0000000000000004e-06,0.8939506829991322,1.0,0.025,0.0029202197604407836,0.01108568401166427,3801,40.0,0.0014343008145666655,1207.4605906725244,1.0000000000000004e-06,0.6505195073553507,-0.31787932347043757,1e-06,2026-07-23T12:05:46.081461+00:00,converged,,2026-07-23T12:05:46.091581+00:00
1.9,0.07,300,0.0224026540029573,0.4667274148350163,-7.978825933285805e-12,-2.5354914348629798e-11,-4329.696414262747,1096.3976215616308,-0.18208643077224096,0.0031920859741414722,2.6580694966460664e-11,-0.016752404114021523,-0.012614640270657892,4289.696414262747,1.0000000000000004e-06,0.8847671281165743,1.0,0.025,0.0031920859741414722,0.012614640270657892,3801,40.0,0.0015681857802070111,1056.3976215616308,1.0000000000000004e-06,0.6129728838460733,-0.36700377851451793,1e-06,2026-07-23T12:05:46.353071+00:00,converged,,2026-07-23T12:05:46.363157+00:00
1.9,0.075,300,0.0226079949575224,0.4689092726029273,-1.1073935171634908e-11,-1.335996851342669e-11,-4005.3833973341752,973.1098729914676,-0.19542571785774907,0.003450682749516649,1.7352832589099834e-11,-0.017152386842443426,-0.014214642196934243,3965.3833973341752,1.0000000000000004e-06,0.8761390449203657,1.0,0.025,0.003450682749516649,0.014214642196934243,3801,40.0,0.0016955996218141801,933.1098729914676,1.0000000000000004e-06,0.5759769808057058,-0.4194571094002935,1e-06,2026-07-23T12:05:46.508017+00:00,converged,,2026-07-23T12:05:46.518309+00:00
1.9,0.08,300,0.0226924045559811,0.4710375349773399,-7.31759531441556e-12,-6.033420291151614e-12,-3742.020439589812,871.027488336485,-0.20880057430752327,0.0036936841757083485,9.484163726720274e-12,-0.0174610672759132,-0.015882606036735344,3702.020439589812,1.0000000000000004e-06,0.86812788510625,1.0,0.025,0.0036936841757083485,0.015882606036735344,3801,40.0,0.001815392364478488,831.027488336485,1.0000000000000004e-06,0.5397612563709985,-0.47521211291568455,1e-06,2026-07-24T06:53:14.511796+00:00,converged,,2026-07-24T06:53:14.522637+00:00
1.9,0.085,300,0.0226652668576932,0.4731118045402344,-2.0830997517207184e-11,-3.326199732311963e-11,-3526.978776735576,785.4317860707841,-0.22220928296624123,0.003919037343533198,3.9246540274081604e-11,-0.017681644944940476,-0.0176157725111899,3486.978776735576,1.0000000000000004e-06,0.8607849996102024,1.0,0.025,0.003919037343533198,0.0176157725111899,3801,40.0,0.0019265476829039222,745.4317860707841,1.0000000000000004e-06,0.504516975326797,-0.5342432761015206,1e-06,2026-07-23T12:05:46.662108+00:00,converged,,2026-07-23T12:05:46.672265+00:00
1.9,0.09,300,0.0225351864585413,0.4751322369239946,-1.2985021044520373e-11,-1.480986513979765e-11,-3351.0544692075932,712.86033174708,-0.23565021423072874,0.004124929132987013,1.96962655593803e-11,-0.0178172434031041,-0.019411663901565866,3311.0544692075932,1.0000000000000004e-06,0.8541525108340327,1.0,0.025,0.004124929132987013,0.019411663901565866,3801,40.0,0.002028166781268717,672.86033174708,1.0000000000000004e-06,0.47039997036662223,-0.5965264283708284,1e-06,2026-07-23T12:05:46.825345+00:00,converged,,2026-07-23T12:05:46.835530+00:00
1.9,0.095,300,0.022310043030764,0.4770994126801933,-1.0116903842449787e-11,-1.914385750617642e-11,-3207.4523388903294,650.7242293821321,-0.24912182919129475,0.004309756782503424,2.1652690908387405e-11,-0.017870897608541225,-0.02126804563513365,3167.4523388903294,1.0000000000000004e-06,0.8482657081597799,1.0,0.025,0.004309756782503424,0.02126804563513365,3801,40.0,0.00211945408792258,610.7242293821321,1.0000000000000004e-06,0.43753447469624923,-0.6620384198079149,1e-06,2026-07-23T12:05:46.980775+00:00,converged,,2026-07-23T12:05:46.991466+00:00
1.9,0.1,300,0.0219970508320953,0.4790142335247862,-7.488400524668926e-12,-2.2599582795435058e-11,-3091.115817396633,597.0549969027024,-0.26262267991439525,0.004472102871903508,2.38079248349281e-11,-0.01784554719394547,-0.023182894002010745,3051.115817396633,1.0000000000000004e-06,0.8431530795194083,1.0,0.025,0.004472102871903508,0.023182894002010745,3801,40.0,0.00219970508320953,557.0549969027024,1.000000000000002e-06,0.4060156345091981,-0.7307568630039257,1e-06,2026-07-23T12:05:47.135931+00:00,converged,,2026-07-23T12:05:47.146037+00:00
1.9,0.105,300,0.0216028148034642,0.4808778398375454,-5.368198940924884e-12,-2.530333494815684e-11,-2998.2789968564575,550.3334930182311,-0.27615140794057685,0.0046107132683346095,2.5866509609299095e-11,-0.01774403177185802,-0.025154367668014665,2958.2789968564575,1.0000000000000004e-06,0.8388408037740326,1.0,0.025,0.0046107132683346095,0.025154367668014665,3801,40.0,0.0022682955543637407,510.33349301823114,1.0000000000000004e-06,0.3759142420421533,-0.8026599055588868,1e-06,2026-07-23T12:05:47.323437+00:00,converged,,2026-07-23T12:05:47.333719+00:00
1.9,0.11,300,0.021133384910942,0.482691544513499,-2.1340925554502732e-11,-1.610648680400173e-11,-2926.1613992860503,509.3713302004084,-0.2897067414197135,0.0047244781514604265,2.6736754116577233e-11,-0.01756908903276414,-0.027180783336627663,2886.1613992860503,1.0000000000000004e-06,0.8353503298208653,1.0,0.025,0.0047244781514604265,0.027180783336627663,3801,40.0,0.00232467234020362,469.3713302004084,1.0000000000000004e-06,0.3472778401433986,-0.8777260419133743,1e-06,2026-07-23T12:05:47.487989+00:00,converged,,2026-07-23T12:05:47.498260+00:00
1.9,0.115,300,0.0205943065902101,0.4844567807943823,-5.110389542095639e-11,-3.673958359762253e-11,-2872.762346449169,473.22753476918797,-0.30328749149456696,0.0048124154818229735,6.293969439171707e-11,-0.017323354132773368,-0.02926059492960665,2832.762346449169,9.999999999999987e-07,0.8327005497097875,1.0,0.025,0.0048124154818229735,0.02926059492960665,3801,40.0,0.0023683452578741617,433.22753476918797,1.0000000000000004e-06,0.32013415049781174,-0.9559339651438646,1e-06,2026-07-23T12:05:47.651788+00:00,converged,,2026-07-23T12:05:47.661817+00:00
1.9,0.12,300,0.0199906682279446,0.4861750606068702,-2.8745528526941122e-11,-2.0861075887557146e-11,-2836.724768491198,441.1488147937305,-0.3168925480818166,0.004873656855043984,3.5517459051565106e-11,-0.01700936101317547,-0.03139237591806264,2796.724768491198,1.0000000000000004e-06,0.8309100622394489,1.0,0.025,0.004873656855043984,0.03139237591806264,3801,40.0,0.002398880187353352,401.1488147937305,1.0000000000000004e-06,0.29449414275254693,-1.0372624465383522,1e-06,2026-07-23T12:05:47.807449+00:00,converged,,2026-07-23T12:05:47.817643+00:00
1.9,0.125,300,0.0193271425190721,0.487847941407231,-3.801008119364013e-11,-3.8057957826853617e-11,-2817.2505608326314,412.52595502196135,-0.33052087528863916,0.004907434721335508,5.378823687664138e-11,-0.016629543388279537,-0.03357480316078083,2777.2505608326314,1.0000000000000004e-06,0.8299957274248008,1.0,0.025,0.004907434721335508,0.03357480316078083,3801,40.0,0.0024158928148840125,372.52595502196135,1.0000000000000004e-06,0.2703534922238281,-1.1216902199343208,1e-06,2026-07-23T12:05:47.976475+00:00,converged,,2026-07-23T12:05:47.987071+00:00
1.9,0.13,300,0.0186080268219635,0.4894770013114648,-2.3829251072360336e-11,-1.5575361313191483e-11,-2814.058563861414,386.8616855263189,-0.3441715070133061,0.004913071881466753,2.846796597416205e-11,-0.016186237648762824,-0.03580664486892233,2774.058563861414,1.0000000000000004e-06,0.8299735631587596,1.0,0.025,0.004913071881466753,0.03580664486892233,3801,40.0,0.002419043486855255,346.8616855263189,9.999999999999987e-07,0.24769494122483648,-1.2091959353728383,1e-06,2026-07-23T12:05:48.141329+00:00,converged,,2026-07-23T12:05:48.151624+00:00
1.9,0.135,300,0.0178372766850934,0.4910638186460426,-1.960399724498796e-11,-3.5898544553658596e-11,-2827.3818422101363,363.7467205092371,-0.35784354225534637,0.004889971586490938,4.0902594160425896e-11,-0.015681684665179958,-0.03808674850208804,2787.3818422101363,9.999999999999987e-07,0.8308611808062104,1.0,0.025,0.004889971586490938,0.03808674850208804,3801,40.0,0.0024080323524876095,323.7467205092371,1.0000000000000004e-06,0.2264908718955204,-1.2997580866972316,1e-06,2026-07-23T12:05:48.297320+00:00,converged,,2026-07-23T12:05:48.307769+00:00
1.9,0.14,300,0.0170185388552902,0.4926099567084842,-2.58675789122087e-11,-1.1601845352482432e-11,-2858.0033149712995,342.8414690127374,-0.3715361406760026,0.004837609545772856,2.8350210834529297e-11,-0.015118033585326103,-0.040414031779174076,2818.0033149712995,1.0000000000000004e-06,0.8326758722848375,1.0,0.025,0.004837609545772856,0.040414031779174076,3801,40.0,0.002382595439740628,302.8414690127374,1.0000000000000004e-06,0.20670434220546197,-1.3933549837921835,1e-06,2026-07-23T12:05:48.458140+00:00,converged,,2026-07-23T12:05:48.468588+00:00
