Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.5,0.05,300,0.0578781158051297,0.2867884838082837,-6.524281982722702e-12,-1.8580546823354638e-11,-2724.055216837175,1276.7631326417675,-0.08258874454655779,0.005072513509734398,1.969271377045211e-11,-0.02144085167218585,-0.010829620198553415,2684.055216837175,1.0000000000000004e-06,0.8182362174445353,1.0,0.025,0.005072513509734398,0.010829620198553415,3801,40.0,0.0028939057902564853,1236.7631326417675,1.0000000000000004e-06,0.6558418798666072,-0.22123134619617793,1e-06,2026-07-23T12:04:52.299299+00:00,converged,,2026-07-23T12:04:52.310023+00:00
1.5,0.055,300,0.0583866509164055,0.2927446492549135,-6.1663989886495685e-12,-1.706704569337525e-11,-2459.022863926635,1112.1731270025537,-0.09142156630371916,0.005619343143202808,1.8146859926361283e-11,-0.022604294288153803,-0.012433882264450923,2419.022863926635,9.999999999999987e-07,0.8007623926514749,1.0,0.025,0.005619343143202808,0.012433882264450923,3801,40.0,0.0032112658004023026,1072.1731270025537,1.0000000000000004e-06,0.6161676892375207,-0.2620451153990155,1e-06,2026-07-23T12:04:52.457745+00:00,converged,,2026-07-23T12:04:52.467949+00:00
1.5,0.06,300,0.0586268857628369,0.2983284136239438,-5.688142665216667e-12,-1.463420704062024e-11,-2248.38564739721,981.1997522947896,-0.1003182469767447,0.00614591389348293,1.5700795606834614e-11,-0.02363937826118826,-0.014095473993104138,2208.38564739721,1.0000000000000004e-06,0.7843009045384578,1.0,0.025,0.00614591389348293,0.014095473993104138,3801,40.0,0.0035176131457702138,941.1997522947896,1.0000000000000004e-06,0.5776114159300455,-0.30589140171954554,1e-06,2026-07-23T12:04:52.618734+00:00,converged,,2026-07-23T12:04:52.628913+00:00
1.5,0.065,300,0.0586404622091123,0.3035789845194382,-6.282667094903438e-12,-1.5910090953030753e-11,-2077.959733639465,874.8387110140003,-0.1092734105721376,0.006650119789917139,1.7105639419767196e-11,-0.024553258788309204,-0.015811364224209708,2037.959733639465,1.0000000000000004e-06,0.7688693635667251,1.0,0.025,0.006650119789917139,0.015811364224209708,3801,40.0,0.0038116300435923,834.8387110140003,1.0000000000000004e-06,0.5403319372555909,-0.35273742741795755,1e-06,2026-07-23T12:04:52.775591+00:00,converged,,2026-07-23T12:04:52.785764+00:00
1.5,0.07,300,0.0584602672387943,0.3085296796468241,-6.169781699427723e-12,-1.4748549603815775e-11,-1938.086189664255,786.9814236261274,-0.11828235868892108,0.007130221079456427,1.598705481428045e-11,-0.025352321039428475,-0.017579042355559037,1898.086189664255,1.0000000000000004e-06,0.7544725389475286,1.0,0.025,0.007130221079456427,0.017579042355559037,3801,40.0,0.004092218706715602,746.9814236261274,1.0000000000000004e-06,0.5044470131114384,-0.4025560754297194,1e-06,2026-07-23T12:04:52.933199+00:00,converged,,2026-07-23T12:04:52.943373+00:00
1.5,0.075,300,0.0581127147885543,0.3132090515913153,-7.104422952708411e-12,-1.458295290079903e-11,-1821.9807027601057,713.3503662451699,-0.12734095358284517,0.007584762372913286,1.6221446939095566e-11,-0.026042313219501637,-0.019396403674346314,1781.9807027601057,1.0000000000000004e-06,0.7411069186550703,1.0,0.025,0.007584762372913286,0.019396403674346314,3801,40.0,0.004358453609141572,673.3503662451699,1.0000000000000004e-06,0.47004114760987636,-0.4553246655921754,1e-06,2026-07-23T12:04:53.143262+00:00,converged,,2026-07-23T12:04:53.153476+00:00
1.5,0.08,300,0.0576193324262716,0.3176417654238463,-1.8056873704597187e-11,-2.3243146990425956e-11,-1724.752746026516,650.8684208652562,-0.1364455275412265,0.008012513270833993,2.9432882461667263e-11,-0.02662844956901777,-0.021261664981251243,1684.752746026516,1.0000000000000004e-06,0.7287629128098757,1.0,0.025,0.008012513270833993,0.021261664981251243,3801,40.0,0.004609546594101728,610.8684208652562,1.000000000000002e-06,0.4371710044491299,-0.5110240235484047,1e-06,2026-07-23T12:04:53.313807+00:00,converged,,2026-07-23T12:04:53.323869+00:00
1.5,0.085,300,0.0569978921594081,0.3218492869365933,-1.3788154645810735e-11,-2.336859351859122e-11,-1642.7992060321355,597.2701622431642,-0.14559281146701786,0.00841242438108748,2.7133086289140342e-11,-0.027115491430180667,-0.023173301267819062,1602.7992060321355,1.0000000000000004e-06,0.7174274588182754,1.0,0.025,0.00841242438108748,0.023173301267819062,3801,40.0,0.004844820833549689,557.2701622431642,1.0000000000000004e-06,0.4058704736350363,-0.5696377615851405,1e-06,2026-07-23T12:04:53.489385+00:00,converged,,2026-07-23T12:04:53.499657+00:00
1.5,0.09,300,0.0562632320216114,0.3258504254289729,-6.845565780899676e-12,-1.8918179522930956e-11,-1573.4163953022792,550.8538323680243,-0.15477987761354411,0.008783593867305964,2.011863035403923e-11,-0.02750781189745064,-0.025129996743329015,1533.4163953022792,1.0000000000000004e-06,0.7070854821211682,1.0,0.025,0.008783593867305964,0.025129996743329015,3801,40.0,0.005063690881945026,510.85383236802437,1.0000000000000004e-06,0.3761544629473853,-0.631151702077918,1e-06,2026-07-23T12:04:53.644078+00:00,converged,,2026-07-23T12:04:53.654200+00:00
1.5,0.095,300,0.0554278666161298,0.3296617663816018,-5.762374952200666e-12,-1.735696308902135e-11,-1514.5443333583637,510.3182745805929,-0.16400409318561396,0.009125241895127485,1.828849728007742e-11,-0.027809448165713357,-0.027130607063538658,1474.5443333583637,1.0000000000000004e-06,0.6977203989930401,1.0,0.025,0.009125241895127485,0.027130607063538658,3801,40.0,0.005265647328532331,470.3182745805929,1.0000000000000004e-06,0.3480217658850985,-0.695553424537022,1e-06,2026-07-23T12:04:53.801849+00:00,converged,,2026-07-23T12:04:53.811938+00:00
