Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.25,0.05,300,0.124879699478062,0.1201816977923283,2.0615679649504948e-10,-1.327446139121058e-10,-1255.0614769150845,864.0491353087372,-0.049618095665057815,0.011012863596100432,2.4519738429227846e-10,-0.026814483943748427,-0.01600572786018045,1215.0614769150845,1.0000000000000004e-06,0.6477799317407417,1.0,0.025,0.011012863596100432,0.01600572786018045,3801,40.0,0.006243984973903101,824.0491353087372,1.0000000000000004e-06,0.5347241060127373,-0.1918001029734983,1e-06,2026-07-23T12:03:59.515898+00:00,converged,,2026-07-23T12:03:59.526625+00:00
1.25,0.055,300,0.1227178308038424,0.1315006710691934,6.416004012799181e-11,-7.404180914216685e-11,-1171.5328938323764,771.8196957049947,-0.055627401026319065,0.011798291474506563,9.797295672924535e-11,-0.028110162740143888,-0.017920874656495007,1131.5328938323764,1.0000000000000004e-06,0.6279117401595354,1.0,0.025,0.011798291474506563,0.017920874656495007,3801,40.0,0.006749480694211332,731.8196957049947,1.0000000000000004e-06,0.4962569112722474,-0.235305856542737,1e-06,2026-07-23T12:03:59.675895+00:00,converged,,2026-07-23T12:03:59.686135+00:00
1.25,0.06,300,0.1205332173435139,0.1415835703820256,1.094238068211073e-11,-5.2473629608140726e-11,-1101.7736766312655,696.2357975795478,-0.061694749434896806,0.012545523289917253,5.360240199137137e-11,-0.029291785230342666,-0.01986924916445646,1061.7736766312655,1.000000000000002e-06,0.6095683658995129,1.0,0.025,0.012545523289917253,0.01986924916445646,3801,40.0,0.007231993040610833,656.2357975795478,1.000000000000002e-06,0.45996817106936927,-0.2815938160547631,1e-06,2026-07-23T12:03:59.839287+00:00,converged,,2026-07-23T12:03:59.849836+00:00
1.25,0.065,300,0.1183283201500585,0.1506951271590784,2.2193122339864146e-11,-2.4200169645993697e-11,-1042.8959409634276,633.1908552056391,-0.06781858362564976,0.013254000937753044,3.283569536475589e-11,-0.03036208567970437,-0.021850805574047626,1002.8959409634277,1.000000000000002e-06,0.5926644949089079,1.0,0.025,0.013254000937753044,0.021850805574047626,3801,40.0,0.007691340809753803,593.1908552056391,1.0000000000000004e-06,0.4257885094991854,-0.3306856965965357,1e-06,2026-07-23T12:04:00.001515+00:00,converged,,2026-07-23T12:04:00.011812+00:00
1.25,0.07,300,0.1161052740495865,0.1590167354190658,1.0302888750479688e-11,-1.9554210681227424e-11,-992.7639323596821,579.8310046995977,-0.07399625715005692,0.01392348681490758,2.2102413261238908e-11,-0.03132485095488318,-0.023865272309824895,952.7639323596821,1.0000000000000004e-06,0.5771145484302826,1.0,0.025,0.01392348681490758,0.023865272309824895,3801,40.0,0.008127369183471055,539.8310046995977,1.0000000000000004e-06,0.39364860641440763,-0.38258212148727,1e-06,2026-07-23T12:04:00.164825+00:00,converged,,2026-07-23T12:04:00.175220+00:00
1.25,0.075,300,0.1138659433849943,0.1666794103673964,4.309805984314963e-12,-1.756233006244834e-11,-949.7730865007914,534.1079905101046,-0.08022477087031198,0.014553902110867233,1.8083414081550357e-11,-0.03218418885353647,-0.02591229897842962,909.7730865007914,1.0000000000000004e-06,0.5628387443795844,1.0,0.025,0.014553902110867233,0.02591229897842962,3801,40.0,0.008539945753874572,494.1079905101046,1.0000000000000004e-06,0.36347797321195124,-0.43727446630517075,1e-06,2026-07-23T12:04:00.328043+00:00,converged,,2026-07-23T12:04:00.338338+00:00
1.25,0.08,300,0.1116119624209407,0.1737816116443685,1.5255435803496198e-12,-1.6134104469101018e-11,-912.6988066361748,494.512359018006,-0.0865010925992667,0.015145250215065267,1.6206067081047498e-11,-0.03294421216136566,-0.02799151949998135,872.6988066361748,1.0000000000000004e-06,0.54976257868598,1.0,0.025,0.015145250215065267,0.02799151949998135,3801,40.0,0.008928956993675255,454.512359018006,1.0000000000000004e-06,0.33520298759894973,-0.4947502284586881,1e-06,2026-07-23T12:04:00.488751+00:00,converged,,2026-07-23T12:04:00.498990+00:00
1.25,0.085,300,0.1093447708499076,0.1803996647081534,-6.887442005609756e-13,-1.428222123900369e-11,-880.5929299268132,459.9067822322739,-0.09282229877763258,0.015697578155774248,1.429881855586868e-11,-0.03360890015650265,-0.030102580268140892,840.5929299268132,1.0000000000000004e-06,0.5378167752657219,1.0,0.025,0.015697578155774248,0.030102580268140892,3801,40.0,0.009294305522242146,419.9067822322739,1.0000000000000004e-06,0.30874705156256144,-0.5549955974336329,1e-06,2026-07-23T12:04:00.653146+00:00,converged,,2026-07-23T12:04:00.663462+00:00
1.25,0.09,300,0.1070656426164781,0.1865942290233666,-3.6407855896758434e-12,-1.1996591220420072e-11,-852.7122528486989,429.4181044818283,-0.09918563438441859,0.016210956086838653,1.253688640053228e-11,-0.03418204132143278,-0.03224515191804693,812.7122528486989,1.0000000000000004e-06,0.5269403546921338,1.0,0.025,0.016210956086838653,0.03224515191804693,3801,40.0,0.009635907835483027,389.4181044818283,1.0000000000000004e-06,0.284033065633886,-0.6179967035115439,1e-06,2026-07-23T12:04:00.814808+00:00,converged,,2026-07-23T12:04:00.825136+00:00
1.25,0.095,300,0.1047757098421646,0.1924145092150188,-5.791308405056483e-12,-1.1749944767158738e-11,-828.4674815824238,402.36472027878074,-0.10558853385847232,0.016685466013303084,1.3099635684772263e-11,-0.0346672146024151,-0.03441893334196892,788.4674815824238,1.0000000000000004e-06,0.5170771489012986,1.0,0.025,0.016685466013303084,0.03441893334196892,3801,40.0,0.009953692435005638,362.36472027878074,1.0000000000000004e-06,0.26098211335682825,-0.6837402137816385,1e-06,2026-07-23T12:04:00.976176+00:00,converged,,2026-07-23T12:04:00.986489+00:00
