Mach,alpha,analytic_tail_points,ci,cr,delta_kappa_at_match,delta_q_at_match,far_left,far_right,gamma_left_imag,gamma_left_real,gamma_mismatch_at_match,gamma_right_imag,gamma_right_real,left_distance,left_far_amplitude,left_interface_amplitude,matching_y,modal_dy,mu_left,mu_right,n_coordinates,numerical_extent,omega_i,right_distance,right_far_amplitude,right_interface_amplitude,right_log_amplitude_shift,tail_tolerance,timestamp,status,error,updated
1.2,0.05,300,0.1408414697456862,0.0587939705593892,-6.313026490456508e-12,-2.203056140293036e-11,-1042.872737283424,858.3045011843054,-0.04049780302379928,0.01325601677655835,2.291724109044303e-11,-0.029619335708693517,-0.01611173966104967,1002.8727372834239,1.0000000000000004e-06,0.5936812452676942,1.0,0.025,0.01325601677655835,0.01611173966104967,3801,40.0,0.00704207348728431,818.3045011843054,1.0000000000000004e-06,0.5319522914338876,-0.10978874363542213,1e-06,2026-07-23T12:03:59.498418+00:00,converged,,2026-07-23T12:03:59.509751+00:00
1.2,0.055,300,0.1382418349818659,0.0778458489605059,-7.611021188291822e-12,-1.8542379437436196e-11,-987.244151370391,758.8178948262754,-0.04635115698678299,0.014003075656996357,2.0043639358422006e-11,-0.030466052178029404,-0.018226979493169634,947.244151370391,1.0000000000000004e-06,0.5762699639472982,1.0,0.025,0.014003075656996357,0.018226979493169634,3801,40.0,0.007603300924002625,718.8178948262754,1.0000000000000004e-06,0.48986201496727544,-0.16245248896500564,1e-06,2026-07-23T12:03:59.667140+00:00,converged,,2026-07-23T12:03:59.677918+00:00
1.2,0.06,300,0.1356419301356869,0.0926568629074388,9.903094403546087e-10,-3.373647992910289e-10,-936.9474414833206,680.6430986775318,-0.052072085377865604,0.014754951324242942,1.0461968244341667e-09,-0.03139281416004563,-0.02032358243806597,896.9474414833206,1.0000000000000004e-06,0.5592857708512672,1.0,0.025,0.014754951324242942,0.02032358243806597,3801,40.0,0.008138515808141214,640.6430986775318,1.0000000000000004e-06,0.45142423450427516,-0.2142530101397916,1e-06,2026-07-23T12:03:59.840736+00:00,converged,,2026-07-23T12:03:59.851341+00:00
1.2,0.065,300,0.1330421441116264,0.1050524247378762,3.110763001357153e-10,-1.1211416517387107e-10,-892.7786191776137,616.871521605773,-0.05776263156410058,0.01548511203745746,3.306630468297897e-10,-0.03229856733939306,-0.022428115172721107,852.7786191776137,1.0000000000000004e-06,0.5432758392114924,1.0,0.025,0.01548511203745746,0.022428115172721107,3801,40.0,0.008647739367255717,576.871521605773,1.0000000000000004e-06,0.4158753797424442,-0.26723153467646876,1e-06,2026-07-23T12:04:00.012221+00:00,converged,,2026-07-23T12:04:00.023047+00:00
1.2,0.07,300,0.1304428119843612,0.1158243946165708,1.1931042265267422e-10,-5.1617262547543064e-11,-854.2415538752579,563.6359939320026,-0.06345887958539247,0.016183862367689067,1.2999737976767744e-10,-0.03314819742182921,-0.024550330117487668,814.2415538752579,1.0000000000000004e-06,0.5283811841907488,1.0,0.025,0.016183862367689067,0.024550330117487668,3801,40.0,0.009130996838905284,523.6359939320026,1.0000000000000004e-06,0.3828645355162085,-0.3221367295410229,1e-06,2026-07-23T12:04:00.182108+00:00,converged,,2026-07-23T12:04:00.192637+00:00
1.2,0.075,300,0.1278442189910901,0.1254037605689256,5.213778020429771e-11,-3.186781741271183e-11,-820.6338151169562,518.4426602416347,-0.06917622233759457,0.016846808276854527,6.110569458963377e-11,-0.033927265576757175,-0.026694688688309803,780.6338151169562,1.0000000000000004e-06,0.5146221482817328,1.0,0.025,0.016846808276854527,0.026694688688309803,3801,40.0,0.009588316424331758,478.44266024163477,1.000000000000002e-06,0.352173020862607,-0.37931034734764657,1e-06,2026-07-23T12:04:00.356733+00:00,converged,,2026-07-23T12:04:00.367651+00:00
1.2,0.08,300,0.1252466098615217,0.1340569456428095,2.3835943635530654e-11,-2.1578228787122455e-11,-791.2879998573056,479.5649262365191,-0.07492164905021217,0.01747173284692937,3.2152327545383e-11,-0.034629721563682075,-0.028863485791324504,751.2879998573056,1.0000000000000004e-06,0.5019738093035623,1.0,0.025,0.01747173284692937,0.028863485791324504,3801,40.0,0.010019728788921736,439.5649262365191,1.0000000000000004e-06,0.32363641954860584,-0.4389272218183825,1e-06,2026-07-23T12:04:00.523370+00:00,converged,,2026-07-23T12:04:00.534131+00:00
1.2,0.085,300,0.1226501948965649,0.1419628164889307,1.054017984003508e-11,-1.784278627625646e-11,-765.6261356667991,445.75331196886714,-0.0806982178394506,0.01805745767050167,2.0723426675153118e-11,-0.035253432396556296,-0.03105798579754392,725.6261356667991,1.0000000000000004e-06,0.49039341191688285,1.0,0.025,0.01805745767050167,0.03105798579754392,3801,40.0,0.010425266566208017,405.75331196886714,1.0000000000000004e-06,0.2971167982072518,-0.5010826289774437,1e-06,2026-07-23T12:04:00.696325+00:00,converged,,2026-07-23T12:04:00.707041+00:00
1.2,0.09,300,0.1200551554586059,0.1492486582237698,2.774530605265113e-12,-1.561076268252748e-11,-743.1633669201783,416.0748868173168,-0.08650698680708443,0.01860334952398604,1.585540701495062e-11,-0.03579825226206308,-0.03327891389719651,703.1633669201783,1.0000000000000004e-06,0.4798332310869372,1.0,0.025,0.01860334952398604,0.03327891389719651,3801,40.0,0.01080496399127453,376.0748868173168,1.0000000000000004e-06,0.2724917935697001,-0.5658301099875116,1e-06,2026-07-23T12:04:00.862983+00:00,converged,,2026-07-23T12:04:00.873700+00:00
1.2,0.095,300,0.1174616483235438,0.1560090651493015,9.936149125699956e-14,-1.5511415069058287e-11,-723.4974531220213,389.8160600800391,-0.0923479457500509,0.019109080686617184,1.5511733305809295e-11,-0.03626509162430375,-0.03552669409998264,683.4974531220213,1.0000000000000004e-06,0.47024446690306765,1.0,0.025,0.019109080686617184,0.03552669409998264,3801,40.0,0.011158856590736661,349.8160600800391,1.0000000000000004e-06,0.2496482379255755,-0.6331998230813551,1e-06,2026-07-23T12:04:01.034479+00:00,converged,,2026-07-23T12:04:01.045113+00:00
1.2,0.1,300,0.1148698095470125,0.1623167383142573,-2.1480213441282814e-12,-1.5493405169930696e-11,-706.295912328367,366.4203455213522,-0.09822050184771408,0.01957450265337471,1.5641598366358405e-11,-0.03665543223982102,-0.037801574180178085,666.295912328367,9.999999999999987e-07,0.46158020222900015,1.0,0.025,0.01957450265337471,0.037801574180178085,3801,40.0,0.01148698095470125,326.4203455213522,1.0000000000000004e-06,0.22847975941329168,-0.7032081986595838,1e-06,2026-07-23T12:04:01.201582+00:00,converged,,2026-07-23T12:04:01.212166+00:00
1.2,0.105,300,0.1122797576975727,0.1682290694117941,-1.6411212666600505e-12,-1.3398913922824107e-11,-691.2841497060801,345.44674411222286,-0.10412374730165787,0.019999575432286264,1.3499043422521967e-11,-0.036971060099505265,-0.040103695267892765,651.2841497060801,1.0000000000000004e-06,0.4537975624521988,1.0,0.025,0.019999575432286264,0.040103695267892765,3801,40.0,0.011789374558245132,305.44674411222286,1.0000000000000004e-06,0.2088858368307612,-0.7758633334525668,1e-06,2026-07-23T12:04:01.370134+00:00,converged,,2026-07-23T12:04:01.380736+00:00
1.2,0.11,300,0.1096915966196238,0.1737923655519355,-6.034110711095053e-12,-1.0859303040122725e-11,-678.2350669216609,326.5407974268898,-0.11005661278454354,0.020384326103016676,1.2423162020635918e-11,-0.03721391246798904,-0.04243313238201991,638.2350669216609,1.0000000000000004e-06,0.44685602702040417,1.0,0.025,0.020384326103016676,0.04243313238201991,3801,40.0,0.012066075628158618,286.5407974268898,1.0000000000000004e-06,0.19076996129948656,-0.8511681444470413,1e-06,2026-07-23T12:04:01.539339+00:00,converged,,2026-07-23T12:04:01.550071+00:00
1.2,0.115,300,0.1071054177329335,0.1790446749180525,-1.129275839506505e-11,-1.125150320135937e-11,-666.9610910667947,309.41427701013924,-0.11601795784953081,0.020728823640655557,1.59412269433539e-11,-0.037385987869815625,-0.04478991886026885,626.9610910667947,1.0000000000000004e-06,0.44072037643232465,1.0,0.025,0.020728823640655557,0.04478991886026885,3801,40.0,0.012317123039287354,269.41427701013924,1.0000000000000004e-06,0.1740405517507523,-0.9291222791944437,1e-06,2026-07-23T12:04:01.726571+00:00,converged,,2026-07-23T12:04:01.736931+00:00
1.2,0.12,300,0.1045213020226926,0.184017742417762,-2.1568028613083712e-11,-2.574031612856409e-11,-657.3072923383135,293.83020586113696,-0.12200662501644999,0.021033163213393567,3.358189590617561e-11,-0.037489292335677576,-0.04717406145102801,617.3072923383135,1.0000000000000004e-06,0.43535846690541663,1.0,0.025,0.021033163213393567,0.04717406145102801,3801,40.0,0.01254255624272311,253.83020586113693,9.999999999999987e-07,0.15860969729671348,-1.0097233031494413,1e-06,2026-07-23T12:04:01.901390+00:00,converged,,2026-07-23T12:04:01.911767+00:00
1.2,0.125,300,0.1019393220463928,0.1887384029685804,-4.719148335996515e-11,-2.2967440449495058e-11,-649.1462338471274,279.5919343830427,-0.12802147227067037,0.021297456252032526,5.2483706257418306e-11,-0.037525807246334,-0.04958554988218299,609.1462338471274,9.999999999999987e-07,0.430742294838499,1.0,0.025,0.021297456252032526,0.04958554988218299,3801,40.0,0.0127424152557991,239.5919343830427,1.0000000000000004e-06,0.14439354665958098,-1.0929674527304911,1e-06,2026-07-23T12:04:02.071427+00:00,converged,,2026-07-23T12:04:02.081970+00:00
1.2,0.13,300,0.0993595427438833,0.1932295994077387,-5.896767102386846e-11,-3.105675439041278e-11,-642.3737742825206,266.5348673836051,-0.1340613924672452,0.02152182386947376,6.664614181815478e-11,-0.03749747001917002,-0.05202436289852442,602.3737742825206,1.0000000000000004e-06,0.42684758030523057,1.0,0.025,0.02152182386947376,0.05202436289852442,3801,40.0,0.01291674055670483,226.5348673836051,1.0000000000000004e-06,0.13131209192687315,-1.1788501237647742,1e-06,2026-07-23T12:04:02.249013+00:00,converged,,2026-07-23T12:04:02.259644+00:00
1.2,0.135,300,0.0967820232804793,0.1975111409686433,-5.521794826934823e-11,-2.963516237963759e-11,-636.905800266136,254.52017420502128,-0.14012532435325514,0.02170639280039561,6.266789178154873e-11,-0.0374061634037846,-0.054490472178308894,596.905800266136,1.000000000000002e-06,0.4236537466859236,1.0,0.025,0.02170639280039561,0.054490472178308894,3801,40.0,0.013065573142864707,214.52017420502128,1.0000000000000004e-06,0.11928914134516473,-1.2673661812065453,1e-06,2026-07-23T12:04:02.444839+00:00,converged,,2026-07-23T12:04:02.455223+00:00
1.2,0.14,300,0.094206817652732,0.20160028025262,-7.738502894039101e-11,-2.1982426295918955e-11,-632.675614976233,243.42990466993407,-0.14621225851839523,0.02185129258249555,8.044668899315039e-11,-0.037253709573617684,-0.056983844753324964,592.675614976233,1.0000000000000004e-06,0.42114323032617174,1.0,0.025,0.02185129258249555,0.056983844753324964,3801,40.0,0.013188954471382483,203.42990466993407,1.0000000000000004e-06,0.1082521065687969,-1.3585101634609262,1e-06,2026-07-23T12:04:02.617176+00:00,converged,,2026-07-23T12:04:02.627616+00:00
1.2,0.145,300,0.091633975727477,0.2055121596598169,-7.51940801291262e-11,-2.1158005902854882e-11,-629.6320579013361,233.16322648211204,-0.1523212402188901,0.02195665381389399,7.811408899968491e-11,-0.03704186745981729,-0.059504444819151764,589.6320579013361,1.0000000000000004e-06,0.4193021131744623,1.0,0.025,0.02195665381389399,0.059504444819151764,3801,40.0,0.013286926480484164,193.16322648211204,1.0000000000000004e-06,0.09813217282770159,-1.4522764216193822,1e-06,2026-07-23T12:04:02.827478+00:00,converged,,2026-07-23T12:04:02.838013+00:00
1.2,0.15,300,0.089063544049155,0.2092601600195139,-8.216598929022823e-11,-2.256379805221087e-11,-627.7379955844259,223.6334149538904,-0.15845136976752103,0.02202260706393681,8.52078328475901e-11,-0.036772332461940234,-0.06205223456016188,587.7379955844259,1.0000000000000004e-06,0.4181196578337272,1.0,0.025,0.02202260706393681,0.06205223456016188,3801,40.0,0.013359531607373248,183.6334149538904,1.0000000000000004e-06,0.08886411976172191,-1.5486591954992956,1e-06,2026-07-23T12:04:03.021725+00:00,converged,,2026-07-23T12:04:03.032235+00:00
1.2,0.155,300,0.0864955663967861,0.2128561788956414,-2.844128405010693e-11,-2.0039331305454766e-11,-626.9693250844116,214.76548532901361,-0.16460180195565252,0.022049282162101506,3.479197375241373e-11,-0.03644673709301167,-0.06462717494860536,586.9693250844116,1.0000000000000004e-06,0.4175887056320174,1.0,0.025,0.022049282162101506,0.06462717494860536,3801,40.0,0.013406812791501846,174.76548532901361,1.0000000000000004e-06,0.08038634442938924,-1.6476526739483905,1e-06,2026-07-23T12:04:03.193058+00:00,converged,,2026-07-23T12:04:03.203481+00:00
1.2,0.16,300,0.0839300841651744,0.2163108523694062,-7.115519284894845e-11,-3.3486165229579257e-11,-627.3142019562824,206.4942449372137,-0.1707717441600239,0.02203680778968332,7.864085917100427e-11,-0.036066652832576346,-0.06722922569561193,587.3142019562824,1.0000000000000004e-06,0.4177047744120445,1.0,0.025,0.02203680778968332,0.06722922569561193,3801,40.0,0.013428813466427904,166.4942449372137,1.0000000000000004e-06,0.07264059249996582,-1.7492510107574142,1e-06,2026-07-23T12:04:03.365749+00:00,converged,,2026-07-23T12:04:03.376397+00:00
1.2,0.165,300,0.0813671371952737,0.2196337386512064,-4.72298450349129e-11,-3.7091156535051795e-11,-628.7727224998657,198.7627512229889,-0.17696045490381632,0.021985311348671828,6.005341085341949e-11,-0.035633591820335514,-0.06985834625639434,588.7727224998657,1.0000000000000004e-06,0.4184662907026762,1.0,0.025,0.021985311348671828,0.06985834625639434,3801,40.0,0.013425577637220161,158.7627512229889,1.000000000000002e-06,0.06557194708387681,-1.853448370211352,1e-06,2026-07-23T12:04:03.535285+00:00,converged,,2026-07-23T12:04:03.546004+00:00
