chart_id,field_family,Mach,eta,alpha,ci,bc_left_real,bc_left_imag,bc_left_abs,bc_right_real,bc_right_imag,bc_right_abs,gauge_re,gauge_im,gauge_abs,q_center,q_center_abs
ETAEDGE_HM1,pQscaled,0.7447675210237503,0.0255837744474411,0.017072667056905706,0.6316084132789801,2.8153426570583055e-05,-2.0905140900332502e-05,3.5066227965493616e-05,-6.798028531036391e-06,-2.9233682786931577e-05,3.0013686897742576e-05,1.2752874443133777e-06,9.363784920381592e-07,1.5821386620568386e-06,5.280761121126236e-05,5.280761121126236e-05
ETAEDGE_HM1,pQscaled,0.85347123503685,0.042011373043060296,0.02189380498730726,0.5515299069131233,1.198386842769328e-05,-1.7992913998555104e-05,2.1618465640550537e-05,-1.9436240865761345e-05,-3.0477487854949133e-05,3.614754106354211e-05,5.9399078279787076e-05,4.9011106424047155e-06,5.96009344391291e-05,-4.915586964497707e-05,4.915586964497707e-05
ETAEDGE_HM1,pQscaled,0.7723738515377044,0.03779512524604797,0.02400626140858342,0.6030485053891701,3.3074272899349916e-05,-1.3664101768291151e-05,3.578568435778321e-05,-2.7250728202998916e-05,-2.7039847243683478e-05,3.838952365627187e-05,-1.36189723298763e-06,1.6591301574314828e-06,2.1465034247626954e-06,-3.332124442592503e-06,3.332124442592503e-06
ETAEDGE_HM1,pQscaled,0.709387341439724,0.05476597547531127,0.03860009140645153,0.6243747180203499,4.5526855628226986e-05,2.1244871758292305e-05,5.0239816474781323e-05,3.9891383606420136e-05,-6.475620581865025e-06,4.041356391058377e-05,3.622702697803071e-05,-1.24773247883118e-06,3.624850783143625e-05,8.701324754429793e-06,8.701324754429793e-06
ETAEDGE_HM1,pQscaled,0.6898300653696061,0.033781906366348265,0.024457131547832116,0.6566529088904742,4.403952665687198e-05,-9.20093707140255e-06,4.499041176910083e-05,-4.7543481370376545e-05,-2.482478135059602e-05,5.3634432875907626e-05,-2.2168089923058076e-05,7.347711180725634e-07,2.218026373677154e-05,-5.536352866801573e-05,5.536352866801573e-05
ETAEDGE_HM1,pQscaled,0.7976438975334168,0.05864706993103026,0.03537173026665702,0.569773934358904,3.049432625154368e-05,1.319998910095608e-05,3.322865699664892e-05,2.7964316742998643e-05,-1.4628476745625829e-05,3.1559393891519364e-05,-5.53596066132922e-06,-6.225400822767882e-07,5.570854207195324e-06,-2.6333234504716772e-05,2.6333234504716772e-05
ETAEDGE_HM1,pQscaled,0.828025472164154,0.02162825107574463,0.012126754536714855,0.5834918144591462,1.747371471885978e-05,-3.833809286311017e-05,4.2132411163575195e-05,7.280594685684166e-05,-3.0859612307317165e-05,7.907604927839513e-05,-4.04556272226575e-06,-7.702535995628037e-06,8.7003240459038e-06,-0.00011189364275706899,0.00011189364275706899
ETAEDGE_HM1,pQscaled,0.7645006185770035,0.04578651428222656,0.02951503991439569,0.6002684092248728,3.749584150088435e-05,-3.604705751886458e-06,3.766871425224285e-05,-1.3428320290161805e-05,-2.1944616215690608e-05,2.5727144549466082e-05,-4.858268335405924e-07,-5.680007512889494e-07,7.474306427039833e-07,4.563839362555031e-05,4.563839362555031e-05
ETAEDGE_HM1,pQscaled,0.7508246570825577,0.036828541755676264,0.024325309938828418,0.6165949621507708,3.692356057913526e-05,-1.2480030749278709e-05,3.8975639742588106e-05,-3.1140932034939465e-05,-2.6244915636283348e-05,4.0725339099390556e-05,-5.902736431417921e-06,1.1705515100307769e-06,6.017681299007426e-06,1.629160554387013e-07,1.629160554387013e-07
ETAEDGE_HM1,pQscaled,0.8248922657966614,0.050752544403076166,0.028689904287158466,0.5606215850353515,2.4139149329959077e-05,-5.107690198447742e-06,2.467360998186895e-05,-8.512267548767418e-06,-2.495095073032938e-05,2.6363016541532627e-05,-2.1097043242823688e-05,1.020352352445195e-06,2.1121703352540323e-05,-3.1461387910987175e-05,3.1461387910987175e-05
ETAEDGE_HM1,pQscaled,0.8120311379432679,0.029050365686416627,0.016954203355558473,0.5872152362144204,1.7584084460614053e-05,-2.4469440115478078e-05,3.0132267187899693e-05,2.865248533688591e-06,-2.95999215149196e-05,2.9738275048314503e-05,-9.62264321224815e-07,3.4270470730023627e-06,3.5595792257619884e-06,9.056607602849018e-05,9.056607602849018e-05
ETAEDGE_HM1,pQscaled,0.6922518211603165,0.04352478981018066,0.031409926733456085,0.6449019707286862,4.835136947215285e-05,1.8452712356899074e-06,4.838656792712104e-05,-2.0778243209893844e-05,-1.736626112537391e-05,2.7079926446801378e-05,-1.0026538933782803e-05,-1.5179619000043427e-06,1.014079342657798e-05,8.671424082579409e-05,8.671424082579409e-05
ETAEDGE_HM1,pQscaled,0.7175193271040917,0.022536508440971374,0.015697547940361205,0.65181371342217,2.8686626386316394e-05,-2.1113322489627504e-05,3.5618743941625944e-05,1.3145200654439784e-06,-3.0056120177358053e-05,3.0084852054119272e-05,3.408643167213121e-05,-1.841401589430477e-06,3.413613311364406e-05,1.9026380486198216e-06,1.9026380486198216e-06
ETAEDGE_HM1,pQscaled,0.7924768149852752,0.04989794492721557,0.030432858374880415,0.5804017389196852,3.203939535762824e-05,-1.3833221109270936e-06,3.2069244377518304e-05,-4.2622220027808445e-06,-2.1799418023469707e-05,2.2212185001997554e-05,-7.84522777375063e-06,-3.0606655597161057e-07,7.851195804379902e-06,2.149754011349092e-05,2.149754011349092e-05
ETAEDGE_HM1,pQscaled,0.8446224772930145,0.030373642444610594,0.016260905307919356,0.5657631252273104,9.203909868006784e-06,-2.6633925654604793e-05,2.8179388790983527e-05,9.689501071385374e-06,-2.999251968663855e-05,3.1518846237858696e-05,2.071618613186388e-05,4.550825288313575e-06,2.1210148011147486e-05,8.747325921559367e-05,8.747325921559367e-05
ETAEDGE_HM1,pQscaled,0.7253815013170243,0.05703565120697021,0.03926032292858568,0.6125473611568173,4.310605078203833e-05,2.3942953881460766e-05,4.930919442247484e-05,4.946758972596403e-05,-5.587072414570081e-06,4.97821033250098e-05,3.615779735688385e-05,-8.928070828377946e-07,3.616881825811623e-05,-4.332468602397631e-05,4.332468602397631e-05
ETAEDGE_HM1,pQscaled,0.7352390378713608,0.03227637529373169,0.021877182345254705,0.6305543344944241,3.6141675348669625e-05,-1.4790946388031933e-05,3.9051156091238435e-05,-3.3665576488283675e-05,-2.7359916450383226e-05,4.338128707703852e-05,-1.8821593728013397e-08,1.7479841411517866e-06,1.7480854699094696e-06,-1.0972754052198871e-05,1.0972754052198871e-05
ETAEDGE_HM1,pQscaled,0.8404119992256165,0.055304276943206776,0.029972044161220467,0.547681328885258,2.0257664846318088e-05,-1.4314643010519991e-06,2.0308177541841068e-05,-1.2547056686194977e-06,-2.403864748986705e-05,2.4071370120060828e-05,-4.166735867594529e-05,1.0785534212870472e-06,4.1681315436445176e-05,-5.069263206529829e-05,5.069263206529829e-05
ETAEDGE_HM1,pQscaled,0.7826191926002503,0.024500964879989623,0.01525186932097284,0.6095855783272315,2.2112601995141745e-05,-2.6305967202429502e-05,3.436525974659356e-05,1.9009542991697403e-05,-2.964868743301272e-05,3.521941781537108e-05,-2.3225566115558927e-05,-2.3034827657179673e-08,2.3225577538383933e-05,9.425912257951703e-05,9.425912257951703e-05
ETAEDGE_HM1,pQscaled,0.7217297166585923,0.048074634075164796,0.033276059336283234,0.6232576729504324,4.454894915952956e-05,5.644166572055007e-06,4.4905071957535624e-05,-1.0369962469969753e-06,-1.5649536443720634e-05,1.568385641733646e-05,3.212404914076927e-05,-1.7513719305029202e-06,3.217175526510035e-05,9.639440156163082e-05,9.639440156163082e-05
ETAEDGE_HM1,pQscaled,0.7020874682068825,0.02829692780971527,0.020149979568197956,0.6556862718098858,3.646145653204324e-05,-1.4485764279148928e-05,3.923359758152629e-05,-3.790226041036298e-05,-2.794706682232493e-05,4.7091611654162615e-05,1.3468067594724076e-05,1.5137229540477257e-06,1.3552866926140304e-05,-5.88618673949921e-05,5.88618673949921e-05
ETAEDGE_HM1,pQscaled,0.8077987730503082,0.04413739681243896,0.02601715694387099,0.5765885513789212,2.7291069679419495e-05,-1.0938707199636995e-05,2.94016632088445e-05,-1.9257429022761092e-05,-2.6811978030804237e-05,3.3011069938598024e-05,-2.2788080615843143e-06,1.6103602988380532e-06,2.790381062438506e-06,-2.3452514197215384e-05,2.3452514197215384e-05
ETAEDGE_HM1,pQscaled,0.8150567018985748,0.03613667488098145,0.020936909987220417,0.5791268532450661,2.1117688952589607e-05,-1.8964155851616514e-05,2.8383022986685654e-05,-1.9023794734392943e-05,-2.943298941294792e-05,3.50457648208599e-05,2.6351657008483187e-05,3.868271424908019e-06,2.6634063732549355e-05,3.382166793530067e-06,3.382166793530067e-06
ETAEDGE_HM1,pQscaled,0.7550571078062058,0.05127275943756103,0.03361744773118843,0.6006516391392867,3.9116693265883e-05,6.660570845680141e-06,3.967970383013841e-05,8.47632916749585e-06,-1.614169511753216e-05,1.823190822221038e-05,3.355450916409097e-05,-1.4486018241577055e-06,3.358576383660223e-05,6.48078236009219e-05,6.48078236009219e-05
ETAEDGE_HM1,pQscaled,0.7630805176496506,0.021033963561058043,0.013594322795254654,0.6246041829190727,2.5218251697405243e-05,-2.928191917296927e-05,3.864441756743123e-05,4.150356832964447e-05,-3.055308456568821e-05,5.1536755433103885e-05,-1.1659062171265333e-07,-5.57443701600731e-06,5.575656142419816e-06,2.5050983765070693e-05,2.5050983765070693e-05
ETAEDGE_HM1,pQscaled,0.8350483429431915,0.04656071186065673,0.025616613034759095,0.558293626671439,2.017680423168974e-05,-1.1595728462510148e-05,2.327153513587363e-05,-1.7736753316972327e-05,-2.8062552753924856e-05,3.319788073497982e-05,6.814972298041511e-06,2.5653786519417784e-06,7.281827727357453e-06,-5.699594502117742e-05,5.699594502117742e-05
ETAEDGE_HM1,pQscaled,0.7990639126300811,0.033243387937545776,0.01998745709298904,0.5914069346047716,2.3519663682051187e-05,-1.979360115583474e-05,3.074022163929629e-05,-1.7302401995631652e-05,-2.9220140997828953e-05,3.395864771676639e-05,1.4178694982325268e-05,3.5497226856877036e-06,1.4616289629967711e-05,2.8923237875064407e-05,2.8923237875064407e-05
ETAEDGE_HM1,pQscaled,0.6828071070834995,0.05931819438934326,0.04333779546665515,0.6346102232525306,4.9889428924602944e-05,3.75469656262115e-05,6.243980898560563e-05,8.736873370372844e-05,3.5465939082179166e-06,8.744068822546413e-05,-0.00021041979518932052,9.068927716898625e-07,0.00021042174949851295,-0.0002165919004248956,0.0002165919004248956
ETAEDGE_HM1,pQscaled,0.7079892963171006,0.03954481363296508,0.027927463373712606,0.6395647410971078,4.541824673928558e-05,-5.309449624989692e-06,4.572753428942926e-05,-3.341099487803986e-05,-2.1980027758649074e-05,3.9992701821849814e-05,-1.7689283720589977e-05,-5.294158726941185e-07,1.7697204290898322e-05,3.388270137143299e-05,3.388270137143299e-05
ETAEDGE_HM1,pQscaled,0.7794187808036804,0.05288399457931518,0.033131996244072766,0.5851830582798294,3.460957686844264e-05,5.664838021898056e-06,3.507011834634982e-05,9.54321755795116e-06,-1.7648579180467967e-05,2.006353280077152e-05,1.3272487211946071e-05,-1.0205918616186483e-06,1.3311668736085428e-05,3.673939472952255e-05,3.673939472952255e-05
ETAEDGE_HM1,pQscaled,0.8548693633079529,0.02738877534866333,0.014210482630324645,0.562104123236986,6.5704689496127165e-06,-3.172034222864263e-05,3.239369033191547e-05,3.4018981383636355e-05,-3.003310602986997e-05,4.5379274478351994e-05,3.2318814378040628e-06,2.1734359549351913e-06,3.8947248270227646e-06,5.786193434274226e-05,5.786193434274226e-05
ETAEDGE_HM1,pQscaled,0.7377226775884629,0.04002616643905639,0.027021820329177056,0.621257037130004,4.0986261268599085e-05,-7.901462295502448e-06,4.174094775140009e-05,-2.874582349966093e-05,-2.3700885673456646e-05,3.725660143357042e-05,-9.649920961307679e-06,-3.784374515408001e-08,9.649995166244001e-06,2.7582019266744404e-05,2.7582019266744404e-05
ETAEDGE_HM1,pQscaled,0.7405104583501816,0.03816835641860962,0.025650846814960052,0.6214010405462763,3.962759446351252e-05,-1.0180291705568027e-05,4.091435667556152e-05,-3.155547183865572e-05,-2.498300745782555e-05,4.0247962241559025e-05,-9.672283366457535e-06,5.225512386476975e-07,9.686388662347972e-06,1.0219444050985765e-05,1.0219444050985765e-05
ETAEDGE_HM1,pQscaled,0.8576406645774841,0.05424076795578002,0.02789328475330849,0.5391351865728286,1.483482533554863e-05,-6.203346502210965e-06,1.6079600447857173e-05,-9.639454698006766e-06,-2.7043629327006555e-05,2.8710224207613804e-05,-2.4929807790452507e-05,2.3504327253504823e-06,2.5040364423572293e-05,-8.561346971816368e-05,8.561346971816368e-05
