point_id,p1e_group,Mach,eta,alpha,gep_regime,ci_ref,solver_family,config,ci,omega_i,success,mismatch,stage1_mismatch,stage2_mismatch,y_limit,runtime_s,rtol,atol,min_L,max_L,match,n_scan,robust_source,error,abs_err_vs_ci_ref,abs_delta_solver_strict,branch_shift_gt_1e3,p_overlap_801,p_rel_l2_801,u_rel_l2_801,v_rel_l2_801,rho_rel_l2_801,metric_ymin_801,metric_ymax_801,metric_n_801,p_overlap_1601,p_rel_l2_1601,u_rel_l2_1601,v_rel_l2_1601,rho_rel_l2_1601,metric_ymin_1601,metric_ymax_1601,metric_n_1601,p_overlap_3201,p_rel_l2_3201,u_rel_l2_3201,v_rel_l2_3201,rho_rel_l2_3201,metric_ymin_3201,metric_ymax_3201,metric_n_3201
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,robust,robust_nominal,0.5061240761304341,0.010260322737555016,True,1.3826999802253343e-07,,,,1.9899813539814204,,,,,,,primary,,5.695618289003335e-06,,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_nominal,0.5061240761304341,0.010260322737555016,True,1.3826999802253343e-07,,,,1.9870607979828492,1e-08,1e-10,8.0,80.0,0.0,81.0,,,5.695618289003335e-06,1.4873516763436179e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_tol_strict,0.5061240748549534,0.01026032271169803,True,1.3826825491793072e-07,,,,3.374141272972338,1e-10,1e-12,8.0,80.0,0.0,81.0,,,5.696893769724376e-06,1.487479224415722e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_scan_dense,0.5061389513113783,0.010260624292380137,True,4.2625022930774595e-08,,,,3.6260177770163864,1e-08,1e-10,8.0,80.0,0.0,161.0,,,9.179562655226015e-06,1.6641807931705443e-09,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_L40,0.5061240769784372,0.010260322754746028,True,1.3827115395237746e-07,,,,1.8330086109926924,1e-08,1e-10,40.0,40.0,0.0,81.0,,,5.69477028589116e-06,1.4872668760324004e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_L80,0.5061240761304341,0.010260322737555016,True,1.3826999802253343e-07,,,,1.9990921510616317,1e-08,1e-10,80.0,80.0,0.0,81.0,,,5.695618289003335e-06,1.4873516763436179e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_L120,0.5061240761390804,0.010260322737730298,True,1.3827001018641445e-07,,,,1.8441476869629696,1e-08,1e-10,120.0,120.0,0.0,81.0,,,5.695609642697441e-06,1.4873508117130285e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_match_m05,0.5061212804214599,0.010260266061973456,True,3.171885163871118e-07,,,,1.996193737955764,1e-08,1e-10,8.0,80.0,-0.5,81.0,,,8.491327263215886e-06,1.766922573764873e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_match_p05,0.5061212804214599,0.010260266061973456,True,3.171885163871118e-07,,,,1.9965338120236993,1e-08,1e-10,8.0,80.0,0.5,81.0,,,8.491327263215886e-06,1.766922573764873e-05,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0277,stratified_extreme_longwave_map20_N301,0.9225397831166824,0.0525323709881028,0.0202723466862122,extreme_longwave_map20_N301,0.5061297717487231,primary,primary_strict_ref,0.5061389496471975,0.010260624258643287,True,4.2622025869652096e-08,,,,6.283839888055809,1e-10,1e-12,120.0,120.0,0.0,161.0,,,9.177898474432844e-06,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
