point_id,p1e_group,Mach,eta,alpha,gep_regime,ci_ref,solver_family,config,ci,omega_i,success,mismatch,stage1_mismatch,stage2_mismatch,y_limit,runtime_s,rtol,atol,min_L,max_L,match,n_scan,robust_source,error,abs_err_vs_ci_ref,abs_delta_solver_strict,branch_shift_gt_1e3,p_overlap_801,p_rel_l2_801,u_rel_l2_801,v_rel_l2_801,rho_rel_l2_801,metric_ymin_801,metric_ymax_801,metric_n_801,p_overlap_1601,p_rel_l2_1601,u_rel_l2_1601,v_rel_l2_1601,rho_rel_l2_1601,metric_ymin_1601,metric_ymax_1601,metric_n_1601,p_overlap_3201,p_rel_l2_3201,u_rel_l2_3201,v_rel_l2_3201,rho_rel_l2_3201,metric_ymin_3201,metric_ymax_3201,metric_n_3201
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,robust,robust_nominal,0.4945358457822504,0.0061876261307380696,True,9.094033636487982e-09,,,,1.9009267219807953,,,,,,,primary,,6.50319256939591e-06,,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_nominal,0.4945358457822504,0.0061876261307380696,True,9.094033636487982e-09,,,,1.9005038930336013,1e-08,1e-10,8.0,80.0,0.0,81.0,,,6.50319256939591e-06,9.498028227028499e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_tol_strict,0.49453584199670775,0.006187626083373409,True,9.084173425858225e-09,,,,3.1818183430004865,1e-10,1e-12,8.0,80.0,0.0,81.0,,,6.50697811205303e-06,9.494242684371379e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_scan_dense,0.49452634945548957,0.0061875073128199905,True,5.7774492499243664e-08,,,,3.5706457420019433,1e-08,1e-10,8.0,80.0,0.0,161.0,,,1.5999519330234246e-05,1.7014661901626482e-09,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_L40,0.4945358465881221,0.006187626140821126,True,9.096129525488529e-09,,,,1.7715716100065038,1e-08,1e-10,40.0,40.0,0.0,81.0,,,6.502386697693208e-06,9.498834098731201e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_L80,0.4945358457822504,0.0061876261307380696,True,9.094033636487982e-09,,,,1.907061183010228,1e-08,1e-10,80.0,80.0,0.0,81.0,,,6.50319256939591e-06,9.498028227028499e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_L120,0.4945358478842973,0.006187626157038853,True,9.103385158147344e-09,,,,1.8605477289529517,1e-08,1e-10,120.0,120.0,0.0,81.0,,,6.50109052252601e-06,9.5001302738984e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_match_m05,0.49453215254439115,0.0061875799209935595,True,3.183111729905238e-08,,,,1.9137729529757053,1e-08,1e-10,8.0,80.0,-0.5,81.0,,,1.0196430428655034e-05,5.804790367769375e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_match_p05,0.49453215254439115,0.0061875799209935595,True,3.183111729905238e-08,,,,1.9014137299964204,1e-08,1e-10,8.0,80.0,0.5,81.0,,,1.0196430428655034e-05,5.804790367769375e-06,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,primary,primary_strict_ref,0.4945263477540234,0.006187507291531268,True,5.776966868157457e-08,,,,6.112953600008041,1e-10,1e-12,120.0,120.0,0.0,161.0,,,1.600122079642441e-05,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,mstab17,mstab_nominal,0.49454234897481986,0.006187707498599711,True,7.649726301590194e-07,7.649726301590194e-07,2.8398992587956425e-29,80.0,3.816032139933668,1e-10,1e-12,10.0,80.0,1.0,61.0,,,5.551115123125783e-17,2.5746958084327254e-05,False,0.9999999999987241,1.5973525719692528e-06,0.00021265147533312993,3.2821888248014065e-05,1.597352571967909e-06,-12.0,12.0,801.0,0.9999999999987251,1.5967690934272147e-06,0.00021953572146788959,3.273431430211552e-05,1.5967690934254076e-06,-12.0,12.0,1601.0,0.9999999999987255,1.5965628692931598e-06,0.00022014118103259387,3.273391249875451e-05,1.596562869289874e-06,-12.0,12.0,3201.0
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,mstab17,mstab_tol_strict,0.49454234892332893,0.006187707497955457,True,7.649703153308065e-07,7.649703153308065e-07,2.8398992587956425e-29,80.0,8.162080090958625,1e-12,1e-14,10.0,80.0,1.0,61.0,,,5.149086712563644e-11,2.574700957524989e-05,False,0.9999999999987241,1.597353291926342e-06,0.0002126513352308346,3.282188969749309e-05,1.5973532919203195e-06,-12.0,12.0,801.0,0.9999999999987251,1.5967698107953841e-06,0.00021953557628942764,3.273431562617531e-05,1.5967698107962047e-06,-12.0,12.0,1601.0,0.9999999999987257,1.5965635851822595e-06,0.00022014103607950126,3.273391350570022e-05,1.5965635851804845e-06,-12.0,12.0,3201.0
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,mstab17,mstab_scan_dense,0.4945579836758074,0.006187903119777026,True,8.131923962331051e-07,8.131923962331051e-07,1.262177448353619e-29,80.0,6.5843270539771765,1e-10,1e-12,10.0,80.0,1.0,121.0,,,1.5634700987587902e-05,1.0112257096794863e-05,False,0.9999999999993507,1.1395659502800808e-06,0.00021131275748231452,2.8600295489354238e-05,1.139565950273927e-06,-12.0,12.0,801.0,0.9999999999993506,1.1398897856163107e-06,0.00021834225531913403,2.8546340265650736e-05,1.1398897856138488e-06,-12.0,12.0,1601.0,0.9999999999993504,1.1399109967183082e-06,0.00021899210828407273,2.8553401145668856e-05,1.139910996717979e-06,-12.0,12.0,3201.0
OFFGRID_0308,stratified_extreme_longwave_map20_N301,0.9568854584479048,0.04307563608273,0.0125119871158188,extreme_longwave_map20_N301,0.4945423489748198,mstab17,mstab_L40,0.49452697322154016,0.006187515117372779,True,3.7913701222781756e-07,3.7913701222781756e-07,7.888609052210118e-31,40.0,3.90433055406902,1e-10,1e-12,40.0,40.0,1.0,61.0,,,1.537575327964502e-05,4.1122711364027786e-05,False,0.9999999999972412,2.348970859174149e-06,0.000293989618816022,4.5564508737334295e-05,2.3489708591667496e-06,-12.0,12.0,801.0,0.9999999999972401,2.349506994276122e-06,0.00029447799528807306,4.556140196693897e-05,2.3495069942684797e-06,-12.0,12.0,1601.0,0.9999999999972399,2.3495065150461757e-06,0.0002951183421162033,4.556770898184047e-05,2.349506515042897e-06,-12.0,12.0,3201.0
