task_index,role,Mach,alpha,modal_setting,is_modal_reference,p_rel_l2_core,p_rel_l2_amp_mask,modulus_rel_l2_amp_mask,kappa_rel_l2_amp_mask,q_rel_l2_amp_mask,alignment_real,alignment_imag,comparison_core_limit,comparison_amplitude_threshold
27,low_alpha,1.55,0.05,modal_coarse,False,4.299679865879396e-06,4.299679865879396e-06,8.910940485453419e-07,4.793680624218414e-05,5.0694082571869514e-05,1.0000007307410332,-3.941202967632443e-06,20.0,0.001
27,low_alpha,1.55,0.05,modal_nominal,False,8.707493837624361e-07,8.707493837624361e-07,1.891558524150229e-07,9.913454354283334e-06,1.0482140417735726e-05,1.0000001359249875,-7.881827348477371e-07,20.0,0.001
27,low_alpha,1.55,0.05,modal_strict,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.001
