y,Mach,eta,alpha,ci_ref,ci_pred,p_ref_real,p_ref_imag,p_pred_real,p_pred_imag,q_ref_real,q_ref_imag,q_pred_real,q_pred_imag,rho_ref_real,rho_ref_imag,rho_pred_real,rho_pred_imag,u_ref_real,u_ref_imag,u_pred_real,u_pred_imag,v_ref_real,v_ref_imag,v_pred_real,v_pred_imag,gamma_ref_real,gamma_ref_imag,gamma_pred_real,gamma_pred_imag
-20.0,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00018582565015882793,-1.5828380731528798e-05,-0.007436311022025261,2.7784654193171104e-05,8.282961132383628e-05,-7.407891242405434e-06,-4.147865528498749e-05,-1.0442980500429493e-05,1.8582565015882796e-06,-1.58283807315288e-07,-7.436311022025262e-05,2.778465419317111e-07,0.00015243603561143992,-7.96945141414583e-05,-0.006316488282570579,0.0026735051201688654,-8.00073208193355e-05,-0.00015147242127586618,1.3168857574709716e-05,8.712324935549346e-05,0.4458987596392126,-0.001883679173571302,0.005572528911081786,0.001425143630735211
-19.992,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00018648946988424818,-1.588775469335868e-05,-0.007435684316463442,2.8293579212553403e-05,8.312549587452985e-05,-7.435616441732026e-06,-3.9988580437866015e-05,-1.0403326139264973e-05,1.8648946988424822e-06,-1.5887754693358685e-07,-7.435684316463443e-05,2.829357921255341e-07,0.00015297956968157681,-7.998161259964475e-05,-0.0063157737660438605,0.002673714763227536,-8.029552253792636e-05,-0.00015201250708173422,1.2058312903473811e-05,8.4260452383507e-05,0.4458987596392125,-0.0018836791735713102,0.0053725272019324935,0.0014195511420319108
-19.984,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.000187155660911329,-1.5947350870735937e-05,-0.007435060859992466,2.8802626837392e-05,8.342243736710982e-05,-7.463445193467113e-06,-3.849566564471176e-05,-1.0364323380746763e-05,1.8715566091132903e-06,-1.594735087073594e-07,-7.435060859992468e-05,2.880262683739201e-07,0.00015352504176143064,-8.026974524140589e-05,-0.006315061969968809,0.0026739256683784053,-8.058476233051006e-05,-0.00015255451855805514,1.0944269946914176e-05,8.139277791640612e-05,0.4458987596392126,-0.0018836791735712993,0.005172108069972431,0.0014140158201017732
-19.976,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.0001878242317106984,-1.600717009362301e-05,-0.0074344405994319,2.9311789724023376e-05,8.372043957705532e-05,-7.491377883645871e-06,-3.699993041507087e-05,-1.032597202848464e-05,1.8782423171069844e-06,-1.6007170093623012e-07,-7.4344405994319e-05,2.931178972402338e-07,0.00015407245876095503,-8.055891579176781e-05,-0.006314352851719399,0.0026741378104234974,-8.087504393582872e-05,-0.00015309846257062872,9.826744605046057e-06,7.852026286727924e-05,0.4458987596392126,-0.0018836791735713037,0.004971274322981332,0.00140853758074286
-19.968,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00018849519078324226,-1.6067213195076377e-05,-0.0074338234797081655,2.982106051924856e-05,8.401950629333157e-05,-7.5194148997400894e-06,-3.550139425859305e-05,-1.0288271819541246e-05,1.884951907832423e-06,-1.606721319507638e-07,-7.433823479708167e-05,2.9821060519248564e-07,0.00015462182761474052,-8.084912798917272e-05,-0.006313646367062426,0.002674351163482121,-8.116637110608888e-05,-0.00015364434600973346,8.705752904410938e-06,7.564294409644937e-05,0.4458987596392126,-0.0018836791735713026,0.004770028766263233,0.0014031163323329297
-19.96,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.0001891685466602121,-1.612748101125806e-05,-0.007433209443860837,3.0330431860544832e-05,8.431964131843802e-05,-7.547556630663516e-06,-3.4000076682990984e-05,-1.025122242413686e-05,1.8916854666021215e-06,-1.6127481011258062e-07,-7.433209443860837e-05,3.0330431860544837e-07,0.00015517315528210216,-8.114038558552725e-05,-0.006312942470162781,0.0026745657009932863,-8.145874760701009e-05,-0.00015419217579021397,7.581310997013478e-06,7.276085840736188e-05,0.4458987596392125,-0.0018836791735713032,0.004568374202071956,0.0013977519757858165
-19.952,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00018984430790333385,-1.6187974381447163e-05,-0.007432598433046552,3.083989637646917e-05,8.462084846845671e-05,-7.575803466777209e-06,-3.249599719178519e-05,-1.0214823446714379e-05,1.8984430790333388e-06,-1.6187974381447166e-07,-7.432598433046553e-05,3.083989637646918e-07,0.0001557264487471679,-8.143269234625088e-05,-0.006312241113586644,0.0026747813957174495,-8.175217721787342e-05,-0.0001547419588515686,6.453435156503194e-06,6.98740425431472e-05,0.44589875963921266,-0.0018836791735713022,0.004366313429007938,0.001392444404691189
-19.944,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00019052248310491655,-1.6248694148051502e-05,-0.007431990386545644,3.134944668676993e-05,8.492313157310072e-05,-7.6041557998949185e-06,-3.0989175281590035e-05,-1.0179074425125002e-05,1.9052248310491658e-06,-1.6248694148051506e-07,-7.431990386545646e-05,3.1349446686769937e-07,0.00015628171501896686,-8.172605205032474e-05,-0.006311542248307078,0.002674998219738965,-8.204666373157043e-05,-0.00015529370215803707,5.322141777561783e-06,6.698253318081603e-05,0.44589875963921266,-0.0018836791735712974,0.004163849241352145,0.0013871935052004792
-19.936,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00019120308088796164,-1.6309641156619214e-05,-0.007431385241765727,3.185907540274484e-05,8.5226494475763e-05,-7.632614023288485e-06,-2.9479630440538807e-05,-1.0143974831924826e-05,1.9120308088796166e-06,-1.6309641156619216e-07,-7.431385241765728e-05,3.1859075402744845e-07,0.00015683896113151825,-8.202046849034033e-05,-0.006310845823706951,0.0026752161444676716,-8.234221095465211e-05,-0.00015584741269868908,4.18744737218605e-06,6.408636692929867e-05,0.4458987596392127,-0.00188367917357131,0.003960984428553316,0.001381999156198094
-19.928,0.1,0.45,0.44774434669797897,0.41897004965889123,0.4188593958570573,0.00019188610990627259,-1.6370816255850472e-05,-0.007430782934249658,3.236877512747139e-05,8.553094103356508e-05,-7.661178531693245e-06,-2.7967382145242186e-05,-1.010952407383387e-05,1.918861099062726e-06,-1.6370816255850476e-07,-7.430782934249659e-05,3.2368775127471396e-07,0.00015739819414392034,-8.231594547254859e-05,-0.00631015178758564,0.0026754351406419225,-8.263882270737808e-05,-0.00015640309748751247,3.0493685682951955e-06,6.118558032323549e-05,0.44589875963921266,-0.001883679173571301,0.0037577217745159834,0.0013768612292236063
