case_id,solver,sweep_type,Mach,alpha,Ly,rtol,atol,accuracy_label,accuracy_order,run_id,config_hash,regime,sweep_name,reference_policy,max_step,matching_y,n_points,cr,ci,omega_i,runtime_seconds,stage1_mismatch,stage2_mismatch,solver_success,spectral_success,modal_reconstruction_success,branch_distance,branch_relative_distance,branch_check_passed,overall_validated,converged,mode_file,error_message,reference_cr,reference_ci,reference_omega_i,branch_identifier,reference_run_id,is_reference_run,core_threshold,abs_error_cr,abs_error_ci,abs_error_omega_i,complex_error_c,modal_error_message,mode_error_p_core,mode_error_p_full,mode_error_rho_core,mode_error_rho_full,mode_error_u_core,mode_error_u_full,mode_error_v_core,mode_error_v_full,mode_error_max_core,mode_error_max_full,alignment_real,alignment_imag,phase_alignment_residual
subsonic_M060,subsonic_mstab17,shooting_accuracy,0.6,0.37,80.0,1e-06,1e-08,coarse_1e-6,0,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__6ed88270eb5e,6ed88270eb5ed4a10126c70616b0e86911c598cf272f17bfd4a87775ed724c26,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3295459999892798,0.12193201999603352,0.6952956250170246,2.233415361111657e-05,1.262177448353619e-29,True,True,True,0.0006020033938773928,0.001830109076645805,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__6ed88270eb5e/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df,False,0.001,0.0,1.189267578860509e-08,4.400290049000333e-09,1.189267578860509e-08,,8.211529655682332e-08,8.211529125303394e-08,8.211529654157989e-08,8.21152912377905e-08,6.435978422669005e-07,6.435976879823907e-07,1.7430915278077583e-07,1.743091106416116e-07,6.435978422669005e-07,6.435976879823907e-07,0.9999999200943277,-1.0817231087725401e-07,3.882741934442764e-07
subsonic_M060,subsonic_mstab17,shooting_accuracy,0.6,0.37,80.0,1e-08,1e-10,standard_1e-8,1,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__58851fa0f24e,58851fa0f24e7fbb15446c2631f94fe5ef3d53bdb919455d2165a23b92bcf354,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3295460117735958,0.12193202435623045,1.1915818329434842,2.217440951941934e-05,1.268349496076068e-24,True,True,True,0.0006020151781934158,0.0018301449013337307,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__58851fa0f24e/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df,False,0.001,0.0,1.083597656048596e-10,4.0093123265805275e-11,1.083597656048596e-10,,5.158868697655078e-10,5.158879176058967e-10,5.158868716711032e-10,5.158879195115005e-10,4.659289772194498e-09,4.65928877086333e-09,1.561898688346906e-09,1.5618985680511867e-09,4.659289772194498e-09,4.65928877086333e-09,0.9999999995668108,-1.0289057970917962e-09,2.835720059481542e-09
subsonic_M060,subsonic_mstab17,shooting_accuracy,0.6,0.37,80.0,1e-10,1e-12,strict_1e-10,2,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__0d1cf95854ce,0d1cf95854ce908d52881c718cc44b6819bdf5e12ba6a51bb1ed34797d2f45b7,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3295460118819257,0.12193202439631251,2.332270082901232,2.21724452119063e-05,6.184669496932733e-28,True,True,True,0.0006020152865233164,0.0018301452306600042,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__0d1cf95854ce/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df,False,0.001,0.0,2.986499936241671e-14,1.1060596882828122e-14,2.986499936241671e-14,,5.001907792970712e-12,5.001913549861814e-12,5.001909087485853e-12,5.0019148443559835e-12,4.32624368545407e-11,4.32624272203044e-11,1.4352060755759154e-11,1.4352057680374513e-11,4.32624368545407e-11,4.32624272203044e-11,0.9999999999960179,1.1293912201557454e-12,2.6330396206227727e-11
subsonic_M060,subsonic_mstab17,shooting_accuracy,0.6,0.37,80.0,1e-12,1e-14,reference_1e-12,3,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df,dcd8e98e31dfac48dc9692b102456e814b1b2c3cc52eea5b8b1215c3b9980dd0,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3295460118819556,0.12193202439632357,4.848322166013531,2.2172422879261705e-05,3.155443620884047e-28,True,True,True,0.0006020152865531814,0.0018301452307507948,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63,subsonic_M060__subsonic_mstab17__shooting_accuracy__direct__dcd8e98e31df,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M070,subsonic_mstab17,shooting_accuracy,0.7,0.3,80.0,1e-06,1e-08,coarse_1e-6,0,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__51b6e4fd342a,51b6e4fd342a8524439e8accc81958a6d428de9dab6541424c816b592884ce71,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3328903309740195,0.09986709929220584,0.665291375014931,1.596701328462449e-05,4.089454932665725e-27,True,True,True,3.285501647981581e-05,9.86864774289208e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__51b6e4fd342a/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68,False,0.001,0.0,1.3469879062144585e-07,4.040963719198487e-08,1.3469879062144585e-07,,5.6137133070214466e-08,5.614001842064264e-08,5.613713307344039e-08,5.614001842386838e-08,6.877429448905852e-07,6.877429619488878e-07,2.900638962300647e-07,2.900642161141911e-07,6.877429448905852e-07,6.877429619488878e-07,0.9999999611899976,-1.6620499436797096e-06,4.4859223267075133e-07
subsonic_M070,subsonic_mstab17,shooting_accuracy,0.7,0.3,80.0,1e-08,1e-10,standard_1e-8,1,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__db390382eda4,db390382eda43bd91ba42b8f3dada76255bda9fedeb9c7641fe6d8d823ba4b55,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.33289046557603263,0.09986713967280979,1.0318525830516592,1.578743319990081e-05,1.139115147139141e-27,True,True,True,3.272041446666929e-05,9.828217391744845e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__db390382eda4/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68,False,0.001,0.0,9.677747492276012e-11,2.903324802794316e-11,9.677747492276012e-11,,5.188120004469323e-10,5.188119193102412e-10,5.188119984223469e-10,5.188119172856567e-10,5.401801478650539e-09,5.401800370720572e-09,2.482673551637796e-09,2.482672802587985e-09,5.401801478650539e-09,5.401800370720572e-09,0.999999999676913,-1.1686552855377387e-09,3.5516602782965734e-09
subsonic_M070,subsonic_mstab17,shooting_accuracy,0.7,0.3,80.0,1e-10,1e-12,strict_1e-10,2,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__0a19b041ce11,0a19b041ce1157906d8c8ea86cd8315ea1e530cdf742cb9cb0c4d4c65e3257e3,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3328904656747563,0.09986713970242687,2.0113791250623763,1.578594880081488e-05,1.262177448353619e-29,True,True,True,3.2720315743028916e-05,9.828187738165723e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__0a19b041ce11/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68,False,0.001,0.0,1.946165451016668e-12,5.838385330747542e-13,1.946165451016668e-12,,5.864956764524748e-12,5.8649624290228765e-12,5.864950678793566e-12,5.864956343306028e-12,4.170586430265199e-11,4.170585638343142e-11,2.2294642436200955e-11,2.229464369955078e-11,4.170586430265199e-11,4.170585638343142e-11,0.9999999999962762,2.5719451740301166e-11,2.7968092131843047e-11
subsonic_M070,subsonic_mstab17,shooting_accuracy,0.7,0.3,80.0,1e-12,1e-14,reference_1e-12,3,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68,1aea04152d6818cad8678b2528f9e2fada81e2d6c31048108f0b9fb985387ee9,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.3328904656728101,0.09986713970184304,4.4842870839638636,1.5785931660604383e-05,6.184669496932733e-28,True,True,True,3.272031768919437e-05,9.828188322734637e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70,subsonic_M070__subsonic_mstab17__shooting_accuracy__direct__1aea04152d68,True,0.001,0.0,0.0,0.0,0.0,,1.457570233906978e-16,1.4575703328128036e-16,1.4742564423837968e-16,1.4742565376817344e-16,1.5671734571371628e-16,1.5671734970044865e-16,1.6243040285600522e-16,1.624304058617592e-16,1.6243040285600522e-16,1.624304058617592e-16,0.9999999999999999,0.0,1.5319545527539448e-16
subsonic_M080,subsonic_mstab17,shooting_accuracy,0.8,0.3,80.0,1e-06,1e-08,coarse_1e-6,0,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9c3d9dd6316c,9c3d9dd6316cf35f78817d2cf1638fb96eaeaad6795e0dc210fd060bdca09f7e,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.25783726067452434,0.0773511782023573,0.6776832910254598,1.2723173950406349e-05,7.888609052210118e-29,True,True,True,0.0017004093139921794,0.006638675008926082,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9c3d9dd6316c/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849,False,0.001,0.0,8.354377678543301e-08,2.506313302730323e-08,8.354377678543301e-08,,9.197555160041802e-08,9.197764596968595e-08,9.197555160685928e-08,9.19776459761271e-08,8.051428093990212e-07,8.05142813356788e-07,3.0677957250790794e-07,3.0677998876108394e-07,8.051428093990212e-07,8.05142813356788e-07,1.000000030748056,-1.4533490046114026e-06,5.042800821535765e-07
subsonic_M080,subsonic_mstab17,shooting_accuracy,0.8,0.3,80.0,1e-08,1e-10,standard_1e-8,1,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__a02cf96958a0,a02cf96958a00e371a6328d1636f0e4f23cf9dcd7337cb15b305f8e1c9ffde21,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.25783734477313,0.07735120343193899,1.0817355830222368,1.2599063156136798e-05,2.8398992587956425e-29,True,True,True,0.0017004934125978144,0.006639003343584638,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__a02cf96958a0/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849,False,0.001,0.0,5.548288495305087e-10,1.6644866041026773e-10,5.548288495305087e-10,,5.895713454123825e-10,5.89582988952822e-10,5.895713465457802e-10,5.895829900861753e-10,5.903327735402509e-09,5.903327250511055e-09,3.19232286121238e-09,3.1923235263533348e-09,5.903327735402509e-09,5.903327250511055e-09,1.0000000002986529,9.499005433797599e-09,3.788923636993518e-09
subsonic_M080,subsonic_mstab17,shooting_accuracy,0.8,0.3,80.0,1e-10,1e-12,strict_1e-10,2,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__b0bd67211dc2,b0bd67211dc290b76943c8aed79a367b0fb19b5587a9ac7b795cbf1c5cad78fb,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.25783734422394616,0.07735120326718385,2.162241292069666,1.2598319477864108e-05,3.1554436208840472e-30,True,True,True,0.0017004928634140049,0.006639001199481567,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__b0bd67211dc2/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849,False,0.001,0.0,5.645039991009071e-12,1.693520323975406e-12,5.645039991009071e-12,,6.41355300370075e-12,6.413707282532422e-12,6.413549963354476e-12,6.413704242297125e-12,4.6411417513910075e-11,4.641142381660754e-11,2.968102891533392e-11,2.968104736675604e-11,4.6411417513910075e-11,4.641142381660754e-11,1.000000000001462,1.0384044929332668e-10,3.054648640140355e-11
subsonic_M080,subsonic_mstab17,shooting_accuracy,0.8,0.3,80.0,1e-12,1e-14,reference_1e-12,3,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849,9f1ce9b188498f253eb9a2fd886003714da5f25bee67e3fbe5b257f6d2c3f5ec,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.2578373442183011,0.07735120326549033,4.7132836249656975,1.2598308092811443e-05,0.0,True,True,True,0.0017004928577689649,0.006639001177442411,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84,subsonic_M080__subsonic_mstab17__shooting_accuracy__direct__9f1ce9b18849,True,0.001,0.0,0.0,0.0,0.0,,1.586775077451282e-16,1.5867751138712846e-16,1.7037941247796086e-16,1.703794053031551e-16,1.6316976145368977e-16,1.6316976280824238e-16,1.6861092613342324e-16,1.686109227598803e-16,1.7037941247796086e-16,1.703794053031551e-16,0.9999999999999999,0.0,1.6347282899365994e-16
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-06,1e-08,coarse_1e-6,0,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__093b3ae7ddb1,093b3ae7ddb19fc8830b3f10f17b3c14422f9b617375527f0a4d1d73aaf4c47b,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.23556609728455732,0.05418020237544816,0.6889938330277801,1.1454968532560709e-05,1.2621774483536189e-27,True,True,True,0.0016040654070483273,0.006856092820599785,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__093b3ae7ddb1/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,False,0.001,0.0,7.04068985335482e-08,1.6193586666046755e-08,7.04068985335482e-08,,1.012363884389844e-07,1.0123979830263235e-07,1.0123638844612942e-07,1.0123979830977712e-07,6.650151540131338e-07,6.650153555255595e-07,4.181306734372803e-07,4.181312382333906e-07,6.650151540131338e-07,6.650153555255595e-07,1.0000000854169224,1.1710886883121244e-06,4.4765339921807457e-07
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-08,1e-10,standard_1e-8,1,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__f57678e61248,f57678e612484ed3e30a8f20053c081f36104e4db4e289c5f8558b49c2ffe847,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.23556602893735246,0.05418018665559104,1.0412632499355823,1.1423115573448375e-05,3.818086781269697e-28,True,True,True,0.0016039970598434594,0.006855800691127667,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__f57678e61248/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,False,0.001,0.0,2.059693665623641e-09,4.737295417056586e-10,2.059693665623641e-09,,2.300420618964688e-09,2.3005516549452252e-09,2.3004206207410455e-09,2.300551656721565e-09,7.087830432681114e-09,7.087857017000121e-09,6.346763810826966e-09,6.346802372705059e-09,7.087830432681114e-09,7.087857017000121e-09,1.000000001263027,3.3634630836876484e-08,5.198808082962495e-09
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-10,1e-12,strict_1e-10,2,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__7c992803609b,7c992803609b794e73b68be0281ba117a539cef26c62e4b1d5e7111214e7d214,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.23556602689202374,0.05418018618516544,2.0148769160732627,1.1423195922921152e-05,3.1554436208840472e-30,True,True,True,0.0016039950145147475,0.006855791948988203,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__7c992803609b/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,False,0.001,0.0,1.4364953671019975e-11,3.303940454557619e-12,1.4364953671019975e-11,,1.898094712081732e-11,1.8981771030280652e-11,1.898095022186597e-11,1.898177413114958e-11,5.074736120032588e-11,5.0747554875492616e-11,6.272631532957393e-11,6.272651039329833e-11,6.272631532957393e-11,6.272651039329833e-11,1.0000000000082268,2.415088072915078e-10,4.0418641327820684e-11
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-12,1e-14,reference_1e-12,3,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,bcfc04aa1270568a44fd00afd12ed420260bf7a1153b17b233ae68e3c5b4ed03,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.2355660268776588,0.054180186181861496,4.380991540965624,1.1423195916253263e-05,7.099748146989106e-30,True,True,True,0.0016039950001497938,0.00685579188758955,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,True,0.001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M010__subsonic_mstab17__shooting_box__direct__a96b93086523,a96b930865238c4bfe01e1741ffd1c4ec9a521977323da450920e3ed9fc3bbbc,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633463108935427,0.18758723767931584,3.272134874947369,2.5683235194095124e-05,5.048709793414476e-29,True,True,True,0.0005419468758781631,0.0012727951793705592,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__a96b93086523/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,False,0.001,0.0,1.985450502894892e-07,8.735982212626503e-08,1.985450502894892e-07,,0.00043580914900428894,0.0004358092324022587,0.0004358091490042741,0.0004358092324022439,0.002528408899925738,0.0025284082982105368,0.0005119033439504655,0.0005119033964637638,0.002528408899925738,0.0025284082982105368,0.9931801333863928,-0.11272640902100645,0.001408783512873886
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M010__subsonic_mstab17__shooting_box__direct__df588febf5ab,df588febf5ab65457601208070b9c04a926cd2b078c03eef810e19290401dd34,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633426765670707,0.18758707776895106,3.0967630840605125,3.0703136706750237e-05,1.7279209267961043e-26,True,True,True,0.0005415834432309641,0.0012719416357079422,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__df588febf5ab/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,False,0.001,0.0,5.619776974885582e-07,2.472701869093985e-07,5.619776974885582e-07,,0.0003057042192226024,0.00030570427084707097,0.0003057042192225814,0.00030570427084704993,0.0018287741694491156,0.0018287737311478815,0.0003621101025991159,0.00036211013040461106,0.0018287741694491156,0.0018287737311478815,0.996863443018521,-0.07525128388410379,0.0010168333461222812
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M010__subsonic_mstab17__shooting_box__direct__8140f741169e,8140f741169e9c02f5fe30288e61b11ec3136f98e7d0b047c61c53b23b7f7e13,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4263339647323837,0.1875869444822488,3.268168916925788,3.617207413643896e-05,1.374511241257091e-26,True,True,True,0.0005412805189076164,0.0012712301995217916,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__8140f741169e/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,False,0.001,0.0,8.649020208362224e-07,3.8055688916793784e-07,8.649020208362224e-07,,0.0001254112582696053,0.00012541124934733097,0.0001254112582696117,0.00012541124934733732,0.0014705268015493607,0.0014705264318438948,0.0002571346570944135,0.00025713460317268287,0.0014705268015493607,0.0014705264318438948,0.9992494190486293,-0.03766260614155676,0.0008026262746027045
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,454c6dae1ce6813b31b47d6979508496b2d42ad866bc6a1e41c77b3711eb2aa6,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633482963440456,0.18758732503913797,3.490269208094105,2.402729668853905e-05,1.2621774483536189e-27,True,True,True,0.0005421454209284526,0.001273261474489406,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,True,0.001,0.0,0.0,0.0,0.0,,1.4189538517832774e-16,1.4189539445068173e-16,1.7357377459257858e-16,1.7357376851215941e-16,1.6312310765456727e-16,1.6312311078669749e-16,1.6852250988079892e-16,1.685225102254078e-16,1.7357377459257858e-16,1.7357376851215941e-16,0.9999999999999999,0.0,1.561321478062621e-16
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M020__subsonic_mstab17__shooting_box__direct__6f0f2be80cba,6f0f2be80cbab5bf9e9870165d39dcd96a9f352f2f38d7c818f195b233f8680d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.41224479182991336,0.18138770840516183,3.0185040830401704,2.5782833026208636e-05,5.048709793414476e-29,True,True,True,0.0002534070920636733,0.0006150786192408279,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__6f0f2be80cba/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,False,0.001,0.0,1.7866661006227247e-07,7.86133084185181e-08,1.7866661006227247e-07,,0.0004357499436338469,0.0004357500260011215,0.00043574994363385116,0.00043575002600112567,0.002566286283820618,0.0025662856634514294,0.0005113840664261925,0.0005113841177542573,0.002566286283820618,0.0025662856634514294,0.9032058098629654,-0.42817357564599207,0.0014337092440548948
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M020__subsonic_mstab17__shooting_box__direct__e5b7fb31d7d3,e5b7fb31d7d32ae7e25885ff4b459b29ba01f8cf43994c0b6350dde281008e3a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4122445041666205,0.18138758183331297,3.728295458946377,3.0316456039189043e-05,6.1089388500315154e-27,True,True,True,0.0002531194287708205,0.0006143803927644762,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__e5b7fb31d7d3/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,False,0.001,0.0,4.663299029150636e-07,2.0518515728151776e-07,4.663299029150636e-07,,0.0003060136957386051,0.00030601374914509844,0.000306013695738614,0.0003060137491451075,0.0018576181197315095,0.0018576176600670295,0.0003618692685234948,0.00036186929779923976,0.0018576181197315095,0.0018576176600670295,0.9564786474147892,-0.29076862044360086,0.0010357127912083886
