run_id,regime,case_id,solver,sweep_name,sweep_type,Mach,alpha,Ly,n_points,mapping_kind,mapping_scale,xi_max,rtol,atol,max_step,matching_y,seed_cr,seed_ci,reference_cr,reference_ci,cr,ci,omega_i,riccati_mismatch,amplitude_mismatch,legacy_stage2_mismatch,solver_success,spectral_success,modal_reconstruction_success,legacy_mode_success,legacy_success,legacy_stage2_bound_hit,ln_p_start_right_exact,runtime_seconds,converged,branch_identifier,branch_distance,branch_relative_distance,branch_distance_check_passed,branch_check_passed,branch_provenance_status,branch_candidate_used,tail_sensitivity_flag,overall_validated,relative_p_window_error,relative_py_window_error,relative_p_jump,relative_py_jump,finite_fields,nondegenerate_fields,pressure_ode_residual_left,pressure_ode_residual_right,riccati_residual_left,riccati_residual_right,modal_diagnostic_error,mode_file,config_hash,error_message,accuracy_label,accuracy_order,Ly_multiplier,selection_source,n_finite_modes,validation_status,matching_factor_real,matching_factor_imag,reference_run_id,reference_selection,reference_error_message,abs_error_cr,abs_error_ci,abs_error_omega_i,complex_error_c,relative_error_ci,core_threshold,common_grid_size,phase_alignment_residual,modal_error_message,mode_error_p_core,mode_error_p_full,mode_error_rho_core,mode_error_rho_full,mode_error_u_core,mode_error_u_full,mode_error_v_core,mode_error_v_full,mode_error_max_core,mode_error_max_full,common_y_min,common_y_max,alignment_real,alignment_imag,n_core_points
supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,supersonic,supersonic_M140,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.25,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,62.68031499988865,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4/mode.npz,0084224aa2f460429724df391069e3b6f37a64c7bd3c9fcf3d104fb752f053ba,,,,1.0,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,spectral,,0.0,0.0,0.0,0.0,0.0,0.001,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0000000000052,500.0000000000052,1.0,0.0,1196
supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,supersonic,supersonic_M140,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.25,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,62.68031499988865,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4/mode.npz,0084224aa2f460429724df391069e3b6f37a64c7bd3c9fcf3d104fb752f053ba,,,,1.0,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,spectral,,0.0,0.0,0.0,0.0,0.0,0.01,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0000000000052,500.0000000000052,1.0,0.0,844
supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,supersonic,supersonic_M140,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.4,0.18125,500.0,,pin,5.0,,1e-10,1e-12,0.25,1.0,0.3153193678544234,0.0427209194542578,0.3153193678544234,0.0427209194542578,0.3334594428308841,0.0426275027406403,0.007726234871741,7.657644942443433e-10,360.3013643939218,360.3013643939218,False,True,True,False,False,True,-33.981599307623824,62.68031499988865,False,supersonic_M140_branch_guided,0.0181403155108724,0.057009122899433,True,False,unresolved_current_solver_mismatch,current_shooting_root,False,False,2.1120531089011662e-08,5.350204967133754e-07,4.8103912422349597e-08,9.211957909902746e-07,True,True,0.0021453922887807,1.5165835456426848e-05,1.9822751638412412e-06,2.782696026699312e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4/mode.npz,0084224aa2f460429724df391069e3b6f37a64c7bd3c9fcf3d104fb752f053ba,,,,1.0,,,modal_spectral_validated_with_exported_fields,0.0320107189460448,0.999487501379989,supersonic_M140__supersonic_shooting__shooting_modalfix_smoke__0084224aa2f4,spectral,,0.0,0.0,0.0,0.0,0.0,0.05,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0000000000052,500.0000000000052,1.0,-8.294649548888051e-40,499
supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,supersonic,supersonic_M180,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.8,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.4488,0.027003792,0.4488,0.027003792,0.4487940455152223,0.0270028123017194,0.0027002812301719,1.1334960621967294e-11,763.6888249436748,763.6888249436748,False,True,True,False,False,True,-42.63491374919692,68.55224141699728,False,supersonic_M180_core_stable,6.034542044654755e-06,1.3421676041578869e-05,True,True,resolved,configured_reference,True,True,8.167725326451763e-09,3.282894297268248e-07,7.2706769221209294e-09,3.0118913942501965e-07,True,True,0.0073037233200694,8.595693903655128e-06,8.758810779847622e-07,1.06609733458396e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8/mode.npz,77c1680830a8d2d7ce0f33dcfc99506eb0ba6e97c5692ce5ccfcf22fd0f19154,,,,1.0,,,validated_core_stable_tail_sensitive,0.9992959368399764,-0.0375185922119408,supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,spectral,,0.0,0.0,0.0,0.0,0.0,0.001,2000,1.562967169957017e-16,,1.6319361921217263e-16,1.6319362406040425e-16,1.55440399166752e-16,1.5544039750513294e-16,1.587985212463165e-16,1.587985201359013e-16,1.5530702935277638e-16,1.5530702480363169e-16,1.6319361921217263e-16,1.6319362406040425e-16,-1999.9999999999343,1999.9999999999343,0.9999999999999999,-2.0367178082255397e-45,941
supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,supersonic,supersonic_M180,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.8,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.4488,0.027003792,0.4488,0.027003792,0.4487940455152223,0.0270028123017194,0.0027002812301719,1.1334960621967294e-11,763.6888249436748,763.6888249436748,False,True,True,False,False,True,-42.63491374919692,68.55224141699728,False,supersonic_M180_core_stable,6.034542044654755e-06,1.3421676041578869e-05,True,True,resolved,configured_reference,True,True,8.167725326451763e-09,3.282894297268248e-07,7.2706769221209294e-09,3.0118913942501965e-07,True,True,0.0073037233200694,8.595693903655128e-06,8.758810779847622e-07,1.06609733458396e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8/mode.npz,77c1680830a8d2d7ce0f33dcfc99506eb0ba6e97c5692ce5ccfcf22fd0f19154,,,,1.0,,,validated_core_stable_tail_sensitive,0.9992959368399764,-0.0375185922119408,supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,spectral,,0.0,0.0,0.0,0.0,0.0,0.01,2000,1.562953926441685e-16,,1.6319313923780427e-16,1.6319362406040425e-16,1.5543883165085078e-16,1.5544039750513294e-16,1.587987111131472e-16,1.587985201359013e-16,1.553052010234871e-16,1.5530702480363169e-16,1.6319313923780427e-16,1.6319362406040425e-16,-1999.9999999999343,1999.9999999999343,0.9999999999999999,4.4332044435772144e-41,549
supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,supersonic,supersonic_M180,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.8,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.4488,0.027003792,0.4488,0.027003792,0.4487940455152223,0.0270028123017194,0.0027002812301719,1.1334960621967294e-11,763.6888249436748,763.6888249436748,False,True,True,False,False,True,-42.63491374919692,68.55224141699728,False,supersonic_M180_core_stable,6.034542044654755e-06,1.3421676041578869e-05,True,True,resolved,configured_reference,True,True,8.167725326451763e-09,3.282894297268248e-07,7.2706769221209294e-09,3.0118913942501965e-07,True,True,0.0073037233200694,8.595693903655128e-06,8.758810779847622e-07,1.06609733458396e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8/mode.npz,77c1680830a8d2d7ce0f33dcfc99506eb0ba6e97c5692ce5ccfcf22fd0f19154,,,,1.0,,,validated_core_stable_tail_sensitive,0.9992959368399764,-0.0375185922119408,supersonic_M180__supersonic_shooting__shooting_modalfix_smoke__77c1680830a8,spectral,,0.0,0.0,0.0,0.0,0.0,0.05,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1999.9999999999343,1999.9999999999343,1.0,8.766914381875437e-40,335
supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,supersonic,supersonic_M190,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.9,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.47900784,0.022000112,0.47900784,0.022000112,0.4790142333566156,0.0219970508570523,0.0021997050857052,3.234580916812696e-11,750.9745009749005,750.9745009749005,False,True,True,False,False,True,-42.403907331367215,66.64072187501006,False,supersonic_M190_core_stable,7.088413430398535e-06,1.4782532560573976e-05,True,True,resolved,configured_reference,True,True,9.31467376638214e-09,3.474937869756147e-07,7.974334187701386e-09,3.1637705465817354e-07,True,True,0.009487470027898,8.410007422362923e-06,8.686129046752772e-07,1.0500754188126382e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae/mode.npz,ec412bbce4ae24bd08ea67a8e849721b95cf76ceeeb05c2f79667f9d94f36361,,,,1.0,,,validated_core_stable_tail_sensitive,0.0550517856078819,-0.9984835078005052,supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,spectral,,0.0,0.0,0.0,0.0,0.0,0.001,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1999.9999999999343,1999.9999999999343,1.0,-9.998508983536997e-45,1069
supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,supersonic,supersonic_M190,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.9,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.47900784,0.022000112,0.47900784,0.022000112,0.4790142333566156,0.0219970508570523,0.0021997050857052,3.234580916812696e-11,750.9745009749005,750.9745009749005,False,True,True,False,False,True,-42.403907331367215,66.64072187501006,False,supersonic_M190_core_stable,7.088413430398535e-06,1.4782532560573976e-05,True,True,resolved,configured_reference,True,True,9.31467376638214e-09,3.474937869756147e-07,7.974334187701386e-09,3.1637705465817354e-07,True,True,0.009487470027898,8.410007422362923e-06,8.686129046752772e-07,1.0500754188126382e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae/mode.npz,ec412bbce4ae24bd08ea67a8e849721b95cf76ceeeb05c2f79667f9d94f36361,,,,1.0,,,validated_core_stable_tail_sensitive,0.0550517856078819,-0.9984835078005052,supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,spectral,,0.0,0.0,0.0,0.0,0.0,0.01,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1999.9999999999343,1999.9999999999343,1.0,1.2677796605333262e-43,607
supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,supersonic,supersonic_M190,supersonic_shooting,shooting_modalfix_smoke,shooting_box,1.9,0.1,2000.0,,pin,3.0,,1e-10,1e-12,0.25,1.0,0.47900784,0.022000112,0.47900784,0.022000112,0.4790142333566156,0.0219970508570523,0.0021997050857052,3.234580916812696e-11,750.9745009749005,750.9745009749005,False,True,True,False,False,True,-42.403907331367215,66.64072187501006,False,supersonic_M190_core_stable,7.088413430398535e-06,1.4782532560573976e-05,True,True,resolved,configured_reference,True,True,9.31467376638214e-09,3.474937869756147e-07,7.974334187701386e-09,3.1637705465817354e-07,True,True,0.009487470027898,8.410007422362923e-06,8.686129046752772e-07,1.0500754188126382e-06,,classic_supersonic/reproducibility/results/classical_convergence_modalfix_v1/runs/supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae/mode.npz,ec412bbce4ae24bd08ea67a8e849721b95cf76ceeeb05c2f79667f9d94f36361,,,,1.0,,,validated_core_stable_tail_sensitive,0.0550517856078819,-0.9984835078005052,supersonic_M190__supersonic_shooting__shooting_modalfix_smoke__ec412bbce4ae,spectral,,0.0,0.0,0.0,0.0,0.0,0.05,2000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1999.9999999999343,1999.9999999999343,1.0,0.0,374
