Mach,eta,alpha,coverage_count,covering_charts
0.02,0.02,0.019995999599919982,1,ULTRALOW_M002_006_eta002_006
0.02,0.0225,0.022495499549909977,1,ULTRALOW_M002_006_eta002_006
0.02,0.025,0.024994999499899976,1,ULTRALOW_M002_006_eta002_006
0.02,0.0275,0.027494499449889975,1,ULTRALOW_M002_006_eta002_006
0.02,0.03,0.02999399939987997,1,ULTRALOW_M002_006_eta002_006
0.02,0.0325,0.03249349934986997,1,ULTRALOW_M002_006_eta002_006
0.02,0.035,0.03499299929985997,1,ULTRALOW_M002_006_eta002_006
0.02,0.0375,0.03749249924984996,1,ULTRALOW_M002_006_eta002_006
0.02,0.04,0.039991999199839964,1,ULTRALOW_M002_006_eta002_006
0.02,0.0425,0.04249149914982996,1,ULTRALOW_M002_006_eta002_006
0.02,0.045,0.044990999099819955,1,ULTRALOW_M002_006_eta002_006
0.02,0.0475,0.04749049904980995,1,ULTRALOW_M002_006_eta002_006
0.02,0.05,0.04998999899979995,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.02,0.0525,0.052489498949789944,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.02,0.055,0.05498899889977995,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.02,0.0575,0.05748849884976995,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.02,0.06,0.05998799879975994,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.02,0.0625,0.06248749874974994,1,LMEDGE_VLOW
0.02,0.065,0.06498699869973994,1,LMEDGE_VLOW
0.02,0.0675,0.06748649864972994,1,LMEDGE_VLOW
0.02,0.07,0.06998599859971993,1,LMEDGE_VLOW
0.02,0.0725,0.07248549854970993,1,LMEDGE_VLOW
0.02,0.075,0.07498499849969992,1,LMEDGE_VLOW
0.02,0.0775,0.07748449844968992,1,LMEDGE_VLOW
0.02,0.08,0.07998399839967993,1,LMEDGE_VLOW
0.02,0.0825,0.08248349834966992,1,LMEDGE_VLOW
0.02,0.085,0.08498299829965993,1,LMEDGE_VLOW
0.02,0.0875,0.0874824982496499,1,LMEDGE_VLOW
0.02,0.09,0.08998199819963991,1,LMEDGE_VLOW
0.02,0.0925,0.0924814981496299,1,LMEDGE_VLOW
0.02,0.095,0.0949809980996199,1,LMEDGE_VLOW
0.02,0.0975,0.09748049804960991,1,LMEDGE_VLOW
0.02,0.1,0.0999799979995999,1,LMEDGE_VLOW
0.02,0.1025,0.1024794979495899,1,LMEDGE_VLOW
0.02,0.105,0.10497899789957989,1,LMEDGE_VLOW
0.02,0.1075,0.10747849784956989,1,LMEDGE_VLOW
0.02,0.11,0.1099779977995599,1,LMEDGE_VLOW
0.02,0.1125,0.11247749774954989,1,LMEDGE_VLOW
0.02,0.115,0.1149769976995399,1,LMEDGE_VLOW
0.02,0.1175,0.11747649764952987,1,LMEDGE_VLOW
0.02,0.12,0.11997599759951988,2,LMEDGE_VLOW;LMEDGE_LOW
0.02,0.1225,0.12247549754950987,2,LMEDGE_VLOW;LMEDGE_LOW
0.02,0.125,0.12497499749949988,2,LMEDGE_VLOW;LMEDGE_LOW
0.02,0.1275,0.12747449744948988,2,LMEDGE_VLOW;LMEDGE_LOW
0.02,0.13,0.12997399739947987,2,LMEDGE_VLOW;LMEDGE_LOW
0.02,0.1325,0.13247349734946987,1,LMEDGE_LOW
0.02,0.135,0.13497299729945988,1,LMEDGE_LOW
0.02,0.1375,0.13747249724944988,1,LMEDGE_LOW
0.02,0.14,0.13997199719943987,1,LMEDGE_LOW
0.02,0.1425,0.14247149714942986,1,LMEDGE_LOW
0.02,0.145,0.14497099709941985,1,LMEDGE_LOW
0.02,0.1475,0.14747049704940984,1,LMEDGE_LOW
0.02,0.15,0.14996999699939983,1,LMEDGE_LOW
0.02,0.1525,0.15246949694938985,1,LMEDGE_LOW
0.02,0.155,0.15496899689937985,1,LMEDGE_LOW
0.02,0.1575,0.15746849684936984,1,LMEDGE_LOW
0.02,0.16,0.15996799679935986,1,LMEDGE_LOW
0.02,0.1625,0.16246749674934985,1,LMEDGE_LOW
0.02,0.165,0.16496699669933984,1,LMEDGE_LOW
0.02,0.1675,0.16746649664932983,1,LMEDGE_LOW
0.02,0.17,0.16996599659931985,1,LMEDGE_LOW
0.02,0.1725,0.17246549654930982,1,LMEDGE_LOW
0.02,0.175,0.1749649964992998,1,LMEDGE_LOW
0.02,0.1775,0.17746449644928983,1,LMEDGE_LOW
0.02,0.18,0.17996399639927982,1,LMEDGE_LOW
0.02,0.1825,0.1824634963492698,1,LMEDGE_LOW
0.02,0.185,0.1849629962992598,1,LMEDGE_LOW
0.02,0.1875,0.18746249624924982,1,LMEDGE_LOW
0.02,0.19,0.1899619961992398,1,LMEDGE_LOW
0.02,0.1925,0.1924614961492298,1,LMEDGE_LOW
0.02,0.195,0.19496099609921982,1,LMEDGE_LOW
0.02,0.1975,0.19746049604920982,1,LMEDGE_LOW
0.02,0.2,0.1999599959991998,1,LMEDGE_LOW
0.02,0.2025,0.2024594959491898,1,LMEDGE_LOW
0.02,0.205,0.2049589958991798,1,LMEDGE_LOW
0.02,0.2075,0.20745849584916978,1,LMEDGE_LOW
0.02,0.21,0.20995799579915977,1,LMEDGE_LOW
0.02,0.2125,0.2124574957491498,1,LMEDGE_LOW
0.02,0.215,0.21495699569913979,1,LMEDGE_LOW
0.02,0.2175,0.21745649564912978,1,LMEDGE_LOW
0.02,0.22,0.2199559955991198,1,LMEDGE_LOW
0.02,0.2225,0.2224554955491098,1,LMEDGE_LOW
0.02,0.225,0.22495499549909978,1,LMEDGE_LOW
0.02,0.2275,0.22745449544908977,1,LMEDGE_LOW
0.02,0.23,0.2299539953990798,1,LMEDGE_LOW
0.02,0.2325,0.23245349534906978,1,LMEDGE_LOW
0.02,0.235,0.23495299529905975,1,LMEDGE_LOW
0.02,0.2375,0.23745249524904977,1,LMEDGE_LOW
0.02,0.24,0.23995199519903976,1,LMEDGE_LOW
0.02,0.2425,0.24245149514902975,1,LMEDGE_LOW
0.02,0.245,0.24495099509901974,1,LMEDGE_LOW
0.02,0.2475,0.24745049504900976,1,LMEDGE_LOW
0.02,0.25,0.24994999499899975,1,LMEDGE_LOW
0.02,0.2525,0.25244949494898977,1,LMEDGE_LOW
0.02,0.255,0.25494899489897976,1,LMEDGE_LOW
0.02,0.2575,0.25744849484896976,1,LMEDGE_LOW
0.02,0.26,0.25994799479895975,1,LMEDGE_LOW
0.02,0.2625,0.26244749474894974,1,LMEDGE_LOW
0.02,0.265,0.26494699469893973,1,LMEDGE_LOW
0.02,0.2675,0.2674464946489298,1,LMEDGE_LOW
0.02,0.27,0.26994599459891977,1,LMEDGE_LOW
0.02,0.2725,0.27244549454890976,1,LMEDGE_LOW
0.02,0.275,0.27494499449889975,1,LMEDGE_LOW
0.02,0.2775,0.27744449444888974,1,LMEDGE_LOW
0.02,0.28,0.27994399439887974,1,LMEDGE_LOW
0.02,0.2825,0.2824434943488697,1,LMEDGE_LOW
0.02,0.285,0.2849429942988597,1,LMEDGE_LOW
0.02,0.2875,0.2874424942488497,1,LMEDGE_LOW
0.02,0.29,0.2899419941988397,1,LMEDGE_LOW
0.02,0.2925,0.2924414941488297,1,LMEDGE_LOW
0.02,0.295,0.2949409940988197,1,LMEDGE_LOW
0.02,0.2975,0.2974404940488097,1,LMEDGE_LOW
0.02,0.3,0.29993999399879967,1,LMEDGE_LOW
0.02,0.3025,0.3024394939487897,1,LMEDGE_LOW
0.02,0.305,0.3049389938987797,1,LMEDGE_LOW
0.02,0.3075,0.3074384938487697,1,LMEDGE_LOW
0.02,0.31,0.3099379937987597,1,LMEDGE_LOW
0.02,0.3125,0.3124374937487497,1,LMEDGE_LOW
0.02,0.315,0.3149369936987397,1,LMEDGE_LOW
0.02,0.3175,0.31743649364872967,1,LMEDGE_LOW
0.02,0.32,0.3199359935987197,1,LMEDGE_LOW
0.02,0.3225,0.3224354935487097,1,LMEDGE_LOW
0.02,0.325,0.3249349934986997,1,LMEDGE_LOW
0.02,0.3275,0.3274344934486897,1,LMEDGE_LOW
0.02,0.33,0.3299339933986797,1,LMEDGE_LOW
0.02,0.3325,0.3324334933486697,1,LMEDGE_LOW
0.02,0.335,0.33493299329865966,1,LMEDGE_LOW
0.02,0.3375,0.3374324932486497,1,LMEDGE_LOW
0.02,0.34,0.3399319931986397,1,LMEDGE_LOW
0.02,0.3425,0.3424314931486297,1,LMEDGE_LOW
0.02,0.345,0.34493099309861963,1,LMEDGE_LOW
0.02,0.3475,0.3474304930486096,1,LMEDGE_LOW
0.02,0.35,0.3499299929985996,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3525,0.3524294929485896,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.355,0.35492899289857965,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3575,0.35742849284856965,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.36,0.35992799279855964,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3625,0.36242749274854963,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.365,0.3649269926985396,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3675,0.3674264926485296,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.37,0.3699259925985196,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3725,0.37242549254850965,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.375,0.37492499249849964,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3775,0.37742449244848963,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.38,0.3799239923984796,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3825,0.3824234923484696,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.385,0.3849229922984596,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3875,0.3874224922484496,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.39,0.38992199219843965,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3925,0.39242149214842964,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.395,0.39492099209841963,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.3975,0.3974204920484096,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.4,0.3999199919983996,2,LMEDGE_LOW;LMEDGE_MID
0.02,0.4025,0.4024194919483896,1,LMEDGE_MID
0.02,0.405,0.4049189918983796,1,LMEDGE_MID
0.02,0.4075,0.4074184918483696,1,LMEDGE_MID
0.02,0.41,0.4099179917983596,1,LMEDGE_MID
0.02,0.4125,0.4124174917483496,1,LMEDGE_MID
0.02,0.415,0.41491699169833957,1,LMEDGE_MID
0.02,0.4175,0.41741649164832956,1,LMEDGE_MID
0.02,0.42,0.41991599159831955,1,LMEDGE_MID
0.02,0.4225,0.4224154915483096,1,LMEDGE_MID
0.02,0.425,0.4249149914982996,1,LMEDGE_MID
0.02,0.4275,0.4274144914482896,1,LMEDGE_MID
0.02,0.43,0.42991399139827957,1,LMEDGE_MID
0.02,0.4325,0.43241349134826956,1,LMEDGE_MID
0.02,0.435,0.43491299129825955,1,LMEDGE_MID
0.02,0.4375,0.43741249124824955,1,LMEDGE_MID
0.02,0.44,0.4399119911982396,1,LMEDGE_MID
0.02,0.4425,0.4424114911482296,1,LMEDGE_MID
0.02,0.445,0.4449109910982196,1,LMEDGE_MID
0.02,0.4475,0.44741049104820957,1,LMEDGE_MID
0.02,0.45,0.44990999099819956,1,LMEDGE_MID
0.02,0.4525,0.45240949094818955,1,LMEDGE_MID
0.02,0.455,0.45490899089817954,1,LMEDGE_MID
0.02,0.4575,0.4574084908481696,1,LMEDGE_MID
0.02,0.46,0.4599079907981596,1,LMEDGE_MID
0.02,0.4625,0.4624074907481496,1,LMEDGE_MID
0.02,0.465,0.46490699069813957,1,LMEDGE_MID
0.02,0.4675,0.46740649064812956,1,LMEDGE_MID
0.02,0.47,0.4699059905981195,1,LMEDGE_MID
0.02,0.4725,0.4724054905481095,1,LMEDGE_MID
0.02,0.475,0.47490499049809953,1,LMEDGE_MID
0.02,0.4775,0.4774044904480895,1,LMEDGE_MID
0.02,0.48,0.4799039903980795,1,LMEDGE_MID
0.02,0.4825,0.4824034903480695,1,LMEDGE_MID
0.02,0.485,0.4849029902980595,1,LMEDGE_MID
0.02,0.4875,0.4874024902480495,1,LMEDGE_MID
0.02,0.49,0.4899019901980395,1,LMEDGE_MID
0.02,0.4925,0.49240149014802953,1,LMEDGE_MID
0.02,0.495,0.4949009900980195,1,LMEDGE_MID
0.02,0.4975,0.4974004900480095,1,LMEDGE_MID
0.02,0.5,0.4998999899979995,1,LMEDGE_MID
0.02,0.5025,0.5023994899479894,1,LMEDGE_MID
0.02,0.505,0.5048989898979795,1,LMEDGE_MID
0.02,0.5075,0.5073984898479694,1,LMEDGE_MID
0.02,0.51,0.5098979897979595,1,LMEDGE_MID
0.02,0.5125,0.5123974897479494,1,LMEDGE_MID
0.02,0.515,0.5148969896979395,1,LMEDGE_MID
0.02,0.5175,0.5173964896479295,1,LMEDGE_MID
0.02,0.52,0.5198959895979195,1,LMEDGE_MID
0.02,0.5225,0.5223954895479095,1,LMEDGE_MID
0.02,0.525,0.5248949894978995,1,LMEDGE_MID
0.02,0.5275,0.5273944894478895,1,LMEDGE_MID
0.02,0.53,0.5298939893978795,1,LMEDGE_MID
0.02,0.5325,0.5323934893478695,1,LMEDGE_MID
0.02,0.535,0.5348929892978596,1,LMEDGE_MID
0.02,0.5375,0.5373924892478494,1,LMEDGE_MID
0.02,0.54,0.5398919891978395,1,LMEDGE_MID
0.02,0.5425,0.5423914891478294,1,LMEDGE_MID
0.02,0.545,0.5448909890978195,1,LMEDGE_MID
0.02,0.5475,0.5473904890478094,1,LMEDGE_MID
0.02,0.55,0.5498899889977995,2,LMEDGE_MID;LMEDGE_HIGH
0.02,0.5525,0.5523894889477895,1,LMEDGE_HIGH
0.02,0.555,0.5548889888977795,1,LMEDGE_HIGH
0.02,0.5575,0.5573884888477695,1,LMEDGE_HIGH
0.02,0.56,0.5598879887977595,1,LMEDGE_HIGH
0.02,0.5625,0.5623874887477495,1,LMEDGE_HIGH
0.02,0.565,0.5648869886977393,1,LMEDGE_HIGH
0.02,0.5675,0.5673864886477294,1,LMEDGE_HIGH
0.02,0.57,0.5698859885977194,1,LMEDGE_HIGH
0.02,0.5725,0.5723854885477094,1,LMEDGE_HIGH
0.02,0.575,0.5748849884976994,1,LMEDGE_HIGH
0.02,0.5775,0.5773844884476894,1,LMEDGE_HIGH
0.02,0.58,0.5798839883976794,1,LMEDGE_HIGH
0.02,0.5825,0.5823834883476694,1,LMEDGE_HIGH
0.02,0.585,0.5848829882976594,1,LMEDGE_HIGH
0.02,0.5875,0.5873824882476495,1,LMEDGE_HIGH
0.02,0.59,0.5898819881976394,1,LMEDGE_HIGH
0.02,0.5925,0.5923814881476295,1,LMEDGE_HIGH
0.02,0.595,0.5948809880976194,1,LMEDGE_HIGH
0.02,0.5975,0.5973804880476095,1,LMEDGE_HIGH
0.02,0.6,0.5998799879975993,1,LMEDGE_HIGH
0.02,0.6025,0.6023794879475894,1,LMEDGE_HIGH
0.02,0.605,0.6048789878975794,1,LMEDGE_HIGH
0.02,0.6075,0.6073784878475694,1,LMEDGE_HIGH
0.02,0.61,0.6098779877975594,1,LMEDGE_HIGH
0.02,0.6125,0.6123774877475494,1,LMEDGE_HIGH
0.02,0.615,0.6148769876975394,1,LMEDGE_HIGH
0.02,0.6175,0.6173764876475294,1,LMEDGE_HIGH
0.02,0.62,0.6198759875975194,1,LMEDGE_HIGH
0.02,0.6225,0.6223754875475095,1,LMEDGE_HIGH
0.02,0.625,0.6248749874974994,1,LMEDGE_HIGH
0.02,0.6275,0.6273744874474894,1,LMEDGE_HIGH
0.02,0.63,0.6298739873974794,1,LMEDGE_HIGH
0.02,0.6325,0.6323734873474693,1,LMEDGE_HIGH
0.02,0.635,0.6348729872974593,1,LMEDGE_HIGH
0.02,0.6375,0.6373724872474493,1,LMEDGE_HIGH
0.02,0.64,0.6398719871974394,1,LMEDGE_HIGH
0.02,0.6425,0.6423714871474293,1,LMEDGE_HIGH
0.02,0.645,0.6448709870974194,1,LMEDGE_HIGH
0.02,0.6475,0.6473704870474093,1,LMEDGE_HIGH
0.02,0.65,0.6498699869973994,2,LMEDGE_HIGH;LMEDGE_NEUTRAL1
0.02,0.6525,0.6523694869473893,1,LMEDGE_NEUTRAL1
0.02,0.655,0.6548689868973794,1,LMEDGE_NEUTRAL1
0.02,0.6575,0.6573684868473694,1,LMEDGE_NEUTRAL1
0.02,0.66,0.6598679867973594,1,LMEDGE_NEUTRAL1
0.02,0.6625,0.6623674867473494,1,LMEDGE_NEUTRAL1
0.02,0.665,0.6648669866973393,1,LMEDGE_NEUTRAL1
0.02,0.6675,0.6673664866473293,1,LMEDGE_NEUTRAL1
0.02,0.67,0.6698659865973193,1,LMEDGE_NEUTRAL1
0.02,0.6725,0.6723654865473093,1,LMEDGE_NEUTRAL1
0.02,0.675,0.6748649864972994,1,LMEDGE_NEUTRAL1
0.02,0.6775,0.6773644864472893,1,LMEDGE_NEUTRAL1
0.02,0.68,0.6798639863972794,1,LMEDGE_NEUTRAL1
0.02,0.6825,0.6823634863472693,1,LMEDGE_NEUTRAL1
0.02,0.685,0.6848629862972594,1,LMEDGE_NEUTRAL1
0.02,0.6875,0.6873624862472493,1,LMEDGE_NEUTRAL1
0.02,0.69,0.6898619861972393,1,LMEDGE_NEUTRAL1
0.02,0.6925,0.6923614861472294,1,LMEDGE_NEUTRAL1
0.02,0.695,0.6948609860972192,1,LMEDGE_NEUTRAL1
0.02,0.6975,0.6973604860472093,1,LMEDGE_NEUTRAL1
0.02,0.7,0.6998599859971992,1,LMEDGE_NEUTRAL1
0.02,0.7025,0.7023594859471893,1,LMEDGE_NEUTRAL1
0.02,0.705,0.7048589858971792,1,LMEDGE_NEUTRAL1
0.02,0.7075,0.7073584858471693,1,LMEDGE_NEUTRAL1
0.02,0.71,0.7098579857971593,1,LMEDGE_NEUTRAL1
0.02,0.7125,0.7123574857471493,1,LMEDGE_NEUTRAL1
0.02,0.715,0.7148569856971393,1,LMEDGE_NEUTRAL1
0.02,0.7175,0.7173564856471293,1,LMEDGE_NEUTRAL1
0.02,0.72,0.7198559855971193,1,LMEDGE_NEUTRAL1
0.02,0.7225,0.7223554855471093,1,LMEDGE_NEUTRAL1
0.02,0.725,0.7248549854970993,1,LMEDGE_NEUTRAL1
0.02,0.7275,0.7273544854470894,1,LMEDGE_NEUTRAL1
0.02,0.73,0.7298539853970792,1,LMEDGE_NEUTRAL1
0.02,0.7325,0.7323534853470693,1,LMEDGE_NEUTRAL1
0.02,0.735,0.7348529852970592,1,LMEDGE_NEUTRAL1
0.02,0.7375,0.7373524852470493,1,LMEDGE_NEUTRAL1
0.02,0.74,0.7398519851970392,1,LMEDGE_NEUTRAL1
0.02,0.7425,0.7423514851470293,1,LMEDGE_NEUTRAL1
0.02,0.745,0.7448509850970193,1,LMEDGE_NEUTRAL1
0.02,0.7475,0.7473504850470093,1,LMEDGE_NEUTRAL1
0.02,0.75,0.7498499849969993,1,LMEDGE_NEUTRAL1
0.02,0.7525,0.7523494849469892,1,LMEDGE_NEUTRAL1
0.02,0.755,0.7548489848969793,1,LMEDGE_NEUTRAL1
0.02,0.7575,0.7573484848469691,1,LMEDGE_NEUTRAL1
0.02,0.76,0.7598479847969593,1,LMEDGE_NEUTRAL1
0.02,0.7625,0.7623474847469492,1,LMEDGE_NEUTRAL1
0.02,0.765,0.7648469846969392,1,LMEDGE_NEUTRAL1
0.02,0.7675,0.7673464846469292,1,LMEDGE_NEUTRAL1
0.02,0.77,0.7698459845969192,1,LMEDGE_NEUTRAL1
0.02,0.7725,0.7723454845469092,1,LMEDGE_NEUTRAL1
0.02,0.775,0.7748449844968992,1,LMEDGE_NEUTRAL1
0.02,0.7775,0.7773444844468892,1,LMEDGE_NEUTRAL1
0.02,0.78,0.7798439843968793,1,LMEDGE_NEUTRAL1
0.02,0.7825,0.7823434843468692,1,LMEDGE_NEUTRAL1
0.02,0.785,0.7848429842968593,1,LMEDGE_NEUTRAL1
0.02,0.7875,0.7873424842468492,1,LMEDGE_NEUTRAL1
0.02,0.79,0.7898419841968393,1,LMEDGE_NEUTRAL1
0.02,0.7925,0.7923414841468291,1,LMEDGE_NEUTRAL1
0.02,0.795,0.7948409840968192,1,LMEDGE_NEUTRAL1
0.02,0.7975,0.7973404840468092,1,LMEDGE_NEUTRAL1
0.02,0.8,0.7998399839967992,2,LMEDGE_NEUTRAL1;LMEDGE_NEUTRAL2
0.02,0.8025,0.8023394839467892,1,LMEDGE_NEUTRAL2
0.02,0.805,0.8048389838967792,1,LMEDGE_NEUTRAL2
0.02,0.8075,0.8073384838467692,1,LMEDGE_NEUTRAL2
0.02,0.81,0.8098379837967592,1,LMEDGE_NEUTRAL2
0.02,0.8125,0.8123374837467492,1,LMEDGE_NEUTRAL2
0.02,0.815,0.8148369836967392,1,LMEDGE_NEUTRAL2
0.02,0.8175,0.8173364836467292,1,LMEDGE_NEUTRAL2
0.02,0.82,0.8198359835967192,1,LMEDGE_NEUTRAL2
0.02,0.8225,0.8223354835467092,1,LMEDGE_NEUTRAL2
0.02,0.825,0.8248349834966991,1,LMEDGE_NEUTRAL2
0.02,0.8275,0.8273344834466891,1,LMEDGE_NEUTRAL2
0.02,0.83,0.8298339833966791,1,LMEDGE_NEUTRAL2
0.02,0.8325,0.8323334833466692,1,LMEDGE_NEUTRAL2
0.02,0.835,0.8348329832966591,1,LMEDGE_NEUTRAL2
0.02,0.8375,0.8373324832466492,1,LMEDGE_NEUTRAL2
0.02,0.84,0.8398319831966391,1,LMEDGE_NEUTRAL2
0.02,0.8425,0.8423314831466292,1,LMEDGE_NEUTRAL2
0.02,0.845,0.8448309830966192,1,LMEDGE_NEUTRAL2
0.02,0.8475,0.8473304830466092,1,LMEDGE_NEUTRAL2
0.02,0.85,0.8498299829965992,1,LMEDGE_NEUTRAL2
0.02,0.8525,0.8523294829465892,1,LMEDGE_NEUTRAL2
0.02,0.855,0.8548289828965792,1,LMEDGE_NEUTRAL2
0.02,0.8575,0.8573284828465692,1,LMEDGE_NEUTRAL2
0.02,0.86,0.8598279827965591,1,LMEDGE_NEUTRAL2
0.02,0.8625,0.8623274827465492,1,LMEDGE_NEUTRAL2
0.02,0.865,0.8648269826965391,1,LMEDGE_NEUTRAL2
0.02,0.8675,0.8673264826465292,1,LMEDGE_NEUTRAL2
0.02,0.87,0.8698259825965191,1,LMEDGE_NEUTRAL2
0.02,0.8725,0.8723254825465092,1,LMEDGE_NEUTRAL2
0.02,0.875,0.8748249824964991,1,LMEDGE_NEUTRAL2
0.02,0.8775,0.8773244824464891,1,LMEDGE_NEUTRAL2
0.02,0.88,0.8798239823964792,1,LMEDGE_NEUTRAL2
0.02,0.8825,0.8823234823464691,1,LMEDGE_NEUTRAL2
0.02,0.885,0.8848229822964592,1,LMEDGE_NEUTRAL2
0.02,0.8875,0.887322482246449,1,LMEDGE_NEUTRAL2
0.02,0.89,0.8898219821964392,1,LMEDGE_NEUTRAL2
0.02,0.8925,0.892321482146429,1,LMEDGE_NEUTRAL2
0.02,0.895,0.8948209820964191,1,LMEDGE_NEUTRAL2
0.02,0.8975,0.8973204820464091,1,LMEDGE_NEUTRAL2
0.02,0.9,0.8998199819963991,1,LMEDGE_NEUTRAL2
0.02,0.9025,0.9023194819463891,1,LMEDGE_NEUTRAL2
0.02,0.905,0.9048189818963791,1,LMEDGE_NEUTRAL2
0.02,0.9075,0.9073184818463691,1,LMEDGE_NEUTRAL2
0.02,0.91,0.9098179817963591,1,LMEDGE_NEUTRAL2
0.02,0.9125,0.9123174817463491,1,LMEDGE_NEUTRAL2
0.02,0.915,0.9148169816963392,1,LMEDGE_NEUTRAL2
0.02,0.9175,0.9173164816463291,1,LMEDGE_NEUTRAL2
0.02,0.92,0.9198159815963192,2,LMEDGE_NEUTRAL2;LMEDGE_NEUTRAL3
0.02,0.9225,0.922315481546309,1,LMEDGE_NEUTRAL3
0.02,0.925,0.9248149814962991,1,LMEDGE_NEUTRAL3
0.02,0.9275,0.927314481446289,1,LMEDGE_NEUTRAL3
0.02,0.93,0.9298139813962791,1,LMEDGE_NEUTRAL3
0.02,0.9325,0.9323134813462691,1,LMEDGE_NEUTRAL3
0.02,0.935,0.9348129812962591,1,LMEDGE_NEUTRAL3
0.02,0.9375,0.9373124812462491,1,LMEDGE_NEUTRAL3
0.02,0.94,0.939811981196239,1,LMEDGE_NEUTRAL3
0.02,0.9425,0.9423114811462291,1,LMEDGE_NEUTRAL3
0.02,0.945,0.944810981096219,1,LMEDGE_NEUTRAL3
0.02,0.9475,0.9473104810462091,1,LMEDGE_NEUTRAL3
0.02,0.95,0.9498099809961991,1,LMEDGE_NEUTRAL3
0.02,0.9525,0.9523094809461891,1,LMEDGE_NEUTRAL3
0.02,0.955,0.954808980896179,1,LMEDGE_NEUTRAL3
0.02,0.9575,0.957308480846169,1,LMEDGE_NEUTRAL3
0.02,0.96,0.959807980796159,1,LMEDGE_NEUTRAL3
0.02,0.9625,0.962307480746149,1,LMEDGE_NEUTRAL3
0.02,0.965,0.964806980696139,1,LMEDGE_NEUTRAL3
0.02,0.9675,0.9673064806461291,1,LMEDGE_NEUTRAL3
0.02,0.97,0.969805980596119,1,LMEDGE_NEUTRAL3
0.02,0.9725,0.9723054805461091,1,LMEDGE_NEUTRAL3
0.02,0.975,0.974804980496099,1,LMEDGE_NEUTRAL3
0.02,0.9775,0.9773044804460891,1,LMEDGE_NEUTRAL3
0.02,0.98,0.979803980396079,1,LMEDGE_NEUTRAL3
0.0225,0.02,0.01999493685911511,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0225,0.022494303966504498,1,ULTRALOW_M002_006_eta002_006
0.0225,0.025,0.024993671073893886,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0275,0.027493038181283274,1,ULTRALOW_M002_006_eta002_006
0.0225,0.03,0.029992405288672662,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0325,0.03249177239606205,1,ULTRALOW_M002_006_eta002_006
0.0225,0.035,0.034991139503451445,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0375,0.03749050661084083,1,ULTRALOW_M002_006_eta002_006
0.0225,0.04,0.03998987371823022,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0425,0.04248924082561961,1,ULTRALOW_M002_006_eta002_006
0.0225,0.045,0.044988607933008996,1,ULTRALOW_M002_006_eta002_006
0.0225,0.0475,0.04748797504039838,1,ULTRALOW_M002_006_eta002_006
0.0225,0.05,0.04998734214778777,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.0225,0.0525,0.05248670925517716,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.0225,0.055,0.05498607636256655,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.0225,0.0575,0.05748544346995594,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.0225,0.06,0.059984810577345324,2,ULTRALOW_M002_006_eta002_006;LMEDGE_VLOW
0.0225,0.0625,0.062484177684734715,1,LMEDGE_VLOW
0.0225,0.065,0.0649835447921241,1,LMEDGE_VLOW
0.0225,0.0675,0.0674829118995135,1,LMEDGE_VLOW
0.0225,0.07,0.06998227900690289,1,LMEDGE_VLOW
0.0225,0.0725,0.07248164611429227,1,LMEDGE_VLOW
0.0225,0.075,0.07498101322168166,1,LMEDGE_VLOW
0.0225,0.0775,0.07748038032907105,1,LMEDGE_VLOW
0.0225,0.08,0.07997974743646044,1,LMEDGE_VLOW
0.0225,0.0825,0.08247911454384983,1,LMEDGE_VLOW
0.0225,0.085,0.08497848165123922,1,LMEDGE_VLOW
