chart_id,model,output_dir,Mach,eta,alpha,alpha_cut,ci_ref,ci_pred,ci_abs_err,ci_rel_err,p_rel,q_rel,p_y_rel,rho_rel,u_rel,v_rel,gamma_rel,align_scale_real,align_scale_imag
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.045,0.1,0.0998986986902231,0.998986986902232,0.8349330384840749,0.8352444048742489,0.000311366390174,0.0003729237864863,0.00834255237032,0.0126219362079266,0.0126219362079266,0.00834255237032,0.0131520655005686,0.0124528788643483,0.0601682033295246,0.9992424711478448,-2.0639302135868235e-05
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.045,0.12,0.1198784384282678,0.998986986902232,0.8054727162033554,0.8064718671118278,0.0009991509084724,0.0012404528277283,0.2386308996205164,0.2610037892483377,0.2610037892483377,0.2386308996205164,0.1250265755645963,0.2506518111782534,0.4074510780781153,0.9941113693642792,-2.5470152876937348e-05
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.055,0.06,0.0599091812663134,0.9984863544385572,0.8959745075360932,0.8953487327149627,0.0006257748211304,0.000698429269881,0.0150483751144297,0.0290599012733961,0.0290599012733961,0.0150483751144297,0.046741483332915,0.0296353177351271,0.1138111450144286,1.0046532737177978,2.3888784444457022e-05
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.055,0.08,0.0798789083550845,0.9984863544385572,0.8645895077271021,0.8646634101819178,7.390245481575519e-05,8.547692766945035e-05,0.0109410386881821,0.0163080828913606,0.0163080828913606,0.0109410386881821,0.0189148173270441,0.0161749089615378,0.0543357975744461,1.002032077845263,3.677356934535415e-05
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.055,0.1,0.0998486354438557,0.9984863544385572,0.8341907371160814,0.8346128843257233,0.0004221472096419,0.0005060559783981,0.008743368636105,0.0129057640897172,0.0129057640897172,0.008743368636105,0.0135989206762731,0.0127412649014967,0.0600679268129337,0.9992240632328676,-1.9919447606334488e-05
LMEDGE_VLOW,pQscaled2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pQscaled2d_FULLRECT_LMEDGE_VLOW_ciIDW_EVALFIX,0.055,0.12,0.1198183625326268,0.9984863544385572,0.8047861661518474,0.8058302852989757,0.0010441191471283,0.0012973870464509,0.1471316567887101,0.1619932966740813,0.1619932966740813,0.1471316567887101,0.0858835618436763,0.1555517750142724,0.4551420151904053,0.994236266829416,-1.0278965374198624e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.025,0.155,0.1549515549292746,0.9996874511566104,0.7570322903071834,0.7563349341530115,0.0006973561541719,0.0009211709501704,0.053838155679437,0.0835987018717508,0.0835987018717508,0.053838155679437,0.0859267133103302,0.0830359835291723,0.1650723487211588,1.0301429126941082,0.0001299745033537
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.025,0.225,0.2249296765102373,0.9996874511566104,0.6654541952102502,0.6660593349587159,0.0006051397484657,0.0009093634886088,0.005723109839186,0.0115310093652629,0.0115310093652629,0.005723109839186,0.0189604111548148,0.0119312419959693,0.0260484799334962,0.9969268321662522,2.034941984425948e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.025,0.295,0.2949077980912,0.9996874511566104,0.5823081678965945,0.5832471762550256,0.0009390083584311,0.0016125625745952,0.012198512123268,0.0155928963636854,0.0155928963636854,0.012198512123268,0.0251543553681582,0.0160002300516997,0.0475912766268828,0.9946912589911489,-1.7418729759189883e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.025,0.365,0.3648859196721628,0.9996874511566104,0.5061142649278828,0.5079185069392599,0.001804242011377,0.0035648906509959,0.0840721704426051,0.1106140237143411,0.1106140237143411,0.0840721704426052,0.0833407677482225,0.0945777857897544,0.3588532508632612,1.0006828394895555,-1.3036410051095104e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.035,0.155,0.1549050334075687,0.9993873123068954,0.7566143115390618,0.7563067950913832,0.0003075164476785,0.0004064375243617,0.0540326093988917,0.0838883101148151,0.0838883101148151,0.0540326093988917,0.0854442904529634,0.0831085888194486,0.1665721958944123,1.0301395294706324,4.031159782708629e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.035,0.225,0.2248621452690514,0.9993873123068954,0.6651433886155134,0.6659295665259116,0.0007861779103982,0.0011819675634672,0.0056194340961916,0.0118497868308935,0.0118497868308935,0.0056194340961916,0.0195279212506369,0.012317568535271,0.0265351753184929,0.9968399234958132,7.184139748742133e-06
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.035,0.295,0.2948192571305341,0.9993873123068954,0.5820434175894827,0.5830944173532621,0.0010509997637793,0.0018057068115846,0.0122027931350196,0.0158875743698288,0.0158875743698288,0.0122027931350196,0.0255104503626044,0.0163408322144369,0.0459823054828429,0.9946082661736084,-6.863326560938006e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.035,0.365,0.3647763689920168,0.9993873123068954,0.5058913293956092,0.5076973035686386,0.0018059741730294,0.0035698856020857,0.1095373032717711,0.1399529417419742,0.1399529417419742,0.109537303271771,0.1078035909783377,0.1197009198176063,0.2552664043332444,1.0005234086226662,0.0001226469160693
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.045,0.155,0.1548429829698459,0.998986986902232,0.7561449787206218,0.7560962934767305,4.868524389134432e-05,6.438612337771325e-05,0.0545368345886135,0.0848429042051421,0.0848429042051421,0.0545368345886135,0.0865358317437258,0.0839530622557914,0.1692843700610755,1.0304125375275517,0.0001181467573499
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.045,0.225,0.2247720720530021,0.998986986902232,0.6647571536366106,0.6657585778321434,0.0010014241955328,0.0015064511755224,0.005504280497602,0.0116912589733128,0.0116912589733128,0.005504280497602,0.0193293564058565,0.0122227448026188,0.0287210569597579,0.9969550199788292,6.521026010815269e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.045,0.295,0.2947011611361584,0.998986986902232,0.5817022474757279,0.5829562836996368,0.0012540362239089,0.0021558043300516,0.0119176861871888,0.0157452290797599,0.0157452290797599,0.0119176861871888,0.0253294389127475,0.0162947640341311,0.0444922836957328,0.9946447384323468,-9.995330839484572e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.045,0.365,0.3646302502193146,0.998986986902232,0.5056303440764099,0.5075857220468726,0.0019553779704626,0.0038672085118513,0.0785554693477804,0.0996037778599064,0.0996037778599064,0.0785554693477804,0.0778936231054521,0.0851673305680025,0.4161071656189513,1.000557737927673,4.516992737107767e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.055,0.155,0.1547653849379763,0.9984863544385572,0.7554832110703961,0.7557505730927507,0.0002673620223546,0.0003538953856775,0.0554773690353532,0.0865032007511888,0.0865032007511888,0.0554773690353531,0.0890142425271798,0.0855228574989712,0.1721889623116575,1.0310221381023594,4.408654962834327e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.055,0.225,0.2246594297486753,0.9984863544385572,0.6642483158479169,0.6655848647387484,0.0013365488908315,0.0020121223628929,0.005080227085669,0.0111017097663233,0.0111017097663233,0.005080227085669,0.0184688279424914,0.0116971936917893,0.0298437033289712,0.997308554478623,6.903179833156707e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.055,0.295,0.2945534745593743,0.9984863544385572,0.581302130551927,0.582864176432806,0.0015620458808789,0.0026871497604796,0.0114181470940784,0.0151936308398822,0.0151936308398822,0.0114181470940784,0.0247552637850288,0.0159098744486767,0.0441328558299158,0.9947914546999882,-6.218454622178186e-05
LMEDGE_LOW,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_LOW_ciIDW_EVALFIX,0.055,0.365,0.3644475193700733,0.9984863544385572,0.5053026914973908,0.5076088449684433,0.0023061534710524,0.0045639049818209,0.0021469523594892,0.0048298688761993,0.0048298688761993,0.0021469523594892,0.0142606823256484,0.0063892073526568,0.0120385109494064,1.0006078754354304,2.523057934226449e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.025,0.375,0.3748827941837288,0.9996874511566104,0.4957327954066837,0.4949663977648938,0.0007663976417899,0.0015459893896291,0.0094596646939337,0.0239937445718965,0.0239937445718965,0.0094596646939337,0.0318068456802712,0.0231496107744856,0.0382402844434244,1.006183112995563,-2.5874335410496425e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.025,0.425,0.4248671667415594,0.9996874511566104,0.4454938919184367,0.4455534622846702,5.957036623349676e-05,0.0001337175824722,0.0075824056992868,0.0103423407471622,0.0103423407471622,0.0075824056992868,0.0182306186568039,0.0101576218784169,0.0446959865258019,0.9970411927729088,2.4734414718699493e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.025,0.475,0.4748515392993899,0.9996874511566104,0.3978509489926253,0.3982082031856988,0.0003572541930734,0.0008979598866811,0.1706695489509017,0.2321153108962609,0.2321153108962609,0.1706695489509017,0.2021957283988076,0.1880436088366628,1.090319327121249,0.9966072984997536,0.0001348110018391
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.025,0.525,0.5248359118572204,0.9996874511566104,0.3524888785895541,0.3535267611420569,0.0010378825525028,0.0029444405640705,0.2614380464333392,0.3616602519771873,0.3616602519771873,0.2614380464333392,0.3269532273092702,0.289186608644976,0.5805518222347679,1.0003263215396403,-0.0004138005013207
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.035,0.375,0.3747702421150857,0.9993873123068954,0.4955254296613714,0.4949321251020065,0.0005933045593648,0.0011973241409029,0.0097281816319304,0.0247558691696709,0.0247558691696709,0.0097281816319304,0.0341239676443404,0.0240351928090886,0.0369454196918934,1.0065848918705231,-4.195611163966091e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.035,0.425,0.4247396077304305,0.9993873123068954,0.4453248633439375,0.445465216380298,0.0001403530363605,0.0003151699981595,0.0075205620048192,0.0098429501755356,0.0098429501755356,0.0075205620048192,0.0160901483737716,0.0094549435158751,0.0442386158777767,0.9973247891611282,3.157322195235235e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.035,0.475,0.4747089733457753,0.9993873123068954,0.3977024844107139,0.3980991638406665,0.0003966794299526,0.0009974275884658,0.1083882359487574,0.1481401317924305,0.1481401317924305,0.1083882359487574,0.1297573060155921,0.1194414126797508,1.162495172723773,0.9967954712974944,8.964247300200722e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.035,0.525,0.52467833896112,0.9993873123068954,0.3523457060650215,0.3533699625515123,0.0010242564864907,0.0029069645772886,0.372186261135755,0.4939514807512284,0.4939514807512284,0.372186261135755,0.4557930904872945,0.4045216861345272,0.578538836591241,0.9996241335005496,0.0005148137845473
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.045,0.375,0.3746201200883369,0.998986986902232,0.4952445822549864,0.4947769289737921,0.0004676532811942,0.0009442875257007,0.058430433390586,0.082721519475563,0.082721519475563,0.058430433390586,0.0679836057038199,0.0712774008893578,0.5967993474852156,1.0069793377180396,-9.180026966355818e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.045,0.425,0.4245694694334485,0.998986986902232,0.4451025116527359,0.445334227941205,0.000231716288469,0.0005205908356002,0.0074144161084357,0.0096140398579444,0.0096140398579444,0.0074144161084357,0.0142316810654282,0.0090350758698741,0.0441189401448568,0.9975257473872836,4.603875334673352e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.045,0.475,0.4745188187785601,0.998986986902232,0.3974964025164628,0.397986717921423,0.0004903154049601,0.0012335090377072,0.1025502358201612,0.1419708403697265,0.1419708403697265,0.1025502358201612,0.1226620009395101,0.1144257928289193,1.1710133280491328,0.9968798488910416,2.317483408174803e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.045,0.525,0.5244681681236717,0.998986986902232,0.3522091867768428,0.3532716563463213,0.0010624695694785,0.0030165867597079,0.2471236896397179,0.3432150587553732,0.3432150587553732,0.2471236896397179,0.3095711060648525,0.2737593669290784,0.58335722300881,1.0002382440594246,-0.0003641552315641
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.055,0.375,0.3744323829144589,0.9984863544385572,0.4949310740364162,0.494539444749464,0.0003916292869521,0.0007912804580205,0.0104987126138962,0.02640719967373,0.02640719967373,0.0104987126138962,0.039771569246146,0.0259832855441816,0.0360725505938978,1.0073068693647875,-3.126336658229972e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.055,0.425,0.4243567006363868,0.9984863544385572,0.4448130645047488,0.4451930185050167,0.0003799540002679,0.0008541880411965,0.0665199847976385,0.0916975615296855,0.0916975615296855,0.0665199847976385,0.0730918057670141,0.0758590881719487,0.6807949534743075,0.9976857246962172,5.086100321467901e-06
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.055,0.475,0.4742810183583146,0.9984863544385572,0.3972675132060925,0.39789929963883,0.0006317864327374,0.0015903299709526,0.0079562733682772,0.0103179460307785,0.0103179460307785,0.0079562733682772,0.0205869425235633,0.0103493565893429,0.0313470678452063,0.9967674418055964,7.437167000885272e-05
LMEDGE_MID,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.055,0.525,0.5242053360802426,0.9984863544385572,0.3520124310049777,0.3532576928535221,0.0012452618485444,0.0035375507762305,0.3074271949088519,0.4194604126157825,0.4194604126157825,0.3074271949088519,0.3810087828024602,0.3386754489590102,0.5738882936302605,1.000068303359626,-0.0004321020059447
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.025,0.5625,0.5623241912755933,0.9996874511566104,0.3198108958769903,0.319324181809629,0.0004867140673613,0.0015218808165577,0.005590389712421,0.0129527892180014,0.0129527892180014,0.005590389712421,0.0344884093414002,0.012215288378616,0.0176587095150828,1.001543090788287,0.000164595421614
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.025,0.5875,0.5873163775545086,0.9996874511566104,0.2986311198233541,0.2985827991041365,4.8320719217676e-05,0.000161807380444,0.0018833661296652,0.0049654470547528,0.0049654470547528,0.0018833661296652,0.0272607643718987,0.0061557505850768,0.008007925646411,0.9996230223851236,7.97724272000775e-05
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.025,0.6125,0.6123085638334238,0.9996874511566104,0.2779247327541324,0.278047352328404,0.0001226195742715,0.0004411970574063,0.0023077191570955,0.0047031589746538,0.0047031589746538,0.0023077191570955,0.0076695597351434,0.0045580720087838,0.0068883793191839,0.9987644109432682,-5.472130491324718e-05
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.025,0.6375,0.637300750112339,0.9996874511566104,0.2576196986445521,0.2581516044636019,0.0005319058190498,0.0020646938951035,0.0051475874175624,0.0097967175097546,0.0097967175097546,0.0051475874175624,0.0344727744229104,0.0096170509607379,0.0165570779059407,0.9987655424250258,-0.0004044310619088
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.035,0.5625,0.5621553631726286,0.9993873123068954,0.3197340300108461,0.3192177174887166,0.0005163125221294,0.0016148187983367,0.0054970488225575,0.0133306881251924,0.0133306881251924,0.0054970488225575,0.0323440854195217,0.0123532956686879,0.021654137876437,1.0016871742391622,0.0002393803111225
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.035,0.5875,0.587140045980301,0.9993873123068954,0.2985375308230683,0.2985007619442476,3.676887882064772e-05,0.0001231633380207,0.0019346809064062,0.0048990011113785,0.0048990011113785,0.0019346809064062,0.0249496106775432,0.0057517151940734,0.0082178125817598,0.9998282154086312,8.865314713679554e-05
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.035,0.6125,0.6121247287879734,0.9993873123068954,0.2778396934292648,0.2779782289019986,0.0001385354727338,0.0004986165620324,0.0021975075333173,0.0042857847541044,0.0042857847541044,0.0021975075333173,0.0061100241120163,0.0040642874441236,0.0070772375279243,0.9989614602821092,-4.332997131363239e-05
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.035,0.6375,0.6371094115956457,0.9993873123068954,0.2575519802902735,0.2580943854229697,0.0005424051326962,0.0021060025711506,0.0051503074966476,0.0095593573413189,0.0095593573413189,0.0051503074966476,0.0366869739702275,0.0096362861111877,0.015944973918427,0.9989252153438644,-0.0003647634226453
LMEDGE_HIGH,pq2d,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_HIGH_ciIDW_EVALFIX,0.045,0.5625,0.5619301801325054,0.998986986902232,0.3195627510483068,0.3190860996305543,0.0004766514177525,0.0014915737713138,0.0059861870224018,0.0136019891930843,0.0136019891930843,0.0059861870224018,0.0299049787498469,0.0124482753612473,0.0178984454658862,1.0019819819626066,0.0001613617348565
