Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,requested_alpha,seed_alpha,trial_alpha,trial_step
1.45,0.065,0.2771685946141995,0.0679358880480178,0.0044158327231211,1.7127271823014212e-12,-3.877818205433314e-13,1.7560777720072838e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006808568470949,0.2,0.2774898009862534,0.0680856847094999,2026-07-23T11:41:01.233979+00:00,continuation,,,,,,,,low,0.065,0.07,0.065,-0.005
1.45,0.06,0.2713415690822946,0.0682708215545038,0.0040962492932702,2.5432364547661734e-12,-7.030296483856446e-13,2.6386175075900745e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006844077965388,0.2,0.2717011355781144,0.068440779653889,2026-07-23T11:41:01.760460+00:00,continuation,,,,,,,,low,0.06,0.065,0.06,-0.005
1.45,0.055,0.265108862663616,0.0684112391288648,0.0037626181520875,3.829748150552259e-12,-1.2344587158041877e-12,4.023786676463276e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006860740633039,0.2,0.2655145435503896,0.0686074063303997,2026-07-23T11:41:02.296174+00:00,continuation,,,,,,,,low,0.055,0.06,0.055,-0.0049999999999999
1.45,0.05,0.2584141991785808,0.0683211956839623,0.0034160597841981,5.884027640123968e-12,-2.1322370952203684e-12,6.2584515896487216e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0006855194551028,0.2,0.2588761562449375,0.0685519455102848,2026-07-23T11:41:02.835225+00:00,continuation,,,,,,,,low,0.05,0.055,0.05,-0.0049999999999999
1.45,0.13,0.3299286886080188,0.0538600495140795,0.0070018064368303,-4.399258735077183e-15,2.2672835831016872e-14,2.309569141719717e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0005533270915692,0.2,0.3269018153356393,0.0553327091569246,2026-07-23T11:41:03.550232+00:00,continuation,,,,,,,,high,0.13,0.125,0.13,0.005
1.45,0.135,0.3328377578010073,0.0523477554749174,0.0070669469891138,1.6046192152785466e-14,1.0918349557798024e-14,1.940851977020356e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005242658416438,0.2,0.3329555618803984,0.0524265841643878,2026-07-23T11:41:04.128677+00:00,continuation,,,,,,,,high,0.135,0.13,0.135,0.005
1.45,0.14,0.3356365671990329,0.0507990376204607,0.0071118652668645,1.0772632785815972e-14,9.893127983495732e-15,1.4626127253509842e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0005087792395262,0.2,0.3357468269939958,0.0508779239526211,2026-07-23T11:41:04.686737+00:00,continuation,,,,,,,,high,0.14,0.135,0.14,0.005
1.45,0.145,0.3383320068640247,0.0492167811364693,0.007136433264788,7.573802696114741e-15,8.673617379884035e-15,1.1514952267912416e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004929613886504,0.2,0.3384353765970584,0.0492961388650457,2026-07-23T11:41:05.250721+00:00,continuation,,,,,,,,high,0.145,0.14,0.145,0.0049999999999999
1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,7.032568971609976e-15,9.924353006063312e-15,1.2163462045380391e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000476838077826,0.2,0.3410274465290165,0.0476838077826001,2026-07-23T11:41:05.807533+00:00,continuation,,,,,,,,high,0.15,0.145,0.15,0.005
1.45,0.155,0.3434375068466994,0.0459618202213174,0.0071240821343042,-7.73686670285656e-16,6.8573619005363184e-15,6.900869749437731e-15,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004604327361591,0.2,0.3435287690413878,0.0460432736159116,2026-07-23T11:41:06.372679+00:00,continuation,,,,,,,,high,0.155,0.15,0.155,0.005
1.45,0.16,0.3458587012118521,0.0442936175301406,0.0070869788048225,2.9386215683047112e-15,1.1105699693203519e-14,1.1487909400640588e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004437667298346,0.2,0.3459446257406926,0.0443766729834624,2026-07-23T11:41:06.927512+00:00,continuation,,,,,,,,high,0.16,0.155,0.16,0.005
1.45,0.165,0.3481988965353793,0.0426009360627778,0.0070291544503583,5.433153926759361e-15,1.6932635849009614e-14,1.7782950216064436e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004268596292442,0.2,0.3482798955770047,0.042685962924428,2026-07-23T11:41:07.487746+00:00,continuation,,,,,,,,high,0.165,0.16,0.165,0.005
1.45,0.17,0.3504626486183875,0.0408855647331534,0.006950546004636,-2.789435349370706e-15,-1.1362438767648086e-15,3.011976048345072e-15,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004097294045106,0.2,0.3505390918589064,0.040972940451069,2026-07-23T11:41:08.056584+00:00,continuation,,,,,,,,high,0.17,0.165,0.17,0.005
1.45,0.175,0.3526541794169748,0.0391491451183817,0.0068511003957168,9.235667786100521e-15,3.472222509515177e-14,3.592952094049686e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003923926462755,0.2,0.3527264007013958,0.0392392646275548,2026-07-23T11:41:08.642605+00:00,continuation,,,,,,,,high,0.175,0.17,0.175,0.0049999999999999
1.45,0.18,0.354777408732595,0.0373931880364122,0.0067307738465541,1.1185496973098452e-14,4.96495206059322e-14,5.0893911609681583e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003748647165578,0.2,0.354845710215562,0.0374864716557849,2026-07-23T11:41:09.241241+00:00,continuation,,,,,,,,high,0.18,0.175,0.18,0.005
1.45,0.185,0.3568359823845386,0.0356190876845879,0.0065895312216487,1.2927159342979166e-14,7.91259419097301e-14,8.017497197867147e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003571599091878,0.2,0.3569006380482153,0.0357159909187891,2026-07-23T11:41:09.812668+00:00,continuation,,,,,,,,high,0.185,0.18,0.185,0.005
1.45,0.19,0.3588332962080013,0.0338281334518528,0.006427345355852,2.055300374337321e-14,1.2757590123202436e-13,1.292208827474814e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003392915860094,0.2,0.3588945560364822,0.0339291586009444,2026-07-23T11:41:10.397675+00:00,continuation,,,,,,,,high,0.19,0.185,0.19,0.005
1.45,0.195,0.3607725184162003,0.0320215207580988,0.0062441965478292,2.7040869543526472e-14,2.0205451894961257e-13,2.03855922782806e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003212722973057,0.2,0.360830610031464,0.0321272297305781,2026-07-23T11:41:10.990001+00:00,continuation,,,,,,,,high,0.195,0.19,0.195,0.005
1.45,0.2,0.3626566088431018,0.0302003605398189,0.0060400721079637,3.0850322296771544e-14,3.39200022236863e-13,3.406000550077804e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003031139134888,0.2,0.3627117406243992,0.0303113913488831,2026-07-23T11:41:11.592426+00:00,continuation,,,,,,,,high,0.2,0.195,0.2,0.005
1.45,0.205,0.3644883362175934,0.0283656871864974,0.0058149658732319,3.728267694569354e-14,5.726226784408261e-13,5.738351068599609e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002848277518188,0.2,0.3645406992700033,0.0284827751818868,2026-07-23T11:41:12.206349+00:00,continuation,,,,,,,,high,0.205,0.2,0.205,0.0049999999999999
1.45,0.21,0.3662702939613338,0.0265184654739268,0.0055688777495246,3.3480163086352383e-14,9.92395401966384e-13,9.929599967593405e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000266424703275,0.2,0.366320063592085,0.0266424703275097,2026-07-23T11:41:12.859278+00:00,continuation,,,,,,,,high,0.21,0.205,0.21,0.005
1.45,0.215,0.3680049134964834,0.0246595970403425,0.0053018133636736,4.0523140398818206e-15,1.7509969169049457e-12,1.751001606012885e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002479153797573,0.2,0.3680522517050743,0.0247915379757342,2026-07-23T11:41:13.449666+00:00,continuation,,,,,,,,high,0.215,0.21,0.215,0.005
1.45,0.22,0.3696944773725907,0.0227899260578762,0.0050137837327327,-9.640205300698312e-14,3.1931948404895216e-12,3.1946496905220863e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002293102995684,0.2,0.369739533031633,0.022931029956841,2026-07-23T11:41:14.042642+00:00,continuation,,,,,,,,high,0.22,0.215,0.22,0.005
1.45,0.225,0.3713411304308858,0.0209102435862027,0.0047048048068956,-3.5550035137887933e-13,5.999436190895491e-12,6.009959659470029e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000210620120383,0.2,0.371384041248698,0.0210620120383058,2026-07-23T11:41:14.663602+00:00,continuation,,,,,,,,high,0.225,0.22,0.225,0.005
1.45,0.23,0.3729468896324203,0.0190212924770151,0.0043748972697134,-1.0802400640663734e-12,1.1785137969677615e-11,1.1834542473638396e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000191855947985,0.2,0.3729877834891809,0.0191855947985063,2026-07-23T11:41:15.293619+00:00,continuation,,,,,,,,high,0.23,0.225,0.23,0.005
1.45,0.235,0.3745136540289731,0.0171237709666125,0.0040240861771539,-2.973954416063407e-12,2.4356559737842565e-11,2.4537449075482888e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001730298195736,0.2,0.3745526488339548,0.017302981957364,2026-07-23T11:41:15.905577+00:00,continuation,,,,,,,,high,0.235,0.23,0.235,0.0049999999999999
1.45,0.24,0.3760432129770777,0.015218336859977,0.0036524008463944,-8.244710469895722e-12,5.3600775727635774e-11,5.4231157182349664e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000154155419497,0.2,0.3760804184255259,0.0154155419497032,2026-07-23T11:41:16.515262+00:00,continuation,,,,,,,,high,0.24,0.235,0.24,0.005
1.45,0.245,0.3775372530043561,0.0133056087957837,0.003259874154967,-2.3615019661971104e-11,1.2793596390614503e-10,1.3009719449023383e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000135249284305,0.2,0.3775727719251823,0.0135249284305016,2026-07-23T11:41:17.132946+00:00,continuation,,,,,,,,high,0.245,0.24,0.245,0.005
1.45,0.25,0.3789973671306537,0.0113861721952798,0.0028465430488199,-7.312539462844825e-11,3.3869804183517245e-10,3.4650207341738463e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001163328339064,0.2,0.3790312930316346,0.0116332833906467,2026-07-23T11:41:17.767465+00:00,continuation,,,,,,,,high,0.25,0.245,0.25,0.005
1.45,0.255,0.380425057903707,0.0094605757650072,0.0024124468200768,3.2279734440976426e-14,1.1744511613231978e-14,3.4349888043679274e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,9.743629115388236e-05,0.2,0.3804574812569512,0.0097436291153882,2026-07-23T11:41:18.588617+00:00,continuation,,,,,,,,high,0.255,0.25,0.255,0.005
1.45,0.26,0.3818217462752318,0.0075293437299888,0.0019576293697971,7.531475443300908e-14,1.2608794217050525e-13,1.4686892590366808e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,7.860630620231298e-05,0.2,0.3818527486767604,0.0078606306202312,2026-07-23T11:41:19.406522+00:00,continuation,,,,,,,,high,0.26,0.255,0.26,0.005
1.45,0.265,0.383188777003768,0.0055929692429906,0.0014821368493925,6.619704784327496e-15,2.9133358052380053e-13,2.91408777548394e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,5.992343215939506e-05,0.2,0.3832184346467565,0.0059923432159395,2026-07-23T11:41:20.252214+00:00,continuation,,,,,,,,high,0.265,0.26,0.265,0.005
1.45,0.27,0.3845274194168883,0.0036519139312835,0.0009860167614465,-3.092720524122683e-12,8.997060908788601e-12,9.513780806639476e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,4,21,0,False,False,4.154585854335187e-05,0.2,0.3845558077323042,0.0041545858543351,2026-07-23T11:41:21.095551+00:00,continuation,,,,,,,,high,0.27,0.265,0.27,0.005
1.45,0.275,0.3858388736824294,0.0017066451649366,0.0004693274203575,-7.723266470804901e-13,-8.027127140070034e-13,1.113928252186415e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1.7108586195764197e-05,0.1710858619576419,0.3858660618300085,0.0017108586195764,2026-07-23T11:41:21.785751+00:00,continuation,,,,,,,,high,0.275,0.27,0.275,0.005
1.45,0.28,0.3902395376519706,5.847389429166653e-12,1.6372690401666629e-12,0.2094949426315313,0.031113911340198,0.2117928385641835,False,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,3,`xtol` termination condition is satisfied.,18,39,0,True,False,1e-12,0.005,0.3871503279479705,1e-12,2026-07-23T11:41:23.647365+00:00,continuation,,,,,,,,high,0.28,0.275,0.28,0.005
1.45,0.28,0.3871619799398721,1.0301951130681796e-12,2.884546316590905e-13,-0.0379236000738681,-0.0520455384281348,0.0643967197366229,False,linear_ci,strict_L30,30.0,1.0,0.25,1e-10,1e-12,True,3,`xtol` termination condition is satisfied.,14,27,0,True,False,1e-12,0.005,0.3871503279479705,1e-12,2026-07-23T11:41:26.001323+00:00,continuation,,,,,,,,high,0.28,0.275,0.28,0.005
1.45,0.28,0.3871256967118006,1.0095740723111105e-12,2.826807402471109e-13,0.1111822395792095,0.0031334916735902,0.1112263870127822,False,linear_ci,strict_L40,40.0,1.0,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,22,35,0,True,False,1e-12,0.005,0.3871503279479705,1e-12,2026-07-23T11:41:30.641664+00:00,continuation,,,,,,,,high,0.28,0.275,0.28,0.005
1.45,0.28,0.3871444595079755,1.013853115711078e-12,2.838788723991018e-13,-0.0004728935811235,0.0018516748914831,0.0019111065493103,False,linear_ci,strict_L30_y0p5,30.0,0.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,11,20,0,True,False,1e-12,0.005,0.3871503279479705,1e-12,2026-07-23T11:41:32.855458+00:00,continuation,,,,,,,,high,0.28,0.275,0.28,0.005
1.45,0.28,0.3871518053870977,1.0106732242493102e-12,2.829885027898069e-13,0.2172498255013639,-0.0341535650128657,0.219918059020766,False,linear_ci,strict_L30_y1p5,30.0,1.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,22,43,0,True,False,1e-12,0.005,0.3871503279479705,1e-12,2026-07-23T11:41:37.719395+00:00,continuation,,,,,,,,high,0.28,0.275,0.28,0.005
1.45,0.2775,0.3864843885310109,0.0007326502868698,0.0002033104546063,-3.101172096897642e-12,-8.902747246006263e-14,3.102449720048521e-12,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.073401078176316,0.3864946008152,0.0007340107817631,2026-07-23T11:41:38.380897+00:00,continuation,,,,,,,,high,0.28,0.275,0.2775,0.0025
1.45,0.28,0.3900153976171354,4.517946660383352e-12,1.2650250649073386e-12,0.2135574638548466,0.0320090032045965,0.2159429708378255,False,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,3,`xtol` termination condition is satisfied.,12,25,0,True,False,1e-12,0.005,0.3871299033795925,1e-12,2026-07-23T11:41:39.576975+00:00,continuation,,,,,,,,high,0.28,0.2775,0.28,0.0025
1.45,0.28,0.3871290588380509,1.0741919189630741e-12,3.007737373096608e-13,0.0636079335144177,-0.0176603335989273,0.0660140635683032,False,linear_ci,strict_L30,30.0,1.0,0.25,1e-10,1e-12,True,3,`xtol` termination condition is satisfied.,20,41,0,True,False,1e-12,0.005,0.3871299033795925,1e-12,2026-07-23T11:41:43.161827+00:00,continuation,,,,,,,,high,0.28,0.2775,0.28,0.0025
1.45,0.28,0.3868832293672638,1.0526855950378945e-12,2.9475196661061044e-13,0.0972375436295376,-0.0101735316523445,0.0977683007798922,False,linear_ci,strict_L40,40.0,1.0,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,13,30,0,True,False,1e-12,0.005,0.3871299033795925,1e-12,2026-07-23T11:41:47.107322+00:00,continuation,,,,,,,,high,0.28,0.2775,0.28,0.0025
1.45,0.28,0.3825617998880545,1.038404519924995e-12,2.9075326557899865e-13,-0.0042256852137015,-0.0032700595708108,0.0053431924092201,False,linear_ci,strict_L30_y0p5,30.0,0.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,14,35,0,True,False,1e-12,0.005,0.3871299033795925,1e-12,2026-07-23T11:41:50.980154+00:00,continuation,,,,,,,,high,0.28,0.2775,0.28,0.0025
1.45,0.28,0.387667816879041,1.0216378514856029e-12,2.860585984159688e-13,0.0512122679674046,-0.0172549253083303,0.0540409921981575,False,linear_ci,strict_L30_y1p5,30.0,1.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,18,35,0,True,False,1e-12,0.005,0.3871299033795925,1e-12,2026-07-23T11:41:54.886940+00:00,continuation,,,,,,,,high,0.28,0.2775,0.28,0.0025
1.45,0.27875,0.3868003064624409,0.0002333254825913,6.503947827235026e-05,-2.1462050192599944e-10,-8.0678462852481e-11,2.2928361087353603e-10,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1,`gtol` termination condition is satisfied.,14,51,0,False,False,1e-12,0.02456528478364,0.3868071459553017,0.0002456528478364,2026-07-23T11:41:57.026785+00:00,continuation,,,,,,,,high,0.28,0.2775,0.27875,0.00125
1.45,0.28,0.3925953168967359,9.360238141742719e-10,2.620866679687961e-10,0.1864339000975677,0.0270560800450101,0.1883869172023149,False,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,3,`xtol` termination condition is satisfied.,23,68,0,False,False,1e-12,0.005,0.3871162243938708,1e-12,2026-07-23T11:42:00.178411+00:00,continuation,,,,,,,,high,0.28,0.27875,0.28,0.0012499999999999
1.45,0.28,0.3871303894503466,1.0312221128876199e-12,2.8874219160853364e-13,0.062622433153662,-0.0177740261900082,0.0650959687007419,False,linear_ci,strict_L30,30.0,1.0,0.25,1e-10,1e-12,True,3,`xtol` termination condition is satisfied.,13,26,0,True,False,1e-12,0.005,0.3871162243938708,1e-12,2026-07-23T11:42:02.442018+00:00,continuation,,,,,,,,high,0.28,0.27875,0.28,0.0012499999999999
1.45,0.28,0.3871162819557655,1.009519223518471e-12,2.8266538258517185e-13,0.1515389217404586,0.0064799815459146,0.1516774042601476,False,linear_ci,strict_L40,40.0,1.0,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,13,26,0,True,False,1e-12,0.005,0.3871162243938708,1e-12,2026-07-23T11:42:05.950229+00:00,continuation,,,,,,,,high,0.28,0.27875,0.28,0.0012499999999999
1.45,0.28,0.3865443582087195,1.0099808251229451e-12,2.8279463103442494e-13,-0.0001666572911642,-0.0017328816920976,0.0017408772534286,False,linear_ci,strict_L30_y0p5,30.0,0.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,19,36,0,True,False,1e-12,0.005,0.3871162243938708,1e-12,2026-07-23T11:42:09.888579+00:00,continuation,,,,,,,,high,0.28,0.27875,0.28,0.0012499999999999
1.45,0.28,0.3865904687136922,1.0135994680554394e-12,2.8380785105552305e-13,0.0092446063301552,0.0425361137657375,0.043529113481569,False,linear_ci,strict_L30_y1p5,30.0,1.5,0.2,1e-11,1e-13,True,3,`xtol` termination condition is satisfied.,22,55,0,True,False,1e-12,0.005,0.3871162243938708,1e-12,2026-07-23T11:42:15.925244+00:00,continuation,,,,,,,,high,0.28,0.27875,0.28,0.0012499999999999
