epoch,loss,compat,ode,bc,gauge,q0,anchor_p,anchor_q,tail_p,tail_q,lr
37,0.015619553338367348,5.629747092085543e-05,4.340127901702197e-06,2.348586215606915e-10,2.6738013402228724e-09,0.000518833979792573,6.304803498761083e-06,2.6865594840853282e-05,0.007026067654907652,0.0008798437493220749,9.996434914380685e-06
38,0.015571189669132237,5.189181725892975e-05,4.069266028037808e-06,2.7258610185337047e-10,2.973349337684808e-08,0.0005177830325236786,6.141105549126389e-06,2.7779691974367325e-05,0.007022715987974363,0.0008794538350907708,9.996239628670722e-06
39,0.015558803183712926,5.2938565751622295e-05,4.473297472178894e-06,2.969701491255577e-10,4.377681519670292e-09,0.0005186794958450596,5.932436115955209e-06,2.68703849200417e-05,0.007019316284849275,0.0008792139607655817,9.996039138127066e-06
40,0.01551167398416523,4.973030015275945e-05,3.891012703807639e-06,2.951521955003462e-10,4.420672505236754e-08,0.0005204924530350836,6.0768629108399405e-06,2.5746296885941735e-05,0.0070155028843436095,0.0008789820521403592,9.995833442969578e-06
41,0.015555395292085158,5.4089811137663564e-05,4.196317761293325e-06,3.029162656234893e-10,5.5751633364251134e-08,0.0005207389149871662,6.034148468266111e-06,2.6304863333234124e-05,0.007011583732309713,0.0008787414895028798,9.995622543423828e-06
42,0.015639521886921248,6.496293532410387e-05,4.9761482672792875e-06,3.232449565740952e-10,2.1226260356702388e-09,0.0005191015651784032,5.804982649085869e-06,2.5311424907602574e-05,0.007007698265622068,0.0008784044744422426,9.995406439721094e-06
43,0.015525392061955101,5.330495518490935e-05,4.6464302884332386e-06,3.3720913608578694e-10,2.5108433373744683e-08,0.0005179815517754641,6.09060144375877e-06,2.5346463524437916e-05,0.007003659786729833,0.0008779047064943663,9.995185132098359e-06
44,0.01550151519356085,5.230248364857932e-05,4.325572610086983e-06,3.5025357180621105e-10,3.419756938146806e-09,0.0005185925453344176,6.067952904826165e-06,2.5429179067218752e-05,0.006999596455538475,0.0008773656645335032,9.994958620798314e-06
45,0.015516797160247243,5.62000767075457e-05,4.2261858076935855e-06,3.453624146567089e-10,1.1029493369294489e-08,0.000519350660306796,5.736266703132623e-06,2.520396822024124e-05,0.006995748839141004,0.0008768732997998053,9.994726906069359e-06
46,0.015476809773594289,5.274348992532369e-05,4.406538406895385e-06,3.2840979311409756e-10,4.16271109956357e-09,0.0005189085061778849,5.819037856786979e-06,2.4996295942947265e-05,0.006991970676744507,0.0008764416475526268,9.994489988165593e-06
47,0.015492738993204209,5.474780159500826e-05,4.144746894572029e-06,2.832587882663224e-10,2.0230076174921122e-09,0.0005185195893845527,5.927021454668291e-06,2.5299331243392073e-05,0.0069877826547155315,0.0008759321246383521,9.994247867346829e-06
48,0.015526986945886787,5.9559745590788996e-05,4.631805694520165e-06,2.4001586198360845e-10,8.371026219516e-09,0.0005188058748874283,5.715253633479353e-06,2.5117438714394877e-05,0.006983370483413457,0.000875408061568935,9.994000543878583e-06
49,0.01553903016129134,6.220502311978955e-05,4.7297909244846415e-06,2.193303556349799e-10,7.25666301226891e-09,0.0005185466863602981,5.683171182642186e-06,2.4597638342411995e-05,0.006979091162897994,0.0008749328228289242,9.993748018032073e-06
50,0.01543469433638381,5.1992681151706205e-05,4.572102041854426e-06,2.0699542637725037e-10,6.4157515278650145e-09,0.000517715824362705,5.79824885016632e-06,2.4945139298805285e-05,0.006974903717198333,0.0008744240159910379,9.993490290084225e-06
51,0.015473045682941975,5.713275072543079e-05,4.276677599297728e-06,2.039373977532862e-10,1.0671093018765757e-08,0.0005176307267498218,5.731405155459066e-06,2.5037651592097953e-05,0.006970657093607343,0.0008738666045816616,9.99322736031767e-06
52,0.015417699506836365,5.3197691378828346e-05,4.343607796328423e-06,1.9879043047460992e-10,8.188659531161504e-09,0.0005188182837671343,5.680691901367607e-06,2.4465836470563933e-05,0.006966471766380358,0.0008732681996040232,9.992959229020745e-06
53,0.015558966473054364,6.78116111161537e-05,4.494141849397545e-06,1.8644912984938382e-10,1.9013080064946637e-08,0.0005192099773524265,5.752911473085219e-06,2.4262553360863332e-05,0.006962453270921086,0.0008727107440710893,9.992685896487483e-06
54,0.01543400169612371,5.64564574307922e-05,4.033950973572394e-06,1.6532687430834872e-10,1.5949010816417018e-09,0.0005183988054353384,5.7455131950117145e-06,2.4632192697765456e-05,0.006958347212576625,0.0008721958710060808,9.992407363017632e-06
55,0.015313418216760046,4.618446512384756e-05,3.920186075899011e-06,1.4520490965011046e-10,1.3627678061472301e-09,0.0005185168594986952,5.680322591112705e-06,2.4107303633268496e-05,0.006954038766422423,0.0008717381021234678,9.992123628916634e-06
56,0.015405414861042853,5.520774802314297e-05,4.362257306249595e-06,1.4263742400180087e-10,9.507398064841527e-09,0.0005192330582389586,5.8203999033584e-06,2.406146038988479e-05,0.006949819630587812,0.0008713827079703063,9.991834694495642e-06
57,0.015449289777066413,6.059526351867747e-05,4.686931632730876e-06,1.5814508000904284e-10,1.1825545163814966e-09,0.0005187287159373994,5.722289179617463e-06,2.4018061261038566e-05,0.006945868788602375,0.0008710733003985126,9.991540560071507e-06
58,0.015318923727432847,4.926506633944301e-05,4.166530813335821e-06,1.757888821592512e-10,5.4461643418580305e-09,0.0005183523446525624,5.667039172358722e-06,2.3831310570494905e-05,0.006941864131750317,0.0008706733751865973,9.991241225966781e-06
59,0.015354350543783202,5.314445458048354e-05,4.476093150712314e-06,1.9210592927627216e-10,6.103358607720886e-09,0.0005191578955498899,5.727273033229861e-06,2.379542466186334e-05,0.006937684014825654,0.0008702353817855008,9.990936692509724e-06
60,0.015423583431444255,6.126698783555118e-05,4.169702188855905e-06,1.9387871765951545e-10,1.84574873482096e-08,0.0005194683704019367,5.682196268032212e-06,2.383802663467682e-05,0.006933402670576941,0.0008697868933381402,9.990626960034293e-06
61,0.015292060448406444,4.90209469755558e-05,4.57030714015903e-06,1.8238281988700335e-10,2.2294995580615977e-09,0.0005184711983448567,5.625160524593546e-06,2.3811866997962264e-05,0.006929065407517259,0.0008693308072784143,9.990312028880147e-06
62,0.015379763730393394,5.8435078224527643e-05,4.7205585684724926e-06,1.7199948584789542e-10,2.8526845711261266e-09,0.0005184040137457111,5.6696095877723255e-06,2.3728778634371203e-05,0.006924697096343134,0.0008689045829513821,9.989991899392644e-06
63,0.0154150319300153,6.295626691364983e-05,4.406917032185343e-06,1.7118345667471763e-10,5.680833018237735e-09,0.0005189703055133649,5.681909002927145e-06,2.3867290712933924e-05,0.00692031997895214,0.0008684787168705706,9.98966657192285e-06
64,0.01532899092563785,5.574655671132422e-05,4.379352139227467e-06,1.8134810106022457e-10,2.2766211299415525e-09,0.0005186676566415067,5.614438631413594e-06,2.3678709410534642e-05,0.006916054952865034,0.0008680520059307203,9.989336046827525e-06
65,0.015281759705923745,5.1831898825693845e-05,4.419655838716147e-06,2.0152253744301212e-10,2.361487626773766e-09,0.0005186882283621152,5.634245623257572e-06,2.3616660648459972e-05,0.006911828649405939,0.0008676204996788775,9.989000324469129e-06
66,0.015280207390580353,5.2251976278691066e-05,4.5752790970251975e-06,2.1825008698540347e-10,1.2208976189088546e-08,0.0005194908405460431,5.63226613844327e-06,2.3690172611380642e-05,0.006907473500552586,0.0008671404028916633,9.988659405215823e-06
67,0.015296702841883761,5.511999311959722e-05,4.475081964891704e-06,2.2435920243969055e-10,4.230621441569172e-09,0.0005191926586413787,5.621053489138786e-06,2.3601835560729862e-05,0.00690306843013441,0.0008666543725379927,9.988313289441468e-06
68,0.015187717258256947,4.5484629666206125e-05,4.151026751396098e-06,2.14627716366136e-10,4.202562406981028e-09,0.0005186103173362655,5.62423251406765e-06,2.354939996903634e-05,0.0068986914402914285,0.0008661799288999446,9.98796197752562e-06
69,0.015347349826035434,6.248693933019059e-05,4.0351160693922985e-06,2.0627039979234634e-10,2.2991293655148406e-09,0.0005189823353601732,5.627728108839118e-06,2.3524020921379694e-05,0.006894335178051889,0.0008657510880478369,9.987605469853539e-06
70,0.015261838203582673,5.455374450500392e-05,4.344345561603401e-06,2.07519385156081e-10,5.245478333933881e-09,0.0005192407996658656,5.614359570632021e-06,2.350525238633048e-05,0.006890018718269415,0.0008653285229361759,9.987243766816177e-06
71,0.01531333124155001,6.059958813315076e-05,4.4236675693896945e-06,2.337433773886676e-10,2.4673288598041053e-09,0.0005190029721982366,5.6098107936356725e-06,2.3444387494818247e-05,0.006885767325629277,0.0008649526376378306,9.986876868810188e-06
72,0.015306702092956025,6.0803023784165725e-05,4.500079166845823e-06,2.6725283536449015e-10,2.678915718135938e-09,0.0005189973486138606,5.598176130613145e-06,2.3429934373716287e-05,0.006881453869862457,0.0008645273962615714,9.986504776237918e-06
73,0.015272885055741762,5.842142916617383e-05,4.373006630439198e-06,2.930610784791132e-10,3.1211125930589283e-09,0.0005190403345507463,5.612518093835934e-06,2.3389918849150493e-05,0.006877089629182891,0.0008640871093680615,9.986127489507413e-06
74,0.015173706382738433,4.9771651141419946e-05,4.047470302380307e-06,2.995878844334727e-10,1.626272751024948e-09,0.0005188098840003086,5.602148722005523e-06,2.339345862326902e-05,0.006872754736871545,0.0008636330808232772,9.985745009032415e-06
75,0.015245662763570023,5.769340620639662e-05,4.293265189352607e-06,3.029036936302942e-10,1.675781471284903e-09,0.0005187888467000578,5.588871240176646e-06,2.3357801068635135e-05,0.006868445397352883,0.0008631975167846935,9.985357335232359e-06
76,0.015256611176255897,5.972785611521716e-05,4.322349608277248e-06,2.990563566156767e-10,2.5430919165347907e-09,0.0005189227262169386,5.585376081506187e-06,2.3307273368006345e-05,0.006864010310847727,0.000862680860132802,9.984964468532378e-06
77,0.01519946470301431,5.5220367243929247e-05,3.999085494642114e-06,2.99866084506532e-10,2.7073379025419157e-09,0.0005188492606124236,5.5834617324127885e-06,2.3343691928828293e-05,0.006859577955452818,0.000862124290052443,9.9845664093633e-06
78,0.015186218495107125,5.451755078554625e-05,4.328375170334113e-06,3.0243447918950585e-10,2.0653093397017622e-09,0.0005186379382591644,5.582639379448477e-06,2.3309272001318062e-05,0.006855174648952882,0.0008615981256557648,9.984163158161643e-06
79,0.015202535482157269,5.711374266789027e-05,4.337525686236789e-06,3.039309689601296e-10,2.0400185508473246e-09,0.000518583135616359,5.580123812586634e-06,2.3271156726490114e-05,0.006850677059128138,0.0008610841602337859,9.983754715369624e-06
80,0.015296651683403393,6.705903210175196e-05,4.664349317024313e-06,2.98516941754247e-10,3.460682700281224e-09,0.0005187486074404654,5.590686929764078e-06,2.328372860909265e-05,0.006846161193921106,0.0008605573589661321,9.983341081435147e-06
81,0.015176375794922673,5.642154895982451e-05,4.29353189364242e-06,2.912827328470886e-10,1.9144559751030117e-09,0.000518590008748187,5.585022670071731e-06,2.3210646929164308e-05,0.006841751874473652,0.000860033180188038,9.982922256811815e-06
82,0.01516623576311587,5.613508041215099e-05,4.498793205026035e-06,2.8529585632988343e-10,1.6377753356719313e-09,0.0005184665917860228,5.588826940920439e-06,2.3192910541040615e-05,0.0068372513637070965,0.0008594852660639771,9.982498241958921e-06
83,0.015146129935363331,5.5034137503912284e-05,4.500142376022095e-06,2.7800295523732153e-10,5.741947667887228e-09,0.0005188774336903924,5.5849933925986105e-06,2.318913498114734e-05,0.006832724955118435,0.0008589327719716155,9.982069037341447e-06
84,0.015175588729692107,5.921926531208971e-05,4.215712149807904e-06,2.8547761691874304e-10,1.7142081182015999e-09,0.0005185649739742795,5.589403453901808e-06,2.316827265031734e-05,0.006828292058573963,0.0008584376858036027,9.98163464343007e-06
85,0.015098557843065335,5.2619014252610816e-05,4.028074223172757e-06,2.971890450701369e-10,1.5779545168980049e-09,0.0005184757786344818,5.588529451620013e-06,2.316185347108299e-05,0.006823889514062289,0.0008579689563493988,9.981195060701156e-06
86,0.015138207668587065,5.702294514050465e-05,4.5535338990952395e-06,2.983320984801571e-10,3.8318692242767274e-09,0.0005187511274185471,5.585328513851572e-06,2.311282539986511e-05,0.006819385530861852,0.0008574825367005045,9.980750289636761e-06
87,0.01504203991654453,4.85995004452667e-05,4.334188120673471e-06,3.0545561116543465e-10,1.8814733496586887e-09,0.0005185227824846203,5.586625278298953e-06,2.3076766248110122e-05,0.006814885644479472,0.0008570096237318714,9.980300330724633e-06
88,0.015127256980023821,5.812568348868724e-05,4.238615984622136e-06,3.179739647181218e-10,1.998218644001458e-09,0.0005184919699406136,5.588585836573349e-06,2.3077581891407156e-05,0.006810408818207821,0.0008565418303087673,9.979845184458204e-06
89,0.015150137408419105,6.133572867098787e-05,4.278967755126117e-06,3.2550786023734725e-10,3.2497861105575537e-09,0.000518618697574087,5.5851281234523645e-06,2.3049646778121755e-05,0.0068058732538713775,0.0008560217098552721,9.979384851336599e-06
90,0.015213037536675274,6.830709226181717e-05,4.5293424726176e-06,3.2958628819994933e-10,1.8670433797887616e-09,0.0005184346605931285,5.5872238326096965e-06,2.3052481124391885e-05,0.006801363753119237,0.0008554772449608062,9.97891933186463e-06
91,0.015128611518523329,6.066211856906119e-05,4.6487994006917775e-06,3.2952569050414314e-10,1.9822869808535362e-09,0.0005183866696396853,5.592242172956261e-06,2.304311291437652e-05,0.006796855632854859,0.0008549308756843426,9.978448626552794e-06
92,0.015040586833026733,5.303307254024546e-05,4.468718213952727e-06,3.2188398323727997e-10,2.1318824405700995e-09,0.0005183574241192855,5.587654354483733e-06,2.3004003840495744e-05,0.006792301399632195,0.0008544005754246649,9.977972735917282e-06
93,0.015000218662082693,4.9947561971354645e-05,4.4455901411674525e-06,3.138786544782168e-10,2.4629098555699593e-09,0.0005183044881375637,5.592226602841565e-06,2.2993533308872932e-05,0.00678773801644172,0.0008538682846259868,9.977491660479962e-06
94,0.01501075818782614,5.204826600633582e-05,4.349932166391178e-06,3.0693128539755467e-10,3.3067623377242904e-09,0.0005182598426973563,5.585026588282549e-06,2.2985760344472338e-05,0.006783249569114788,0.0008533631720675799,9.977005400768394e-06
95,0.015036153548958563,5.547574021816604e-05,4.447571769117629e-06,3.037432170717743e-10,1.5884640494295702e-09,0.0005180317429514153,5.587037405966502e-06,2.2944045310766806e-05,0.006778704009691805,0.0008528510781730077,9.976513957315823e-06
96,0.015134233445077692,6.557106092702266e-05,5.098081501761598e-06,3.033755010317788e-10,2.526333948220155e-09,0.0005182322796088559,5.581181167185455e-06,2.2945905375953e-05,0.00677419617400561,0.0008523693428536769,9.976017330661173e-06
97,0.015091007831969852,6.237748164421076e-05,4.923520580932753e-06,3.081274656338428e-10,1.9067885452197792e-09,0.0005182011339417712,5.578720448818336e-06,2.292023832876478e-05,0.0067697486478950335,0.0008519049425682674,9.97551552134906e-06
98,0.015026020528782921,5.705440897890345e-05,4.7229402753870295e-06,2.9769498515255e-10,1.2299748568595635e-09,0.0005181058298672499,5.5784542336627e-06,2.2893252030551386e-05,0.006765180748056599,0.0008513717981788161,9.975008529929775e-06
99,0.015026428420139641,5.8507687042564564e-05,4.262102361412043e-06,2.902932549709123e-10,3.3791483928457275e-09,0.0005183682823979431,5.573532570129176e-06,2.287480631946431e-05,0.006760631046770915,0.0008508706917077012,9.974496356959301e-06
100,0.014936654437931336,5.089725770895212e-05,3.8701323240827995e-06,2.8608558769745756e-10,1.2106003968779717e-09,0.0005180642108941673,5.575103117025879e-06,2.284300748228397e-05,0.0067561136972348525,0.000850384323751931,9.973979002999297e-06
101,0.015036324046117466,6.1019552708781046e-05,4.666190100673876e-06,2.8781971346858073e-10,2.86491368961006e-09,0.0005183365909429532,5.569004247158598e-06,2.2835533147942163e-05,0.006751555556144251,0.0008498955132108373,9.973456468617102e-06
102,0.015023115875191851,6.0991354245386564e-05,4.317865105551555e-06,2.9894939403523126e-10,1.958643248935105e-09,0.0005182997557594229,5.5737948252258995e-06,2.283446164823568e-05,0.0067469219534853206,0.0008493630438153266,9.972928754385743e-06
103,0.015025152541539947,6.185748975548592e-05,4.608147407811322e-06,3.041515973013187e-10,1.4626373092561467e-09,0.0005181987249001515,5.579838937188794e-06,2.2815866805188473e-05,0.006742292467709455,0.0008488133243715114,9.97239586088392e-06
104,0.014987038148727492,5.926054982470254e-05,4.351103147645497e-06,3.0723219042608344e-10,2.792559972829917e-09,0.0005184116212086402,5.5798680195322135e-06,2.2811112928891443e-05,0.006737609996814311,0.0008482207493281885,9.97185778869602e-06
105,0.01497527591907015,5.8971630620914986e-05,4.408011279795785e-06,3.1184267614340727e-10,2.352195599372115e-09,0.0005183968635995818,5.5882825303500595e-06,2.2802734237489005e-05,0.006732929613962616,0.0008476403442709124,9.971314538412102e-06
106,0.014880327681253573,5.0412154601913483e-05,4.427474653791557e-06,3.255241130162552e-10,1.949076598476713e-09,0.0005183406185137466,5.5868106339234755e-06,2.2797979527646683e-05,0.006728358404885116,0.000847121880301552,9.970766110627908e-06
107,0.014944498623042793,5.780038594402873e-05,4.413047033574317e-06,3.449517733357621e-10,2.0201378422615485e-09,0.0005183780676059927,5.588267197813646e-06,2.277854327020711e-05,0.006723761627540608,0.0008466320095024736,9.970212505944854e-06
108,0.014890598597281809,5.35802350474063e-05,4.20793207118418e-06,3.53889002353441e-10,2.3702415327402917e-09,0.0005184504892435055,5.585955127061259e-06,2.2758404402764742e-05,0.0067191915066878065,0.000846135123353744,9.969653724970038e-06
109,0.01480300307896051,4.6031049066982824e-05,3.958887511361949e-06,3.6857231189932017e-10,1.7476276278841418e-09,0.000518418028606345,5.58532452528423e-06,2.2737702608484057e-05,0.006714649250080573,0.000845666143421361,9.969089768316231e-06
110,0.01485840884572945,5.1588744590012715e-05,4.903869416747419e-06,3.9047248671501725e-10,1.9041891246456254e-09,0.0005184896991362088,5.581666300381313e-06,2.271760033233814e-05,0.006710113510040609,0.0008452296037595986,9.968520636601882e-06
111,0.014931393268920855,6.038233068358249e-05,4.3656360002858096e-06,4.1529872709283887e-10,2.0832883301965935e-09,0.0005185345939167868,5.577916535770102e-06,2.2701655772760054e-05,0.00670558066255057,0.0008448048460301328,9.967946330451111e-06
112,0.014887133253956672,5.6649746119350466e-05,4.632232051424187e-06,4.397522311524029e-10,1.3181642303801699e-09,0.0005183981205712912,5.577163750535297e-06,2.268720525850099e-05,0.006701022872977672,0.0008443370244389978,9.967366850493718e-06
113,0.014903646154853342,5.958853817049878e-05,4.320407747471209e-06,4.4946221901425856e-10,1.8696775068846087e-09,0.0005185062840497065,5.572241891973773e-06,2.2657540362339042e-05,0.006696472107598837,0.000843902888357114,9.96678219736517e-06
114,0.014862181038601943,5.603352969095246e-05,4.6888254393625694e-06,4.477125845251896e-10,2.0557961733618258e-09,0.0005185089696395081,5.569884100552846e-06,2.2645053558241898e-05,0.006691892345234714,0.0008434247267116128,9.966192371706615e-06
115,0.014829850267605882,5.422321923165613e-05,4.241088249056761e-06,4.5404866345695076e-10,2.864142161898567e-09,0.0005185612795494807,5.568156133882923e-06,2.262447211354549e-05,0.006687248644300144,0.0008428868850364703,9.965597374164866e-06
116,0.014859150385296853,5.816700712316596e-05,4.172783125362184e-06,4.591095265140778e-10,1.627255367487031e-09,0.000518211812298213,5.579970967949035e-06,2.2621944501277386e-05,0.006682505499404392,0.0008423025850895447,9.964997205392414e-06
