status,error,mode,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_complex_spectral_error,cr_min,cr_max,ci_min,ci_max,shooting_cr,shooting_ci,shooting_complex_spectral_error,delta_c_from_pinn,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,solve_seconds,reconstruction_seconds,total_seconds,alignment_real,alignment_imag,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40
COMPLETED,,pinn_local,all,1.5,0.1,False,0.3332980185827091,0.0545024471140046,0.3353471755981445,0.0442478209733963,0.010457361127815906,0.2953471755981445,0.37534717559814446,0.014247820973396302,0.0742478209733963,0.33329639434814445,0.05450661003589629,4.468563146832428e-06,0.010461761647266728,6.507267368510786e-07,3.228830072286075e-17,-25.88740339854094,1059.612225999799,41.764138403348625,0.23222326952964067,41.996361672878265,2.2500122901671937,0.005267598490020897,1601,3201,1.005951231154922e-05,7.423262564790077e-05,1.0059512311544609e-05,7.423262564790232e-05,1.2390504071077508e-05,3.118064013379711e-05,1.7994315796502877e-05,8.933126885745442e-05,5.0596971057359497e-11,2.2980719549536843e-09
COMPLETED,,pinn_local,all,1.5,0.105,False,0.3367722951175382,0.0534961131632005,0.3391368985176086,0.0435142740607261,0.010258092469231855,0.2991368985176086,0.37913689851760857,0.013514274060726104,0.07351427406072611,0.3367736172676086,0.05349962562322611,3.753059583892949e-06,0.010261205781647824,5.866981036604962e-07,3.481304517353176e-17,-27.139517783024264,1029.020127640018,41.48579793702811,0.21543709188699722,41.70123502891511,2.2500160121084005,0.005117029042329696,1601,3201,9.21601468526729e-06,7.911737408183518e-05,9.216014685260445e-06,7.911737408184696e-05,1.2101071548220925e-05,3.3740444402117054e-05,1.5806279930763334e-05,9.455485141260968e-05,4.2467251937239325e-11,2.598703141565295e-09
COMPLETED,,pinn_local,all,1.5,0.11,False,0.3400963428514539,0.0524167659885181,0.3425955474376678,0.0431138575077056,0.00963276335046832,0.3025955474376678,0.38259554743766777,0.0131138575077056,0.0731138575077056,0.3401020578543345,0.052415615320205604,5.82969085721239e-06,0.009630170751580498,9.742823727267665e-07,3.7620856452572826e-17,-28.469337170275452,1003.3648070836539,41.9625753685832,0.21726137772202492,42.17983674630523,2.250006320651957,0.004935597799586989,1601,3201,1.1468425554126286e-05,7.896455091029649e-05,1.1468425554138195e-05,7.896455091031045e-05,1.687306356270836e-05,3.7426096555058664e-05,2.061841802643277e-05,9.273293531830843e-05,6.57627285960416e-11,2.6427587895838656e-09
COMPLETED,,pinn_local,all,1.5,0.115,False,0.3432807312668702,0.0512712829522548,0.3457269966602325,0.0429952815175056,0.008629971849475105,0.3057269966602325,0.38572699666023247,0.012995281517505598,0.07299528151750559,0.3432855904102325,0.05127164870500559,4.872889213803519e-06,0.008628946534766896,8.672251235809856e-07,4.076963250024902e-17,-29.878908488628515,981.8993691468519,42.38479661568999,0.2391695324331522,42.623966148123145,2.250011698934553,0.00478101338615475,1601,3201,1.0788753985280197e-05,8.910516600269284e-05,1.0788753985291715e-05,8.910516600270116e-05,1.5425625989222337e-05,4.08929497583687e-05,1.8399479974085184e-05,0.0001048785250451837,5.819855708466548e-11,3.3384111031153907e-09
COMPLETED,,pinn_local,all,1.5,0.12,False,0.3463350090058034,0.0500656877706976,0.3485496044158935,0.0431073084473609,0.0073022924919392196,0.3085496044158935,0.3885496044158935,0.013107308447360903,0.07310730844736091,0.3463295523325602,0.0500653162598609,5.46930554867979e-06,0.007303595277089471,1.0329021446217877e-06,4.428720590199883e-17,-31.37794132603053,964.3535667374199,43.127947982400656,0.24224300496280193,43.37019098736346,2.2499903023250942,0.004648325355482173,1601,3201,1.4240224376507348e-05,0.00010255000960746203,1.4240224376500533e-05,0.00010255000960746693,1.4326454561848977e-05,4.555588853906468e-05,2.1707247889547272e-05,0.00012126967732497072,1.0139189488000966e-10,4.577146217599193e-09
COMPLETED,,pinn_local,all,1.5,0.125,False,0.3492678340847004,0.0488052859720997,0.3510921001434326,0.0433970093727111,0.005707661730388084,0.31109210014343264,0.3910921001434326,0.0133970093727111,0.0733970093727111,0.3492626730600992,0.0488022828102111,5.971193872517524e-06,0.005706468644212182,1.1928015365393953e-06,4.825032455529691e-17,-32.982869535295976,950.3918110406686,42.087798052467406,0.21913447696715593,42.30693252943456,2.249980596024854,0.004465913008147331,1601,3201,1.5088131575424391e-05,0.0001072484925834565,1.508813157541644e-05,0.00010724849258344749,1.530969852834552e-05,4.885407913763988e-05,2.2393976291800947e-05,0.00012602031486322213,1.138258376442991e-10,5.0715286414870775e-09
COMPLETED,,pinn_local,all,1.5,0.13,False,0.3520870854995211,0.0474947792679625,0.3533899784088135,0.0438078604638576,0.003910358065592793,0.3133899784088135,0.39338997840881346,0.013807860463857603,0.0738078604638576,0.3520813846588135,0.047494383901357594,5.714534060257355e-06,0.003911888630543532,1.2034329980058795e-06,5.2725407189774936e-17,-34.69738082047974,939.6183779170154,43.71186694316566,0.24476254172623158,43.95662948489189,2.2499913265673768,0.0042848964238062425,1601,3201,1.6283349987208312e-05,0.00012232187208876787,1.6283349987198876e-05,0.00012232187208876256,1.582326554022191e-05,5.5933649093259246e-05,2.3210969797422167e-05,0.0001433470237389109,1.3257372977193427e-10,6.4734489990669886e-09
COMPLETED,,pinn_local,all,1.5,0.135,False,0.3547999528774636,0.0461383483534535,0.3554832935333252,0.0442780181765556,0.0019818634713396274,0.3154832935333252,0.3954832935333252,0.0142780181765556,0.0742780181765556,0.3547996997833252,0.0461383697390556,2.539960370836343e-07,0.001981970824995979,5.6241153826319444e-08,5.782854396473825e-17,-36.540336330171364,931.9938210754163,44.39322689548135,0.2509685102850199,44.64419540576637,2.2500052739011833,0.004067740745375584,1601,3201,9.232587658873387e-06,0.00012846841574297728,9.232587658869912e-06,0.00012846841574297769,8.034901623339724e-06,5.812303217801467e-05,1.0777904186614961e-05,0.00014992955274537395,4.262001862542775e-11,7.03589553285866e-09
COMPLETED,,pinn_local,all,1.5,0.14,True,0.3574130186646834,0.0447397340201771,0.3574146628379822,0.0447392463684082,1.7149664965100556e-06,0.3174146628379822,0.39741466283798216,0.014739246368408204,0.0747392463684082,0.35740815242131546,0.04474412918090819,6.5572679042457585e-06,8.138020833366178e-06,1.5221959868127544e-06,6.360255509272668e-17,-38.516075426946074,927.2650283222836,44.44331202749163,0.253838162869215,44.697150190360844,2.250017285068953,0.003899833382708622,1601,3201,2.0965904569570476e-05,0.00015426875233032073,2.0965904569557818e-05,0.00015426875233032517,2.1244746118855222e-05,7.330925905821726e-05,2.914186937090518e-05,0.00017915003677098317,2.1978452391380188e-10,1.001413041379351e-08
COMPLETED,,pinn_local,all,1.5,0.145,False,0.3599323242867976,0.0433022950552245,0.3592280745506286,0.045117050409317,0.0019466136458222794,0.3192280745506286,0.3992280745506286,0.015117050409317004,0.075117050409317,0.3599377099672952,0.04330552697181702,6.280990310684038e-06,0.001945558940047641,1.5249360159578919e-06,7.026149722175279e-17,-40.65802204134647,925.5628640114275,44.70467607118189,0.2540828278288245,44.95875889901072,2.250034749449236,0.0036497066532049562,1601,3201,1.8530544471167937e-05,0.000157627963618641,1.8530544471175052e-05,0.00015762796361865874,2.2922746052750412e-05,7.756041957268403e-05,2.7280542271968624e-05,0.0001815244847105151,1.716902175985524e-10,1.0344324508082536e-08
COMPLETED,,pinn_local,all,1.5,0.15,False,0.3623634285430809,0.0418290599055481,0.3609676957130432,0.0453321523964405,0.0037709053465436854,0.32096769571304323,0.4009676957130432,0.0153321523964405,0.0753321523964405,0.36236743529637644,0.041831175833940505,4.531139474029068e-06,0.0037704254126456533,1.147946880636026e-06,7.79068117534819e-17,-42.971092109123404,926.7522892130257,44.93110423069447,0.2266888339072466,45.15779306460172,2.250027688301467,0.0034508365836082326,1601,3201,1.5953234989138457e-05,0.00016726522798365126,1.5953234989145423e-05,0.00016726522798366137,1.8942350599627464e-05,8.184629975817645e-05,2.237197407747246e-05,0.0001921027313405147,1.2725276388181328e-10,1.17046969894119e-08
COMPLETED,,pinn_local,all,1.5,0.155,False,0.3647114577304087,0.0403227693778328,0.3626769185066223,0.0453036315739154,0.00538036597914027,0.32267691850662233,0.4026769185066223,0.0153036315739154,0.0753036315739154,0.36471467892328907,0.040318280011415415,5.525440652304352e-06,0.005385740220011999,1.457648954706909e-06,8.678559660698459e-17,-45.48876568279696,930.9995096716339,45.60523519665003,0.26331411581486464,45.86854931246489,2.2499967939258934,0.0032369213627416746,1601,3201,1.4373325732278596e-05,0.00016354447402890378,1.437332573229106e-05,0.0001635444740289123,1.771620084521577e-05,8.143232090465417e-05,1.9770061054602416e-05,0.00018679685952564996,1.0329626043414919e-10,1.1482736983481345e-08
COMPLETED,,pinn_local,all,1.5,0.16,False,0.3669811495888635,0.0387859129695862,0.3643973469734192,0.044953491538763,0.006686932133837299,0.3243973469734192,0.40439734697341917,0.014953491538762999,0.07495349153876299,0.3669819823900859,0.038786499351263,1.018529011304809e-06,0.006686713159525678,2.791682585142269e-07,9.709319977725446e-17,-48.21978771766751,937.9973826259794,46.31733279954642,0.2680081119760871,46.58534091152251,2.2500166954777754,0.00305536534632088,1601,3201,1.370190716319018e-05,0.00019081910675849295,1.370190716318575e-05,0.00019081910675849975,1.3026857056930356e-05,9.42218499673297e-05,1.6435007394148236e-05,0.0002176651529048091,9.387102206659392e-11,1.5297849320639045e-08
COMPLETED,,pinn_local,all,1.5,0.165,False,0.3691768912189201,0.037220759251363,0.366167664527893,0.0442125163972377,0.007611840333643361,0.32616766452789303,0.406167664527893,0.014212516397237702,0.0742125163972377,0.3691819874445596,0.0372252117097377,6.76726690378295e-06,0.007609768028126801,1.923879771365088e-06,1.0916018013083608e-16,-51.21204548555931,948.1834593655144,47.53153355419636,0.2727819141000509,47.80431546829641,2.2500457959331013,0.002839885518491122,1601,3201,2.400342315963818e-05,0.00021530472041638742,2.4003423159641388e-05,0.00021530472041639636,2.7780958554866814e-05,0.00011101407214866887,3.2262389605086166e-05,0.0002439885098825998,2.8808200269736517e-10,1.9153068797628237e-08
COMPLETED,,pinn_local,all,1.5,0.17,False,0.3713027528389057,0.035629382304755,0.3680223524570465,0.0430270396173,0.008092364325656149,0.32802235245704653,0.4080223524570465,0.0130270396173,0.0730270396173,0.3712970920403798,0.035629578679799996,5.664203660608037e-06,0.008089891696462218,1.6673946975889018e-06,1.2350580339104194e-16,-54.50252847062545,961.9573948301355,48.1178517146036,0.27966748271137476,48.39751919731498,2.2500046280700086,0.0026834091877688637,1601,3201,2.3436471755660687e-05,0.00022425343541712943,2.3436471755652498e-05,0.0002242534354171309,2.1580507779282465e-05,0.00011442522846796127,2.7095947794936285e-05,0.0002538378508240787,2.7463409324468557e-10,2.1084810120086672e-08
COMPLETED,,pinn_local,all,1.5,0.175,False,0.3733625163855322,0.0340136833360583,0.3699903190135956,0.0413661152124404,0.00808887937925494,0.3299903190135956,0.40999031901359556,0.011366115212440402,0.0713661152124404,0.37335620443026213,0.03401748239994041,7.36706628934788e-06,0.008082795856080993,2.2416261982790493e-06,1.4049942879414714e-16,-58.12939980082196,979.1987484218511,49.163753144443035,0.28870184998959303,49.45245499443263,2.2500228824045103,0.002496240079671809,1601,3201,3.0066166264221527e-05,0.00025207457695634823,3.006616626421342e-05,0.000252074576956353,2.95589572115552e-05,0.0001314824352555873,3.5418413476639766e-05,0.0002840470594442207,4.51987336447246e-10,2.6274098119394296e-08
COMPLETED,,pinn_local,all,1.5,0.18,False,0.3753597021383517,0.0323754101889196,0.3720930218696594,0.0392287150025367,0.007592034433945263,0.33209302186965944,0.4120930218696594,0.009228715002536698,0.06922871500253669,0.3753547406196594,0.0323781290650367,5.657645718314555e-06,0.007587446005816066,1.7767205565556683e-06,1.610153436224876e-16,-62.16323792169437,1000.6350806620846,50.04960328992456,0.29427225794643164,50.343875547870994,2.250022494012297,0.002292688782884956,1601,3201,2.7246858504724934e-05,0.00026426151169533656,2.7246858504710216e-05,0.00026426151169533683,2.62122689014172e-05,0.00013900719461863844,3.104565341756429e-05,0.0002965724606586786,3.711956297891561e-10,2.8853882616530768e-08
COMPLETED,,pinn_local,all,1.5,0.185,False,0.3772975914074026,0.0307161740099197,0.3743417859077453,0.0366497598588466,0.006629044213036288,0.3343417859077453,0.4143417859077453,0.006649759858846603,0.06664975985884661,0.3773040254910786,0.030717142671346606,6.506591865937012e-06,0.0066310489398350115,2.105780775550374e-06,1.8601370016027698e-16,-66.67384196735607,1026.6699490819065,50.76557726878673,0.3014914207160473,51.067068689502776,2.2500372671675923,0.0020388934214418575,1601,3201,2.44935582269823e-05,0.00027088873821708994,2.449355822698872e-05,0.0002708887382170954,2.9178904979408263e-05,0.00014663538199302816,3.1553130282086464e-05,0.00030195868773738474,2.9996727324288486e-10,3.032369533251256e-08
COMPLETED,,pinn_local,all,1.5,0.19,False,0.3791792469131422,0.0290374633147935,0.3767353594303131,0.0337033197283744,0.005267143637768264,0.33673535943031313,0.4167353594303131,0.003703319728374399,0.0637033197283744,0.37917676568031305,0.029040233790874406,3.7191469542482945e-06,0.005263538252739213,1.2389488078349212e-06,2.164793909083063e-16,-71.71865833481081,1057.8036970588455,51.706181718967855,0.3083392921835184,52.01452101115137,2.250031424805267,0.0019031971764848464,1601,3201,2.6308543172921774e-05,0.00030117649441980783,2.6308543172911193e-05,0.0003011764944198142,2.5834320210417295e-05,0.00016267833051254905,2.946308880541398e-05,0.0003351580024744946,3.460698394519568e-10,3.7228107818698675e-08
COMPLETED,,pinn_local,all,1.5,0.195,False,0.3810075315624341,0.0273406565891719,0.3792565166950226,0.0305007398128509,0.003612779960982078,0.3392565166950226,0.41925651669502256,0.0005007398128509012,0.060500739812850896,0.38100781877835593,0.027341560125350897,9.480878717216116e-07,0.0036121289131203983,3.2461043915785983e-07,2.5549790665808375e-16,-77.44459813891349,1095.1451629073772,52.122070249170065,0.2460747677832842,52.36814501695335,2.250029054907022,0.001696603079743693,1601,3201,2.225567440695074e-05,0.0003125242498808074,2.2255674406951237e-05,0.00031252424988081906,2.254695770809366e-05,0.00017108736286137116,2.5214120567331024e-05,0.00034626270284773613,2.476576721477386e-10,4.015133292512019e-08
COMPLETED,,pinn_local,all,1.5,0.2,False,0.3827851238109725,0.0256270327916779,0.3818697929382324,0.0271816812455654,0.0018040960123468857,0.34186979293823244,0.4218697929382324,1e-06,0.0571816812455654,0.3827877616882324,0.025627140268500055,2.6400658525149894e-06,0.0018053432569325528,9.283026817450007e-07,3.098675145438405e-16,-83.97313392508904,1139.6325495767458,53.76107686385512,0.24999062344431877,54.01106748729944,2.250030937015097,0.0015072689172232602,1601,3201,2.254841972933832e-05,0.00032805228204196824,2.254841972934601e-05,0.0003280522820419791,2.4825068587611577e-05,0.00018264931609009069,2.6635338135051932e-05,0.0003618610099633207,2.54215426487292e-10,4.414139742614509e-08
COMPLETED,,pinn_local,all,1.5,0.205,True,0.3845145331817926,0.0238977814289654,0.3845206797122955,0.0238976757973432,6.147438105645222e-06,0.3445206797122955,0.42452067971229546,1e-06,0.0538976757973432,0.3845141692956288,0.023900982618792574,3.2218053091034387e-06,7.302095128905318e-06,1.162103788230629e-06,3.7447725061627335e-16,-91.47065465039967,1192.5736406081292,55.702923878096044,0.25423133838921785,55.95715521648526,2.250044371928469,0.0013614225119719942,1601,3201,2.9734502040499203e-05,0.000361924714760193,2.973450204049395e-05,0.0003619247147601932,3.153828804207717e-05,0.00020420612899515282,3.327660991593179e-05,0.00039788994155833836,4.420708243912941e-10,5.301554106829087e-08
COMPLETED,,pinn_local,all,1.5,0.21,False,0.3861981129078951,0.0221540099667619,0.3871373534202575,0.0207908619195222,0.001655398845824251,0.34713735342025753,0.4271373534202575,1e-06,0.0507908619195222,0.3861933430035908,0.022151298667539024,5.486631985812533e-06,0.0016558815815540145,2.028159254417389e-06,3.9543513792313913e-16,-95.9408798240127,1200.0,57.04973289836198,0.35452833864837885,57.40426123701036,2.196152224376912,0.4893372155647046,1601,3201,2.785268554391712e-05,0.00036410776177587075,2.7852685543914856e-05,0.0003641077617758861,2.928347240097344e-05,0.00020729310950885497,2.89474209595477e-05,0.0003991316492063508,3.8788594558525347e-10,5.418821624747494e-08
COMPLETED,,pinn_local,all,1.5,0.215,False,0.3878380721661077,0.0203967524448943,0.389635682106018,0.0179737620055675,0.0030169991987293223,0.34963568210601803,0.429635682106018,1e-06,0.047973762005567494,0.3878322966893513,0.020399574339118657,6.428002705129727e-06,0.003022708129915129,2.4327037979978896e-06,4.218853394530556e-16,-99.95316388507526,1200.0,55.7726803002879,0.3471513753756881,56.11983167566359,2.180904008644958,0.5534609893564888,1601,3201,3.7972767430990855e-05,0.0004116270908610149,3.797276743098298e-05,0.0004116270908610068,4.1386531866457506e-05,0.000238470530288539,4.015808887716239e-05,0.0004494918107006469,7.209655095152812e-10,6.792121631793435e-08
COMPLETED,,pinn_local,all,1.5,0.22,False,0.3894364866610318,0.0186269745723128,0.3919271230697632,0.015516273677349,0.003984937863810035,0.3519271230697632,0.43192712306976316,1e-06,0.045516273677349,0.38943363348642984,0.01862862950222885,3.2983932961912955e-06,0.003988013174859808,1.27696934016386e-06,4.486008830671688e-16,-104.0511118604968,1200.0,56.64415561594069,0.25912067759782076,56.90327629353851,2.1629058304315536,0.6200847642175983,1601,3201,3.317612746184592e-05,0.00042937319599236344,3.317612746184352e-05,0.0004293731959923752,3.7243299098182517e-05,0.0002518448788197793,3.5348734935588476e-05,0.00046702316068554945,5.503277833440734e-10,7.379197786150371e-08
COMPLETED,,pinn_local,all,1.5,0.225,False,0.3909953089569625,0.0168455808336089,0.3939282298088074,0.0134432567283511,0.004491974403355919,0.3539282298088074,0.43392822980880735,1e-06,0.0434432567283511,0.39099203189214077,0.016846894637906333,3.530614051090452e-06,0.004495109478666657,1.3971312622054256e-06,4.753342034004204e-16,-108.22626191353548,1200.0,59.396430311724544,0.2618688689544797,59.65829918067902,2.140536868398909,0.6933754265749741,1601,3201,3.4594158281967585e-05,0.00045465401567344705,3.459415828196679e-05,0.00045465401567345003,3.999564055618364e-05,0.0002702739285376016,3.653446301426232e-05,0.0004927890829705365,5.983777917606403e-10,8.23570512897831e-08
COMPLETED,,pinn_local,all,1.5,0.23,False,0.392516376067718,0.0150534184547582,0.3955715596675873,0.0117421057075262,0.004505434378491309,0.3555715596675873,0.43557155966758726,1e-06,0.0417421057075262,0.39251817425092067,0.015052663361820356,1.9502892542278887e-06,0.004503660120959168,7.881643002078028e-07,5.079579969298993e-16,-112.4868187123868,1200.0,61.204556873999536,0.3859272887930274,61.59048416279256,2.1128729278321114,0.7735870813604356,1601,3201,2.9611033931217524e-05,0.00047012490358988286,2.9611033931219998e-05,0.00047012490358990005,3.7710356783958236e-05,0.00028382752251421175,3.3296992335163864e-05,0.0005074079620327035,4.3840708841003106e-10,8.812191854001838e-08
COMPLETED,,pinn_local,all,1.5,0.235,False,0.3940014195573408,0.0132512826692283,0.3968163132667541,0.0103755472227931,0.004024112442909414,0.3568163132667541,0.4368163132667541,1e-06,0.0403755472227931,0.3939973028500873,0.013252183996543336,4.21422229357422e-06,0.004027636882511619,1.7386402152087858e-06,5.26811074777326e-16,-116.81580862655863,1200.0,62.32346216123551,0.3910887185484171,62.71455087978393,2.0787693442632422,0.8610414193485944,1601,3201,3.812606614025885e-05,0.0005103236306929003,3.8126066140248186e-05,0.0005103236306929001,4.713131503106635e-05,0.0003116855580510841,3.968453792704956e-05,0.0005493685798307171,7.267980661751494e-10,1.0264993965947156e-07
