epoch,ci_anchor_loss,weighted_loss,ci_lr,grad_norm
1,1.1117012217476773e-07,0.00011117012217476773,0.0001999999985530673,0.0032233417753712522
100,9.167315237233359e-08,9.16731523723336e-05,0.00019998553103985718,0.04795072495895348
200,8.630246747470968e-08,8.630246747470967e-05,0.00019994212856681411,0.0017543573537750848
300,8.026608362431341e-08,8.026608362431341e-05,0.0001998698058016845,0.001664128855216135
400,7.369033986675188e-08,7.369033986675188e-05,0.0001997685847746833,0.0015631545873242402
500,6.689145001908665e-08,6.689145001908665e-05,0.00019963849631871584,0.0014641712498014508
600,6.009330949483553e-08,6.0093309494835524e-05,0.00019947958005998598,0.0013688126760119782
700,5.346652210213184e-08,5.3466522102131845e-05,0.00019929188440592562,0.003814595473381222
800,5.143313333801824e-08,5.143313333801824e-05,0.0001990754665304492,0.07764375148811282
900,4.5858841966611447e-08,4.585884196661145e-05,0.00019883039235653812,0.0012526838900716638
1000,4.123975501317989e-08,4.123975501317989e-05,0.0001985567365361598,0.0011163991181223696
1100,3.687012173297107e-08,3.6870121732971066e-05,0.00019825458242752808,0.0010397690927199078
1200,3.2783442484246564e-08,3.2783442484246564e-05,0.00019792402206971155,0.0009671262363286358
1300,1.3657880482578317e-07,0.00013657880482578316,0.00019756515615459736,0.9341169657242876
1400,2.836154105402358e-08,2.836154105402358e-05,0.00019717809399621966,0.005744883954469466
1500,2.5527967303699248e-08,2.552796730369925e-05,0.0001967629534974615,0.0008446789059277082
1600,2.291464620291458e-08,2.291464620291458e-05,0.0001963198611141403,0.0007851923351141516
1700,2.051765610112071e-08,2.0517656101120712e-05,0.00019584895181648838,0.0007261088165325753
1800,1.8413879205758338e-08,1.841387920575834e-05,0.0001953503690480396,0.02538761808844456
1900,1.883924325387343e-08,1.8839243253873428e-05,0.00019482426468193513,0.07112769900055411
2000,1.6536099787772006e-08,1.6536099787772005e-05,0.00019427079897466133,0.0006689718677954375
2100,1.49998458939891e-08,1.4999845893989101e-05,0.00019369014051723418,0.0005902937972175486
2200,1.3610334265527185e-08,1.3610334265527186e-05,0.00019308246618384483,0.0005421402774684752
2300,1.236020990747056e-08,1.236020990747056e-05,0.00019244796107798187,0.0004981567098911243
2400,4.760915116775079e-08,4.760915116775079e-05,0.00019178681847604708,0.5380159674413901
2500,1.158994111716246e-08,1.158994111716246e-05,0.00019109923976848176,0.002600704891964168
2600,1.066847326628065e-08,1.0668473266280649e-05,0.00019038543439842088,0.00046070502233930467
2700,9.846659352650545e-09,9.846659352650544e-06,0.00018964561979789495,0.0004110042203950098
2800,1.1709872869807806e-08,1.1709872869807806e-05,0.00018888002132159807,0.1127551811549683
2900,8.614575639030774e-09,8.614575639030773e-06,0.0001880888721782426,0.0027397058473354057
3000,8.540446676773477e-09,8.540446676773477e-06,0.0001872724133595217,0.023269411871342634
3100,7.962465779420344e-09,7.962465779420344e-06,0.00018643089356670068,0.0006933987833680675
3200,7.643938956988381e-09,7.643938956988382e-06,0.00018556456913486046,0.033555369875029904
3300,7.598695124308134e-09,7.598695124308135e-06,0.00018467370395481528,0.021935223110311118
3400,7.13807852537462e-09,7.13807852537462e-06,0.00018375856939272897,0.0003319781042515447
3500,3.660647591277762e-07,0.0003660647591277762,0.00018281944420745424,1.3822365321383019
3600,7.018823128514858e-08,7.018823128514858e-05,0.00018185661446562,0.7251846120981361
3700,6.3945790039161974e-09,6.394579003916197e-06,0.00018087037345449283,0.009491432770901066
3800,1.431018431031391e-08,1.431018431031391e-05,0.00017986102159263858,0.25752824664939333
3900,6.063010628710227e-09,6.063010628710226e-06,0.00017882886633841224,0.00035177508493011814
4000,1.9620206176746665e-07,0.00019620206176746666,0.0001777742220963029,1.2535375635419703
4100,5.8476220679349614e-09,5.847622067934961e-06,0.00017669741012116337,0.007591940360792773
4200,1.4443227948280818e-07,0.00014443227948280818,0.00017559875842035246,0.8290283184954914
4300,1.785793613960948e-07,0.0001785793613960948,0.00017447860165382118,1.192340559456653
4400,5.4058139172568925e-09,5.405813917256893e-06,0.00017333728103217187,0.006287745097345426
4500,7.958232070523745e-09,7.958232070523745e-06,0.00017217514421272203,0.14557459781759657
4600,5.2022445576504316e-09,5.202244557650431e-06,0.00017099254519360474,0.0018935718004756447
4700,6.436902553591088e-09,6.436902553591088e-06,0.00016978984420593738,0.09646240655437673
4800,5.051073478008005e-09,5.051073478008005e-06,0.00016856740760409154,0.003903837107280675
4900,7.304823517075376e-09,7.304823517075376e-06,0.0001673256077540982,0.10869873094609322
5000,1.1488473198455916e-08,1.1488473198455916e-05,0.00016606482292022123,0.23134240042649523
5100,5.098605483130749e-09,5.098605483130749e-06,0.00016478543714973457,0.05370394853344665
5200,4.8440299807040715e-09,4.844029980704071e-06,0.00016348784015593755,0.03195092937538855
5300,2.509707359841305e-08,2.509707359841305e-05,0.0001621724271994446,0.32964806797933016
5400,1.0338861152178887e-07,0.00010338861152178888,0.00016083959896778495,0.8930662872527835
5500,5.185935371536995e-09,5.185935371536995e-06,0.00015948976145334937,0.07550442496256016
5600,3.6035672998412176e-07,0.00036035672998412175,0.00015812332582972096,1.6990312203129292
5700,4.3930417296811976e-09,4.393041729681198e-06,0.0001567407083264276,0.022018610304184342
5800,5.699343966717493e-09,5.699343966717493e-06,0.00015534233010215448,0.10674670888096545
5900,5.082956462465073e-08,5.0829564624650736e-05,0.00015392861711645517,0.48336120470752686
6000,7.825420303932968e-09,7.825420303932968e-06,0.0001525,0.17097021527601713
6100,7.14018745818519e-07,0.000714018745818519,0.00015105691392340204,2.390119387360386
6200,4.0811299592261644e-09,4.081129959226164e-06,0.00014959979846465964,0.013608453542005655
6300,3.974483502413689e-09,3.974483502413689e-06,0.00014812909747525697,0.00024358448212614546
6400,6.935487256091489e-09,6.935487256091489e-06,0.00014664525894496236,0.15490497105160386
6500,3.8960054409635074e-09,3.8960054409635075e-06,0.00014514873486536648,0.0021531710602738694
6600,4.944035193420195e-09,4.944035193420195e-06,0.00014363998109220104,0.07929733206460496
6700,1.5909430893044914e-07,0.00015909430893044913,0.00014211945720648102,1.1009984965648167
6800,3.7283376542892405e-09,3.7283376542892405e-06,0.00014058762637451165,0.007918134029296614
6900,2.6629314566390528e-08,2.6629314566390526e-05,0.00013904495520680353,0.4288785094422299
7000,3.667924050099617e-09,3.667924050099617e-06,0.00013749191361593857,0.017331038444420632
7100,1.4026714190998783e-07,0.00014026714190998782,0.0001359289746734299,0.8485412023406246
7200,4.6154657758270607e-07,0.00046154657758270607,0.00013435661446562,1.9101056706809456
7300,3.492996498178636e-09,3.492996498178636e-06,0.00013277531194866,0.010013280788945544
7400,3.4165447681744474e-09,3.4165447681744473e-06,0.00013118554880261492,0.00012114657863004944
7500,3.716951170106147e-08,3.716951170106147e-05,0.00012958780928473947,0.5169218850524089
7600,3.3478379775755034e-09,3.3478379775755034e-06,0.00012798258008196844,0.0030056828100456486
7700,5.257593319316496e-09,5.257593319316496e-06,0.00012637035016266717,0.10114119651443498
7800,3.2511144836678963e-09,3.2511144836678963e-06,0.00012475161062768713,0.009707054900624658
7900,3.3332042439697385e-09,3.3332042439697383e-06,0.00012312685456077177,0.032115087711833266
8000,3.14919173378665e-09,3.14919173378665e-06,0.0001214965768783584,0.0006230989941859637
8100,1.721864462222605e-08,1.721864462222605e-05,0.00011986127417882196,0.33394429671523285
8200,3.0785918225280493e-09,3.0785918225280495e-06,0.00011822144459120624,0.0029821853461992113
8300,3.0238178078259203e-09,3.0238178078259203e-06,0.00011657758762348903,0.0008025424224518861
8400,1.1134159106939172e-08,1.1134159106939172e-05,0.0001149302040104271,0.25374576196969145
8500,2.946901516890366e-09,2.946901516890366e-06,0.00011327979556102755,0.004799195467972979
8600,1.5759228126014622e-07,0.00015759228126014621,0.0001116268650056919,1.1067337531677819
