alpha,Mach,ci_pinn_stage0,ci_reference_anchor_interp,ci_abs_err_anchor_interp
0.6693333333333333,0.5,0.11773753,0.13981813372119634,0.02208060205920903
0.6716666666666667,0.5,0.11576952,0.138111982383904,0.022342461981949335
0.674,0.5,0.11381992,0.13640583104661175,0.02258591152003475
0.6763333333333333,0.5,0.111889414,0.1346996797093195,0.022810265220050252
0.6786666666666666,0.5,0.10997854,0.13299352837202727,0.023014986640192858
0.681,0.5,0.10808805,0.13128737703473495,0.023199330722402794
0.6833333333333333,0.5,0.10621855,0.1295812256974427,0.023362679068490683
0.6856666666666666,0.5,0.10437056,0.12787507436015044,0.023504517588395224
0.6880000000000001,0.5,0.102544665,0.12616892302285815,0.02362425768624926
0.6903333333333334,0.5,0.10074145,0.1244627716855659,0.023721318216766304
0.6926666666666667,0.5,0.09896137,0.12275662034827366,0.02379525214511051
0.6950000000000001,0.5,0.0972049,0.12105046901098133,0.023845567732962383
0.6973333333333334,0.5,0.09547247,0.11934431767368908,0.02387184774780865
0.6996666666666667,0.5,0.093764484,0.11763816633639684,0.023873682407716423
0.7020000000000001,0.5,0.092081405,0.11593201499910452,0.023850609776688597
0.7043333333333334,0.5,0.09042355,0.11422586366181228,0.023802316930340267
0.7066666666666667,0.5,0.08879118,0.11251971232452004,0.02372853564776986
0.7090000000000001,0.5,0.08718458,0.11081356098722772,0.02362898280691461
0.7113333333333334,0.5,0.085604,0.10910740964993547,0.023503412538614973
0.7136666666666667,0.5,0.08404969,0.10740125831264323,0.023351571523130596
0.7160000000000001,0.5,0.0825218,0.10569510697535091,0.023173303298268846
0.7183333333333334,0.5,0.08102052,0.10398895563805867,0.022968436500676162
0.7206666666666667,0.5,0.07954587,0.10228280430076642,0.02273693387744946
0.723,0.5,0.07809797,0.10057665296347418,0.022478683669879818
0.7253333333333334,0.5,0.07667687,0.09887050162618186,0.022193633723902956
0.7276666666666667,0.5,0.075282566,0.09716435028888962,0.021881784039519042
0.73,0.5,0.07391503,0.09545819895159738,0.021543171869630978
0.7323333333333334,0.5,0.07257425,0.09375204761430506,0.02117779721423868
0.7346666666666667,0.5,0.071260154,0.09204589627701282,0.020785742029728882
0.737,0.5,0.069972575,0.09033974493972058,0.02036717022887463
0.7393333333333334,0.5,0.06871139,0.08863359360242826,0.019922201020965397
0.7416666666666667,0.5,0.067476444,0.08692744226513599,0.01945099831877445
0.744,0.5,0.06626758,0.08522129092784375,0.018953711133913698
0.7463333333333334,0.5,0.06508457,0.08351513959055143,0.018430570434381538
0.7486666666666667,0.5,0.063927196,0.08180898825325919,0.017881792287015447
0.751,0.5,0.06279515,0.08010283691596695,0.01730768961620041
0.7533333333333334,0.5,0.06168816,0.07839668557867463,0.01670852691754754
0.7556666666666667,0.5,0.060606003,0.07669053424138239,0.016084531433765203
0.758,0.5,0.059548333,0.07498438290409015,0.015436049616851077
0.7603333333333334,0.5,0.058514792,0.07327823156679783,0.01476343909467373
0.7626666666666667,0.5,0.05750511,0.07157208022950559,0.014066971813425116
0.765,0.5,0.05651885,0.06986592889221332,0.013347079906779746
0.7673333333333333,0.5,0.05555571,0.06815977755492109,0.01260406884854215
0.7696666666666667,0.5,0.05461529,0.06645362621762876,0.01183833724477415
0.772,0.5,0.053697176,0.06474747488033653,0.011050298602699044
0.7743333333333333,0.5,0.05280104,0.06304132354304429,0.01024028447315331
0.7766666666666667,0.5,0.05192646,0.061335172205751964,0.009408712088650295
0.779,0.5,0.05107299,0.059629020868459726,0.008556032209316278
0.7813333333333333,0.5,0.050240256,0.05792286953116749,0.007682613638890723
0.7836666666666667,0.5,0.04942782,0.056216718193875165,0.006788899686919064
0.786,0.5,0.04863529,0.054510566856582926,0.0058752777835925085
0.7883333333333333,0.5,0.047862235,0.05280441551929066,0.004942180062585566
0.7906666666666667,0.5,0.047108237,0.05109826418199834,0.0039900274817019354
0.793,0.5,0.04637288,0.0493921128447061,0.0030192335481648847
0.7953333333333333,0.5,0.04565571,0.04768596150741386,0.002030252747390743
