interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
4,worst_ci_jump,ROUTE_0278,LMEDGE_LOW__LMEDGE_MID,plus,0.0327999999999999,0.3500499995052814,LMEDGE_MID,0.0022605251407783,0.9998489179549286,0.0173822111469903,ROUTE_0278__plus,0.34986164993741525,assets/pinn_subsonic/joint_ci_mode_atlas_v2/LMEDGE_MID/model_state.pt,pq_etaaware,80.0,0.5216824688234674,0.5216654355886049,1.7033234862462443e-05,3.2650579385726564e-05,3.2650579385726564e-05,0.18251668928600248,0.18251073001034973,5.959275652750451e-06,3.265057938571472e-05,3.265057938571472e-05,False,4799,938.9829651191093,-0.0847896156093553,True,,0.016347464049198467,0.9998663712812631,0.03070538308407836,0.9998692780702997,0.016347464049198467,0.9998663712812629,0.0437505500651233,0.9993820747952494,0.030103960467828417,0.9999021588560728,0.04554860511134998,True,
