interface_rank,selection_reason,boundary_id,interface_pair,side,Mach,eta,chart_id,samepoint_ci_abs_diff,samepoint_p_overlap,samepoint_p_rel,point_id,alpha,checkpoint,field_family,checkpoint_ymax,ci_ref,ci_pred,ci_abs_err,ci_rel_err,ci_rel_err_reg,omega_ref,omega_pred,omega_abs_err,omega_rel_err,omega_rel_err_reg,near_neutral,n_modal_mask,alignment_real,alignment_imag,success,error,p_rel,p_overlap,q_rel,q_overlap,rho_rel,rho_overlap,u_rel,u_overlap,v_rel,v_overlap,gamma_rel,technical_success,technical_error
3,worst_ci_jump,ROUTE_0292,LMEDGE_LOW__LOWM_EXT_VLOW_MOD,minus,0.0499499995052814,0.1607999999999999,LMEDGE_LOW,0.0029857439097475,0.9998420368503907,0.0177736137817237,ROUTE_0292__minus,0.16059927652338993,assets/pinn_subsonic/joint_ci_mode_atlas_v2/LMEDGE_LOW/model_state.pt,pq_etaaware,100.0,0.747915067821543,0.750996495120304,0.0030814272987609304,0.004120023023117081,0.004120023023117081,0.12011461879308193,0.12060949378792235,0.0004948749948404246,0.0041200230231170434,0.0041200230231170434,False,2361,405.70651926536584,-0.03705235389806286,True,,0.01943729888052163,0.9998110778603274,0.03568661644439225,0.9999800929951346,0.01943729888052163,0.9998110778603271,0.028456862835033996,0.9998238727868847,0.033448340301723396,0.9999737806668321,0.07578524434408088,True,
